################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.2671817979128725E-01 a         1     0     1     1     1
  3.0066247772781041E-01 a         2     0     1     1     2
 -9.1480319856934125E-02 a         3     0     1     1     3
 -2.9751020313544208E-01 a         4     0     1     1     4
  4.5648496226441362E-02 a         5     0     1     1     5
 -2.2121472895549085E-01 a         6     0     1     1     6
  2.6450801779048416E-01 a         7     0     1     1     7
  1.3637539131720100E-01 a         8     0     1     1     8
 -2.0922767528350389E-01 a         9     0     1     1     9
  1.8175205092682747E-01 a        10     0     1     1    10
  2.8494309899646370E-01 a        11     0     1     1    11
  4.3924424320263097E-02 a        12     0     1     1    12
 -4.0661484888894162E-01 a        13     0     1     1    13
 -1.0069264156760872E-01 a        14     0     1     1    14
  2.1491690831432601E-02 a        15     0     1     1    15
  2.7794119918825599E-01 a        16     0     2     1     1
 -1.7183550993079830E-01 a        17     0     2     1     2
 -4.3327086320680314E-01 a        18     0     2     1     3
 -4.6600098498260978E-01 a        19     0     2     1     4
  3.8014934294847752E-01 a        20     0     2     1     5
 -3.0811500145952414E-01 a        21     0     2     1     6
 -4.6434067975712712E-01 a        22     0     2     1     7
 -1.9033987881659692E-01 a        23     0     2     1     8
  3.9507009943561272E-01 a        24     0     2     1     9
 -8.7462696956082012E-02 a        25     0     2     1    10
  3.5796706886153493E-03 a        26     0     2     1    11
 -3.6459303105847690E-01 a        27     0     2     1    12
 -1.7174255510200168E-01 a        28     0     2     1    13
 -1.0746714961822178E-01 a        29     0     2     1    14
  2.2476491996980055E-01 a        30     0     2     1    15
  2.1789148716966356E-01 a        31     0     3     1     1
  1.8458452802170489E-01 a        32     0     3     1     2
 -1.7184676503427221E-01 a        33     0     3     1     3
  1.3534160362123368E-01 a        34     0     3     1     4
  3.0609331716015342E-01 a        35     0     3     1     5
  3.5598686427022665E-02 a        36     0     3     1     6
  3.0706540330213461E-01 a        37     0     3     1     7
  3.6770853373719936E-01 a        38     0     3     1     8
 -3.5945381369519369E-01 a        39     0     3     1     9
  4.0516179762458698E-01 a        40     0     3     1    10
  3.0743319808584973E-01 a        41     0     3     1    11
 -6.6994902024956171E-02 a        42     0     3     1    12
 -3.2524597081497680E-01 a        43     0     3     1    13
 -2.7609344057664442E-01 a        44     0     3     1    14
 -4.0651018249554277E-01 a        45     0     3     1    15
 -3.2252156334330223E-01 a        46     0     4     1     1
  1.3244107947394751E-02 a        47     0     4     1     2
  3.5622667818810634E-02 a        48     0     4     1     3
  2.0248999235308238E-01 a        49     0     4     1     4
  1.5588346062430747E-01 a        50     0     4     1     5
  6.0509999974607195E-03 a        51     0     4     1     6
  7.8953486034926079E-02 a        52     0     4     1     7
  3.1737865152447636E-01 a        53     0     4     1     8
 -9.8857974993738815E-02 a        54     0     4     1     9
 -4.0786787791939977E-01 a        55     0     4     1    10
  4.3308308325778189E-01 a        56     0     4     1    11
 -3.5962878226499012E-01 a        57     0     4     1    12
 -1.2959542428767274E-02 a        58     0     4     1    13
  3.5646084447648102E-01 a        59     0     4     1    14
  3.3472931978588510E-01 a        60     0     4     1    15
  1.6824353255766733E-01 a        61     0     5     1     1
 -2.8780736615233166E-01 a        62     0     5     1     2
 -3.0442891263009725E-01 a        63     0     5     1     3
  2.6125020027876616E-01 a        64     0     5     1     4
  4.1138247717812843E-01 a        65     0     5     1     5
  3.7420124957844286E-01 a        66     0     5     1     6
  3.4838819759585316E-01 a        67     0     5     1     7
  1.6914794854434131E-02 a        68     0     5     1     8
 -3.7651953147138389E-01 a        69     0     5     1     9
 -1.3239788183514745E-01 a        70     0     5     1    10
 -3.4183722075063200E-01 a        71     0     5     1    11
 -4.1492574059525927E-01 a        72     0     5     1    12
  2.1058140744364504E-01 a        73     0     5     1    13
  3.0159013522514522E-01 a        74     0     5     1    14
 -2.6590924274020833E-01 a        75     0     5     1    15
  1.9756088628476906E-01 a        76     0     6     1     1
 -3.1995530857938814E-01 a        77     0     6     1     2
  3.8130531619664743E-01 a        78     0     6     1     3
 -1.1150039830187629E-01 a        79     0     6     1     4
  2.1192038919436990E-01 a        80     0     6     1     5
  2.2567883485307402E-01 a        81     0     6     1     6
 -3.4950713547976425E-01 a        82     0     6     1     7
 -7.8446067594849483E-02 a        83     0     6     1     8
 -6.4411711837484315E-02 a        84     0     6     1     9
  3.3621422868646483E-01 a        85     0     6     1    10
  2.3730758466464394E-01 a        86     0     6     1    11
 -1.6115170948144703E-01 a        87     0     6     1    12
  4.8795260227423552E-02 a        88     0     6     1    13
