################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.0713447323891629E-01 a         1     0     1     1     1
  3.3050078680698031E-01 a         2     0     1     1     2
 -4.1118129669924464E-01 a         3     0     1     1     3
 -4.4536534493221591E-01 a         4     0     1     1     4
 -1.4196449386469490E-01 a         5     0     1     1     5
  5.3567428824240967E-03 a         6     0     1     1     6
 -2.3376884257079480E-01 a         7     0     1     1     7
 -2.8619622364421293E-01 a         8     0     1     1     8
  3.1046395058994730E-01 a         9     0     1     1     9
  6.5724985511222592E-02 a        10     0     1     1    10
  1.7675091155448414E-01 a        11     0     1     1    11
 -3.0492675107264167E-01 a        12     0     1     1    12
  3.6891554630641266E-01 a        13     0     1     1    13
  2.3747295660518511E-01 a        14     0     1     1    14
  3.9948082954651160E-02 a        15     0     1     1    15
 -1.9029203629810187E-01 a        16     0     2     1     1
  5.2579144444489290E-01 a        17     0     2     1     2
  2.9488156097565416E-01 a        18     0     2     1     3
 -4.5967188740515452E-01 a        19     0     2     1     4
 -5.7523797335940097E-01 a        20     0     2     1     5
  1.6676289590027718E-02 a        21     0     2     1     6
 -3.6328712607445440E-01 a        22     0     2     1     7
  4.0953088016368538E-01 a        23     0     2     1     8
 -1.3466595855290758E-01 a        24     0     2     1     9
 -9.1083972440305527E-02 a        25     0     2     1    10
 -6.3099134706221666E-02 a        26     0     2     1    11
 -6.1474463608345617E-02 a        27     0     2     1    12
 -3.1781230221777823E-01 a        28     0     2     1    13
  4.0568307289483302E-01 a        29     0     2     1    14
 -2.9019137945881973E-01 a        30     0     2     1    15
 -6.0439432384081497E-02 a        31     0     3     1     1
  2.1399148301655102E-01 a        32     0     3     1     2
 -4.0436786508889977E-01 a        33     0     3     1     3
  3.6135703598682162E-01 a        34     0     3     1     4
 -4.0761267822939029E-01 a        35     0     3     1     5
 -1.8064395448104170E-01 a        36     0     3     1     6
  1.0196676397676957E-01 a        37     0     3     1     7
 -5.8331752603582934E-03 a        38     0     3     1     8
  2.6848183012884219E-02 a        39     0     3     1     9
  1.8153864303216832E-01 a        40     0     3     1    10
 -4.8721908588323926E-01 a        41     0     3     1    11
 -3.7648565794592892E-01 a        42     0     3     1    12
  1.1685228162506454E-01 a        43     0     3     1    13
  3.6083002821839300E-01 a        44     0     3     1    14
 -3.0810852943875464E-02 a        45     0     3     1    15
 -2.8326126592541223E-01 a        46     0     4     1     1
 -5.1011316896241388E-02 a        47     0     4     1     2
 -1.3903409673957615E-01 a        48     0     4     1     3
 -2.8547816168339996E-01 a        49     0     4     1     4
 -5.0908371592750223E-01 a        50     0     4     1     5
  2.5558027784557352E-01 a        51     0     4     1     6
 -4.4028317338940842E-01 a        52     0     4     1     7
 -5.6496997122912049E-02 a        53     0     4     1     8
 -3.2657354324814686E-01 a        54     0     4     1     9
 -2.7424368247895153E-01 a        55     0     4     1    10
  9.3733968993955766E-02 a        56     0     4     1    11
 -3.6549744360602254E-01 a        57     0     4     1    12
  5.9421767012740455E-02 a        58     0     4     1    13
 -3.0293082118314756E-02 a        59     0     4     1    14
  2.6952812212618293E-01 a        60     0     4     1    15
  4.0717257813944696E-01 a        61     0     5     1     1
  4.2303743826400431E-01 a        62     0     5     1     2
 -2.3558113906290618E-01 a        63     0     5     1     3
 -4.2742622942818925E-01 a        64     0     5     1     4
  4.4505806560027372E-01 a        65     0     5     1     5
 -1.6951759360275731E-01 a        66     0     5     1     6
 -4.8219252008274999E-01 a        67     0     5     1     7
  1.4329175689277915E-01 a        68     0     5     1     8
 -6.2351667512593786E-02 a        69     0     5     1     9
 -2.2388684515079277E-01 a        70     0     5     1    10
  2.5482556451044375E-02 a        71     0     5     1    11
 -1.9830731638146104E-01 a        72     0     5     1    12
 -4.3064464635665128E-01 a        73     0     5     1    13
  3.9797331736238478E-01 a        74     0     5     1    14
  1.2927569943173667E-01 a        75     0     5     1    15
  4.2965408007344602E-01 a        76     0     6     1     1
 -2.1564888128589293E-02 a        77     0     6     1     2
 -1.4464517754915027E-01 a        78     0     6     1     3
  1.8299934695539834E-02 a        79     0     6     1     4
  6.5277471376975982E-01 a        80     0     6     1     5
 -3.7474472164889028E-01 a        81     0     6     1     6
 -4.4006086524449023E-01 a        82     0     6     1     7
 -4.4735187854861680E-01 a        83     0     6     1     8
 -4.2216233413266496E-01 a        84     0     6     1     9
  5.3034607419635804E-01 a        85     0     6     1    10
 -6.0165697310184216E-02 a        86     0     6     1    11
  4.2414542536612193E-01 a        87     0     6     1    12
  1.9292061507739924E-01 a        88     0     6     1    13
  4.8848394542759194E-01 a        89     0     6     1    14
 -3.3610412153858793E-01 a        90     0     6     1    15
  7.0823320741204329E-02 a        91     0     7     1     1
  3.2658919002455417E-01 a        92     0     7     1     2
  7.6045769425664975E-02 a        93     0     7     1     3
 -5.8837750651461719E-02 a        94     0     7     1     4
  1.4874184316627795E-01 a        95     0     7     1     5
 -8.3420707473603722E-02 a        96     0     7     1     6
 -5.1905094317241773E-01 a        97     0     7     1     7
 -2.0666285226701150E-01 a        98     0     7     1     8
  2.7267876199801783E-01 a        99     0     7     1     9
  3.6459441315210833E-01 a       100     0     7     1    10
  1.5610174100660634E-01 a       101     0     7     1    11
 -3.0608660037236357E-01 a       102     0     7     1    12
 -1.3810020510943496E-01 a       103     0     7     1    13
  3.3142845262797965E-01 a       104     0     7     1    14
 -1.9830558023906680E-01 a       105     0     7     1    15
  2.3938716187089548E-01 a       106     0     8     1     1
 -2.0474294977677465E-01 a       107     0     8     1     2
  2.7608443421247958E-01 a       108     0     8     1     3
 -4.1637912128028150E-02 a       109     0     8     1     4
  4.0280144837403409E-01 a       110     0     8     1     5
 -4.9351460382413165E-01 a       111     0     8     1     6
  5.3287490747932049E-02 a       112     0     8     1     7
 -1.0778787463225602E-01 a       113     0     8     1     8
 -1.2345193127336160E-01 a       114     0     8     1     9
  7.1322797457441500E-01 a       115     0     8     1    10
  5.2339698606150786E-01 a       116     0     8     1    11
 -3.9255081372530914E-01 a       117     0     8     1    12
 -1.6477749425407415E-01 a       118     0     8     1    13
  2.8901508544060948E-02 a       119     0     8     1    14
 -2.6925538600803811E-01 a       120     0     8     1    15
 -3.9424401774350631E-01 a       121     0     9     1     1
 -1.9116304868644071E-01 a       122     0     9     1     2
  4.5131578158159075E-02 a       123     0     9     1     3
 -3.4227156103980394E-01 a       124     0     9     1     4
  7.7548032052896523E-02 a       125     0     9     1     5
  2.2560739620393172E-01 a       126     0     9     1     6
 -1.5979908700487339E-01 a       127     0     9     1     7
  6.9435681073692390E-01 a       128     0     9     1     8
 -2.9461645911292961E-01 a       129     0     9     1     9
 -5.1470108526545455E-01 a       130     0     9     1    10
 -5.8701777431696155E-02 a       131     0     9     1    11
 -3.7658794418722646E-01 a       132     0     9     1    12
  3.0316888109161894E-01 a       133     0     9     1    13
  7.4742198573410717E-02 a       134     0     9     1    14
 -1.4922726751304730E-01 a       135     0     9     1    15
  2.4947389632221093E-01 a       136     0    10     1     1
 -2.7721661419109406E-01 a       137     0    10     1     2
 -4.8686478390100990E-01 a       138     0    10     1     3
 -1.1452905745970061E-01 a       139     0    10     1     4
 -4.5692338781504233E-01 a       140     0    10     1     5
  3.3035189784263164E-01 a       141     0    10     1     6
  3.4903741054408671E-01 a       142     0    10     1     7
 -5.2859340172790714E-01 a       143     0    10     1     8
 -2.0606548309224357E-01 a       144     0    10     1     9
 -7.8082952347808143E-01 a       145     0    10     1    10
 -2.3138449608028977E-01 a       146     0    10     1    11
  1.9146666592815598E-01 a       147     0    10     1    12
  2.7724577141577628E-01 a       148     0    10     1    13
  7.8196346345398557E-02 a       149     0    10     1    14
 -2.3037364290799479E-02 a       150     0    10     1    15
 -6.1698301286709452E-02 a       151     0    11     1     1
 -4.0203107299639163E-01 a       152     0    11     1     2
 -2.4213066609768957E-01 a       153     0    11     1     3
  2.6362567588096919E-01 a       154     0    11     1     4
  5.2918168531730791E-01 a       155     0    11     1     5
