################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.0793352142985647E-01 a         1     0     1     1     1
  3.6351556412805730E-01 a         2     0     1     1     2
 -3.8146012860086825E-01 a         3     0     1     1     3
 -4.5166216613326654E-01 a         4     0     1     1     4
 -7.5387947209798911E-02 a         5     0     1     1     5
  8.6019537530853240E-03 a         6     0     1     1     6
 -2.3943494675245586E-01 a         7     0     1     1     7
 -2.4634128198523064E-01 a         8     0     1     1     8
  3.0070050663637754E-01 a         9     0     1     1     9
  5.1276779421534004E-02 a        10     0     1     1    10
  1.7084637997809293E-01 a        11     0     1     1    11
 -2.8591367569627751E-01 a        12     0     1     1    12
  3.5631539644592569E-01 a        13     0     1     1    13
  1.8981124018471374E-01 a        14     0     1     1    14
  3.7587759388665050E-02 a        15     0     1     1    15
 -1.9043305095915594E-01 a        16     0     2     1     1
  5.5912359642678777E-01 a        17     0     2     1     2
  3.2567525450592855E-01 a        18     0     2     1     3
 -4.6627107370465432E-01 a        19     0     2     1     4
 -5.0534901935981735E-01 a        20     0     2     1     5
  1.8199708123515016E-02 a        21     0     2     1     6
 -3.6950077760833072E-01 a        22     0     2     1     7
  4.4872021445669275E-01 a        23     0     2     1     8
 -1.4482470386260413E-01 a        24     0     2     1     9
 -1.0383949197455325E-01 a        25     0     2     1    10
 -6.6711167863197390E-02 a        26     0     2     1    11
 -4.2836634511922343E-02 a        27     0     2     1    12
 -3.3178829047481573E-01 a        28     0     2     1    13
  3.5906657524147678E-01 a        29     0     2     1    14
 -2.9309677705281717E-01 a        30     0     2     1    15
 -5.8985594596104828E-02 a        31     0     3     1     1
  2.4812266627716839E-01 a        32     0     3     1     2
 -3.6970263796829927E-01 a        33     0     3     1     3
  3.5375081139415598E-01 a        34     0     3     1     4
 -3.2466799181766720E-01 a        35     0     3     1     5
 -1.8490326248883657E-01 a        36     0     3     1     6
  9.3955995008578583E-02 a        37     0     3     1     7
  3.1336286684681885E-02 a        38     0     3     1     8
  1.4776468194028796E-02 a        39     0     3     1     9
  1.7369129536102257E-01 a        40     0     3     1    10
 -4.8347566784503926E-01 a        41     0     3     1    11
 -3.5910063736969416E-01 a        42     0     3     1    12
  9.6930080188647627E-02 a        43     0     3     1    13
  3.1791362960681335E-01 a        44     0     3     1    14
 -3.6140972812791834E-02 a        45     0     3     1    15
 -2.7982327572018412E-01 a        46     0     4     1     1
 -1.5732273919848726E-02 a        47     0     4     1     2
 -9.7976594144949719E-02 a        48     0     4     1     3
 -2.9470658370087910E-01 a        49     0     4     1     4
 -4.0327264418790798E-01 a        50     0     4     1     5
  2.4213655779877222E-01 a        51     0     4     1     6
 -4.5121938965858965E-01 a        52     0     4     1     7
 -2.2395918192192187E-02 a        53     0     4     1     8
 -3.4228385639335962E-01 a        54     0     4     1     9
 -2.7518222673204951E-01 a        55     0     4     1    10
  1.0892895336991229E-01 a        56     0     4     1    11
 -3.5009906718435124E-01 a        57     0     4     1    12
  2.8819433543506214E-02 a        58     0     4     1    13
 -6.7112029593168032E-02 a        59     0     4     1    14
  2.5980732725386307E-01 a        60     0     4     1    15
  4.0967837935294493E-01 a        61     0     5     1     1
  4.5628756356548655E-01 a        62     0     5     1     2
 -2.3534278106022546E-01 a        63     0     5     1     3
 -4.2786070561276318E-01 a        64     0     5     1     4
  3.8604273033210590E-01 a        65     0     5     1     5
 -1.3023207065196718E-01 a        66     0     5     1     6
 -4.7830207220748433E-01 a        67     0     5     1     7
  1.9047219589185124E-01 a        68     0     5     1     8
 -4.6339726081509339E-02 a        69     0     5     1     9
 -2.5037672992828042E-01 a        70     0     5     1    10
 -1.7370785445654478E-02 a        71     0     5     1    11
 -1.7148521410316900E-01 a        72     0     5     1    12
 -3.7582381626119798E-01 a        73     0     5     1    13
  3.2343341292167349E-01 a        74     0     5     1    14
  1.5647319136433016E-01 a        75     0     5     1    15
  4.4492847190276896E-01 a        76     0     6     1     1
  1.3431409506936843E-02 a        77     0     6     1     2
 -1.4065218053194303E-01 a        78     0     6     1     3
  1.5833098245938863E-02 a        79     0     6     1     4
  5.6854216337796704E-01 a        80     0     6     1     5
 -3.4558073935002864E-01 a        81     0     6     1     6
 -4.4020022529229047E-01 a        82     0     6     1     7
 -4.0809331785078595E-01 a        83     0     6     1     8
 -3.9445877984152461E-01 a        84     0     6     1     9
  5.3478659086003588E-01 a        85     0     6     1    10
 -8.1319465160117052E-02 a        86     0     6     1    11
  4.4924515295086731E-01 a        87     0     6     1    12
  2.6575358877054733E-01 a        88     0     6     1    13
  4.1707220475164575E-01 a        89     0     6     1    14
 -2.9810381621686965E-01 a        90     0     6     1    15
  1.0611912937294092E-01 a        91     0     7     1     1
  3.6350407901435616E-01 a        92     0     7     1     2
  1.1929853357483000E-01 a        93     0     7     1     3
 -7.4138800997932922E-02 a        94     0     7     1     4
  1.1857244022917882E-01 a        95     0     7     1     5
 -1.0599245304955070E-01 a        96     0     7     1     6
 -5.4805181512141543E-01 a        97     0     7     1     7
 -1.9659430249400170E-01 a        98     0     7     1     8
  3.0851070648833612E-01 a        99     0     7     1     9
  4.4981289408690767E-01 a       100     0     7     1    10
  2.2808905906229535E-01 a       101     0     7     1    11
 -2.8957215704754941E-01 a       102     0     7     1    12
 -7.6802667794045112E-02 a       103     0     7     1    13
  2.9419750642907261E-01 a       104     0     7     1    14
 -1.5138365920081903E-01 a       105     0     7     1    15
  1.9824327758082502E-01 a       106     0     8     1     1
 -1.8687252663175730E-01 a       107     0     8     1     2
  3.4389857818839520E-01 a       108     0     8     1     3
 -7.9445191188199565E-02 a       109     0     8     1     4
  4.0068282437979863E-01 a       110     0     8     1     5
 -4.7097120114315077E-01 a       111     0     8     1     6
 -8.8044527647710938E-02 a       112     0     8     1     7
 -1.3527523763850580E-01 a       113     0     8     1     8
 -7.9110005787560500E-02 a       114     0     8     1     9
  7.2459397098665423E-01 a       115     0     8     1    10
  6.6407927508675080E-01 a       116     0     8     1    11
 -3.6078175890607023E-01 a       117     0     8     1    12
 -8.2559136029268551E-02 a       118     0     8     1    13
  3.0187781015708966E-02 a       119     0     8     1    14
 -1.7476278539577558E-01 a       120     0     8     1    15
 -3.7209468058322093E-01 a       121     0     9     1     1
 -1.4475182153858981E-01 a       122     0     9     1     2
 -7.3802806401240775E-02 a       123     0     9     1     3
 -1.2183291156997095E-01 a       124     0     9     1     4
 -1.8498142044244792E-01 a       125     0     9     1     5
  7.5248845075673795E-02 a       126     0     9     1     6
 -2.0593998748401543E-01 a       127     0     9     1     7
  6.0054690401289890E-01 a       128     0     9     1     8
 -1.2044765110974526E-01 a       129     0     9     1     9
 -4.6837455835682945E-01 a       130     0     9     1    10
 -5.7968386356557879E-03 a       131     0     9     1    11
 -2.5326655145566895E-01 a       132     0     9     1    12
  1.9588881848843775E-01 a       133     0     9     1    13
  6.2359510682676270E-02 a       134     0     9     1    14
