################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
       209       4180   6.25762622E+01   4.45381051E-01   1.27863717E-16   4.29962234E-03   8.93365374E-07   1.12067347E+00
       210       4200   6.25610760E+01   4.45305973E-01   1.27889962E-16   1.72274206E-02   8.93365374E-07   1.12067347E+00
       211       4220   6.25567964E+01   4.45239799E-01   1.27894821E-16   6.36592766E-03   8.93365374E-07   1.12067347E+00
       212       4240   6.25324507E+01   4.44984766E-01   1.27938579E-16   5.05752853E-02   8.93365374E-07   1.12067347E+00
       213       4260   6.25236497E+01   4.44906652E-01   1.27956058E-16   8.03814883E-03   8.93365374E-07   1.12067347E+00
       214       4280   6.25178225E+01   4.44825933E-01   1.27968856E-16   5.50347087E-03   8.93365374E-07   1.12067347E+00
       215       4300   6.25145599E+01   4.44780622E-01   1.27973863E-16   5.07413380E-03   8.93365374E-07   1.12067347E+00
       216       4320   6.25095069E+01   4.44702703E-01   1.27977101E-16   8.36002327E-03   8.93365374E-07   1.12067347E+00
       217       4340   6.25074492E+01   4.44681305E-01   1.27981709E-16   7.75864032E-03   8.93365374E-07   1.12067347E+00
       218       4360   6.24928342E+01   4.44608915E-01   1.28010859E-16   5.00241187E-03   8.93365374E-07   1.12067347E+00
       219       4380   6.24811263E+01   4.44499650E-01   1.28028385E-16   8.58726708E-03   8.93365374E-07   1.12067347E+00
       220       4400   6.24704045E+01   4.44444003E-01   1.28045825E-16   8.12749837E-03   8.93365374E-07   1.12067347E+00
       221       4420   6.24649396E+01   4.44377134E-01   1.28063430E-16   9.52624354E-03   8.93365374E-07   1.12067347E+00
       222       4440   6.24566697E+01   4.44306309E-01   1.28078548E-16   4.23836286E-03   8.93365374E-07   1.12067347E+00
       223       4460   6.24494099E+01   4.44211530E-01   1.28091272E-16   6.46338701E-03   8.93365374E-07   1.12067347E+00
       224       4480   6.24429037E+01   4.44166369E-01   1.28100557E-16   3.97166698E-02   8.93365374E-07   1.12067347E+00
       225       4500   6.24356498E+01   4.44134266E-01   1.28115523E-16   5.21524032E-03   8.93365374E-07   1.12067347E+00
       226       4520   6.24331129E+01   4.44099975E-01   1.28121085E-16   1.03949315E-02   8.93365374E-07   1.12067347E+00
       227       4540   6.24308785E+01   4.44072111E-01   1.28125013E-16   4.17101573E-03   8.93365374E-07   1.12067347E+00
       228       4560   6.24266417E+01   4.44037049E-01   1.28136074E-16   1.36178535E-02   8.93365374E-07   1.12067347E+00
       229       4580   6.22797336E+01   4.42809373E-01   1.28426091E-16   2.45908028E-02   8.93365374E-07   1.12067347E+00
       230       4600   6.22115483E+01   4.42514671E-01   1.28550180E-16   4.37811489E-02   8.93365374E-07   1.12067347E+00
       231       4620   6.21854821E+01   4.42532276E-01   1.28592821E-16   1.96481285E-02   8.93365374E-07   1.12067347E+00
       232       4640   6.21617238E+01   4.42517151E-01   1.28638482E-16   2.09452380E-02   8.93365374E-07   1.12067347E+00
       233       4660   6.21090762E+01   4.42605761E-01   1.28758409E-16   1.26493016E-02   8.93365374E-07   1.12067347E+00
       234       4680   6.20800948E+01   4.42506356E-01   1.28819243E-16   1.14875787E-02   8.93365374E-07   1.12067347E+00
       235       4700   6.20327745E+01   4.42306316E-01   1.28891765E-16   1.10000834E-02   8.93365374E-07   1.12067347E+00
       236       4720   6.20073861E+01   4.42047840E-01   1.28957502E-16   5.85762735E-02   8.93365374E-07   1.12067347E+00
       237       4740   6.19939605E+01   4.41909324E-01   1.28979601E-16   1.68686599E-02   8.93365374E-07   1.12067347E+00
       238       4760   6.19776167E+01   4.41715893E-01   1.29024582E-16   2.76383099E-02   8.93365374E-07   1.12067347E+00
       239       4780   6.19694293E+01   4.41669458E-01   1.29042875E-16   1.31295525E-02   8.93365374E-07   1.12067347E+00
       240       4800   6.19208745E+01   4.41534714E-01   1.29121895E-16   1.33197222E-02   8.93365374E-07   1.12067347E+00
       241       4820   6.19085613E+01   4.41441536E-01   1.29139955E-16   1.42629983E-02   8.93365374E-07   1.12067347E+00
       242       4840   6.18928723E+01   4.41363703E-01   1.29171711E-16   6.82423804E-03   8.93365374E-07   1.12067347E+00
       243       4860   6.18800225E+01   4.41227343E-01   1.29195706E-16   2.25668414E-02   8.93365374E-07   1.12067347E+00
       244       4880   6.18743232E+01   4.41165631E-01   1.29210462E-16   1.09319874E-02   8.93365374E-07   1.12067347E+00
       245       4900   6.18252990E+01   4.40916361E-01   1.29324182E-16   2.85627908E-02   8.93365374E-07   1.12067347E+00
       246       4920   6.18120374E+01   4.40714378E-01   1.29352739E-16   1.02611706E-02   8.93365374E-07   1.12067347E+00
       247       4940   6.17991129E+01   4.40529858E-01   1.29391507E-16   1.92393362E-02   8.93365374E-07   1.12067347E+00
       248       4960   6.17723977E+01   4.40220274E-01   1.29445622E-16   8.74336434E-03   8.93365374E-07   1.12067347E+00
       249       4980   6.17575782E+01   4.40028321E-01   1.29467163E-16   8.78123830E-03   8.93365374E-07   1.12067347E+00
       250       5000   6.17341611E+01   4.39789728E-01   1.29515123E-16   1.82777506E-02   8.93365374E-07   1.12067347E+00
       251       5020   6.17014699E+01   4.39647419E-01   1.29563547E-16   7.69259739E-03   8.93365374E-07   1.12067347E+00
       252       5040   6.16724272E+01   4.39583585E-01   1.29618040E-16   1.17329501E-02   8.93365374E-07   1.12067347E+00
       253       5060   6.16276651E+01   4.39381464E-01   1.29704196E-16   1.87993155E-02   8.93365374E-07   1.12067347E+00
       254       5080   6.16188308E+01   4.39238478E-01   1.29721995E-16   2.18549602E-02   8.93365374E-07   1.12067347E+00
       255       5100   6.16040669E+01   4.39094127E-01   1.29749573E-16   1.98399428E-02   8.93365374E-07   1.12067347E+00
       256       5120   6.15845700E+01   4.38931131E-01   1.29791964E-16   1.49144788E-02   8.93365374E-07   1.12067347E+00
       257       5140   6.15796561E+01   4.38873846E-01   1.29803405E-16   1.53573070E-02   8.93365374E-07   1.12067347E+00
       258       5160   6.15732951E+01   4.38795318E-01   1.29818213E-16   8.00930034E-03   8.93365374E-07   1.12067347E+00
       259       5180   6.15635243E+01   4.38659006E-01   1.29844237E-16   1.28539433E-02   8.93365374E-07   1.12067347E+00
       260       5200   6.15568135E+01   4.38584704E-01   1.29856548E-16   7.81823414E-03   8.93365374E-07   1.12067347E+00
       261       5220   6.15263351E+01   4.38375446E-01   1.29911846E-16   7.49459174E-03   8.93365374E-07   1.12067347E+00
       262       5240   6.15082858E+01   4.38222026E-01   1.29940554E-16   1.42152282E-02   8.93365374E-07   1.12067347E+00
       263       5260   6.14999482E+01   4.38114238E-01   1.29966515E-16   1.82956833E-02   8.93365374E-07   1.12067347E+00
       264       5280   6.14929145E+01   4.38023693E-01   1.29977552E-16   5.56311107E-03   8.93365374E-07   1.12067347E+00
       265       5300   6.14718160E+01   4.37946151E-01   1.30009386E-16   1.62660782E-02   8.93365374E-07   1.12067347E+00
       266       5320   6.14689403E+01   4.37923675E-01   1.30017107E-16   9.55025649E-03   8.93365374E-07   1.12067347E+00
       267       5340   6.14622779E+01   4.37859515E-01   1.30032505E-16   1.11400134E-02   8.93365374E-07   1.12067347E+00
       268       5360   6.14425805E+01   4.37661024E-01   1.30065277E-16   1.03279918E-02   8.93365374E-07   1.12067347E+00
       269       5380   6.14384362E+01   4.37619486E-01   1.30066394E-16   4.48172162E-03   8.93365374E-07   1.12067347E+00
       270       5400   6.14360777E+01   4.37601269E-01   1.30070256E-16   6.81867434E-03   8.93365374E-07   1.12067347E+00
       271       5420   6.14330806E+01   4.37576852E-01   1.30077059E-16   8.71173824E-03   8.93365374E-07   1.12067347E+00
       272       5440   6.14311099E+01   4.37564578E-01   1.30079047E-16   7.90988195E-03   8.93365374E-07   1.12067347E+00
       273       5460   6.14266553E+01   4.37519948E-01   1.30086174E-16   1.30704653E-02   8.93365374E-07   1.12067347E+00
       274       5480   6.14219956E+01   4.37477782E-01   1.30086929E-16   4.30759335E-03   8.93365374E-07   1.12067347E+00
       275       5500   6.14197086E+01   4.37459295E-01   1.30096512E-16   4.10823862E-03   8.93365374E-07   1.12067347E+00
       276       5520   6.13786279E+01   4.37497809E-01   1.30177704E-16   3.94970787E-03   8.93365374E-07   1.12067347E+00
       277       5540   6.13715382E+01   4.37399982E-01   1.30188135E-16   4.46007752E-03   8.93365374E-07   1.12067347E+00
       278       5560   6.13578864E+01   4.37299017E-01   1.30210649E-16   4.05723216E-03   8.93365374E-07   1.12067347E+00
       279       5580   6.13542734E+01   4.37265200E-01   1.30211229E-16   1.36051096E-02   8.93365374E-07   1.12067347E+00
       280       5600   6.13521269E+01   4.37244310E-01   1.30216788E-16   1.22596108E-02   8.93365374E-07   1.12067347E+00
       281       5620   6.13502104E+01   4.37227343E-01   1.30220056E-16   8.22499037E-03   8.93365374E-07   1.12067347E+00
       282       5640   6.13476359E+01   4.37207536E-01   1.30222841E-16   5.73524948E-03   8.93365374E-07   1.12067347E+00
       283       5660   6.13460604E+01   4.37195823E-01   1.30224258E-16   6.75896382E-03   8.93365374E-07   1.12067347E+00
       284       5680   6.12901950E+01   4.36737004E-01   1.30330358E-16   2.19412948E-02   8.93365374E-07   1.12067347E+00
       285       5700   6.12460139E+01   4.36445718E-01   1.30419569E-16   1.73361931E-02   8.93365374E-07   1.12067347E+00
       286       5720   6.12260014E+01   4.36183312E-01   1.30455067E-16   8.87576405E-03   8.93365374E-07   1.12067347E+00
       287       5740   6.12017787E+01   4.35847048E-01   1.30503514E-16   1.14372300E-02   8.93365374E-07   1.12067347E+00
       288       5760   6.11619809E+01   4.35826266E-01   1.30569355E-16   2.78487240E-02   8.93365374E-07   1.12067347E+00
       289       5780   6.11529200E+01   4.35744582E-01   1.30581492E-16   6.97659249E-03   8.93365374E-07   1.12067347E+00
       290       5800   6.11359013E+01   4.35530524E-01   1.30622247E-16   5.72849109E-02   8.93365374E-07   1.12067347E+00
       291       5820   6.11307947E+01   4.35495107E-01   1.30629797E-16   5.90440901E-03   8.93365374E-07   1.12067347E+00
       292       5840   6.11162949E+01   4.35425678E-01   1.30654443E-16   5.26807581E-03   8.93365374E-07   1.12067347E+00
       293       5860   6.10969454E+01   4.35348233E-01   1.30685546E-16   5.61907705E-03   8.93365374E-07   1.12067347E+00
       294       5880   6.10927309E+01   4.35317165E-01   1.30688451E-16   5.13958554E-03   8.93365374E-07   1.12067347E+00
       295       5900   6.10890330E+01   4.35293238E-01   1.30693779E-16   8.38469694E-03   8.93365374E-07   1.12067347E+00
       296       5920   6.10845553E+01   4.35260876E-01   1.30700224E-16   1.03981689E-02   8.93365374E-07   1.12067347E+00
       297       5940   6.10804858E+01   4.35236520E-01   1.30702594E-16   4.31749192E-03   8.93365374E-07   1.12067347E+00
       298       5960   6.10777901E+01   4.35225646E-01   1.30706822E-16   6.90440531E-03   8.93365374E-07   1.12067347E+00
       299       5980   6.10706959E+01   4.35218347E-01   1.30714747E-16   1.63725736E-02   8.93365374E-07   1.12067347E+00
       300       6000   6.10681534E+01   4.35209104E-01   1.30721476E-16   6.94420321E-03   8.93365374E-07   1.12067347E+00
       301       6020   6.10569928E+01   4.35061452E-01   1.30752810E-16   4.31917476E-03   8.93365374E-07   1.12067347E+00
       302       6040   6.10504436E+01   4.35004849E-01   1.30764271E-16   1.67212025E-02   8.93365374E-07   1.12067347E+00
       303       6060   6.10200817E+01   4.34923878E-01   1.30827620E-16   2.05580529E-02   8.93365374E-07   1.12067347E+00
       304       6080   6.10130128E+01   4.34825687E-01   1.30841002E-16   7.22461265E-03   8.93365374E-07   1.12067347E+00
       305       6100   6.09961604E+01   4.34575779E-01   1.30874282E-16   6.99372910E-03   8.93365374E-07   1.12067347E+00
       306       6120   6.09760179E+01   4.34291110E-01   1.30904063E-16   6.63742020E-03   8.93365374E-07   1.12067347E+00
       307       6140   6.09711262E+01   4.34239745E-01   1.30910545E-16   6.13615970E-03   8.93365374E-07   1.12067347E+00
       308       6160   6.09586437E+01   4.34107371E-01   1.30932107E-16   6.26244788E-03   8.93365374E-07   1.12067347E+00
       309       6180   6.09543835E+01   4.34051127E-01   1.30944799E-16   1.12165090E-02   8.93365374E-07   1.12067347E+00
       310       6200   6.09494884E+01   4.33993866E-01   1.30952257E-16   7.56093430E-03   8.93365374E-07   1.12067347E+00
       311       6220   6.09342224E+01   4.33934252E-01   1.30978717E-16   5.75848952E-03   8.93365374E-07   1.12067347E+00
       312       6240   6.09292508E+01   4.33889789E-01   1.30986261E-16   5.11097950E-03   8.93365374E-07   1.12067347E+00
       313       6260   6.09250987E+01   4.33859824E-01   1.30990199E-16   1.43429235E-02   8.93365374E-07   1.12067347E+00
       314       6280   6.09021289E+01   4.33698667E-01   1.31039767E-16   1.76702661E-02   8.93365374E-07   1.12067347E+00
       315       6300   6.08995657E+01   4.33686142E-01   1.31045937E-16   8.98869706E-03   8.93365374E-07   1.12067347E+00
       316       6320   6.08972232E+01   4.33675898E-01   1.31049671E-16   6.21908751E-03   8.93365374E-07   1.12067347E+00
       317       6340   6.08942016E+01   4.33663030E-01   1.31058138E-16   6.07368439E-03   8.93365374E-07   1.12067347E+00
       318       6360   6.08898163E+01   4.33635022E-01   1.31062773E-16   8.03445027E-03   8.93365374E-07   1.12067347E+00
       319       6380   6.08791950E+01   4.33579465E-01   1.31081397E-16   3.58057196E-03   8.93365374E-07   1.12067347E+00
       320       6400   6.08764868E+01   4.33567028E-01   1.31084001E-16   7.09471628E-03   8.93365374E-07   1.12067347E+00
       321       6420   6.08636909E+01   4.33448325E-01   1.31109655E-16   1.31492052E-02   8.93365374E-07   1.12067347E+00
       322       6440   6.08562915E+01   4.33418363E-01   1.31126313E-16   5.65647468E-03   8.93365374E-07   1.12067347E+00
       323       6460   6.08223677E+01   4.33557132E-01   1.31179516E-16   4.03409485E-03   8.93365374E-07   1.12067347E+00
       324       6480   6.08117721E+01   4.33489767E-01   1.31210081E-16   4.25500768E-03   8.93365374E-07   1.12067347E+00
       325       6500   6.08086202E+01   4.33463849E-01   1.31217633E-16   3.98848745E-03   8.93365374E-07   1.12067347E+00
       326       6520   6.08046235E+01   4.33425857E-01   1.31223132E-16   6.34996194E-03   8.93365374E-07   1.12067347E+00
       327       6540   6.07990338E+01   4.33370364E-01   1.31241640E-16   7.88478488E-03   8.93365374E-07   1.12067347E+00
       328       6560   6.07960312E+01   4.33344198E-01   1.31250530E-16   6.07314214E-03   8.93365374E-07   1.12067347E+00
       329       6580   6.07920507E+01   4.33310666E-01   1.31259247E-16   3.41188622E-03   8.93365374E-07   1.12067347E+00
       330       6600   6.07742905E+01   4.33233306E-01   1.31296637E-16   6.76002780E-03   8.93365374E-07   1.12067347E+00
       331       6620   6.07691594E+01   4.33204164E-01   1.31304058E-16   5.55518261E-03   8.93365374E-07   1.12067347E+00
       332       6640   6.07677366E+01   4.33195412E-01   1.31305208E-16   2.92614313E-03   8.93365374E-07   1.12067347E+00
       333       6660   6.07658303E+01   4.33183825E-01   1.31315516E-16   2.77026999E-03   8.93365374E-07   1.12067347E+00
       334       6680   6.07646424E+01   4.33177799E-01   1.31316581E-16   6.18150194E-03   8.93365374E-07   1.12067347E+00
       335       6700   6.07551425E+01   4.33131065E-01   1.31337975E-16   6.11617326E-03   8.93365374E-07   1.12067347E+00
       336       6720   6.07520764E+01   4.33108041E-01   1.31343831E-16   1.12221178E-02   8.93365374E-07   1.12067347E+00
       337       6740   6.07479195E+01   4.33119881E-01   1.31348281E-16   6.83547978E-03   8.93365374E-07   1.12067347E+00
       338       6760   6.07461964E+01   4.33110851E-01   1.31346825E-16   6.60780058E-03   8.93365374E-07   1.12067347E+00
       339       6780   6.07208161E+01   4.32920702E-01   1.31389179E-16   3.75247248E-03   8.93365374E-07   1.12067347E+00
       340       6800   6.07193110E+01   4.32907623E-01   1.31390902E-16   1.18194562E-02   8.93365374E-07   1.12067347E+00
       341       6820   6.07174416E+01   4.32894081E-01   1.31396886E-16   3.13437560E-03   8.93365374E-07   1.12067347E+00
       342       6840   6.07146952E+01   4.32870554E-01   1.31403235E-16   3.02645593E-03   8.93365374E-07   1.12067347E+00
       343       6860   6.07107657E+01   4.32850885E-01   1.31410167E-16   3.05368388E-03   8.93365374E-07   1.12067347E+00
       344       6880   6.06984533E+01   4.32716851E-01   1.31430508E-16   7.81564722E-03   8.93365374E-07   1.12067347E+00
       345       6900   6.06920696E+01   4.32653267E-01   1.31440336E-16   8.38423919E-03   8.93365374E-07   1.12067347E+00
       346       6920   6.06893305E+01   4.32633717E-01   1.31448055E-16   7.62940410E-03   8.93365374E-07   1.12067347E+00
       347       6940   6.06867115E+01   4.32610799E-01   1.31450428E-16   7.61804318E-03   8.93365374E-07   1.12067347E+00
       348       6960   6.06845351E+01   4.32589909E-01   1.31459745E-16   7.55039309E-03   8.93365374E-07   1.12067347E+00
       349       6980   6.06828226E+01   4.32575359E-01   1.31466089E-16   2.74728040E-03   8.93365374E-07   1.12067347E+00
       350       7000   6.06674653E+01   4.32482107E-01   1.31487126E-16   7.60698289E-03   8.93365374E-07   1.12067347E+00
       351       7020   6.06609948E+01   4.32415650E-01   1.31502163E-16   7.64930148E-03   8.93365374E-07   1.12067347E+00
       352       7040   6.06590506E+01   4.32389007E-01   1.31506601E-16   1.06691817E-02   8.93365374E-07   1.12067347E+00
       353       7060   6.06411215E+01   4.32280273E-01   1.31534726E-16   9.44760642E-03   8.93365374E-07   1.12067347E+00
       354       7080   6.06382060E+01   4.32255362E-01   1.31540090E-16   6.49366561E-03   8.93365374E-07   1.12067347E+00
       355       7100   6.06368268E+01   4.32239452E-01   1.31545810E-16   8.25088359E-03   8.93365374E-07   1.12067347E+00
       356       7120   6.06355804E+01   4.32225515E-01   1.31549444E-16   1.17460874E-02   8.93365374E-07   1.12067347E+00
       357       7140   6.06200143E+01   4.32052086E-01   1.31579737E-16   6.80652961E-03   8.93365374E-07   1.12067347E+00
       358       7160   6.06147762E+01   4.32013994E-01   1.31586718E-16   6.39896971E-03   8.93365374E-07   1.12067347E+00
       359       7180   6.06097724E+01   4.31957129E-01   1.31596665E-16   2.94089819E-03   8.93365374E-07   1.12067347E+00
       360       7200   6.06064511E+01   4.31920536E-01   1.31604106E-16   2.67995013E-03   8.93365374E-07   1.12067347E+00
       361       7220   6.06021303E+01   4.31890186E-01   1.31613248E-16   5.69071264E-03   8.93365374E-07   1.12067347E+00
       362       7240   6.05947510E+01   4.31801357E-01   1.31635407E-16   2.64862343E-03   8.93365374E-07   1.12067347E+00
       363       7260   6.05937790E+01   4.31791754E-01   1.31639150E-16   2.41614788E-03   8.93365374E-07   1.12067347E+00
       364       7280   6.05861135E+01   4.31848658E-01   1.31656850E-16   9.22304334E-03   8.93365374E-07   1.12067347E+00
       365       7300   6.05712739E+01   4.31767937E-01   1.31682113E-16   3.15940463E-03   8.93365374E-07   1.12067347E+00
       366       7320   6.05688193E+01   4.31739976E-01   1.31683925E-16   6.39260213E-03   8.93365374E-07   1.12067347E+00
       367       7340   6.05610186E+01   4.31658852E-01   1.31693642E-16   3.00195712E-03   8.93365374E-07   1.12067347E+00
       368       7360   6.05558952E+01   4.31658731E-01   1.31708871E-16   1.16571401E-02   8.93365374E-07   1.12067347E+00
       369       7380   6.05173036E+01   4.31876460E-01   1.31788970E-16   3.63455014E-02   8.93365374E-07   1.12067347E+00
       370       7400   6.05119329E+01   4.31793921E-01   1.31794683E-16   4.45119682E-03   8.93365374E-07   1.12067347E+00
       371       7420   6.04952442E+01   4.31733550E-01   1.31830099E-16   9.20287428E-03   8.93365374E-07   1.12067347E+00
       372       7440   6.04890033E+01   4.31660508E-01   1.31844036E-16   6.48063897E-03   8.93365374E-07   1.12067347E+00
       373       7460   6.04853199E+01   4.31598990E-01   1.31853221E-16   9.32340889E-03   8.93365374E-07   1.12067347E+00
       374       7480   6.04822420E+01   4.31550388E-01   1.31862859E-16   8.75511692E-03   8.93365374E-07   1.12067347E+00
       375       7500   6.04756315E+01   4.31467593E-01   1.31873204E-16   1.50938676E-02   8.93365374E-07   1.12067347E+00
       376       7520   6.04731728E+01   4.31433173E-01   1.31878288E-16   7.20449246E-03   8.93365374E-07   1.12067347E+00
       377       7540   6.04701206E+01   4.31396398E-01   1.31885265E-16   8.18401856E-03   8.93365374E-07   1.12067347E+00
       378       7560   6.04682395E+01   4.31372603E-01   1.31888265E-16   7.55282735E-03   8.93365374E-07   1.12067347E+00
       379       7580   6.04665225E+01   4.31351599E-01   1.31888396E-16   0.00000000E+00   8.93365374E-07   1.12067347E+00
       380       7600   6.04649383E+01   4.31332788E-01   1.31890935E-16   3.18517414E-03   8.93365374E-07   1.12067347E+00
       381       7620   6.04615087E+01   4.31296694E-01   1.31896897E-16   6.21560456E-03   8.93365374E-07   1.12067347E+00
       382       7640   6.04531354E+01   4.31230052E-01   1.31914201E-16   6.23493464E-03   8.93365374E-07   1.12067347E+00
       383       7660   6.04507321E+01   4.31212475E-01   1.31921015E-16   5.95890513E-03   8.93365374E-07   1.12067347E+00
       384       7680   6.04490080E+01   4.31195523E-01   1.31923038E-16   2.86505502E-03   8.93365374E-07   1.12067347E+00
       385       7700   6.04474337E+01   4.31179495E-01   1.31929235E-16   2.78084118E-03   8.93365374E-07   1.12067347E+00
       386       7720   6.04463816E+01   4.31167852E-01   1.31929569E-16   5.56643460E-03   8.93365374E-07   1.12067347E+00
       387       7740   6.04388564E+01   4.31157895E-01   1.31942436E-16   6.49972969E-03   8.93365374E-07   1.12067347E+00
       388       7760   6.04300771E+01   4.31082021E-01   1.31953673E-16   3.04113460E-03   8.93365374E-07   1.12067347E+00
       389       7780   6.04233453E+01   4.31019444E-01   1.31968413E-16   5.71587110E-03   8.93365374E-07   1.12067347E+00
       390       7800   6.04200444E+01   4.30981979E-01   1.31974988E-16   4.63212494E-03   8.93365374E-07   1.12067347E+00
       391       7820   6.04190490E+01   4.30970941E-01   1.31977094E-16   2.68911619E-03   8.93365374E-07   1.12067347E+00
       392       7840   6.04175951E+01   4.30957722E-01   1.31982563E-16   5.22417327E-03   8.93365374E-07   1.12067347E+00
       393       7860   6.04057238E+01   4.30945874E-01   1.31996843E-16   2.68498444E-03   8.93365374E-07   1.12067347E+00
       394       7880   6.03965516E+01   4.30891881E-01   1.32011834E-16   9.05004816E-03   8.93365374E-07   1.12067347E+00
       395       7900   6.03950459E+01   4.30880218E-01   1.32016589E-16   5.17046682E-03   8.93365374E-07   1.12067347E+00
       396       7920   6.03924897E+01   4.30855833E-01   1.32024798E-16   2.50286938E-03   8.93365374E-07   1.12067347E+00
       397       7940   6.03916882E+01   4.30848685E-01   1.32026607E-16   2.39652805E-03   8.93365374E-07   1.12067347E+00
       398       7960   6.03845981E+01   4.30798784E-01   1.32037987E-16   2.34313584E-03   8.93365374E-07   1.12067347E+00
       399       7980   6.03833559E+01   4.30789082E-01   1.32040882E-16   4.83043319E-03   8.93365374E-07   1.12067347E+00
       400       8000   6.03821971E+01   4.30780113E-01   1.32044627E-16   5.47069296E-03   8.93365374E-07   1.12067347E+00
       401       8020   6.03784983E+01   4.30768695E-01   1.32051772E-16   4.80079592E-03   8.93365374E-07   1.12067347E+00
       402       8040   6.03777853E+01   4.30762804E-01   1.32052666E-16   8.20231234E-03   8.93365374E-07   1.12067347E+00
       403       8060   6.03746123E+01   4.30752524E-01   1.32062355E-16   2.27476721E-03   8.93365374E-07   1.12067347E+00
       404       8080   6.03733248E+01   4.30744328E-01   1.32067959E-16   2.19306413E-03   8.93365374E-07   1.12067347E+00
       405       8100   6.03722563E+01   4.30736333E-01   1.32069056E-16   1.40718831E-02   8.93365374E-07   1.12067347E+00
       406       8120   6.03678913E+01   4.30704222E-01   1.32079155E-16   4.83696803E-03   8.93365374E-07   1.12067347E+00
       407       8140   6.03667817E+01   4.30695313E-01   1.32082151E-16   2.22538425E-03   8.93365374E-07   1.12067347E+00
       408       8160   6.03655356E+01   4.30686061E-01   1.32085853E-16   2.26794832E-03   8.93365374E-07   1.12067347E+00
       409       8180   6.03642923E+01   4.30677163E-01   1.32088793E-16   3.94033542E-03   8.93365374E-07   1.12067347E+00
       410       8200   6.03623557E+01   4.30667056E-01   1.32090464E-16   2.04793439E-03   8.93365374E-07   1.12067347E+00
       411       8220   6.03602633E+01   4.30649169E-01   1.32094137E-16   5.95156147E-03   8.93365374E-07   1.12067347E+00
       412       8240   6.03567800E+01   4.30629592E-01   1.32093887E-16   3.01415966E-02   8.93365374E-07   1.12067347E+00
       413       8260   6.03557236E+01   4.30623082E-01   1.32092234E-16   5.76432423E-03   8.93365374E-07   1.12067347E+00
       414       8280   6.03551317E+01   4.30618642E-01   1.32092167E-16   1.95319849E-03   8.93365374E-07   1.12067347E+00
       415       8300   6.03545827E+01   4.30614587E-01   1.32092240E-16   1.85518607E-03   8.93365374E-07   1.12067347E+00
       416       8320   6.03442405E+01   4.30493606E-01   1.32106822E-16   2.38847663E-03   8.93365374E-07   1.12067347E+00
       417       8340   6.03426862E+01   4.30481935E-01   1.32109732E-16   4.54529371E-03   8.93365374E-07   1.12067347E+00
       418       8360   6.03365365E+01   4.30441450E-01   1.32121986E-16   6.90227066E-03   8.93365374E-07   1.12067347E+00
       419       8380   6.03263525E+01   4.30375978E-01   1.32143140E-16   2.48012783E-03   8.93365374E-07   1.12067347E+00
       420       8400   6.03248704E+01   4.30363182E-01   1.32146308E-16   5.04707777E-03   8.93365374E-07   1.12067347E+00
       421       8420   6.03235813E+01   4.30351701E-01   1.32151750E-16   2.35456202E-03   8.93365374E-07   1.12067347E+00
       422       8440   6.03186136E+01   4.30316365E-01   1.32157460E-16   2.29735784E-03   8.93365374E-07   1.12067347E+00
       423       8460   6.03177043E+01   4.30309743E-01   1.32160263E-16   2.22296191E-03   8.93365374E-07   1.12067347E+00
       424       8480   6.03148815E+01   4.30295899E-01   1.32163539E-16   8.04271527E-03   8.93365374E-07   1.12067347E+00
       425       8500   6.03142611E+01   4.30291160E-01   1.32163338E-16   2.15517900E-03   8.93365374E-07   1.12067347E+00
       426       8520   6.03123451E+01   4.30279475E-01   1.32164980E-16   2.51130506E-03   8.93365374E-07   1.12067347E+00
       427       8540   6.03107421E+01   4.30274310E-01   1.32167296E-16   2.34309387E-03   8.93365374E-07   1.12067347E+00
       428       8560   6.03060986E+01   4.30264682E-01   1.32173902E-16   2.27142609E-03   8.93365374E-07   1.12067347E+00
       429       8580   6.03048756E+01   4.30257764E-01   1.32173786E-16   2.21090583E-03   8.93365374E-07   1.12067347E+00
       430       8600   6.03017422E+01   4.30222600E-01   1.32180366E-16   3.71193777E-03   8.93365374E-07   1.12067347E+00
       431       8620   6.02998847E+01   4.30215099E-01   1.32182848E-16   4.52979869E-03   8.93365374E-07   1.12067347E+00
       432       8640   6.02992336E+01   4.30210280E-01   1.32183410E-16   4.23900819E-03   8.93365374E-07   1.12067347E+00
       433       8660   6.02967318E+01   4.30209825E-01   1.32186278E-16   1.94764507E-03   8.93365374E-07   1.12067347E+00
       434       8680   6.02936673E+01   4.30177310E-01   1.32193507E-16   6.50584626E-03   8.93365374E-07   1.12067347E+00
       435       8700   6.02931497E+01   4.30173718E-01   1.32195947E-16   3.25194072E-03   8.93365374E-07   1.12067347E+00
