################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.0603658732648383E-01 a         1     0     1     1     1
  3.3817086586475043E-01 a         2     0     1     1     2
 -4.1224018030500831E-01 a         3     0     1     1     3
 -4.5445593985806693E-01 a         4     0     1     1     4
 -1.2127107495476901E-01 a         5     0     1     1     5
  1.1011518931100601E-02 a         6     0     1     1     6
 -2.2547663388866174E-01 a         7     0     1     1     7
 -2.9746320116710723E-01 a         8     0     1     1     8
  3.1210323945793295E-01 a         9     0     1     1     9
  6.4360841625960133E-02 a        10     0     1     1    10
  1.8606372354827569E-01 a        11     0     1     1    11
 -2.9890180233334079E-01 a        12     0     1     1    12
  3.7286482467000104E-01 a        13     0     1     1    13
  2.4416996875458363E-01 a        14     0     1     1    14
  4.9983520716114754E-02 a        15     0     1     1    15
 -1.8932954187873491E-01 a        16     0     2     1     1
  5.3356571398284858E-01 a        17     0     2     1     2
  2.9361704700699087E-01 a        18     0     2     1     3
 -4.6898042309294458E-01 a        19     0     2     1     4
 -5.5391991669064111E-01 a        20     0     2     1     5
  2.2319839027526992E-02 a        21     0     2     1     6
 -3.5503018775330586E-01 a        22     0     2     1     7
  3.9797247748700904E-01 a        23     0     2     1     8
 -1.3293811899974067E-01 a        24     0     2     1     9
 -9.2608211218770442E-02 a        25     0     2     1    10
 -5.3639849475425820E-02 a        26     0     2     1    11
 -5.5050648506893923E-02 a        27     0     2     1    12
 -3.1387439392751970E-01 a        28     0     2     1    13
  4.1244134065616395E-01 a        29     0     2     1    14
 -2.8008728630106255E-01 a        30     0     2     1    15
 -5.9993145639578076E-02 a        31     0     3     1     1
  2.2226634775761819E-01 a        32     0     3     1     2
 -4.0652392601835780E-01 a        33     0     3     1     3
  3.5110803421581083E-01 a        34     0     3     1     4
 -3.8356169003354679E-01 a        35     0     3     1     5
 -1.7515473198311840E-01 a        36     0     3     1     6
  1.1008192157778766E-01 a        37     0     3     1     7
 -1.8523610404653761E-02 a        38     0     3     1     8
  2.8923883722875725E-02 a        39     0     3     1     9
  1.7946812861028844E-01 a        40     0     3     1    10
 -4.7689216076199115E-01 a        41     0     3     1    11
 -3.6855703523687355E-01 a        42     0     3     1    12
  1.2068897197348977E-01 a        43     0     3     1    13
  3.6768950227058034E-01 a        44     0     3     1    14
 -2.0370330814980197E-02 a        45     0     3     1    15
 -2.8371389465740504E-01 a        46     0     4     1     1
 -4.1794604009129190E-02 a        47     0     4     1     2
 -1.4282540506322175E-01 a        48     0     4     1     3
 -2.9744464764964684E-01 a        49     0     4     1     4
 -4.7998541766652664E-01 a        50     0     4     1     5
  2.6072414283103490E-01 a        51     0     4     1     6
 -4.3240789542709401E-01 a        52     0     4     1     7
 -7.1197444401927990E-02 a        53     0     4     1     8
 -3.2389827487306028E-01 a        54     0     4     1     9
 -2.7722088863997990E-01 a        55     0     4     1    10
  1.0581448893960058E-01 a        56     0     4     1    11
 -3.5493432542908832E-01 a        57     0     4     1    12
  6.3033738162819597E-02 a        58     0     4     1    13
 -2.3343748826104176E-02 a        59     0     4     1    14
  2.8060385303351437E-01 a        60     0     4     1    15
  4.1296889270143566E-01 a        61     0     5     1     1
  4.2426076552530106E-01 a        62     0     5     1     2
 -2.2636329377135972E-01 a        63     0     5     1     3
 -4.2603229625646016E-01 a        64     0     5     1     4
  4.3416878233082307E-01 a        65     0     5     1     5
 -1.6040334800977166E-01 a        66     0     5     1     6
 -4.7262690179361400E-01 a        67     0     5     1     7
  1.4256355576762794E-01 a        68     0     5     1     8
 -6.3904182331809722E-02 a        69     0     5     1     9
 -2.2143189670525587E-01 a        70     0     5     1    10
  2.0875503406588777E-02 a        71     0     5     1    11
 -2.0539754008381544E-01 a        72     0     5     1    12
 -4.2468850142142672E-01 a        73     0     5     1    13
  4.0652757526510125E-01 a        74     0     5     1    14
  1.3461116750856778E-01 a        75     0     5     1    15
  4.3653425942042218E-01 a        76     0     6     1     1
 -2.2423106469363435E-02 a        77     0     6     1     2
 -1.3165134138472406E-01 a        78     0     6     1     3
  2.2621570836279737E-02 a        79     0     6     1     4
  6.3072520607783000E-01 a        80     0     6     1     5
 -3.6412618230425192E-01 a        81     0     6     1     6
 -4.3084189250992871E-01 a        82     0     6     1     7
 -4.4546512189831328E-01 a        83     0     6     1     8
 -4.2376730720770339E-01 a        84     0     6     1     9
  5.3336810680103819E-01 a        85     0     6     1    10
 -7.1498686649136473E-02 a        86     0     6     1    11
  4.1447574528840886E-01 a        87     0     6     1    12
  1.9993159352243101E-01 a        88     0     6     1    13
  4.9921333714026822E-01 a        89     0     6     1    14
 -3.3306359118160123E-01 a        90     0     6     1    15
  7.6269419291365534E-02 a        91     0     7     1     1
