################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.0646567660062420E-01 a         1     0     1     1     1
  3.3077458159685180E-01 a         2     0     1     1     2
 -4.1066913047639275E-01 a         3     0     1     1     3
 -4.4562982213880725E-01 a         4     0     1     1     4
 -1.4020049925165223E-01 a         5     0     1     1     5
  5.2675641293449937E-03 a         6     0     1     1     6
 -2.3330471748888981E-01 a         7     0     1     1     7
 -2.8769588215266212E-01 a         8     0     1     1     8
  3.1069493244242719E-01 a         9     0     1     1     9
  6.6248641145046069E-02 a        10     0     1     1    10
  1.7760296377843235E-01 a        11     0     1     1    11
 -3.0481773356518505E-01 a        12     0     1     1    12
  3.6885894882729581E-01 a        13     0     1     1    13
  2.3966152132565216E-01 a        14     0     1     1    14
  4.0651483198298810E-02 a        15     0     1     1    15
 -1.8964070238168262E-01 a        16     0     2     1     1
  5.2606595193147943E-01 a        17     0     2     1     2
  2.9541113793872203E-01 a        18     0     2     1     3
 -4.5993817529336251E-01 a        19     0     2     1     4
 -5.7347843796445730E-01 a        20     0     2     1     5
  1.6578189477743980E-02 a        21     0     2     1     6
 -3.6280544877965309E-01 a        22     0     2     1     7
  4.0801425014205439E-01 a        23     0     2     1     8
 -1.3441994812692512E-01 a        24     0     2     1     9
 -9.0541993177891897E-02 a        25     0     2     1    10
 -6.2251237956182551E-02 a        26     0     2     1    11
 -6.1324496475081404E-02 a        27     0     2     1    12
 -3.1788536315792831E-01 a        28     0     2     1    13
  4.0788331312565801E-01 a        29     0     2     1    14
 -2.8948467834729735E-01 a        30     0     2     1    15
 -5.9840890560122158E-02 a        31     0     3     1     1
  2.1429192396100541E-01 a        32     0     3     1     2
 -4.0375172960498079E-01 a        33     0     3     1     3
  3.6107818743368203E-01 a        34     0     3     1     4
 -4.0583284177878176E-01 a        35     0     3     1     5
 -1.8079746638677480E-01 a        36     0     3     1     6
  1.0251310880794499E-01 a        37     0     3     1     7
 -7.4272725196056376E-03 a        38     0     3     1     8
  2.7143992167482544E-02 a        39     0     3     1     9
  1.8219290743655356E-01 a        40     0     3     1    10
 -4.8635363176494784E-01 a        41     0     3     1    11
 -3.7620583013133957E-01 a        42     0     3     1    12
  1.1669982537129360E-01 a        43     0     3     1    13
  3.6306240894637964E-01 a        44     0     3     1    14
 -3.0097408171514423E-02 a        45     0     3     1    15
 -2.8274586053023953E-01 a        46     0     4     1     1
 -5.0650196600270127E-02 a        47     0     4     1     2
 -1.3825100178546040E-01 a        48     0     4     1     3
 -2.8578177576233055E-01 a        49     0     4     1     4
 -5.0724251190207992E-01 a        50     0     4     1     5
  2.5531627149663938E-01 a        51     0     4     1     6
 -4.3962398337093284E-01 a        52     0     4     1     7
 -5.8238876141205147E-02 a        53     0     4     1     8
 -3.2619375996237332E-01 a        54     0     4     1     9
 -2.7336544739447094E-01 a        55     0     4     1    10
  9.4652022580741443E-02 a        56     0     4     1    11
 -3.6500420709103037E-01 a        57     0     4     1    12
  5.9116825240930274E-02 a        58     0     4     1    13
 -2.8009647521724901E-02 a        59     0     4     1    14
