################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.0819755035458576E-01 a         1     0     1     1     1
  3.3171625502516916E-01 a         2     0     1     1     2
 -4.1204036528188309E-01 a         3     0     1     1     3
 -4.4598269296288612E-01 a         4     0     1     1     4
 -1.4451612285609439E-01 a         5     0     1     1     5
  4.3817200329953057E-03 a         6     0     1     1     6
 -2.3276403049129801E-01 a         7     0     1     1     7
 -2.8463352082301580E-01 a         8     0     1     1     8
  3.1086566200937599E-01 a         9     0     1     1     9
  6.5294640570513138E-02 a        10     0     1     1    10
  1.7452410758621578E-01 a        11     0     1     1    11
 -3.0513769741174818E-01 a        12     0     1     1    12
  3.6786645197376144E-01 a        13     0     1     1    13
  2.3493028687526718E-01 a        14     0     1     1    14
  3.8978298264649783E-02 a        15     0     1     1    15
 -1.9132456802068745E-01 a        16     0     2     1     1
  5.2700922190694111E-01 a        17     0     2     1     2
  2.9402838553390059E-01 a        18     0     2     1     3
 -4.6030091968376269E-01 a        19     0     2     1     4
 -5.7777361850701825E-01 a        20     0     2     1     5
  1.5664465858795461E-02 a        21     0     2     1     6
 -3.6227468634853349E-01 a        22     0     2     1     7
  4.1111768177201824E-01 a        23     0     2     1     8
 -1.3425632508833010E-01 a        24     0     2     1     9
 -9.1477317316811996E-02 a        25     0     2     1    10
 -6.5293511946910160E-02 a        26     0     2     1    11
 -6.1735183895942923E-02 a        27     0     2     1    12
 -3.1884016768034268E-01 a        28     0     2     1    13
  4.0312956441454506E-01 a        29     0     2     1    14
 -2.9116524245497116E-01 a        30     0     2     1    15
 -6.1380074004167867E-02 a        31     0     3     1     1
  2.1521199368486879E-01 a        32     0     3     1     2
 -4.0523295795898961E-01 a        33     0     3     1     3
  3.6067089582393735E-01 a        34     0     3     1     4
 -4.1011726583584412E-01 a        35     0     3     1     5
 -1.8177066817829962E-01 a        36     0     3     1     6
  1.0302625040513703E-01 a        37     0     3     1     7
 -4.1465172932593488E-03 a        38     0     3     1     8
  2.7293706253616247E-02 a        39     0     3     1     9
  1.8119934308014179E-01 a        40     0     3     1    10
 -4.8936162386817478E-01 a        41     0     3     1    11
 -3.7690635120731314E-01 a        42     0     3     1    12
  1.1594397092131652E-01 a        43     0     3     1    13
  3.5824191486671841E-01 a        44     0     3     1    14
 -3.1794639463109647E-02 a        45     0     3     1    15
 -2.8406047755418568E-01 a        46     0     4     1     1
 -4.9787540587082423E-02 a        47     0     4     1     2
 -1.3994718811909121E-01 a        48     0     4     1     3
 -2.8627663642101453E-01 a        49     0     4     1     4
 -5.1155968149683639E-01 a        50     0     4     1     5
  2.5426982433609047E-01 a        51     0     4     1     6
 -4.3912714736251557E-01 a        52     0     4     1     7
 -5.4625466249514136E-02 a        53     0     4     1     8
 -3.2606163109030889E-01 a        54     0     4     1     9
 -2.7454812378953330E-01 a        55     0     4     1    10
  9.1629981118364442E-02 a        56     0     4     1    11
 -3.6618070385554191E-01 a        57     0     4     1    12
  5.8753209340554675E-02 a        58     0     4     1    13
 -3.2945599302113222E-02 a        59     0     4     1    14
  2.6852843690367950E-01 a        60     0     4     1    15
  4.0575197202949359E-01 a        61     0     5     1     1
  4.2430178453034589E-01 a        62     0     5     1     2
 -2.3565646323886211E-01 a        63     0     5     1     3
 -4.2724610968462168E-01 a        64     0     5     1     4
  4.4284657231152941E-01 a        65     0     5     1     5
 -1.6990999185728750E-01 a        66     0     5     1     6
 -4.8196774135245912E-01 a        67     0     5     1     7
  1.4379810616367614E-01 a        68     0     5     1     8
 -6.2371400412967300E-02 a        69     0     5     1     9
 -2.2313642681063367E-01 a        70     0     5     1    10
  2.4198280833549024E-02 a        71     0     5     1    11
 -1.9769248547589810E-01 a        72     0     5     1    12
 -4.3352414385007487E-01 a        73     0     5     1    13
  3.9561263717672573E-01 a        74     0     5     1    14
  1.2835962140137122E-01 a        75     0     5     1    15
  4.2841956332974579E-01 a        76     0     6     1     1
 -2.0415613471891643E-02 a        77     0     6     1     2
 -1.4412812955757975E-01 a        78     0     6     1     3
  1.8965314891832286E-02 a        79     0     6     1     4
  6.5114394355464034E-01 a        80     0     6     1     5
 -3.7512477891263429E-01 a        81     0     6     1     6
 -4.4023897012322016E-01 a        82     0     6     1     7
 -4.4725275704348100E-01 a        83     0     6     1     8
 -4.2228621347267198E-01 a        84     0     6     1     9
  5.3211157073564697E-01 a        85     0     6     1    10
 -6.0461705801276397E-02 a        86     0     6     1    11
  4.2461006444433336E-01 a        87     0     6     1    12
  1.8918273908624419E-01 a        88     0     6     1    13
  4.8626967208484412E-01 a        89     0     6     1    14
 -3.3679678534675084E-01 a        90     0     6     1    15
  7.0243060938863941E-02 a        91     0     7     1     1
  3.2712672470912757E-01 a        92     0     7     1     2
  7.7122148315673392E-02 a        93     0     7     1     3
 -5.7604927741583122E-02 a        94     0     7     1     4
  1.4838634100196935E-01 a        95     0     7     1     5
 -8.4028356395712489E-02 a        96     0     7     1     6
 -5.1940268857657268E-01 a        97     0     7     1     7
 -2.0629933784052704E-01 a        98     0     7     1     8
  2.7280394271401431E-01 a        99     0     7     1     9
  3.6747749455509682E-01 a       100     0     7     1    10
  1.5732687221996994E-01 a       101     0     7     1    11
 -3.0737255590706247E-01 a       102     0     7     1    12
 -1.4195847075054696E-01 a       103     0     7     1    13
  3.2894646775355774E-01 a       104     0     7     1    14
 -1.9794539977511660E-01 a       105     0     7     1    15
  2.3768572421985751E-01 a       106     0     8     1     1
 -2.0778709132731571E-01 a       107     0     8     1     2
  2.7429890858257472E-01 a       108     0     8     1     3
 -4.0002813463609732E-02 a       109     0     8     1     4
  4.0586246852559188E-01 a       110     0     8     1     5
 -4.9208772062353617E-01 a       111     0     8     1     6
  5.5106207969889714E-02 a       112     0     8     1     7
 -1.0440668350474508E-01 a       113     0     8     1     8
 -1.2247826986350607E-01 a       114     0     8     1     9
  7.1141033538809817E-01 a       115     0     8     1    10
  5.2424142537241192E-01 a       116     0     8     1    11
 -4.0061671741279775E-01 a       117     0     8     1    12
 -1.6352447082726490E-01 a       118     0     8     1    13
  2.2207865495328064E-02 a       119     0     8     1    14
 -2.6325228629793845E-01 a       120     0     8     1    15
 -3.9952254629881340E-01 a       121     0     9     1     1
 -2.0593682827408691E-01 a       122     0     9     1     2
  3.8238531384348608E-02 a       123     0     9     1     3
 -3.5161298927779322E-01 a       124     0     9     1     4
  9.4732323285729392E-02 a       125     0     9     1     5
  2.2555107631141813E-01 a       126     0     9     1     6
 -1.5376682622273508E-01 a       127     0     9     1     7
  6.9716331679300325E-01 a       128     0     9     1     8
 -3.0120800838991002E-01 a       129     0     9     1     9
 -5.2289676603077595E-01 a       130     0     9     1    10
 -5.1727924354102638E-02 a       131     0     9     1    11
 -3.8326977869552065E-01 a       132     0     9     1    12
  3.0673485510481624E-01 a       133     0     9     1    13
  6.5168745071710485E-02 a       134     0     9     1    14
 -1.3903391192515271E-01 a       135     0     9     1    15
  2.5011859982796614E-01 a       136     0    10     1     1
 -2.8224890396415120E-01 a       137     0    10     1     2
 -4.8960709165137650E-01 a       138     0    10     1     3
 -1.1630556260561575E-01 a       139     0    10     1     4
 -4.4969169001198206E-01 a       140     0    10     1     5
  3.2564094180986025E-01 a       141     0    10     1     6
  3.4959246658385146E-01 a       142     0    10     1     7
 -5.3107443992916803E-01 a       143     0    10     1     8
 -2.0535756869513960E-01 a       144     0    10     1     9
 -7.8132025288754292E-01 a       145     0    10     1    10
 -2.2933515455387773E-01 a       146     0    10     1    11
  1.8864812772295755E-01 a       147     0    10     1    12
  2.8240281040468657E-01 a       148     0    10     1    13
  8.0688414159622537E-02 a       149     0    10     1    14
