################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.8503950188049872E-01 a         1     0     1     1     1
  2.8653792865040062E-01 a         2     0     1     1     2
 -7.7498293938932816E-02 a         3     0     1     1     3
 -3.3016400664791540E-01 a         4     0     1     1     4
  5.7146407311127516E-02 a         5     0     1     1     5
 -2.1453235862285930E-01 a         6     0     1     1     6
  2.6623090879439121E-01 a         7     0     1     1     7
  1.2370892687688168E-01 a         8     0     1     1     8
 -2.1203130422454444E-01 a         9     0     1     1     9
  1.9160664347358120E-01 a        10     0     1     1    10
  2.7011720744032985E-01 a        11     0     1     1    11
  6.3378061256889273E-02 a        12     0     1     1    12
 -3.8307975961949942E-01 a        13     0     1     1    13
 -1.0436735416300283E-01 a        14     0     1     1    14
 -3.8206832283191926E-03 a        15     0     1     1    15
  3.2091282469284277E-01 a        16     0     2     1     1
 -1.8643149992846839E-01 a        17     0     2     1     2
 -4.1990856068724502E-01 a        18     0     2     1     3
 -4.9964696876075759E-01 a        19     0     2     1     4
  3.9049393627679679E-01 a        20     0     2     1     5
 -3.0104717766598094E-01 a        21     0     2     1     6
 -4.6245529291451548E-01 a        22     0     2     1     7
 -2.0291511062962381E-01 a        23     0     2     1     8
  3.9214514550358837E-01 a        24     0     2     1     9
 -7.6925651470601833E-02 a        25     0     2     1    10
 -1.0143493083981273E-02 a        26     0     2     1    11
 -3.4498488750594875E-01 a        27     0     2     1    12
 -1.4753763323072785E-01 a        28     0     2     1    13
 -1.1169477179787755E-01 a        29     0     2     1    14
  1.9738027764238858E-01 a        30     0     2     1    15
  2.6117416902016716E-01 a        31     0     3     1     1
  1.6972429412477338E-01 a        32     0     3     1     2
 -1.5855975234725647E-01 a        33     0     3     1     3
  1.0144047173770861E-01 a        34     0     3     1     4
  3.1606758190075951E-01 a        35     0     3     1     5
  4.2888085952703804E-02 a        36     0     3     1     6
  3.0892003570339438E-01 a        37     0     3     1     7
  3.5521167972284512E-01 a        38     0     3     1     8
 -3.6231829323547854E-01 a        39     0     3     1     9
  4.1563245557886236E-01 a        40     0     3     1    10
  2.9375733471487425E-01 a        41     0     3     1    11
 -4.7491473098032352E-02 a        42     0     3     1    12
 -3.0101810240918736E-01 a        43     0     3     1    13
 -2.8058859055047874E-01 a        44     0     3     1    14
 -4.3464075297570670E-01 a        45     0     3     1    15
 -2.8193078415929146E-01 a        46     0     4     1     1
 -1.0283353421600061E-03 a        47     0     4     1     2
  5.0390474171015644E-02 a        48     0     4     1     3
  1.7060601213499071E-01 a        49     0     4     1     4
  1.6801236791914775E-01 a        50     0     4     1     5
  1.2872763527119902E-02 a        51     0     4     1     6
  8.0287733209153153E-02 a        52     0     4     1     7
  3.0484031132071854E-01 a        53     0     4     1     8
 -1.0123778496216701E-01 a        54     0     4     1     9
 -3.9941416962760828E-01 a        55     0     4     1    10
  4.1655017366431307E-01 a        56     0     4     1    11
 -3.4081495141157397E-01 a        57     0     4     1    12
  9.5169010718286415E-03 a        58     0     4     1    13
  3.5276607342545890E-01 a        59     0     4     1    14
  3.1026205360610287E-01 a        60     0     4     1    15
  2.2677309180267288E-01 a        61     0     5     1     1
 -3.0834347468346196E-01 a        62     0     5     1     2
 -2.9839328747761629E-01 a        63     0     5     1     3
  2.1563948237445155E-01 a        64     0     5     1     4
  4.0768678506722550E-01 a        65     0     5     1     5
  3.8613782886841774E-01 a        66     0     5     1     6
  3.5210620380072560E-01 a        67     0     5     1     7
  5.5352086217096107E-03 a        68     0     5     1     8
 -3.8074555735291549E-01 a        69     0     5     1     9
 -1.1405832347523151E-01 a        70     0     5     1    10
 -3.4267687305105982E-01 a        71     0     5     1    11
 -3.9370794049595048E-01 a        72     0     5     1    12
  2.4260334099532091E-01 a        73     0     5     1    13
  2.9046924770541732E-01 a        74     0     5     1    14
 -3.1867370204039597E-01 a        75     0     5     1    15
  2.4840312559338831E-01 a        76     0     6     1     1
 -3.3933132921246145E-01 a        77     0     6     1     2
  3.9178658549930168E-01 a        78     0     6     1     3
 -1.5149612957056774E-01 a        79     0     6     1     4
  2.1399268676679445E-01 a        80     0     6     1     5
  2.3670203029005213E-01 a        81     0     6     1     6
 -3.4750857342022839E-01 a        82     0     6     1     7
 -8.9734822907816855E-02 a        83     0     6     1     8
 -6.6979405283660920E-02 a        84     0     6     1     9
  3.4809861769677569E-01 a        85     0     6     1    10
  2.2769488832244603E-01 a        86     0     6     1    11
 -1.4234526122411445E-01 a        87     0     6     1    12
  7.5410765570522759E-02 a        88     0     6     1    13
  1.2236442637595892E-01 a        89     0     6     1    14
 -1.8244561404026530E-01 a        90     0     6     1    15
  4.6367668749861896E-02 a        91     0     7     1     1
  1.1331416952833610E-01 a        92     0     7     1     2
 -1.2000156883207609E-02 a        93     0     7     1     3
 -3.1740204518880405E-01 a        94     0     7     1     4
  1.8263803263095474E-01 a        95     0     7     1     5
 -1.8083192404726303E-01 a        96     0     7     1     6
  1.2629819524289809E-01 a        97     0     7     1     7
  4.3557899436204417E-01 a        98     0     7     1     8
 -3.1809070277474777E-01 a        99     0     7     1     9
  7.2930778313331210E-02 a       100     0     7     1    10
 -3.4433491365981733E-01 a       101     0     7     1    11
 -2.9314273950539793E-01 a       102     0     7     1    12
  1.1402813156788796E-01 a       103     0     7     1    13
  1.1722504326004997E-02 a       104     0     7     1    14
 -5.7442233219994288E-01 a       105     0     7     1    15
  4.2880901985265851E-01 a       106     0     8     1     1
 -1.0326386523571475E-01 a       107     0     8     1     2
 -7.0220301547384498E-02 a       108     0     8     1     3
 -2.6137058533395019E-01 a       109     0     8     1     4
 -5.3557472619937108E-01 a       110     0     8     1     5
  4.1831620143564452E-01 a       111     0     8     1     6
 -5.2792444497248119E-02 a       112     0     8     1     7
 -1.7038045004651159E-01 a       113     0     8     1     8
  4.0272703883297095E-01 a       114     0     8     1     9
