################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.1309886597166680E-01 a         1     0     1     1     1
  2.9614001703323573E-01 a         2     0     1     1     2
 -9.0678835500033694E-02 a         3     0     1     1     3
 -2.9972150986238139E-01 a         4     0     1     1     4
  4.0328617372824761E-02 a         5     0     1     1     5
 -2.2009050376693229E-01 a         6     0     1     1     6
  2.6853754815974090E-01 a         7     0     1     1     7
  1.4058631983682496E-01 a         8     0     1     1     8
 -2.1455293040626613E-01 a         9     0     1     1     9
  1.8345102890483281E-01 a        10     0     1     1    10
  2.9130359100857073E-01 a        11     0     1     1    11
  4.0243250085409070E-02 a        12     0     1     1    12
 -3.9888439567559653E-01 a        13     0     1     1    13
 -9.9523662959870959E-02 a        14     0     1     1    14
  2.3615678808903640E-02 a        15     0     1     1    15
  2.9185036620274990E-01 a        16     0     2     1     1
 -1.7625228388876152E-01 a        17     0     2     1     2
 -4.3250140097201090E-01 a        18     0     2     1     3
 -4.6793668984664855E-01 a        19     0     2     1     4
  3.7478459034667488E-01 a        20     0     2     1     5
 -3.0669212285962005E-01 a        21     0     2     1     6
 -4.6006793772595955E-01 a        22     0     2     1     7
 -1.8652994953390542E-01 a        23     0     2     1     8
  3.8970275734393400E-01 a        24     0     2     1     9
 -8.5863472873290533E-02 a        25     0     2     1    10
  9.7583827168435094E-03 a        26     0     2     1    11
 -3.6818705623244619E-01 a        27     0     2     1    12
 -1.6412559044467318E-01 a        28     0     2     1    13
 -1.0613597919472406E-01 a        29     0     2     1    14
  2.2758565142067769E-01 a        30     0     2     1    15
  2.3172804224103108E-01 a        31     0     3     1     1
  1.8027044685735127E-01 a        32     0     3     1     2
 -1.7108695603332269E-01 a        33     0     3     1     3
  1.3355760714644740E-01 a        34     0     3     1     4
  3.0077531201855828E-01 a        35     0     3     1     5
  3.7050204568970999E-02 a        36     0     3     1     6
  3.1133033962689599E-01 a        37     0     3     1     7
  3.7143658900072923E-01 a        38     0     3     1     8
 -3.6493826057169587E-01 a        39     0     3     1     9
  4.0677349649547223E-01 a        40     0     3     1    10
  3.1367852119047457E-01 a        41     0     3     1    11
 -7.0549737138300289E-02 a        42     0     3     1    12
 -3.1756478430514840E-01 a        43     0     3     1    13
 -2.7469099634670158E-01 a        44     0     3     1    14
 -4.0354326431970572E-01 a        45     0     3     1    15
 -3.0965744722742655E-01 a        46     0     4     1     1
  8.9111323203708761E-03 a        47     0     4     1     2
  3.6443573935150173E-02 a        48     0     4     1     3
  2.0035505758689140E-01 a        49     0     4     1     4
  1.5080827869253000E-01 a        50     0     4     1     5
  6.7694129394620895E-03 a        51     0     4     1     6
  8.2541000904211070E-02 a        52     0     4     1     7
  3.2197884116781939E-01 a        53     0     4     1     8
 -1.0453285398337242E-01 a        54     0     4     1     9
 -4.0595327408467602E-01 a        55     0     4     1    10
  4.3999227663996215E-01 a        56     0     4     1    11
 -3.6331680112081910E-01 a        57     0     4     1    12
 -4.8052486104604754E-03 a        58     0     4     1    13
  3.5760989056398945E-01 a        59     0     4     1    14
  3.3619390881891581E-01 a        60     0     4     1    15
  1.8538713772861057E-01 a        61     0     5     1     1
 -2.9081347520699574E-01 a        62     0     5     1     2
 -3.0404825569249233E-01 a        63     0     5     1     3
  2.6278427546807126E-01 a        64     0     5     1     4
  4.0558139831846002E-01 a        65     0     5     1     5
  3.7914180700940153E-01 a        66     0     5     1     6
  3.5547073356363990E-01 a        67     0     5     1     7
  1.5923147867830417E-02 a        68     0     5     1     8
 -3.8258468349082297E-01 a        69     0     5     1     9
 -1.3193415189466909E-01 a        70     0     5     1    10
 -3.3764828601524594E-01 a        71     0     5     1    11
 -4.1743900616336777E-01 a        72     0     5     1    12
  2.1699683997923935E-01 a        73     0     5     1    13
  3.0493148278054921E-01 a        74     0     5     1    14
 -2.5473997099450629E-01 a        75     0     5     1    15
  2.1148069661286298E-01 a        76     0     6     1     1
 -3.2275556372661479E-01 a        77     0     6     1     2
  3.8184553352712008E-01 a        78     0     6     1     3
 -1.1067246012893250E-01 a        79     0     6     1     4
  2.0699974144293845E-01 a        80     0     6     1     5
  2.2840356936348774E-01 a        81     0     6     1     6
 -3.4455062359985983E-01 a        82     0     6     1     7
 -7.6915496350818319E-02 a        83     0     6     1     8
 -7.1371101314652727E-02 a        84     0     6     1     9
  3.3766883561984523E-01 a        85     0     6     1    10
  2.4373049567893268E-01 a        86     0     6     1    11
 -1.6397136544764998E-01 a        87     0     6     1    12
  5.6844194755187330E-02 a        88     0     6     1    13
  1.3439149454476657E-01 a        89     0     6     1    14
 -1.3230913128361163E-01 a        90     0     6     1    15
  2.7880241088951332E-02 a        91     0     7     1     1
  1.2259827570716635E-01 a        92     0     7     1     2
 -3.5901723923226353E-02 a        93     0     7     1     3
 -3.0065906603315568E-01 a        94     0     7     1     4
  1.5577765311946798E-01 a        95     0     7     1     5
 -1.9075711175049079E-01 a        96     0     7     1     6
  1.2781013676380656E-01 a        97     0     7     1     7
  4.5771394133645793E-01 a        98     0     7     1     8
 -3.2814633376545976E-01 a        99     0     7     1     9
  8.4352541838756484E-02 a       100     0     7     1    10
 -2.9494303283620837E-01 a       101     0     7     1    11
 -3.1001385159742789E-01 a       102     0     7     1    12
  1.1649145167116993E-01 a       103     0     7     1    13
  1.2212395533175328E-02 a       104     0     7     1    14
 -5.7705777755543419E-01 a       105     0     7     1    15
  4.8979580691180580E-01 a       106     0     8     1     1
 -1.3483533768726061E-01 a       107     0     8     1     2
 -1.4419366773756781E-01 a       108     0     8     1     3
 -3.4335043338917764E-01 a       109     0     8     1     4
 -6.4757025826019499E-01 a       110     0     8     1     5
  4.1164252500299270E-01 a       111     0     8     1     6
 -5.6995822392109353E-02 a       112     0     8     1     7
 -1.0987187391481436E-01 a       113     0     8     1     8
  3.8159037117896616E-01 a       114     0     8     1     9
  6.5400844820923051E-02 a       115     0     8     1    10
  3.0472859786903245E-01 a       116     0     8     1    11
 -4.2600425529823066E-01 a       117     0     8     1    12
 -1.8421188455222143E-01 a       118     0     8     1    13
  2.2739414913362399E-02 a       119     0     8     1    14
 -6.3725485013270500E-01 a       120     0     8     1    15
  6.6932228891718015E-02 a       121     0     9     1     1
 -4.2766762311668538E-01 a       122     0     9     1     2
 -2.2660091109424335E-01 a       123     0     9     1     3
  6.3349221717974150E-02 a       124     0     9     1     4
 -4.8808623686046876E-01 a       125     0     9     1     5
 -2.7786626414700011E-01 a       126     0     9     1     6
  3.0432512078645755E-02 a       127     0     9     1     7
 -2.3528989060398856E-02 a       128     0     9     1     8
  1.9391304158855024E-01 a       129     0     9     1     9
  1.9908230674976077E-01 a       130     0     9     1    10
  1.2672138916179290E-01 a       131     0     9     1    11
  3.4464006781303308E-01 a       132     0     9     1    12
  4.1336706281694469E-01 a       133     0     9     1    13
 -5.8589704177537583E-01 a       134     0     9     1    14
 -8.1873094806045865E-01 a       135     0     9     1    15
  3.2813543314698995E-01 a       136     0    10     1     1
 -1.9087069339162011E-01 a       137     0    10     1     2
  3.3003246870568737E-01 a       138     0    10     1     3
 -4.0599210146085674E-01 a       139     0    10     1     4
  1.2318404290188757E-02 a       140     0    10     1     5
 -5.4224188309727306E-01 a       141     0    10     1     6
 -2.7258194186690649E-01 a       142     0    10     1     7
  2.2919111641771975E-01 a       143     0    10     1     8
 -7.7217137713450387E-02 a       144     0    10     1     9
 -2.1392729205385469E-01 a       145     0    10     1    10
  4.6879977762243541E-01 a       146     0    10     1    11
  2.7938550338662699E-01 a       147     0    10     1    12
  1.7049713541926600E-01 a       148     0    10     1    13
  1.7799389241275890E-01 a       149     0    10     1    14
 -2.7611587614233268E-01 a       150     0    10     1    15
  1.8184886962025668E-01 a       151     0    11     1     1
  1.5771072085936279E-02 a       152     0    11     1     2
 -1.7305871242553816E-01 a       153     0    11     1     3
 -3.8616470419831572E-01 a       154     0    11     1     4
  4.2219199548385550E-01 a       155     0    11     1     5
 -5.6499739011608971E-02 a       156     0    11     1     6
  3.3458800531871558E-01 a       157     0    11     1     7
 -9.2071351253302264E-02 a       158     0    11     1     8
  2.4592896878766554E-01 a       159     0    11     1     9
  8.9622569459630694E-02 a       160     0    11     1    10
  2.1674393816303808E-01 a       161     0    11     1    11
 -1.3157613088172451E-01 a       162     0    11     1    12
  4.9137349684935050E-01 a       163     0    11     1    13
  3.0243993954894682E-01 a       164     0    11     1    14
  7.5549449430247217E-02 a       165     0    11     1    15
  6.9781694209793632E-01 a       166     0    12     1     1
  4.6485770608996013E-01 a       167     0    12     1     2
 -2.4632039477256434E-01 a       168     0    12     1     3
  5.6617635801938593E-01 a       169     0    12     1     4
  2.5537332131452822E-01 a       170     0    12     1     5
  3.1024012757737612E-01 a       171     0    12     1     6
 -3.7449169207946448E-01 a       172     0    12     1     7
  1.3067794607012581E-01 a       173     0    12     1     8
  4.2956976629750246E-02 a       174     0    12     1     9
 -2.4879081043116605E-01 a       175     0    12     1    10
  4.9340400991414658E-02 a       176     0    12     1    11
 -3.3841831154109331E-01 a       177     0    12     1    12
  6.7627159539851628E-02 a       178     0    12     1    13
 -4.1367138457270963E-01 a       179     0    12     1    14
  2.2363222734315555E-01 a       180     0    12     1    15
  4.3355532084310089E-01 a       181     0    13     1     1
 -5.8246406252334862E-02 a       182     0    13     1     2
 -1.4065532931189634E-01 a       183     0    13     1     3
 -3.1492747187566866E-02 a       184     0    13     1     4
  4.5562305385494034E-01 a       185     0    13     1     5
  2.9874424855088522E-01 a       186     0    13     1     6
 -1.2184824641872944E-02 a       187     0    13     1     7
 -5.5575065658349854E-01 a       188     0    13     1     8
 -1.4009097626908523E-01 a       189     0    13     1     9
  3.1828023778279041E-01 a       190     0    13     1    10
 -3.2616175678944953E-02 a       191     0    13     1    11
  3.1596288494290670E-01 a       192     0    13     1    12
  4.9029994031235968E-01 a       193     0    13     1    13
  1.6601885059754190E-01 a       194     0    13     1    14
 -3.9234174801400186E-02 a       195     0    13     1    15
  4.7367259999184419E-01 a       196     0    14     1     1
 -2.3627769840987972E-01 a       197     0    14     1     2
 -2.9945734875227326E-02 a       198     0    14     1     3
  1.9836204983093361E-01 a       199     0    14     1     4
 -3.7223697378292026E-01 a       200     0    14     1     5
 -1.8571611934404306E-01 a       201     0    14     1     6
 -2.6190241187926605E-01 a       202     0    14     1     7
  2.2080794790911747E-02 a       203     0    14     1     8
 -5.4922821550350776E-01 a       204     0    14     1     9
 -1.1604396035459785E-01 a       205     0    14     1    10
  3.5052814045311753E-01 a       206     0    14     1    11
  3.4987355272001891E-01 a       207     0    14     1    12
