################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.0882813694439081E-01 a         1     0     1     1     1
  3.3224668225045223E-01 a         2     0     1     1     2
 -4.1271058764167073E-01 a         3     0     1     1     3
 -4.4617346766670202E-01 a         4     0     1     1     4
 -1.4556922612283027E-01 a         5     0     1     1     5
  3.4629549019804680E-03 a         6     0     1     1     6
 -2.3211459649885058E-01 a         7     0     1     1     7
 -2.8330087742297116E-01 a         8     0     1     1     8
  3.1143964480248298E-01 a         9     0     1     1     9
  6.4992546046632862E-02 a        10     0     1     1    10
  1.7326275236785826E-01 a        11     0     1     1    11
 -3.0494058811696945E-01 a        12     0     1     1    12
  3.6748551826923337E-01 a        13     0     1     1    13
  2.3309147006829944E-01 a        14     0     1     1    14
  3.8243120964430784E-02 a        15     0     1     1    15
 -1.9193862437178047E-01 a        16     0     2     1     1
  5.2754386172369105E-01 a        17     0     2     1     2
  2.9334892880148222E-01 a        18     0     2     1     3
 -4.6050247122070576E-01 a        19     0     2     1     4
 -5.7880438165795178E-01 a        20     0     2     1     5
  1.4712969945714445E-02 a        21     0     2     1     6
 -3.6162960578474623E-01 a        22     0     2     1     7
  4.1246446523643426E-01 a        23     0     2     1     8
 -1.3367845218875044E-01 a        24     0     2     1     9
 -9.1762325909250639E-02 a        25     0     2     1    10
 -6.6532379521935081E-02 a        26     0     2     1    11
 -6.1573977974675773E-02 a        27     0     2     1    12
 -3.1921021393854687E-01 a        28     0     2     1    13
  4.0127950770865672E-01 a        29     0     2     1    14
 -2.9190276410611110E-01 a        30     0     2     1    15
 -6.1949179020853479E-02 a        31     0     3     1     1
  2.1575801866319019E-01 a        32     0     3     1     2
 -4.0597329888613615E-01 a        33     0     3     1     3
  3.6042542118440063E-01 a        34     0     3     1     4
 -4.1106098399785140E-01 a        35     0     3     1     5
 -1.8283728752743350E-01 a        36     0     3     1     6
