################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.0422256778011674E-01 a         1     0     1     1     1
  3.7354951559479299E-01 a         2     0     1     1     2
 -3.7768065117502125E-01 a         3     0     1     1     3
 -4.5213280317966587E-01 a         4     0     1     1     4
 -8.1351127543246901E-02 a         5     0     1     1     5
  4.6895249266184482E-04 a         6     0     1     1     6
 -2.4560812751943809E-01 a         7     0     1     1     7
 -2.6182185751886294E-01 a         8     0     1     1     8
  3.2091909546950853E-01 a         9     0     1     1     9
  5.5314468097474680E-02 a        10     0     1     1    10
  1.6959600943183192E-01 a        11     0     1     1    11
 -2.7601468920934513E-01 a        12     0     1     1    12
  3.7547090692774515E-01 a        13     0     1     1    13
  1.8695750388194279E-01 a        14     0     1     1    14
  3.5769388031761211E-02 a        15     0     1     1    15
 -1.8669142076401199E-01 a        16     0     2     1     1
  5.6916396957447535E-01 a        17     0     2     1     2
  3.2936049442540477E-01 a        18     0     2     1     3
 -4.6672353767536456E-01 a        19     0     2     1     4
 -5.1145747559382260E-01 a        20     0     2     1     5
  1.0206362293891384E-02 a        21     0     2     1     6
 -3.7572872888259334E-01 a        22     0     2     1     7
  4.3320176954134537E-01 a        23     0     2     1     8
 -1.2461688580707100E-01 a        24     0     2     1     9
 -9.9996673426311231E-02 a        25     0     2     1    10
 -6.8136564957016185E-02 a        26     0     2     1    11
 -3.2813810941833492E-02 a        27     0     2     1    12
 -3.1270343480051649E-01 a        28     0     2     1    13
  3.5617684886931150E-01 a        29     0     2     1    14
 -2.9490874881582968E-01 a        30     0     2     1    15
 -5.4982470202071990E-02 a        31     0     3     1     1
  2.5827415425576006E-01 a        32     0     3     1     2
 -3.6647083037196648E-01 a        33     0     3     1     3
  3.5332349331393720E-01 a        34     0     3     1     4
 -3.3124173072253033E-01 a        35     0     3     1     5
 -1.9241695164315084E-01 a        36     0     3     1     6
  8.7379840874474923E-02 a        37     0     3     1     7
  1.5551937899321104E-02 a        38     0     3     1     8
  3.5110688251838593E-02 a        39     0     3     1     9
  1.7695818870337021E-01 a        40     0     3     1    10
 -4.8543402252156942E-01 a        41     0     3     1    11
 -3.4873712444427934E-01 a        42     0     3     1    12
  1.1595516967306874E-01 a        43     0     3     1    13
  3.1483659082228604E-01 a        44     0     3     1    14
 -3.8123954358502778E-02 a        45     0     3     1    15
 -2.7525139511026103E-01 a        46     0     4     1     1
 -5.3226088226434798E-03 a        47     0     4     1     2
 -9.5600605288744200E-02 a        48     0     4     1     3
 -2.9512342736822456E-01 a        49     0     4     1     4
 -4.1059169468065221E-01 a        50     0     4     1     5
  2.3541675497927722E-01 a        51     0     4     1     6
 -4.5850627534275612E-01 a        52     0     4     1     7
 -3.8743678501230686E-02 a        53     0     4     1     8
 -3.2160181717853958E-01 a        54     0     4     1     9
 -2.7279853927493686E-01 a        55     0     4     1    10
  1.0614281549191050E-01 a        56     0     4     1    11
 -3.3922318285882591E-01 a        57     0     4     1    12
  4.7880958228915305E-02 a        58     0     4     1    13
 -7.0551760484930226E-02 a        59     0     4     1    14
  2.5738106828119600E-01 a        60     0     4     1    15
  4.0829013978280615E-01 a        61     0     5     1     1
  4.6364385120821333E-01 a        62     0     5     1     2
 -2.2558867301126820E-01 a        63     0     5     1     3
 -4.2764680426995100E-01 a        64     0     5     1     4
  3.8246766844137542E-01 a        65     0     5     1     5
 -1.4171548998740036E-01 a        66     0     5     1     6
 -4.7852860093803956E-01 a        67     0     5     1     7
  1.7988131216973691E-01 a        68     0     5     1     8
 -3.0821350447493852E-02 a        69     0     5     1     9
 -2.4452631613429057E-01 a        70     0     5     1    10
 -1.6583486605964554E-02 a        71     0     5     1    11
 -1.6190007317453201E-01 a        72     0     5     1    12
 -3.6042278729044525E-01 a        73     0     5     1    13
  3.2333617438761686E-01 a        74     0     5     1    14
  1.6012792913669738E-01 a        75     0     5     1    15
  4.4101397078876120E-01 a        76     0     6     1     1
  1.9318454795172142E-02 a        77     0     6     1     2
 -1.2855124847038416E-01 a        78     0     6     1     3
  1.6837715130828095E-02 a        79     0     6     1     4
  5.6425155945437533E-01 a        80     0     6     1     5
 -3.5729531708736229E-01 a        81     0     6     1     6
 -4.3738259927744488E-01 a        82     0     6     1     7
 -4.1577277341097957E-01 a        83     0     6     1     8
 -3.8270689538198238E-01 a        84     0     6     1     9
  5.3887656094681124E-01 a        85     0     6     1    10
 -8.2064429611506479E-02 a        86     0     6     1    11
  4.6048398937200563E-01 a        87     0     6     1    12
  2.7775754572245737E-01 a        88     0     6     1    13
  4.1835366481478520E-01 a        89     0     6     1    14
 -2.9079954623635967E-01 a        90     0     6     1    15
  1.0252910110332758E-01 a        91     0     7     1     1
  3.6886564037647102E-01 a        92     0     7     1     2
  1.3194655086903423E-01 a        93     0     7     1     3
 -7.1563623834123138E-02 a        94     0     7     1     4
  1.0981441335297100E-01 a        95     0     7     1     5
 -1.1615017629290823E-01 a        96     0     7     1     6
 -5.4302604077007421E-01 a        97     0     7     1     7
 -2.0155624711540893E-01 a        98     0     7     1     8
  3.1344581664217108E-01 a        99     0     7     1     9
  4.4714881787929228E-01 a       100     0     7     1    10
  2.2072079531132122E-01 a       101     0     7     1    11
 -2.7152667817301618E-01 a       102     0     7     1    12
 -7.1373340626589302E-02 a       103     0     7     1    13
  2.9702260323713336E-01 a       104     0     7     1    14
 -1.3985184276368229E-01 a       105     0     7     1    15
  2.2081506605645995E-01 a       106     0     8     1     1
 -1.7487062093468830E-01 a       107     0     8     1     2
  3.5358799113100609E-01 a       108     0     8     1     3
 -7.6359484341218309E-02 a       109     0     8     1     4
  3.9247029529975841E-01 a       110     0     8     1     5
 -4.9050099680959303E-01 a       111     0     8     1     6
 -8.3671644565260717E-02 a       112     0     8     1     7
 -1.3856325387814364E-01 a       113     0     8     1     8
 -9.4264422079596386E-02 a       114     0     8     1     9
  7.1813056616163762E-01 a       115     0     8     1    10
  6.5118901575387256E-01 a       116     0     8     1    11
 -3.2235140165413767E-01 a       117     0     8     1    12
 -9.2340259952837303E-02 a       118     0     8     1    13
  3.9132009418018837E-02 a       119     0     8     1    14
 -1.6706005595005927E-01 a       120     0     8     1    15
 -3.4439380987598506E-01 a       121     0     9     1     1
 -1.2460811649191138E-01 a       122     0     9     1     2
 -8.0869076295257900E-02 a       123     0     9     1     3
 -1.4253950587354416E-01 a       124     0     9     1     4
 -1.6230119204428231E-01 a       125     0     9     1     5
  6.4123305378152265E-02 a       126     0     9     1     6
 -1.9013349282123140E-01 a       127     0     9     1     7
  6.3408912563111708E-01 a       128     0     9     1     8
 -9.9985890543764583E-02 a       129     0     9     1     9
 -4.7985555458161905E-01 a       130     0     9     1    10
 -3.4035499539020582E-02 a       131     0     9     1    11
 -2.4612619607536973E-01 a       132     0     9     1    12
  2.4554353549224922E-01 a       133     0     9     1    13
  6.7386295432094012E-02 a       134     0     9     1    14
 -1.9393379145501002E-01 a       135     0     9     1    15
  2.7727688857787930E-01 a       136     0    10     1     1
 -2.8905247983215859E-01 a       137     0    10     1     2
 -5.0439104228513831E-01 a       138     0    10     1     3
 -6.2718289810137565E-02 a       139     0    10     1     4
 -5.0614633572727941E-01 a       140     0    10     1     5
  2.1919600875506340E-01 a       141     0    10     1     6
  3.8022203534800275E-01 a       142     0    10     1     7
 -4.9667018914911765E-01 a       143     0    10     1     8
 -1.9013773052752966E-01 a       144     0    10     1     9
 -6.7721308851967432E-01 a       145     0    10     1    10
 -1.6939340788179527E-01 a       146     0    10     1    11
  1.9083209488722105E-01 a       147     0    10     1    12
  1.5930236038816017E-01 a       148     0    10     1    13
  1.5721085602754059E-01 a       149     0    10     1    14
 -7.4028768787838803E-02 a       150     0    10     1    15
 -1.3732188205643600E-01 a       151     0    11     1     1
 -4.4839488017119250E-01 a       152     0    11     1     2
 -2.3422377292129648E-01 a       153     0    11     1     3
  2.1829769257601089E-01 a       154     0    11     1     4
  4.9283047913632838E-01 a       155     0    11     1     5
 -9.1700081761800945E-02 a       156     0    11     1     6
 -2.0100860834522052E-01 a       157     0    11     1     7
 -2.9871400154401206E-01 a       158     0    11     1     8
  3.2191515939697585E-01 a       159     0    11     1     9
  1.1554204843964022E-01 a       160     0    11     1    10
  5.7386889834737809E-01 a       161     0    11     1    11
 -1.0545090585380888E-01 a       162     0    11     1    12
 -5.0355450418641201E-01 a       163     0    11     1    13
  5.8049514419401804E-01 a       164     0    11     1    14
  3.4812352363481552E-01 a       165     0    11     1    15
  3.9465477875291011E-01 a       166     0    12     1     1
 -2.0003804840527006E-02 a       167     0    12     1     2
  1.0920944345355273E-01 a       168     0    12     1     3
 -1.6120878321408982E-01 a       169     0    12     1     4
 -5.5861225062708054E-02 a       170     0    12     1     5
 -2.3009870694893078E-01 a       171     0    12     1     6
  5.1307460570998964E-01 a       172     0    12     1     7
 -1.2377044054954223E-01 a       173     0    12     1     8
 -3.8978336428610327E-01 a       174     0    12     1     9
  2.8566442427219152E-01 a       175     0    12     1    10
  1.3202852141050361E-01 a       176     0    12     1    11
  1.0339070083477146E-02 a       177     0    12     1    12
  1.9644132660782998E-01 a       178     0    12     1    13
  1.0270775294133477E-01 a       179     0    12     1    14
 -1.7666170810782256E-01 a       180     0    12     1    15
  1.3116811157628708E-01 a       181     0    13     1     1
  4.5354072455296220E-02 a       182     0    13     1     2
 -5.5651697637728821E-02 a       183     0    13     1     3
  1.3875685738148721E-01 a       184     0    13     1     4
 -5.2073581909002120E-01 a       185     0    13     1     5
  4.3011713014198727E-01 a       186     0    13     1     6
  4.6840346668035077E-01 a       187     0    13     1     7
  3.3180479394729417E-01 a       188     0    13     1     8
  2.5631380742449617E-01 a       189     0    13     1     9
 -1.1345191962077492E-01 a       190     0    13     1    10
 -5.2347698413370658E-01 a       191     0    13     1    11
  6.7203154178422275E-01 a       192     0    13     1    12
 -9.4393722025087987E-02 a       193     0    13     1    13
  5.0049746629552705E-01 a       194     0    13     1    14
  3.8441306388592111E-01 a       195     0    13     1    15
 -3.3914224408470894E-01 a       196     0    14     1     1
 -1.3408769695289999E-01 a       197     0    14     1     2
 -3.7195863756333984E-02 a       198     0    14     1     3
  9.8154391478840045E-02 a       199     0    14     1     4
 -2.4525937571273523E-01 a       200     0    14     1     5
  3.3926773081886746E-01 a       201     0    14     1     6
 -1.8373344981681641E-01 a       202     0    14     1     7
 -4.8945499361731876E-01 a       203     0    14     1     8
  2.2559722388941239E-01 a       204     0    14     1     9
  1.6936325903090241E-01 a       205     0    14     1    10
 -3.3217347727250429E-01 a       206     0    14     1    11
  8.8267208269231054E-02 a       207     0    14     1    12
 -4.4167216434460577E-01 a       208     0    14     1    13
 -2.5675014465135476E-01 a       209     0    14     1    14
 -2.3663372454456258E-01 a       210     0    14     1    15
 -1.0365481165885766E-01 a       211     0    15     1     1
 -5.0186210758679761E-01 a       212     0    15     1     2
  3.6192087482540804E-02 a       213     0    15     1     3
 -1.4048533175249708E-01 a       214     0    15     1     4
 -1.1889802453529817E-01 a       215     0    15     1     5
 -1.0572127476190668E-01 a       216     0    15     1     6
  5.9816376394007997E-01 a       217     0    15     1     7
 -1.4732461530400973E-01 a       218     0    15     1     8
  2.4390151477107314E-01 a       219     0    15     1     9
 -5.5896152624084261E-01 a       220     0    15     1    10
  1.3506959221496675E-01 a       221     0    15     1    11
  3.4376647849039915E-01 a       222     0    15     1    12
  1.2562495280078617E-01 a       223     0    15     1    13
  6.0297103186594529E-02 a       224     0    15     1    14
  5.7580362736800261E-01 a       225     0    15     1    15
 -3.0318437488997091E-01 b       226     1     1
 -4.3370784548107180E-03 b       227     1     2
  2.8408935042545691E-01 b       228     1     3
  2.6935170206359443E-01 b       229     1     4
  2.9374984058561687E-01 b       230     1     5
 -6.3945382654886362E-02 b       231     1     6
  1.9086820399768759E-01 b       232     1     7
  2.9892669964862473E-01 b       233     1     8
  1.4327020900812595E-01 b       234     1     9
  2.9414346125353785E-01 b       235     1    10
  1.3517830538510509E-01 b       236     1    11
 -4.0407970092849868E-02 b       237     1    12
 -2.6490374113644050E-01 b       238     1    13
  5.9993996196750402E-02 b       239     1    14
  5.4756655849525625E-02 b       240     1    15
 -1.2686821339111942E-01 a       241     1     1     2     1
  5.2786502314670436E-01 a       242     1     1     2     2
  1.9684084996504392E-01 a       243     1     1     2     3
 -4.9147958294793787E-01 a       244     1     1     2     4
 -1.8127123880155757E-01 a       245     1     1     2     5
 -4.5851771099640043E-01 a       246     1     1     2     6
  3.2916043397695549E-02 a       247     1     1     2     7
  2.9208790313345007E-01 a       248     1     1     2     8
  3.4659633998170830E-01 a       249     1     1     2     9
 -3.2560817529365432E-01 a       250     1     1     2    10
 -3.6901308091145008E-01 a       251     1     1     2    11
 -3.9218787625772394E-01 a       252     1     1     2    12
 -3.8412115178959977E-01 a       253     1     1     2    13
  2.1020698915427019E-01 a       254     1     1     2    14
  5.8580977588741721E-02 a       255     1     1     2    15
  1.0344474208300836E-01 a       256     1     2     2     1
