################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.2974278642240009E-01 a         1     0     1     1     1
  3.0692281095508056E-01 a         2     0     1     1     2
 -9.4618634517120881E-02 a         3     0     1     1     3
 -3.0690962556117629E-01 a         4     0     1     1     4
  4.0375037199225555E-02 a         5     0     1     1     5
 -2.2442703725174745E-01 a         6     0     1     1     6
  2.6716268995528780E-01 a         7     0     1     1     7
  1.3010225036621026E-01 a         8     0     1     1     8
 -2.0488553314155972E-01 a         9     0     1     1     9
  1.7893449818112245E-01 a        10     0     1     1    10
  2.8853937104688138E-01 a        11     0     1     1    11
  5.1806144564269720E-02 a        12     0     1     1    12
 -3.9961669193986393E-01 a        13     0     1     1    13
 -8.9650196358995765E-02 a        14     0     1     1    14
  1.6530492261269149E-02 a        15     0     1     1    15
  2.7452533139149898E-01 a        16     0     2     1     1
 -1.6533668829641035E-01 a        17     0     2     1     2
 -4.3648857630701421E-01 a        18     0     2     1     3
 -4.7542110266935089E-01 a        19     0     2     1     4
  3.7469413816496827E-01 a        20     0     2     1     5
 -3.1136987151245832E-01 a        21     0     2     1     6
 -4.6131258753212739E-01 a        22     0     2     1     7
 -1.9680606516303686E-01 a        23     0     2     1     8
  3.9937481014001197E-01 a        24     0     2     1     9
 -9.0048244574499114E-02 a        25     0     2     1    10
  7.5287053170157063E-03 a        26     0     2     1    11
 -3.5650279338502139E-01 a        27     0     2     1    12
 -1.6456067217637663E-01 a        28     0     2     1    13
 -9.6084107706280189E-02 a        29     0     2     1    14
  2.1965854764506088E-01 a        30     0     2     1    15
  2.1445260723440471E-01 a        31     0     3     1     1
  1.9111957014318598E-01 a        32     0     3     1     2
 -1.7505347831906889E-01 a        33     0     3     1     3
  1.2599772402447257E-01 a        34     0     3     1     4
  3.0064382857712801E-01 a        35     0     3     1     5
  3.2284273271365106E-02 a        36     0     3     1     6
  3.1017843314546423E-01 a        37     0     3     1     7
  3.6132526679059979E-01 a        38     0     3     1     8
 -3.5512503345136215E-01 a        39     0     3     1     9
  4.0258371221952149E-01 a        40     0     3     1    10
  3.1134388171107413E-01 a        41     0     3     1    11
 -5.8891274105028840E-02 a        42     0     3     1    12
 -3.1801803172094939E-01 a        43     0     3     1    13
 -2.6469275185339436E-01 a        44     0     3     1    14
 -4.1150284464876830E-01 a        45     0     3     1    15
 -3.2496325068137272E-01 a        46     0     4     1     1
  1.9228786690097244E-02 a        47     0     4     1     2
  3.2659484623093586E-02 a        48     0     4     1     3
  1.9339971932377428E-01 a        49     0     4     1     4
  1.5093910431196994E-01 a        50     0     4     1     5
  2.6960794282988930E-03 a        51     0     4     1     6
  8.1277455848915742E-02 a        52     0     4     1     7
  3.1173240221909104E-01 a        53     0     4     1     8
 -9.4365520403353664E-02 a        54     0     4     1     9
 -4.1105300815462614E-01 a        55     0     4     1    10
  4.3594205951476328E-01 a        56     0     4     1    11
 -3.5205346175654351E-01 a        57     0     4     1    12
 -6.1088425850704606E-03 a        58     0     4     1    13
  3.6698752625549630E-01 a        59     0     4     1    14
  3.3042366446868870E-01 a        60     0     4     1    15
  1.6024555369881510E-01 a        61     0     5     1     1
 -2.7847666918105640E-01 a        62     0     5     1     2
 -3.0854823441578200E-01 a        63     0     5     1     3
  2.5172559274380879E-01 a        64     0     5     1     4
  4.0382909615788898E-01 a        65     0     5     1     5
  3.7034688331139093E-01 a        66     0     5     1     6
