################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.7481573023984703E-01 a         1     0     1     1     1
  3.0818385948923505E-01 a         2     0     1     1     2
 -8.9348047884069845E-02 a         3     0     1     1     3
 -3.2972185277385163E-01 a         4     0     1     1     4
  4.6804969405586878E-02 a         5     0     1     1     5
 -2.1166741132811789E-01 a         6     0     1     1     6
  2.7957258055988460E-01 a         7     0     1     1     7
  1.1939308186417533E-01 a         8     0     1     1     8
 -2.0898467079856298E-01 a         9     0     1     1     9
  1.9431363014664257E-01 a        10     0     1     1    10
  2.5424714836361428E-01 a        11     0     1     1    11
  4.6859720001119896E-02 a        12     0     1     1    12
 -3.8250597764487632E-01 a        13     0     1     1    13
 -7.6942684538880812E-02 a        14     0     1     1    14
 -2.6914077677727903E-02 a        15     0     1     1    15
  3.3172111103429658E-01 a        16     0     2     1     1
 -1.6501013122049876E-01 a        17     0     2     1     2
 -4.3199043994776182E-01 a        18     0     2     1     3
 -4.9969997597594085E-01 a        19     0     2     1     4
  3.7946956913682195E-01 a        20     0     2     1     5
 -2.9805449861825328E-01 a        21     0     2     1     6
 -4.4942333780973875E-01 a        22     0     2     1     7
 -2.0665804181507325E-01 a        23     0     2     1     8
  3.9520955030930793E-01 a        24     0     2     1     9
 -7.5020324881576020E-02 a        25     0     2     1    10
 -2.6194848135113434E-02 a        26     0     2     1    11
 -3.6210964454726563E-01 a        27     0     2     1    12
 -1.4693021487658056E-01 a        28     0     2     1    13
 -8.4255521436220296E-02 a        29     0     2     1    14
  1.7251935348033579E-01 a        30     0     2     1    15
  2.7195296002049568E-01 a        31     0     3     1     1
  1.9099740183532654E-01 a        32     0     3     1     2
 -1.7069712916745070E-01 a        33     0     3     1     3
  1.0116926538217962E-01 a        34     0     3     1     4
  3.0496931343825789E-01 a        35     0     3     1     5
  4.5978888819006900E-02 a        36     0     3     1     6
  3.2186255438856776E-01 a        37     0     3     1     7
  3.5148848842575953E-01 a        38     0     3     1     8
 -3.5918831029367049E-01 a        39     0     3     1     9
  4.1743461607284138E-01 a        40     0     3     1    10
  2.7775059216899695E-01 a        41     0     3     1    11
 -6.4679879691294198E-02 a        42     0     3     1    12
 -3.0038033767079914E-01 a        43     0     3     1    13
 -2.5324998725083869E-01 a        44     0     3     1    14
 -4.5977334532228825E-01 a        45     0     3     1    15
 -2.7280791330412063E-01 a        46     0     4     1     1
  2.0466400281289310E-02 a        47     0     4     1     2
  3.8735093929748714E-02 a        48     0     4     1     3
  1.7110479305623824E-01 a        49     0     4     1     4
  1.5856756550119111E-01 a        50     0     4     1     5
  1.5872852967387729E-02 a        51     0     4     1     6
  9.3833928424515017E-02 a        52     0     4     1     7
  2.9962110629646810E-01 a        53     0     4     1     8
 -9.7984597240999990E-02 a        54     0     4     1     9
 -3.9571431578022909E-01 a        55     0     4     1    10
  4.0114850824181542E-01 a        56     0     4     1    11
