################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.9922141761854603E-01 a         1     0     1     1     1
  3.7863012747499025E-01 a         2     0     1     1     2
 -8.4502763182314547E-02 a         3     0     1     1     3
 -2.7104578354948694E-01 a         4     0     1     1     4
  7.0638124052556719E-02 a         5     0     1     1     5
 -2.2180244459906925E-01 a         6     0     1     1     6
  3.3276458042549795E-01 a         7     0     1     1     7
  1.0926981554132709E-01 a         8     0     1     1     8
 -1.9714975213893918E-01 a         9     0     1     1     9
  2.2539286211558585E-01 a        10     0     1     1    10
  2.5711586177903761E-01 a        11     0     1     1    11
  5.5823147230539646E-02 a        12     0     1     1    12
 -3.5465267961949420E-01 a        13     0     1     1    13
 -5.1683462371188219E-02 a        14     0     1     1    14
  5.2993439712780747E-02 a        15     0     1     1    15
  3.0762489407647287E-01 a        16     0     2     1     1
 -9.6048325424700029E-02 a        17     0     2     1     2
 -4.2683049293013470E-01 a        18     0     2     1     3
 -4.4171544165767723E-01 a        19     0     2     1     4
  4.0208146985079452E-01 a        20     0     2     1     5
 -3.0804608342447526E-01 a        21     0     2     1     6
 -3.9600639413571892E-01 a        22     0     2     1     7
 -2.1680253519162748E-01 a        23     0     2     1     8
  4.0719201193397031E-01 a        24     0     2     1     9
 -4.5017976886796089E-02 a        25     0     2     1    10
 -2.4158270813016663E-02 a        26     0     2     1    11
 -3.5314999211133768E-01 a        27     0     2     1    12
 -1.1970649299523282E-01 a        28     0     2     1    13
 -5.9969773532013056E-02 a        29     0     2     1    14
  2.5002594074433737E-01 a        30     0     2     1    15
  2.4809148757213190E-01 a        31     0     3     1     1
  2.5969641045532216E-01 a        32     0     3     1     2
 -1.6550160236868744E-01 a        33     0     3     1     3
  1.5900948836086107E-01 a        34     0     3     1     4
  3.2745267806118417E-01 a        35     0     3     1     5
  3.6026849247729864E-02 a        36     0     3     1     6
  3.7531998709943515E-01 a        37     0     3     1     7
  3.4139759641362794E-01 a        38     0     3     1     8
 -3.4721104042313067E-01 a        39     0     3     1     9
  4.4729386684746753E-01 a        40     0     3     1    10
  2.7964749145623852E-01 a        41     0     3     1    11
