################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.0570087326065020E-01 a         1     0     1     1     1
  3.3129437107365567E-01 a         2     0     1     1     2
 -4.0951862115931603E-01 a         3     0     1     1     3
 -4.4570621752349598E-01 a         4     0     1     1     4
 -1.3922682681868073E-01 a         5     0     1     1     5
  5.6287969165842782E-03 a         6     0     1     1     6
 -2.3348872154649158E-01 a         7     0     1     1     7
 -2.8897259485584009E-01 a         8     0     1     1     8
  3.1032935500639236E-01 a         9     0     1     1     9
  6.6557253474725020E-02 a        10     0     1     1    10
  1.7819159439061216E-01 a        11     0     1     1    11
 -3.0509700972982118E-01 a        12     0     1     1    12
  3.6866631913760700E-01 a        13     0     1     1    13
  2.4103337804115832E-01 a        14     0     1     1    14
  4.1276701700775340E-02 a        15     0     1     1    15
 -1.8888616402875286E-01 a        16     0     2     1     1
  5.2659247470676140E-01 a        17     0     2     1     2
  2.9657543790422286E-01 a        18     0     2     1     3
 -4.6001402094961186E-01 a        19     0     2     1     4
 -5.7250912055134584E-01 a        20     0     2     1     5
  1.6936009401499821E-02 a        21     0     2     1     6
 -3.6298008704320667E-01 a        22     0     2     1     7
  4.0672521268519568E-01 a        23     0     2     1     8
 -1.3478335996557977E-01 a        24     0     2     1     9
 -9.0226668336221075E-02 a        25     0     2     1    10
 -6.1664342702653779E-02 a        26     0     2     1    11
 -6.1579278621644529E-02 a        27     0     2     1    12
 -3.1809139308831352E-01 a        28     0     2     1    13
  4.0926414188260335E-01 a        29     0     2     1    14
 -2.8886416368856294E-01 a        30     0     2     1    15
 -5.9114232933019151E-02 a        31     0     3     1     1
  2.1485809428902281E-01 a        32     0     3     1     2
 -4.0251717621760047E-01 a        33     0     3     1     3
  3.6099787471628386E-01 a        34     0     3     1     4
 -4.0486904727876727E-01 a        35     0     3     1     5
 -1.8046509509710795E-01 a        36     0     3     1     6
  1.0236298451258147E-01 a        37     0     3     1     7
 -8.7792046922261901E-03 a        38     0     3     1     8
  2.6783389522964180E-02 a        39     0     3     1     9
  1.8255983390887051E-01 a        40     0     3     1    10
 -4.8574743642507356E-01 a        41     0     3     1    11
 -3.7639473345207802E-01 a        42     0     3     1    12
  1.1642978936244104E-01 a        43     0     3     1    13
  3.6446902172199735E-01 a        44     0     3     1    14
 -2.9502052299803211E-02 a        45     0     3     1    15
 -2.8205966669516691E-01 a        46     0     4     1     1
 -5.0004609375344219E-02 a        47     0     4     1     2
 -1.3687911359406776E-01 a        48     0     4     1     3
 -2.8587349515536242E-01 a        49     0     4     1     4
 -5.0627974937725928E-01 a        50     0     4     1     5
  2.5559674814191313E-01 a        51     0     4     1     6
 -4.3973821998410290E-01 a        52     0     4     1     7
 -5.9715063047579710E-02 a        53     0     4     1     8
 -3.2655285215917335E-01 a        54     0     4     1     9
 -2.7289042099073652E-01 a        55     0     4     1    10
  9.5309863248559723E-02 a        56     0     4     1    11
 -3.6509395335077033E-01 a        57     0     4     1    12
  5.8723266462752201E-02 a        58     0     4     1    13
 -2.6560695898695565E-02 a        59     0     4     1    14
  2.7080102395357730E-01 a        60     0     4     1    15
  4.0885041860186055E-01 a        61     0     5     1     1
  4.2251739857005577E-01 a        62     0     5     1     2
 -2.3609130767595701E-01 a        63     0     5     1     3
 -4.2739321575663941E-01 a        64     0     5     1     4
  4.4671776845097483E-01 a        65     0     5     1     5
 -1.6792741354036600E-01 a        66     0     5     1     6
 -4.8245906645538855E-01 a        67     0     5     1     7
  1.4238139774863254E-01 a        68     0     5     1     8
 -6.2720166945773717E-02 a        69     0     5     1     9
 -2.2580672772466440E-01 a        70     0     5     1    10
  2.5453570287403301E-02 a        71     0     5     1    11
 -1.9916174550070351E-01 a        72     0     5     1    12
 -4.2902414424368707E-01 a        73     0     5     1    13
  4.0143593062988819E-01 a        74     0     5     1    14
  1.3093488914422891E-01 a        75     0     5     1    15
  4.3115125213368671E-01 a        76     0     6     1     1
 -2.2723323585429851E-02 a        77     0     6     1     2
 -1.4614505060615651E-01 a        78     0     6     1     3
  1.8440027993418439E-02 a        79     0     6     1     4
  6.5369889127791714E-01 a        80     0     6     1     5
 -3.7279011887489905E-01 a        81     0     6     1     6
 -4.4037120483227338E-01 a        82     0     6     1     7
 -4.4731228929568378E-01 a        83     0     6     1     8
 -4.2254108699190907E-01 a        84     0     6     1     9
  5.2736298673990645E-01 a        85     0     6     1    10
 -6.1017267592876102E-02 a        86     0     6     1    11
  4.2361375003820667E-01 a        87     0     6     1    12
  1.9534081287142180E-01 a        88     0     6     1    13
  4.9205535579355908E-01 a        89     0     6     1    14
 -3.3461982127335504E-01 a        90     0     6     1    15
  7.1677783075897269E-02 a        91     0     7     1     1
  3.2516034960172097E-01 a        92     0     7     1     2
  7.4207113885049678E-02 a        93     0     7     1     3
 -5.8862843736562351E-02 a        94     0     7     1     4
  1.4885665289496036E-01 a        95     0     7     1     5
 -8.2324878748263913E-02 a        96     0     7     1     6
 -5.1890480228828539E-01 a        97     0     7     1     7
 -2.0605431578974498E-01 a        98     0     7     1     8
  2.7251707294186628E-01 a        99     0     7     1     9
  3.6206984529640152E-01 a       100     0     7     1    10
  1.5469605803904021E-01 a       101     0     7     1    11
 -3.0444526787844761E-01 a       102     0     7     1    12
 -1.3574970268788070E-01 a       103     0     7     1    13
  3.3588613930535660E-01 a       104     0     7     1    14
 -1.9816920487627512E-01 a       105     0     7     1    15
  2.4040625266963075E-01 a       106     0     8     1     1
 -2.0424636814346642E-01 a       107     0     8     1     2
  2.7564348022641438E-01 a       108     0     8     1     3
 -4.2365987532142789E-02 a       109     0     8     1     4
  4.0048880620345606E-01 a       110     0     8     1     5
 -4.9685396235466112E-01 a       111     0     8     1     6
  5.2698186867371766E-02 a       112     0     8     1     7
 -1.0792616369294894E-01 a       113     0     8     1     8
 -1.2303153048750425E-01 a       114     0     8     1     9
  7.1595627999459110E-01 a       115     0     8     1    10
  5.2183085918859651E-01 a       116     0     8     1    11
 -3.8349623053407972E-01 a       117     0     8     1    12
 -1.6639025260359547E-01 a       118     0     8     1    13
  3.7150741892493240E-02 a       119     0     8     1    14
 -2.7600727049356849E-01 a       120     0     8     1    15
 -3.9092888331614450E-01 a       121     0     9     1     1
 -1.7419832211748154E-01 a       122     0     9     1     2
  4.8739008714619454E-02 a       123     0     9     1     3
 -3.3528126064580915E-01 a       124     0     9     1     4
  5.9729865992381732E-02 a       125     0     9     1     5
  2.2794031111689322E-01 a       126     0     9     1     6
 -1.6269360309750941E-01 a       127     0     9     1     7
  6.9545971587097433E-01 a       128     0     9     1     8
 -2.8818510086479399E-01 a       129     0     9     1     9
 -5.0529153563785512E-01 a       130     0     9     1    10
 -6.6167767103688699E-02 a       131     0     9     1    11
 -3.6676937143038291E-01 a       132     0     9     1    12
  2.9720823765879667E-01 a       133     0     9     1    13
  8.6070910489773819E-02 a       134     0     9     1    14
 -1.5934556019270729E-01 a       135     0     9     1    15
  2.5004746238563225E-01 a       136     0    10     1     1
 -2.7281637191640862E-01 a       137     0    10     1     2
 -4.8483071244893394E-01 a       138     0    10     1     3
 -1.1236272721582084E-01 a       139     0    10     1     4
 -4.6354894586568252E-01 a       140     0    10     1     5
  3.3392672604654738E-01 a       141     0    10     1     6
  3.4868834113828917E-01 a       142     0    10     1     7
 -5.2489483393699310E-01 a       143     0    10     1     8
 -2.0741936401775377E-01 a       144     0    10     1     9
 -7.7796809674652967E-01 a       145     0    10     1    10
