################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.3005519064666854E-01 a         1     0     1     1     1
  3.0875062262766256E-01 a         2     0     1     1     2
 -9.1276203953042367E-02 a         3     0     1     1     3
 -3.0774677498236475E-01 a         4     0     1     1     4
  4.1102256875333143E-02 a         5     0     1     1     5
 -2.2486155021680346E-01 a         6     0     1     1     6
  2.6507845734678870E-01 a         7     0     1     1     7
  1.2867747137434135E-01 a         8     0     1     1     8
 -2.0198282875698628E-01 a         9     0     1     1     9
  1.8032063316824110E-01 a        10     0     1     1    10
  2.8706872696641189E-01 a        11     0     1     1    11
  5.1794532577521223E-02 a        12     0     1     1    12
 -3.9870290037639111E-01 a        13     0     1     1    13
 -9.1756075748570948E-02 a        14     0     1     1    14
  1.8289116343234494E-02 a        15     0     1     1    15
  2.7424702438875198E-01 a        16     0     2     1     1
 -1.6352240966218859E-01 a        17     0     2     1     2
 -4.3309811449774921E-01 a        18     0     2     1     3
 -4.7630297369268726E-01 a        19     0     2     1     4
  3.7536271438515501E-01 a        20     0     2     1     5
 -3.1185971830520792E-01 a        21     0     2     1     6
 -4.6341855293294304E-01 a        22     0     2     1     7
 -1.9824214063433718E-01 a        23     0     2     1     8
  4.0228352530913042E-01 a        24     0     2     1     9
 -8.8608618302549541E-02 a        25     0     2     1    10
  6.0614831623917054E-03 a        26     0     2     1    11
 -3.5649340302976534E-01 a        27     0     2     1    12
 -1.6361269085878438E-01 a        28     0     2     1    13
 -9.8245753500481522E-02 a        29     0     2     1    14
  2.2134861062864344E-01 a        30     0     2     1    15
  2.1420291847920087E-01 a        31     0     3     1     1
  1.9291409947586408E-01 a        32     0     3     1     2
 -1.7164982463762282E-01 a        33     0     3     1     3
  1.2508612472047057E-01 a        34     0     3     1     4
  3.0128464786512060E-01 a        35     0     3     1     5
  3.1781565782416421E-02 a        36     0     3     1     6
  3.0807526362672993E-01 a        37     0     3     1     7
  3.5991368627355452E-01 a        38     0     3     1     8
 -3.5220013919441190E-01 a        39     0     3     1     9
  4.0402316729342636E-01 a        40     0     3     1    10
  3.0987524200086142E-01 a        41     0     3     1    11
 -5.8882976973251601E-02 a        42     0     3     1    12
 -3.1706891025646877E-01 a        43     0     3     1    13
 -2.6685923598422517E-01 a        44     0     3     1    14
 -4.0986262407205437E-01 a        45     0     3     1    15
 -3.2523078361540952E-01 a        46     0     4     1     1
  2.1008882811071480E-02 a        47     0     4     1     2
  3.5967776399974095E-02 a        48     0     4     1     3
  1.9253193066324462E-01 a        49     0     4     1     4
  1.5166641866871175E-01 a        50     0     4     1     5
  2.3093860896963260E-03 a        51     0     4     1     6
  7.9240523423729059E-02 a        52     0     4     1     7
  3.1041472825380612E-01 a        53     0     4     1     8
 -9.1414760807132137E-02 a        54     0     4     1     9
 -4.0975837105298385E-01 a        55     0     4     1    10
  4.3446043892794478E-01 a        56     0     4     1    11
 -3.5210472499743717E-01 a        57     0     4     1    12
 -5.2491618306764395E-03 a        58     0     4     1    13
  3.6495922526520280E-01 a        59     0     4     1    14
  3.3212007807966787E-01 a        60     0     4     1    15
  1.6041397039729599E-01 a        61     0     5     1     1
 -2.7685494187347442E-01 a        62     0     5     1     2
 -3.0457685127411882E-01 a        63     0     5     1     3
  2.5027144902299442E-01 a        64     0     5     1     4
  4.0376745355562638E-01 a        65     0     5     1     5
  3.6919201139705898E-01 a        66     0     5     1     6
  3.5354812834257487E-01 a        67     0     5     1     7
  6.8331954696093222E-03 a        68     0     5     1     8
 -3.6959865166319733E-01 a        69     0     5     1     9
 -1.3021808835621998E-01 a        70     0     5     1    10
 -3.3529360844263378E-01 a        71     0     5     1    11
 -4.0414062465293882E-01 a        72     0     5     1    12
  2.2132493640733208E-01 a        73     0     5     1    13
  3.1413890180941728E-01 a        74     0     5     1    14
 -2.7169252210813982E-01 a        75     0     5     1    15
  1.9278859332794249E-01 a        76     0     6     1     1
 -3.1071560876379939E-01 a        77     0     6     1     2
  3.8169064951914017E-01 a        78     0     6     1     3
 -1.2143742847613709E-01 a        79     0     6     1     4
  2.0608039935499758E-01 a        80     0     6     1     5
  2.2070420115213249E-01 a        81     0     6     1     6
 -3.4637906693486709E-01 a        82     0     6     1     7
 -8.5668046329574865E-02 a        83     0     6     1     8
 -5.6795273281548882E-02 a        84     0     6     1     9
  3.3608179553297757E-01 a        85     0     6     1    10
  2.4045063275698145E-01 a        86     0     6     1    11
 -1.5215893379226911E-01 a        87     0     6     1    12
  5.8200843653579325E-02 a        88     0     6     1    13
  1.4195722431257563E-01 a        89     0     6     1    14
 -1.4250168943046912E-01 a        90     0     6     1    15
  2.7440363462358057E-02 a        91     0     7     1     1
  1.2983251417805813E-01 a        92     0     7     1     2
