################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.5151009971663074E-01 a         1     0     1     1     1
 -3.0489244363681284E-01 a         2     0     1     1     2
  2.0962881665542796E-01 a         3     0     1     1     3
 -5.7300007824520896E-02 a         4     0     1     1     4
  3.5380544202973509E-03 a         5     0     1     1     5
  1.4287261932290202E-01 a         6     0     1     1     6
 -1.0535316758985412E-01 a         7     0     1     1     7
 -1.2403039930347233E-01 a         8     0     1     1     8
 -1.8687907710238472E-01 a         9     0     1     1     9
  1.7911037488870624E-01 a        10     0     1     1    10
 -1.6843065701070140E-01 a        11     0     2     1     1
  2.7124645033326650E-01 a        12     0     2     1     2
 -7.3915092287886508E-02 a        13     0     2     1     3
  2.9328274546939342E-01 a        14     0     2     1     4
  4.2926064703825921E-02 a        15     0     2     1     5
  1.5459712366810061E-01 a        16     0     2     1     6
 -8.2621511156910743E-02 a        17     0     2     1     7
  2.1030444708253601E-01 a        18     0     2     1     8
 -1.4823873583594252E-01 a        19     0     2     1     9
 -2.3233880068317081E-01 a        20     0     2     1    10
  1.2962737691280786E-03 a        21     0     3     1     1
 -3.6801924143612420E-02 a        22     0     3     1     2
 -1.0818248528859445E-02 a        23     0     3     1     3
 -3.6456233033452412E-02 a        24     0     3     1     4
  2.9209900574388831E-01 a        25     0     3     1     5
 -1.2450912868081838E-01 a        26     0     3     1     6
  8.0041764849887717E-02 a        27     0     3     1     7
 -1.5672337752830404E-01 a        28     0     3     1     8
  2.5829186053707831E-01 a        29     0     3     1     9
 -2.0753080946120789E-01 a        30     0     3     1    10
 -3.1099991516414993E-01 a        31     0     4     1     1
  1.2789221323244118E-01 a        32     0     4     1     2
 -2.4366305800026558E-01 a        33     0     4     1     3
 -2.4466712969691683E-02 a        34     0     4     1     4
 -7.3856405500659209E-02 a        35     0     4     1     5
 -2.2499869685708801E-01 a        36     0     4     1     6
  5.2738217126180022E-02 a        37     0     4     1     7
 -3.4767608139254502E-02 a        38     0     4     1     8
 -1.5670721851045743E-02 a        39     0     4     1     9
  2.2056100387615138E-01 a        40     0     4     1    10
  4.8630423595251986E-02 a        41     0     5     1     1
 -6.0027798845999708E-02 a        42     0     5     1     2
  2.7209348986342674E-01 a        43     0     5     1     3
 -3.2647260273903533E-01 a        44     0     5     1     4
 -2.1522670568583702E-01 a        45     0     5     1     5
  1.7244454985372093E-01 a        46     0     5     1     6
 -2.8430444312818048E-01 a        47     0     5     1     7
 -2.8790354966381954E-01 a        48     0     5     1     8
 -1.6553901125088866E-01 a        49     0     5     1     9
  2.3463558653899125E-01 a        50     0     5     1    10
 -2.5850148151233504E-01 a        51     0     6     1     1
  2.8873026491561171E-01 a        52     0     6     1     2
  1.5959432520309655E-01 a        53     0     6     1     3
 -1.6592714492554797E-01 a        54     0     6     1     4
  3.3697865085357159E-01 a        55     0     6     1     5
 -1.9426711806950334E-01 a        56     0     6     1     6
 -3.9732987754502506E-02 a        57     0     6     1     7
  1.6148920799767325E-01 a        58     0     6     1     8
  2.0822553040948924E-01 a        59     0     6     1     9
 -2.2571533901117713E-01 a        60     0     6     1    10
 -2.7539741617974089E-01 a        61     0     7     1     1
 -3.7876998087665509E-02 a        62     0     7     1     2
 -2.0001569254828844E-01 a        63     0     7     1     3
  1.0262499490319777E-02 a        64     0     7     1     4
  1.2677414478089047E-01 a        65     0     7     1     5
 -1.7776428469224917E-01 a        66     0     7     1     6
  1.7472322710836005E-01 a        67     0     7     1     7
 -1.5717666992469198E-01 a        68     0     7     1     8
  3.2888132496540778E-01 a        69     0     7     1     9
 -2.0542847180835166E-01 a        70     0     7     1    10
  1.6988792311333140E-01 a        71     0     8     1     1
  2.5250882080684461E-01 a        72     0     8     1     2
  1.0403339326144548E-01 a        73     0     8     1     3
  3.1426757659284071E-01 a        74     0     8     1     4
 -1.6626332644752626E-01 a        75     0     8     1     5
  1.1388242010072563E-01 a        76     0     8     1     6
 -4.9554397828920183E-02 a        77     0     8     1     7
 -2.6589478898468133E-02 a        78     0     8     1     8
  1.2985505002309630E-01 a        79     0     8     1     9
 -4.6132568412191842E-02 a        80     0     8     1    10
  3.2207776655844772E-01 a        81     0     9     1     1
  1.6147369462671682E-01 a        82     0     9     1     2
  2.6080069396789425E-02 a        83     0     9     1     3
 -5.3645712390484476E-02 a        84     0     9     1     4
  9.3183890932962393E-02 a        85     0     9     1     5
 -1.1592295489699088E-01 a        86     0     9     1     6
  2.4041307577574908E-01 a        87     0     9     1     7
  1.5195042113666860E-02 a        88     0     9     1     8
 -2.4274545201918647E-02 a        89     0     9     1     9
 -2.0204680929297489E-01 a        90     0     9     1    10
 -3.2225945463396945E-03 a        91     0    10     1     1
 -2.5643637972630429E-01 a        92     0    10     1     2
  1.2083789124125868E-01 a        93     0    10     1     3
  1.5691306918766867E-01 a        94     0    10     1     4
 -2.4604326957897185E-01 a        95     0    10     1     5
 -1.3150120773295373E-01 a        96     0    10     1     6
  2.4433980264084471E-01 a        97     0    10     1     7
 -1.1093791614535245E-01 a        98     0    10     1     8
 -2.9018636387117397E-01 a        99     0    10     1     9
 -2.3452770632425138E-01 a       100     0    10     1    10
 -1.5207207313925949E-01 a       101     0    11     1     1
  2.4622212399862589E-01 a       102     0    11     1     2
  3.0618315015745967E-01 a       103     0    11     1     3
  2.7239385578300962E-01 a       104     0    11     1     4
  2.5793767451167182E-01 a       105     0    11     1     5
  1.4069643912729698E-01 a       106     0    11     1     6
  6.8852006968514567E-02 a       107     0    11     1     7
 -1.7056996428459887E-02 a       108     0    11     1     8
  2.7997338417904405E-01 a       109     0    11     1     9
  2.9236723834399408E-01 a       110     0    11     1    10
 -1.5170049717639830E-01 a       111     0    12     1     1
 -4.1231714083382741E-02 a       112     0    12     1     2
 -3.1902926857169733E-01 a       113     0    12     1     3
 -3.2612450721602945E-02 a       114     0    12     1     4
  2.0873332469908443E-01 a       115     0    12     1     5
  9.9269778861777722E-02 a       116     0    12     1     6
 -2.0645924622128425E-01 a       117     0    12     1     7
 -2.9122980311371055E-01 a       118     0    12     1     8
  2.8564074157280483E-01 a       119     0    12     1     9
  9.2983177305518572E-03 a       120     0    12     1    10
  3.4422473369307427E-01 a       121     0    13     1     1
 -2.5396033544930346E-01 a       122     0    13     1     2
  2.6164584425673820E-01 a       123     0    13     1     3
 -2.0470626864535180E-01 a       124     0    13     1     4
  2.9576635564696424E-01 a       125     0    13     1     5
  8.8050517665332825E-02 a       126     0    13     1     6
 -1.6171772632736198E-01 a       127     0    13     1     7
  1.9737164946096025E-01 a       128     0    13     1     8
  3.8900036479573291E-01 a       129     0    13     1     9
 -6.5577249848724539E-02 a       130     0    13     1    10
 -1.8632578734144442E-01 a       131     0    14     1     1
  2.5412854516844668E-01 a       132     0    14     1     2
  1.8791404966368402E-01 a       133     0    14     1     3
  3.2651448838185887E-01 a       134     0    14     1     4
 -2.7235944367757399E-02 a       135     0    14     1     5
 -1.5287184930747563E-01 a       136     0    14     1     6
 -1.1466218615329313E-01 a       137     0    14     1     7
  2.7860746791763369E-01 a       138     0    14     1     8
 -3.6512549293928845E-02 a       139     0    14     1     9
  1.8504216488894781E-01 a       140     0    14     1    10
  2.3593414266463422E-01 a       141     0    15     1     1
  2.9719427450512642E-01 a       142     0    15     1     2
  1.8043039645481326E-01 a       143     0    15     1     3
 -4.8368732678239240E-02 a       144     0    15     1     4
 -3.5664767066098124E-01 a       145     0    15     1     5
 -1.8661017052965251E-01 a       146     0    15     1     6
  1.9273334015082194E-01 a       147     0    15     1     7
 -2.4886447030456775E-02 a       148     0    15     1     8
