################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.8345701570262554E-01 a         1     0     1     1     1
  1.5474576546300786E-01 a         2     0     1     1     2
 -3.2439751674552902E-01 a         3     0     1     1     3
 -1.9270295206539487E-01 a         4     0     1     1     4
 -7.3683830103698569E-02 a         5     0     1     1     5
 -1.4740428167592881E-01 a         6     0     1     1     6
 -2.9020256762712032E-01 a         7     0     1     1     7
  1.3819434285887022E-01 a         8     0     1     1     8
  1.7741482372929535E-01 a         9     0     1     1     9
 -2.6538664130552757E-03 a        10     0     1     1    10
 -2.0443611345454804E-02 a        11     0     2     1     1
 -3.1757254065172730E-01 a        12     0     2     1     2
  2.7166852296950977E-01 a        13     0     2     1     3
  1.8167655231087979E-01 a        14     0     2     1     4
  8.2580939726829557E-04 a        15     0     2     1     5
  1.7043567961849485E-02 a        16     0     2     1     6
  4.3995175011422499E-02 a        17     0     2     1     7
  4.5802236040699766E-02 a        18     0     2     1     8
 -5.3902510365869842E-02 a        19     0     2     1     9
  1.8801649625588596E-01 a        20     0     2     1    10
  1.9457545598542972E-01 a        21     0     3     1     1
 -2.9675510059497215E-02 a        22     0     3     1     2
 -7.1487307591311042E-02 a        23     0     3     1     3
 -8.6609165096203630E-02 a        24     0     3     1     4
  8.0612784779651128E-02 a        25     0     3     1     5
 -1.7441244920472670E-01 a        26     0     3     1     6
  9.6068363506229375E-03 a        27     0     3     1     7
 -2.4609254116328491E-01 a        28     0     3     1     8
  1.4840218569348815E-01 a        29     0     3     1     9
  2.7125094550096135E-01 a        30     0     3     1    10
 -1.0309385606470383E-02 a        31     0     4     1     1
  3.7515148769529154E-02 a        32     0     4     1     2
  1.6494667213324735E-01 a        33     0     4     1     3
  1.6124649485026990E-01 a        34     0     4     1     4
  7.7252363718676900E-02 a        35     0     4     1     5
 -5.3254364753648744E-03 a        36     0     4     1     6
  2.6010983786578429E-01 a        37     0     4     1     7
 -2.5642697521222679E-01 a        38     0     4     1     8
  1.1862744837500878E-01 a        39     0     4     1     9
  1.1508094522512118E-01 a        40     0     4     1    10
  1.0462628646610245E-01 a        41     0     5     1     1
  1.2648328908918094E-01 a        42     0     5     1     2
 -3.7515337337820358E-02 a        43     0     5     1     3
  1.7239371198091782E-01 a        44     0     5     1     4
  2.0702329806703179E-01 a        45     0     5     1     5
  2.1816256657025757E-01 a        46     0     5     1     6
  2.0432128065468239E-01 a        47     0     5     1     7
  1.8533632587460425E-01 a        48     0     5     1     8
  1.7114866642185919E-01 a        49     0     5     1     9
 -2.1175362157496569E-01 a        50     0     5     1    10
  4.2084218517274047E-01 a        51     0     6     1     1
 -1.5513938484703163E-01 a        52     0     6     1     2
 -5.3290397408957843E-02 a        53     0     6     1     3
  3.2346649299146968E-01 a        54     0     6     1     4
 -1.5876392271220616E-01 a        55     0     6     1     5
 -2.3071222796324473E-01 a        56     0     6     1     6
  1.3815555960282866E-01 a        57     0     6     1     7
  3.3014547171149167E-01 a        58     0     6     1     8
 -1.3334380796121946E-02 a        59     0     6     1     9
  4.4996394559200230E-02 a        60     0     6     1    10
 -1.8991908380912578E-01 a        61     0     7     1     1
 -1.4417329346346666E-01 a        62     0     7     1     2
 -2.1505313210886864E-01 a        63     0     7     1     3
 -1.6406420764370136E-01 a        64     0     7     1     4
 -2.0318498015606670E-01 a        65     0     7     1     5
 -2.1848777813618742E-01 a        66     0     7     1     6
 -9.0096220802819982E-02 a        67     0     7     1     7
  2.0229296561657081E-01 a        68     0     7     1     8
 -1.0279638442149160E-01 a        69     0     7     1     9
  3.0976804598291058E-01 a        70     0     7     1    10
  6.3667641888776716E-01 a        71     0     8     1     1
  2.2773737464908186E-01 a        72     0     8     1     2
 -1.3191039879781993E-01 a        73     0     8     1     3
 -8.2540443407392625E-02 a        74     0     8     1     4
 -3.8217691846735595E-03 a        75     0     8     1     5
 -4.1429221568661564E-02 a        76     0     8     1     6
  4.1708105681819124E-02 a        77     0     8     1     7
 -3.0861496925752829E-01 a        78     0     8     1     8
 -3.1647566129777804E-01 a        79     0     8     1     9
 -3.9274864696653776E-02 a        80     0     8     1    10
  4.2104895114937108E-01 a        81     0     9     1     1
  2.8742791191099271E-01 a        82     0     9     1     2
 -2.8485828955119341E-01 a        83     0     9     1     3
 -1.9112356694586160E-02 a        84     0     9     1     4
 -1.8209081828699872E-01 a        85     0     9     1     5
 -8.7986890218538297E-02 a        86     0     9     1     6
 -9.2638264814936450E-02 a        87     0     9     1     7
 -2.2449082730382885E-01 a        88     0     9     1     8
 -2.7251798017361467E-01 a        89     0     9     1     9
  2.0379710036170370E-01 a        90     0     9     1    10
 -2.8751661288597023E-02 a        91     0    10     1     1
  2.7682079916982222E-01 a        92     0    10     1     2
 -7.8516347013406998E-02 a        93     0    10     1     3
  2.2044705380190049E-01 a        94     0    10     1     4
 -1.7266363387208039E-01 a        95     0    10     1     5
 -2.1094656854930560E-01 a        96     0    10     1     6
  2.6025973109097617E-01 a        97     0    10     1     7
  2.7492492467496266E-01 a        98     0    10     1     8
  1.4230381470021675E-01 a        99     0    10     1     9
 -6.3674616423636282E-02 a       100     0    10     1    10
  1.0647181126478496E-01 a       101     0    11     1     1
 -1.2168689306164619E-01 a       102     0    11     1     2
  2.1887829690186644E-01 a       103     0    11     1     3
 -1.2124637709786244E-02 a       104     0    11     1     4
 -2.3841835587388185E-01 a       105     0    11     1     5
  6.3538349109500097E-02 a       106     0    11     1     6
 -1.3818718384449841E-01 a       107     0    11     1     7
 -2.9125357225006671E-02 a       108     0    11     1     8
 -1.0049424714627575E-01 a       109     0    11     1     9
 -9.4875965660851450E-02 a       110     0    11     1    10
  1.4565872986589978E-01 a       111     0    12     1     1
  1.8243590925109379E-01 a       112     0    12     1     2
 -3.0895143885637855E-01 a       113     0    12     1     3
  7.7220522603994976E-04 a       114     0    12     1     4
 -6.0463650207779086E-02 a       115     0    12     1     5
 -2.1495755896646329E-01 a       116     0    12     1     6
 -2.7175304226983876E-01 a       117     0    12     1     7
  1.5604271222918051E-01 a       118     0    12     1     8
  1.3746449245787126E-01 a       119     0    12     1     9
 -1.8281691766541891E-01 a       120     0    12     1    10
  1.7071045795897591E-01 a       121     0    13     1     1
 -1.4436666806102491E-01 a       122     0    13     1     2
 -2.1478657390879644E-01 a       123     0    13     1     3
  1.0300892254931275E-01 a       124     0    13     1     4
  3.4455698683999586E-02 a       125     0    13     1     5
 -6.1305887986058342E-02 a       126     0    13     1     6
  2.4958182234202192E-01 a       127     0    13     1     7
 -5.3950033689414041E-03 a       128     0    13     1     8
 -2.1587487557569499E-01 a       129     0    13     1     9
  1.8877868418744895E-01 a       130     0    13     1    10
 -2.2603008064824268E-01 a       131     0    14     1     1
  1.5177628895361298E-01 a       132     0    14     1     2
 -1.8172194039977405E-01 a       133     0    14     1     3
 -4.6837512543821021E-02 a       134     0    14     1     4
 -9.3079693793734888E-02 a       135     0    14     1     5
  3.6440631452512123E-01 a       136     0    14     1     6
  7.9953942951618936E-02 a       137     0    14     1     7
  2.4972923404087619E-01 a       138     0    14     1     8
  1.3363454665875765E-01 a       139     0    14     1     9
