################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.8411006318273060E-01 a         1     0     1     1     1
  1.5490747241221323E-01 a         2     0     1     1     2
 -3.2320163307933653E-01 a         3     0     1     1     3
 -1.9224119549100652E-01 a         4     0     1     1     4
 -7.3366428023621810E-02 a         5     0     1     1     5
 -1.4730687230347492E-01 a         6     0     1     1     6
 -2.9278777349555540E-01 a         7     0     1     1     7
  1.3684346293818123E-01 a         8     0     1     1     8
  1.7835760206958848E-01 a         9     0     1     1     9
 -2.3235201792802950E-03 a        10     0     1     1    10
 -2.1680696482308397E-02 a        11     0     2     1     1
 -3.1814552712114247E-01 a        12     0     2     1     2
  2.7253947576180021E-01 a        13     0     2     1     3
  1.8215403219204868E-01 a        14     0     2     1     4
  1.0326861982752457E-03 a        15     0     2     1     5
  1.7801802980741875E-02 a        16     0     2     1     6
  4.3661940283605968E-02 a        17     0     2     1     7
  4.5336745649971422E-02 a        18     0     2     1     8
 -5.2860810728893703E-02 a        19     0     2     1     9
  1.8703708149266729E-01 a        20     0     2     1    10
  1.9538643958627142E-01 a        21     0     3     1     1
 -2.9392320308158089E-02 a        22     0     3     1     2
 -7.0324907815442803E-02 a        23     0     3     1     3
 -8.6126448181255380E-02 a        24     0     3     1     4
  8.0991164754373693E-02 a        25     0     3     1     5
 -1.7449870181477850E-01 a        26     0     3     1     6
  6.9272705535399172E-03 a        27     0     3     1     7
 -2.4743404112732093E-01 a        28     0     3     1     8
  1.4921808718394936E-01 a        29     0     3     1     9
  2.7192772032142953E-01 a        30     0     3     1    10
 -1.2132822096010971E-02 a        31     0     4     1     1
  3.6781759498804995E-02 a        32     0     4     1     2
  1.6558864367470058E-01 a        33     0     4     1     3
  1.6174395841425304E-01 a        34     0     4     1     4
  7.7458495693130069E-02 a        35     0     4     1     5
 -4.5238949020012069E-03 a        36     0     4     1     6
  2.6077452438247400E-01 a        37     0     4     1     7
 -2.5642893302003256E-01 a        38     0     4     1     8
  1.1950831633880202E-01 a        39     0     4     1     9
  1.1393417623322685E-01 a        40     0     4     1    10
  1.0584568665762895E-01 a        41     0     5     1     1
  1.2695867841865632E-01 a        42     0     5     1     2
 -3.6398491867007721E-02 a        43     0     5     1     3
  1.7292997813509048E-01 a        44     0     5     1     4
  2.0756409769454931E-01 a        45     0     5     1     5
  2.1774410606527841E-01 a        46     0     5     1     6
  2.0145684801509753E-01 a        47     0     5     1     7
  1.8406570896908353E-01 a        48     0     5     1     8
  1.7175582862925279E-01 a        49     0     5     1     9
 -2.1038200043554531E-01 a        50     0     5     1    10
  4.1737276535269069E-01 a        51     0     6     1     1
 -1.5608112840780483E-01 a        52     0     6     1     2
 -5.3149108828643161E-02 a        53     0     6     1     3
  3.2409894183274385E-01 a        54     0     6     1     4
 -1.5853768225874001E-01 a        55     0     6     1     5
 -2.2991547941986332E-01 a        56     0     6     1     6
  1.4113713658495783E-01 a        57     0     6     1     7
  3.3112905888288324E-01 a        58     0     6     1     8
 -1.2794835994239603E-02 a        59     0     6     1     9
  4.3629932205213010E-02 a        60     0     6     1    10
 -1.8796968733252720E-01 a        61     0     7     1     1
 -1.4372833220864792E-01 a        62     0     7     1     2
 -2.1388880082984371E-01 a        63     0     7     1     3
 -1.6343927604786557E-01 a        64     0     7     1     4
 -2.0234438584382858E-01 a        65     0     7     1     5
 -2.1904736582670500E-01 a        66     0     7     1     6
 -9.3121410430525881E-02 a        67     0     7     1     7
  2.0130523152213309E-01 a        68     0     7     1     8
 -1.0220070120473677E-01 a        69     0     7     1     9
  3.1174964027651281E-01 a        70     0     7     1    10
  6.2977781568430080E-01 a        71     0     8     1     1
  2.2732610816317703E-01 a        72     0     8     1     2
 -1.3240544806021998E-01 a        73     0     8     1     3
 -8.1432461992035049E-02 a        74     0     8     1     4
 -3.5000761523138490E-03 a        75     0     8     1     5
 -4.1188593461941272E-02 a        76     0     8     1     6
  4.7667862723012128E-02 a        77     0     8     1     7
 -3.0674990282958331E-01 a        78     0     8     1     8
 -3.1638314321063921E-01 a        79     0     8     1     9
 -4.0031539111996105E-02 a        80     0     8     1    10
  4.1820989059806440E-01 a        81     0     9     1     1
  2.8552022702252122E-01 a        82     0     9     1     2
 -2.8551594588153123E-01 a        83     0     9     1     3
 -1.7340662599260034E-02 a        84     0     9     1     4
 -1.8189788639408910E-01 a        85     0     9     1     5
 -8.7191618119726658E-02 a        86     0     9     1     6
 -7.9857819100152758E-02 a        87     0     9     1     7
 -2.1861385292269250E-01 a        88     0     9     1     8
 -2.7223842773089951E-01 a        89     0     9     1     9
  2.0068819339580077E-01 a        90     0     9     1    10
 -2.6865298048501095E-02 a        91     0    10     1     1
  2.7806228853683096E-01 a        92     0    10     1     2
 -7.7399924603985523E-02 a        93     0    10     1     3
  2.2125633938110267E-01 a        94     0    10     1     4
 -1.7180504450901557E-01 a        95     0    10     1     5
 -2.1250524001510257E-01 a        96     0    10     1     6
  2.5650354875248171E-01 a        97     0    10     1     7
  2.7309199355892610E-01 a        98     0    10     1     8
  1.4254911328415329E-01 a        99     0    10     1     9
 -6.0420200673325097E-02 a       100     0    10     1    10
  1.0599516902557886E-01 a       101     0    11     1     1
 -1.1716286057203310E-01 a       102     0    11     1     2
  2.2058164606869682E-01 a       103     0    11     1     3
 -8.4362834251540900E-03 a       104     0    11     1     4
 -2.3817653585968399E-01 a       105     0    11     1     5
  6.0214404583824467E-02 a       106     0    11     1     6
 -1.2971247383086063E-01 a       107     0    11     1     7
 -2.7030883665105115E-02 a       108     0    11     1     8
 -9.8533266961690222E-02 a       109     0    11     1     9
 -9.1430006034750710E-02 a       110     0    11     1    10
  1.4852178521417414E-01 a       111     0    12     1     1
  1.8313255799731298E-01 a       112     0    12     1     2
 -3.0762663109920840E-01 a       113     0    12     1     3
  1.9503580614915591E-03 a       114     0    12     1     4
 -5.9102792136681445E-02 a       115     0    12     1     5
 -2.1635222981621627E-01 a       116     0    12     1     6
 -2.7531295611224793E-01 a       117     0    12     1     7
  1.5438226036147196E-01 a       118     0    12     1     8
  1.3873365773274074E-01 a       119     0    12     1     9
 -1.7956394161919315E-01 a       120     0    12     1    10
  1.7365807078693166E-01 a       121     0    13     1     1
 -1.3585993021019249E-01 a       122     0    13     1     2
 -2.0490440638854573E-01 a       123     0    13     1     3
  1.0853761641281691E-01 a       124     0    13     1     4
  3.4832683766150466E-02 a       125     0    13     1     5
 -6.4241762221566676E-02 a       126     0    13     1     6
  2.4575476515858666E-01 a       127     0    13     1     7
 -1.1815035864915079E-02 a       128     0    13     1     8
 -2.0701936562864659E-01 a       129     0    13     1     9
  1.9495731125623103E-01 a       130     0    13     1    10
 -2.2265572205941767E-01 a       131     0    14     1     1
  1.5005575397674389E-01 a       132     0    14     1     2
 -1.8118377300890046E-01 a       133     0    14     1     3
 -4.5531234137901451E-02 a       134     0    14     1     4
 -9.1648572086707916E-02 a       135     0    14     1     5
  3.6538045182975487E-01 a       136     0    14     1     6
  8.0745099292306291E-02 a       137     0    14     1     7
  2.5113145139127735E-01 a       138     0    14     1     8
  1.3772511624008116E-01 a       139     0    14     1     9
 -1.3474303292054424E-01 a       140     0    14     1    10
  6.8111577591446926E-01 a       141     0    15     1     1
 -1.2325130000031917E-02 a       142     0    15     1     2
  2.2679838042363432E-01 a       143     0    15     1     3
  3.5663508324951271E-01 a       144     0    15     1     4
 -3.2054315291184515E-01 a       145     0    15     1     5
  1.0803916552285264E-01 a       146     0    15     1     6
  2.1512539379406251E-01 a       147     0    15     1     7
  3.6919876442417171E-01 a       148     0    15     1     8
  1.5274067832918981E-02 a       149     0    15     1     9
 -3.3701725716264678E-03 a       150     0    15     1    10
  6.3588016844309092E-02 a       151     0    16     1     1
 -2.2702514095670262E-01 a       152     0    16     1     2
  8.0675243783931927E-02 a       153     0    16     1     3
 -2.1753659500891201E-01 a       154     0    16     1     4
 -2.0025461444095134E-02 a       155     0    16     1     5
 -1.3982448376962520E-01 a       156     0    16     1     6
 -3.1147385345898798E-01 a       157     0    16     1     7
 -9.7543093768554592E-02 a       158     0    16     1     8
  1.9852327720890112E-01 a       159     0    16     1     9
  4.1865127340230589E-02 a       160     0    16     1    10
  2.6554308188510950E-01 a       161     0    17     1     1
  2.1565667087534088E-01 a       162     0    17     1     2
 -3.3339820487127114E-01 a       163     0    17     1     3
  3.4562210521228462E-03 a       164     0    17     1     4
  1.6630550473044636E-01 a       165     0    17     1     5
  1.9767165263975822E-01 a       166     0    17     1     6
  9.1386152100182819E-02 a       167     0    17     1     7
  3.3474300162708200E-02 a       168     0    17     1     8
 -2.5289932564130246E-01 a       169     0    17     1     9
  1.1377003223508586E-01 a       170     0    17     1    10
  9.4252165922317485E-02 a       171     0    18     1     1
 -3.0485618869938980E-01 a       172     0    18     1     2
  1.6220966089162420E-01 a       173     0    18     1     3
  2.6602376601659738E-01 a       174     0    18     1     4
 -3.6010369029410044E-02 a       175     0    18     1     5
 -1.1632037566810804E-01 a       176     0    18     1     6
  1.2859904704058944E-01 a       177     0    18     1     7
  1.0494101681639710E-03 a       178     0    18     1     8
 -4.3725422777638800E-01 a       179     0    18     1     9
 -2.6126681044883204E-01 a       180     0    18     1    10
  1.0225691518329003E-01 a       181     0    19     1     1
  2.9134257361231325E-01 a       182     0    19     1     2
 -6.2118020089925931E-02 a       183     0    19     1     3
 -2.2224293889904767E-02 a       184     0    19     1     4
 -2.1944635625553970E-02 a       185     0    19     1     5
 -1.9831978000351611E-01 a       186     0    19     1     6
 -3.1106455432309466E-01 a       187     0    19     1     7
  4.2976601740049622E-02 a       188     0    19     1     8
  2.0206015748917075E-01 a       189     0    19     1     9
 -4.4390044391512451E-01 a       190     0    19     1    10
  1.4219849062597081E-01 a       191     0    20     1     1
  2.3845487885883659E-01 a       192     0    20     1     2
 -2.5705484315295124E-01 a       193     0    20     1     3
 -2.4818224683421045E-02 a       194     0    20     1     4
 -4.0475838381817515E-02 a       195     0    20     1     5
  5.4923204532212604E-02 a       196     0    20     1     6
  3.1222471333244156E-01 a       197     0    20     1     7
 -8.5842616397192026E-02 a       198     0    20     1     8
 -2.2787913744337979E-01 a       199     0    20     1     9
 -1.7580809180704793E-01 a       200     0    20     1    10
  3.5057437109714096E-01 a       201     0    21     1     1
  1.0360850731378263E-01 a       202     0    21     1     2
  2.1320123562900833E-01 a       203     0    21     1     3
  3.7910961816772198E-01 a       204     0    21     1     4
 -1.2464564952793790E-01 a       205     0    21     1     5
 -2.5681121335693990E-01 a       206     0    21     1     6
 -2.6829093556797162E-01 a       207     0    21     1     7
 -1.1832763387769578E-01 a       208     0    21     1     8
 -1.7134349754366607E-02 a       209     0    21     1     9
  4.4352752049782042E-02 a       210     0    21     1    10
 -8.8961827342729172E-02 a       211     0    22     1     1
  2.6648949578367565E-01 a       212     0    22     1     2
  2.8273200595681958E-01 a       213     0    22     1     3
 -2.1582727745727334E-01 a       214     0    22     1     4
 -1.0625614413881593E-01 a       215     0    22     1     5
 -4.4929971288349602E-01 a       216     0    22     1     6
 -8.9033186444492943E-02 a       217     0    22     1     7
  2.7306863927736891E-01 a       218     0    22     1     8
 -1.3901612471855745E-01 a       219     0    22     1     9
  1.6750399383373141E-01 a       220     0    22     1    10
 -3.5142935776030432E-01 a       221     0    23     1     1
 -7.7341003029669564E-02 a       222     0    23     1     2
 -1.7366255073997008E-01 a       223     0    23     1     3
  2.3003177099038127E-01 a       224     0    23     1     4
 -2.4981972370179670E-01 a       225     0    23     1     5
  1.8306717151037874E-01 a       226     0    23     1     6
  2.1697263804582753E-01 a       227     0    23     1     7
 -5.2085584855863010E-02 a       228     0    23     1     8
  1.8396327197863130E-01 a       229     0    23     1     9
  3.6778207387630313E-01 a       230     0    23     1    10
  1.3448328076533339E-01 a       231     0    24     1     1
 -9.1365992458625894E-02 a       232     0    24     1     2
  9.6718337809920101E-03 a       233     0    24     1     3
  3.4231252749659941E-01 a       234     0    24     1     4
 -2.0787080161282429E-01 a       235     0    24     1     5
  3.0144655833596734E-01 a       236     0    24     1     6
 -1.4846730291538709E-01 a       237     0    24     1     7
  1.2350403795113325E-01 a       238     0    24     1     8
  5.2880940190926172E-02 a       239     0    24     1     9
 -2.2031036698425896E-01 a       240     0    24     1    10
 -8.6493239585540296E-02 a       241     0    25     1     1
  2.6980557218683854E-01 a       242     0    25     1     2
 -1.0778484236863845E-03 a       243     0    25     1     3
 -8.4962749743616728E-02 a       244     0    25     1     4
  9.7363396127917820E-02 a       245     0    25     1     5
  1.5540006403402004E-01 a       246     0    25     1     6
  1.4391524517032697E-01 a       247     0    25     1     7
  3.1403634424534493E-01 a       248     0    25     1     8
  9.3302699177327392E-02 a       249     0    25     1     9
 -1.5108028919692149E-01 a       250     0    25     1    10
 -3.9732295958854278E-03 a       251     0    26     1     1
  1.4178076575198181E-01 a       252     0    26     1     2
 -2.8522032178309964E-01 a       253     0    26     1     3
 -3.8676190912969644E-02 a       254     0    26     1     4
 -1.9938275498844163E-01 a       255     0    26     1     5
 -5.7520592840690790E-02 a       256     0    26     1     6
 -3.2093479553501192E-01 a       257     0    26     1     7
  1.4295148547139624E-01 a       258     0    26     1     8
  1.8552990943714365E-01 a       259     0    26     1     9
 -9.3999296802016699E-02 a       260     0    26     1    10
  2.3480469056840599E-02 a       261     0    27     1     1
 -2.3718895059804823E-01 a       262     0    27     1     2
 -2.0718516846202073E-01 a       263     0    27     1     3
  1.3308201187049140E-01 a       264     0    27     1     4
 -1.8749796126285839E-01 a       265     0    27     1     5
 -2.7095862327946432E-02 a       266     0    27     1     6
 -8.5253797219509136E-03 a       267     0    27     1     7
  7.2245372005289313E-02 a       268     0    27     1     8
 -2.4422414725961092E-01 a       269     0    27     1     9
 -1.3589091035564632E-01 a       270     0    27     1    10
 -2.0754918657630306E-01 b       271     1     1
  1.3196891295935154E-01 b       272     1     2
  2.6491048058861560E-01 b       273     1     3
 -1.4507498027452154E-01 b       274     1     4
  3.2520790309900294E-01 b       275     1     5
 -2.1560802121567488E-01 b       276     1     6
 -1.4317075954973116E-01 b       277     1     7
 -2.6762858421740676E-01 b       278     1     8
  4.0582879863826971E-01 b       279     1     9
  3.1343666422190758E-01 b       280     1    10
  1.5284964363990197E-02 a       281     1     1     2     1
  8.7313100766161356E-01 a       282     1     1     2     2
  1.5788928155720861E-02 a       283     1     1     2     3
  2.7921126971109927E-01 a       284     1     1     2     4
  6.8034262177090271E-02 a       285     1     1     2     5
 -1.2156051615347568E-01 a       286     1     1     2     6
 -2.4344157248388890E-01 a       287     1     1     2     7
  7.8106185448468118E-02 a       288     1     1     2     8
  4.9325682239466728E-01 a       289     1     1     2     9
 -1.5129076469549488E-01 a       290     1     1     2    10
  2.4841313166383538E-01 a       291     1     2     2     1
 -1.5860932990683302E-01 a       292     1     2     2     2
  4.7478425007036536E-02 a       293     1     2     2     3
 -2.5483628087432131E-01 a       294     1     2     2     4
  3.0985530449450754E-01 a       295     1     2     2     5
 -7.4353291193644075E-02 a       296     1     2     2     6
  1.9768818990038822E-01 a       297     1     2     2     7
 -1.5223672343387925E-02 a       298     1     2     2     8
  8.4874656862267292E-02 a       299     1     2     2     9
  3.9051740014568970E-01 a       300     1     2     2    10
 -1.5237561158670762E-01 a       301     1     3     2     1
  2.4564906107825846E-02 a       302     1     3     2     2
  5.1255966121528489E-03 a       303     1     3     2     3
 -2.3411393054807794E-01 a       304     1     3     2     4
  3.2847194726606421E-01 a       305     1     3     2     5
  2.9418467378691160E-01 a       306     1     3     2     6
  5.5754868776884674E-02 a       307     1     3     2     7
 -2.1603470668946112E-01 a       308     1     3     2     8
 -2.4791571529775699E-01 a       309     1     3     2     9
 -5.2754610741276187E-02 a       310     1     3     2    10
  2.4176966334307029E-01 a       311     1     4     2     1
  8.3225910054209984E-02 a       312     1     4     2     2
  2.8270554036190709E-01 a       313     1     4     2     3
  2.6615338923980830E-01 a       314     1     4     2     4
 -1.5396973853125390E-01 a       315     1     4     2     5
  1.0586023201153719E-02 a       316     1     4     2     6
  3.3369325583384152E-01 a       317     1     4     2     7
 -2.1532198941210992E-01 a       318     1     4     2     8
  5.2677508548219475E-02 a       319     1     4     2     9
  9.2618440372044461E-03 a       320     1     4     2    10
  3.5907626847297297E-01 a       321     1     5     2     1
  2.5083023159956370E-02 a       322     1     5     2     2
  6.7834652996057732E-02 a       323     1     5     2     3
 -1.8567612577564394E-01 a       324     1     5     2     4
 -1.2456635750035606E-01 a       325     1     5     2     5
  7.4846401734770168E-02 a       326     1     5     2     6
 -1.6131355978870665E-01 a       327     1     5     2     7
 -5.4408771549467397E-02 a       328     1     5     2     8
 -1.0847801186723477E-01 a       329     1     5     2     9
 -9.9498437562486441E-02 a       330     1     5     2    10
 -2.3839252819293086E-01 a       331     1     6     2     1
 -8.7896247313749259E-02 a       332     1     6     2     2
 -3.7412468666193965E-01 a       333     1     6     2     3
  3.2107092936019260E-01 a       334     1     6     2     4
  5.6216174556737948E-02 a       335     1     6     2     5
  2.2101010310727788E-02 a       336     1     6     2     6
  2.3650649519813011E-01 a       337     1     6     2     7
 -3.1717737316636790E-01 a       338     1     6     2     8
 -1.2331611791921300E-01 a       339     1     6     2     9
 -1.7432630087252074E-01 a       340     1     6     2    10
  2.2618173666728583E-01 a       341     1     7     2     1
  2.0268651352455921E-01 a       342     1     7     2     2
 -6.9335355501109169E-02 a       343     1     7     2     3
  1.4145485480206951E-01 a       344     1     7     2     4
  1.1218734148576462E-01 a       345     1     7     2     5
  3.1526282328863781E-01 a       346     1     7     2     6
 -1.9429391035775853E-01 a       347     1     7     2     7
 -2.0849479302642940E-01 a       348     1     7     2     8
  2.6736129420037121E-03 a       349     1     7     2     9
  1.7132820513405139E-01 a       350     1     7     2    10
 -2.1177377117378765E-01 a       351     1     8     2     1
  3.8642151087218879E-01 a       352     1     8     2     2
  3.1850769982351490E-01 a       353     1     8     2     3
 -5.8438107486174756E-02 a       354     1     8     2     4
 -9.0278625491227005E-02 a       355     1     8     2     5
 -1.5114574102393857E-01 a       356     1     8     2     6
 -1.9086305929566755E-01 a       357     1     8     2     7
 -2.0912584486459984E-01 a       358     1     8     2     8
 -8.1966602683555281E-02 a       359     1     8     2     9
  2.2115746838128397E-01 a       360     1     8     2    10
  6.2818117356961620E-02 a       361     1     9     2     1
 -1.4174111281839019E-01 a       362     1     9     2     2
  2.2950539990728408E-01 a       363     1     9     2     3
 -2.1220321099423503E-01 a       364     1     9     2     4
  1.0426796831210991E-01 a       365     1     9     2     5
 -1.7320798744467580E-01 a       366     1     9     2     6
 -3.1928759201788409E-01 a       367     1     9     2     7
 -7.4140234641395172E-02 a       368     1     9     2     8
  5.4349455829921435E-02 a       369     1     9     2     9
 -1.0729805768306802E-01 a       370     1     9     2    10
  3.6147683165896011E-01 a       371     1    10     2     1
 -1.8633265580413877E-01 a       372     1    10     2     2
 -3.0251878284455708E-01 a       373     1    10     2     3
 -2.0874309265711458E-01 a       374     1    10     2     4
 -1.6284909900222394E-01 a       375     1    10     2     5
  8.2240787027586360E-02 a       376     1    10     2     6
  1.0143334317225254E-01 a       377     1    10     2     7
 -6.0378191008128655E-02 a       378     1    10     2     8
 -3.1193687265828385E-01 a       379     1    10     2     9
  2.0701596881606277E-01 a       380     1    10     2    10
 -4.3102730331216754E-02 b       381     2     1
  1.9981165031038126E-01 b       382     2     2
  3.5164657569532799E-03 b       383     2     3
 -1.0735401903374503E-01 b       384     2     4
