################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.8365479789211456E-01 a         1     0     1     1     1
  1.5483831247287719E-01 a         2     0     1     1     2
 -3.2412136197696956E-01 a         3     0     1     1     3
 -1.9259854973921148E-01 a         4     0     1     1     4
 -7.3524605065691764E-02 a         5     0     1     1     5
 -1.4737753465916484E-01 a         6     0     1     1     6
 -2.9042110262521442E-01 a         7     0     1     1     7
  1.3801500759864821E-01 a         8     0     1     1     8
  1.7763976456194350E-01 a         9     0     1     1     9
 -2.5269800894422473E-03 a        10     0     1     1    10
 -2.0622033061091109E-02 a        11     0     2     1     1
 -3.1764088939571883E-01 a        12     0     2     1     2
  2.7193171500005359E-01 a        13     0     2     1     3
  1.8180962843951834E-01 a        14     0     2     1     4
  9.8715202991298771E-04 a        15     0     2     1     5
  1.7256216123526728E-02 a        16     0     2     1     6
  4.4181529153453310E-02 a        17     0     2     1     7
  4.5746239245012789E-02 a        18     0     2     1     8
 -5.3647212802690761E-02 a        19     0     2     1     9
  1.8790040587411719E-01 a        20     0     2     1    10
  1.9484493939643463E-01 a        21     0     3     1     1
 -2.9551310603981397E-02 a        22     0     3     1     2
 -7.1231246588039518E-02 a        23     0     3     1     3
 -8.6512808122787610E-02 a        24     0     3     1     4
  8.0776032144134965E-02 a        25     0     3     1     5
 -1.7444308321631544E-01 a        26     0     3     1     6
  9.3293344198980208E-03 a        27     0     3     1     7
 -2.4627661341765167E-01 a        28     0     3     1     8
  1.4859049170765842E-01 a        29     0     3     1     9
  2.7144680205390742E-01 a        30     0     3     1    10
 -1.0567692247545087E-02 a        31     0     4     1     1
  3.7416368719436599E-02 a        32     0     4     1     2
  1.6517080783310933E-01 a        33     0     4     1     3
  1.6138144306934379E-01 a        34     0     4     1     4
  7.7410663297182297E-02 a        35     0     4     1     5
 -5.1036652856952013E-03 a        36     0     4     1     6
  2.6041212477302383E-01 a        37     0     4     1     7
 -2.5642633156216638E-01 a        38     0     4     1     8
  1.1883437658670405E-01 a        39     0     4     1     9
  1.1494260781073293E-01 a        40     0     4     1    10
  1.0506635453447928E-01 a        41     0     5     1     1
  1.2666131210794843E-01 a        42     0     5     1     2
 -3.7299053579011990E-02 a        43     0     5     1     3
  1.7247026944469118E-01 a        44     0     5     1     4
  2.0720207344312541E-01 a        45     0     5     1     5
  2.1801433353541783E-01 a        46     0     5     1     6
  2.0391997013577701E-01 a        47     0     5     1     7
  1.8514691477139963E-01 a        48     0     5     1     8
  1.7128181538819098E-01 a        49     0     5     1     9
 -2.1142635874585231E-01 a        50     0     5     1    10
  4.2035917725063016E-01 a        51     0     6     1     1
 -1.5529000157641010E-01 a        52     0     6     1     2
 -5.3134718310859613E-02 a        53     0     6     1     3
  3.2362343703536478E-01 a        54     0     6     1     4
 -1.5859827236186014E-01 a        55     0     6     1     5
 -2.3046941181472694E-01 a        56     0     6     1     6
  1.3873895252716942E-01 a        57     0     6     1     7
  3.3027023239492959E-01 a        58     0     6     1     8
 -1.3234650244985732E-02 a        59     0     6     1     9
  4.4832178551745670E-02 a        60     0     6     1    10
 -1.8923157751902167E-01 a        61     0     7     1     1
 -1.4397732423787007E-01 a        62     0     7     1     2
 -2.1486821173821599E-01 a        63     0     7     1     3
 -1.6401871841810264E-01 a        64     0     7     1     4
 -2.0296280311752146E-01 a        65     0     7     1     5
 -2.1875511108436035E-01 a        66     0     7     1     6
 -9.0634056342707645E-02 a        67     0     7     1     7
  2.0211363641666272E-01 a        68     0     7     1     8
 -1.0264102732687654E-01 a        69     0     7     1     9
  3.1019454493012233E-01 a        70     0     7     1    10
  6.3572351752523926E-01 a        71     0     8     1     1
  2.2761200397894263E-01 a        72     0     8     1     2
 -1.3178573697526447E-01 a        73     0     8     1     3
 -8.2301277147477536E-02 a        74     0     8     1     4
 -3.6065327347039240E-03 a        75     0     8     1     5
