   192
  1    1.6455949170   1.0213544552   1.1915403574   0.7931142002   0.6723408700   0.5334889300   0.3628839172   0.3771446582   0.3450696534   0.4447424721   0.2713268853   0.2824022058   0.2041622313   0.1793013248   0.0983968659   0.0849680278   0.0135677871   0.0104419544   0.0111493772   0.0935965242   0.0131166173   0.0037047151   0.0608078528   0.0015692632   0.0037311921   0.0227565176   0.0028257833
  8    2.2470938629   0.7665119409   1.7325131002   0.5149422063   1.1403547660   0.2277807688   0.7844985294   0.0745982959   0.7060775016   0.3395798522   0.5425654628   0.1944226750   0.3915106676   0.0812872265   0.1756439628   0.0110887732   0.0091505773   0.0002390410   0.1354352701   0.0064329154   0.0215684483   0.0469751271   0.0426212545   0.0035991641   0.0000918524   0.0384560933   0.0205366400   0.0003442093   0.0160176617   0.0116458364
  1    1.8963992339   1.1476260942   1.3931853969   0.8970490674   0.7936669269   0.5931165080   0.4162893693   0.3967561822   0.3405063688   0.4959311676   0.2580095057   0.2877196459   0.1892148944   0.1751685955   0.0829995374   0.0798650877   0.0135709066   0.0150737569   0.0142678689   0.1192810160   0.0147229648   0.0043478278   0.0708397883   0.0029264167   0.0034102385   0.0237114989   0.0027794527
  1    1.8854084399   1.1453790454   1.3499483542   0.8757902556   0.7306521250   0.5564717312   0.3702369023   0.3623791249   0.3126295476   0.4348988047   0.2565366224   0.2712943691   0.1981172219   0.1748233515   0.0926333718   0.0798913922   0.0070563030   0.0130378345   0.0054849174   0.1010837055   0.0118905266   0.0022872853   0.0618651511   0.0026047659   0.0035130296   0.0221637082   0.0027700671
  8    2.6390710792   0.9429343132   2.0055351420   0.6340460023   1.2529455675   0.2777825373   0.7970838405   0.0884180387   0.6695471940   0.4087902325   0.5079053866   0.2232303300   0.3680430385   0.0831439744   0.1561610109   0.0074020586   0.0107495375   0.0003550501   0.1768934023   0.0092750199   0.0223026598   0.0684345926   0.0394310818   0.0039665551   0.0001429881   0.0419742993   0.0250409265   0.0004926287   0.0137543828   0.0094410125
  1    2.2784821841   1.2921127854   1.6546922117   0.9880290748   0.9085304210   0.6257217774   0.4498610573   0.4020840524   0.3386702921   0.5254750790   0.2506199473   0.2792344290   0.1747541662   0.1371322632   0.0687094898   0.0392162323   0.0161440920   0.0166325669   0.0177144904   0.1289537961   0.0154441303   0.0044586071   0.0711034282   0.0029314399   0.0028528936   0.0216476269   0.0019673456
  1    2.2291907115   1.2903421787   1.6213682436   0.9930714356   0.8950786770   0.6400085849   0.4489763165   0.4217062160   0.3631895394   0.5303788071   0.2725685693   0.2941054712   0.1951831659   0.1455344296   0.0874533678   0.0394761507   0.0183258549   0.0170669436   0.0179173361   0.1283527955   0.0174799012   0.0057071499   0.0719693004   0.0028347288   0.0035125238   0.0219364412   0.0019612902
  8    2.4991360630   0.8424057382   1.9600727857   0.5855790795   1.2997079829   0.2842727643   0.8645737057   0.1084472149   0.7318597702   0.4605391935   0.5328979863   0.3236608514   0.3759023827   0.1855535595   0.1604921647   0.0507940930   0.0147474158   0.0006523593   0.1755082919   0.0061001098   0.0307918825   0.0653622060   0.0489841161   0.0058386208   0.0001619209   0.0507589922   0.0346938006   0.0003427139   0.0160467371   0.0120840471
  1    2.0214754078   1.1699592684   1.5136370238   0.9233652748   0.8955194549   0.6239879409   0.4895565082   0.4262086978   0.3712330212   0.6117213929   0.2762625222   0.3579368310   0.1964795987   0.1758630254   0.0882080325   0.0469647195   0.0179680255   0.0150947655   0.0162375557   0.1285606176   0.0210627655   0.0062063062   0.0810672075   0.0037017376   0.0047193441   0.0253601548   0.0021726092
  1    1.9786143234   1.1542085642   1.4516603871   0.9027146157   0.8240111913   0.6117820785   0.4278493438   0.4334111737   0.4012449132   0.5139453150   0.2965647505   0.2840269545   0.1906113240   0.1457046231   0.0724294025   0.0457742103   0.0239053254   0.0165114194   0.0193464042   0.1296556917   0.0163241294   0.0080541325   0.0769153975   0.0023700808   0.0033609772   0.0252654185   0.0021982702
  8    2.1478708631   0.7402983606   1.6617185573   0.4963599014   1.0908765409   0.2215148253   0.7367782386   0.0748682648   0.6480583832   0.3344837307   0.4891729913   0.2013502018   0.3414648626   0.0933123463   0.1311317361   0.0192458355   0.0083514951   0.0002759483   0.1290564602   0.0048463298   0.0211353867   0.0428518500   0.0353450099   0.0030269269   0.0000806862   0.0303416039   0.0211570699   0.0002645517   0.0121848417   0.0075490751
  1    1.7544406281   1.0960640305   1.2878640661   0.8608312425   0.7344204557   0.5867970056   0.3820104591   0.4136455748   0.3768472689   0.4600472268   0.2707362865   0.2436599526   0.1687413369   0.1188488084   0.0573353642   0.0318320070   0.0192462381   0.0111726893   0.0142909545   0.1104082582   0.0142107205   0.0068365611   0.0668057688   0.0020215747   0.0027890446   0.0211039119   0.0016468747
  1    1.7821644497   1.1027762583   1.2797826160   0.8445396706   0.6879209522   0.5423911715   0.3328585908   0.3607603960   0.3168225063   0.3796794604   0.2468072697   0.2047739103   0.1795760329   0.1124817531   0.0738461545   0.0318126251   0.0111981277   0.0125334127   0.0089113189   0.0977181303   0.0093776553   0.0026260888   0.0549332225   0.0022359189   0.0022118550   0.0175033108   0.0015880184
  8    2.1796814136   0.7516143171   1.7047921030   0.5217275994   1.1536100497   0.2531254300   0.8136190601   0.0957057693   0.7465544898   0.4151315789   0.5694012956   0.2873632027   0.3975117626   0.1499796293   0.1734038965   0.0308649192   0.0128771080   0.0004754830   0.1383760244   0.0048664018   0.0311453896   0.0421852565   0.0496279191   0.0052486918   0.0001332998   0.0355103547   0.0265765289   0.0003079000   0.0180957511   0.0102774037
  1    1.8872074532   1.1586936670   1.3893795858   0.9168504095   0.7895657830   0.6187596228   0.4097521306   0.4198193873   0.3628399324   0.4902076140   0.2751871139   0.2746816582   0.2035336176   0.1500762796   0.0970902783   0.0543427690   0.0161107566   0.0133482593   0.0136034946   0.1196991984   0.0143657142   0.0055242892   0.0727069233   0.0033247546   0.0033348369   0.0238989092   0.0023745424
  1    1.7037841212   1.0745697278   1.2031383044   0.8264395846   0.6416052454   0.5440532988   0.3222253670   0.3720658939   0.3298647643   0.3787432516   0.2527989910   0.2308242275   0.1823269244   0.1435875097   0.0761664692   0.0543161867   0.0110904420   0.0143670817   0.0070775387   0.1048507482   0.0088584684   0.0034590253   0.0618086614   0.0027564988   0.0024483267   0.0219398798   0.0023829242
  8    2.1751785798   0.7323811507   1.6817277875   0.4868649140   1.1232887116   0.2158955236   0.7904236424   0.0742702695   0.7222598593   0.3251882461   0.5487529195   0.2073567562   0.3913010874   0.1046407372   0.1753890553   0.0209670412   0.0106209214   0.0002997491   0.1232780547   0.0051600576   0.0265730576   0.0372120993   0.0447782544   0.0037768930   0.0000544345   0.0349440646   0.0202534034   0.0001901206   0.0162728983   0.0117085747
  1    1.6136698368   1.0155686780   1.1410946852   0.7771418659   0.6153110726   0.5105099385   0.3191641180   0.3525513564   0.3177744422   0.3774956175   0.2502599704   0.2486292840   0.1840172569   0.1773864396   0.0780912552   0.0909692258   0.0098766577   0.0116128109   0.0059673376   0.0929219783   0.0090026558   0.0024528644   0.0581785539   0.0020338297   0.0030407159   0.0222166185   0.0029217699
  1    1.7861067238   1.0970661557   1.2792540390   0.8394975171   0.6918467249   0.5404382422   0.3492411380   0.3648114757   0.3271529823   0.4035558679   0.2640073105   0.2534889453   0.2025908405   0.1778835702   0.0972891806   0.0909709985   0.0120117771   0.0147056918   0.0083702754   0.0991588157   0.0102949654   0.0025357579   0.0599109785   0.0021272433   0.0033232436   0.0222202267   0.0028860064
  8    2.1659018303   0.7478482332   1.6684858982   0.5011257042   1.1013807955   0.2265145499   0.7602114844   0.0802708324   0.6834284008   0.3470868415   0.5202345965   0.2291942416   0.3714219918   0.1215957744   0.1581317690   0.0289415021   0.0095096682   0.0003485865   0.1228387751   0.0041082696   0.0222512071   0.0380096304   0.0402771979   0.0037930240   0.0000699066   0.0315307606   0.0218215830   0.0001505877   0.0145240640   0.0086213380
  1    1.8373690251   1.1200842997   1.2901825940   0.8467904207   0.6645548048   0.5304106795   0.3125081801   0.3463789168   0.3051668929   0.3516017989   0.2526164130   0.2054022831   0.1932289304   0.1237898222   0.0875025511   0.0400587389   0.0054304814   0.0136041782   0.0037446132   0.0933214041   0.0082924603   0.0017724794   0.0529008709   0.0025207019   0.0022854610   0.0183496511   0.0019567060
  1    1.8704321952   1.1538535245   1.3494386541   0.8963595186   0.7477315367   0.6006740389   0.3856876589   0.4190502638   0.3798070153   0.4668890504   0.2782840513   0.2599673686   0.1826144613   0.1322105730   0.0706596818   0.0400815737   0.0179346249   0.0112237920   0.0163541157   0.1096536842   0.0137180593   0.0068657024   0.0676239247   0.0022074947   0.0028877082   0.0229185853   0.0020279463
  8    2.4831441136   0.8747678762   1.9077340789   0.5936953994   1.2209873338   0.2748049578   0.7997531409   0.1001188579   0.6907424203   0.4273640872   0.5259915474   0.2934160726   0.3779935038   0.1653961594   0.1659549084   0.0365997901   0.0116640181   0.0006043721   0.1659426874   0.0066963981   0.0246154316   0.0579272940   0.0428157160   0.0048937370   0.0001222024   0.0385118933   0.0295173702   0.0002988430   0.0150779438   0.0087266664
  1    2.0583554605   1.2168771552   1.4955351715   0.9390448108   0.8257153742   0.6193321126   0.4109244344   0.4280627281   0.3875332851   0.4805211081   0.2958838353   0.2519445683   0.2130687267   0.1221747117   0.1038644750   0.0310233693   0.0197069887   0.0156327004   0.0152362233   0.1185737717   0.0152183920   0.0068140297   0.0694414954   0.0027156556   0.0030521678   0.0219394791   0.0018565515
  1    2.1471415683   1.2518641261   1.5690681288   0.9677839621   0.8708451639   0.6301347284   0.4338748435   0.4205907130   0.3681384193   0.5092748001   0.2652827890   0.2623420908   0.1714003379   0.1215622023   0.0621154742   0.0309460128   0.0206284916   0.0173039826   0.0181912387   0.1317443209   0.0149397921   0.0062016569   0.0739104851   0.0031315651   0.0026238878   0.0227954487   0.0018904684
  8    2.4417250898   0.8854175581   1.8648709343   0.5966448300   1.1674500007   0.2601352652   0.7399337761   0.0812146753   0.6230007513   0.3788272702   0.4960042163   0.1989377276   0.3708258266   0.0689478231   0.1592505852   0.0056125993   0.0109455175   0.0002688294   0.1636093927   0.0090768160   0.0191771113   0.0626364438   0.0322673067   0.0035263867   0.0001583409   0.0376812426   0.0218140696   0.0005847569   0.0122576145   0.0093451271
  1    1.9530917314   1.2086947578   1.3964902757   0.9188530531   0.7461395763   0.5869490636   0.3676086652   0.3964268940   0.3569554303   0.4273995219   0.2701496426   0.2532520023   0.1904986773   0.1519778801   0.0824154517   0.0601185728   0.0177552987   0.0172238103   0.0137965648   0.1064456636   0.0129524249   0.0048316712   0.0598693288   0.0016945573   0.0030215721   0.0209482795   0.0023156659
  1    2.1096750726   1.2404450839   1.5669431080   0.9606743500   0.8823332348   0.6112458047   0.4363560618   0.3870145095   0.3205443865   0.4945942604   0.2479714939   0.2642422653   0.1826395759   0.1532991922   0.0768375739   0.0601375039   0.0116379361   0.0163597337   0.0155570038   0.1221441285   0.0146450090   0.0033893550   0.0646960694   0.0030375890   0.0028784567   0.0199349224   0.0023046112
  8    2.1449890049   0.7097572721   1.6826273928   0.4792473464   1.1368523104   0.2231125107   0.7868585043   0.0845883677   0.7001933888   0.3443916113   0.5214060691   0.2492271127   0.3614130629   0.1611916896   0.1472757015   0.0635069573   0.0129641347   0.0003357905   0.1337030380   0.0057659323   0.0289814009   0.0474087293   0.0423834981   0.0042658188   0.0000870529   0.0369342081   0.0259455110   0.0002758943   0.0146647409   0.0095847485
  1    1.6171744889   0.9873451697   1.1643313737   0.7504565083   0.6433871100   0.4787052374   0.3339708958   0.3229919825   0.2957883370   0.4053324452   0.2492005745   0.2465278918   0.1894566060   0.1349375902   0.0836533611   0.0364205098   0.0024945561   0.0136858894   0.0029996905   0.0915956576   0.0099847463   0.0012351251   0.0561291104   0.0029276921   0.0029433707   0.0192941399   0.0018192929
  1    1.7286547781   1.0603429489   1.2472846453   0.8264979084   0.7039125204   0.5730792000   0.3758346334   0.4231895392   0.4042393677   0.4659900048   0.2980965490   0.2660650843   0.1850442571   0.1334501401   0.0639081493   0.0361619920   0.0202325011   0.0134814701   0.0192402443   0.1142478775   0.0139677161   0.0084021543   0.0700285933   0.0019579301   0.0029421091   0.0241662047   0.0019368518
  8    2.5511125706   0.8737363740   1.9805181765   0.5976339634   1.2917771378   0.2794309618   0.8530909024   0.1021383714   0.7310410720   0.4378018160   0.5328428338   0.3001453946   0.3620069994   0.1671765841   0.1453584098   0.0335077279   0.0145804880   0.0005725005   0.1804771231   0.0076100560   0.0330402065   0.0718285673   0.0484422613   0.0053246575   0.0001487286   0.0479984249   0.0330553589   0.0004132378   0.0158923151   0.0106655315
  1    2.0903331610   1.2097552175   1.5413816594   0.9420544614   0.8884978037   0.6267180481   0.4756550681   0.4271486411   0.3769635110   0.5952154340   0.2710034689   0.3379137807   0.1739789286   0.1463384515   0.0631766676   0.0286954453   0.0219437440   0.0170187472   0.0202250309   0.1350484256   0.0189351447   0.0068033564   0.0820002147   0.0033500046   0.0038999810   0.0255303001   0.0017739575
  1    2.0354646089   1.1732448797   1.4831615856   0.9027372544   0.8294865155   0.5914368436   0.4233369627   0.4020601484   0.3561861587   0.5067697965   0.2681412461   0.2736689518   0.1899319963   0.1289284226   0.0821984177   0.0286460269   0.0173083062   0.0175642180   0.0183090536   0.1295877815   0.0143222404   0.0049096805   0.0721165667   0.0028516428   0.0028560173   0.0220158103   0.0016855696
  8    2.1237527072   0.7007852588   1.6114136020   0.4475423800   1.0352577924   0.1784148623   0.7105583941   0.0517630073   0.6544254524   0.2381628021   0.5276490338   0.1203296485   0.3928192453   0.0443835441   0.1797272463   0.0045448365   0.0064993738   0.0000976204   0.1084422470   0.0052492335   0.0170830137   0.0434378081   0.0335192048   0.0020589808   0.0000406263   0.0327173294   0.0132573333   0.0001778792   0.0141429230   0.0112655884
  1    1.8500625468   1.1116561073   1.3435813197   0.8574438276   0.7545061869   0.5613138259   0.3981576970   0.3776092299   0.3279454886   0.4753115439   0.2545288666   0.2952506358   0.1898548586   0.1941257205   0.0839345431   0.0976703209   0.0127780130   0.0118723919   0.0143019329   0.1029990103   0.0137591363   0.0032436718   0.0617751540   0.0016868259   0.0035169290   0.0227164854   0.0030568101
  1    1.8483818764   1.1063068074   1.3082387769   0.8304991665   0.6877423264   0.5132818205   0.3382550075   0.3350088566   0.3014023408   0.3846798221   0.2576401738   0.2517851998   0.2010456241   0.1830675549   0.0957908301   0.0974705685   0.0056283908   0.0116124023   0.0070546822   0.0873573439   0.0094883117   0.0011835455   0.0520344648   0.0016650316   0.0032466763   0.0209129825   0.0030278895
  8    2.3109969558   0.7881872953   1.7921854711   0.5347669461   1.1757157307   0.2435572618   0.7879626462   0.0828344056   0.6829259644   0.3785640733   0.5180278599   0.2250972005   0.3775439664   0.0908006004   0.1648848450   0.0103858617   0.0075170622   0.0002706283   0.1468864655   0.0061711266   0.0206675211   0.0527795220   0.0416417352   0.0042542331   0.0001379639   0.0408283916   0.0240089486   0.0003538935   0.0148195079   0.0097569100
  1    1.9890453007   1.1966404842   1.4646496374   0.9371753272   0.8300658540   0.6214711845   0.4273047804   0.4175929426   0.3626366294   0.5120262514   0.2680215884   0.2829939340   0.1861701165   0.1384212439   0.0779333058   0.0364349444   0.0161724324   0.0131997266   0.0119159116   0.1191716820   0.0168150119   0.0059191896   0.0704116148   0.0027218111   0.0034545399   0.0216970952   0.0019817170
  1    2.0278425252   1.2049479144   1.4798793794   0.9267587362   0.8173814173   0.5938968467   0.4031139505   0.3876624530   0.3302496415   0.4655831638   0.2570069132   0.2405980178   0.1928448761   0.1226826744   0.0869542747   0.0361783375   0.0113505574   0.0148249633   0.0116433501   0.1158606983   0.0130690161   0.0035928764   0.0654824238   0.0028747639   0.0026109025   0.0201693331   0.0019556283
  8    1.7278003594   0.5283023492   1.3413913726   0.3397345463   0.9119864296   0.1400797049   0.6602602093   0.0427017236   0.6246716837   0.1998537814   0.5188660148   0.1053902702   0.3981965913   0.0333700434   0.1873272121   0.0012950889   0.0044317520   0.0000818610   0.0790830374   0.0021441033   0.0185512232   0.0260514073   0.0321572508   0.0013607529   0.0000165117   0.0200722126   0.0108361324   0.0000623513   0.0137384312   0.0055552457
  1    1.3221693617   0.8926051663   0.9506317053   0.7071193895   0.5311468035   0.4954207504   0.2773291710   0.3622660029   0.3376226280   0.3351492391   0.2695454079   0.1917690445   0.2052318032   0.1036893131   0.0998861088   0.0263388611   0.0124020560   0.0059064708   0.0074765147   0.0772188516   0.0077082326   0.0030626279   0.0482456602   0.0009143385   0.0017477650   0.0180167787   0.0019040708
  1    1.5550360650   0.9715822807   1.1102559652   0.7478104251   0.5944800176   0.4958268422   0.2907878813   0.3492386989   0.3226202415   0.3369712051   0.2579090068   0.1899672908   0.1933818897   0.1036021320   0.0874411511   0.0263392454   0.0112046096   0.0087607556   0.0092377049   0.0840801327   0.0070173920   0.0023436560   0.0488333918   0.0010141671   0.0015426992   0.0181540068   0.0019130781
  8    2.3432933731   0.7630692624   1.7925072738   0.5071454417   1.1438588832   0.2210585217   0.7482160041   0.0714865067   0.6423014424   0.3280900263   0.5007411507   0.1857729845   0.3693014317   0.0726048604   0.1576161064   0.0065380125   0.0084527559   0.0002315412   0.1379446871   0.0053582532   0.0198600073   0.0546724465   0.0338309137   0.0028595457   0.0000811378   0.0373492789   0.0206901048   0.0002746108   0.0126395168   0.0100777424
  1    1.9363738918   1.1204403903   1.3904539409   0.8607605441   0.7568711845   0.5603357950   0.3829307266   0.3811763674   0.3415930311   0.4509636747   0.2575549846   0.2700939095   0.1803228080   0.1633593633   0.0734575955   0.0669072516   0.0145289298   0.0135659211   0.0135119473   0.1065382158   0.0130856800   0.0040794160   0.0621349688   0.0018304425   0.0031238689   0.0216953423   0.0024105706
  1    2.0248294746   1.1455443306   1.4899066050   0.8916251486   0.8479338229   0.5934239570   0.4393853632   0.4044357837   0.3545483652   0.5202733846   0.2668581280   0.2939967961   0.1914041311   0.1677374823   0.0841599877   0.0669933893   0.0156533516   0.0125634235   0.0160950753   0.1176232810   0.0169326352   0.0051213602   0.0699539273   0.0025539953   0.0036706414   0.0225202727   0.0023975953
  8    2.5990095775   0.9164679005   2.0168611720   0.6335300638   1.3192650926   0.3017460411   0.8822491576   0.1113818839   0.7704155068   0.4818205812   0.5727339485   0.3281742063   0.4001421781   0.1760333152   0.1795942835   0.0341563353   0.0151272335   0.0006606285   0.1808535856   0.0079786594   0.0318047636   0.0629032162   0.0549708263   0.0066063975   0.0002032463   0.0488897955   0.0332215046   0.0004900503   0.0190097978   0.0125581038
  1    2.1155366314   1.2557469110   1.5158324005   0.9599441097   0.8104118081   0.6118861055   0.3900905694   0.3975994888   0.3354575833   0.4373003225   0.2576442260   0.2453533465   0.1926862679   0.1523493702   0.0867728117   0.0617722039   0.0096573008   0.0187474563   0.0082483274   0.1271223487   0.0117902854   0.0041135012   0.0701558913   0.0038490585   0.0028395193   0.0227478424   0.0025537564
  1    2.2238652909   1.2855658778   1.6380207158   0.9967638600   0.9388635819   0.6545843385   0.4995641345   0.4403900681   0.3840739850   0.6150312855   0.2860400349   0.3530722916   0.2023137994   0.1789759184   0.0928037950   0.0621761951   0.0214313706   0.0181213456   0.0200040205   0.1379743525   0.0206276422   0.0070566801   0.0858233482   0.0036274739   0.0045346749   0.0280776639   0.0026380284
  8    2.5489620672   0.8819970880   1.9654168345   0.5928495518   1.2707325899   0.2628347181   0.8425814104   0.0880964280   0.7319555235   0.3879366754   0.5539859511   0.2358234721   0.3955271011   0.1182734464   0.1765415127   0.0258710739   0.0121983587   0.0003799595   0.1601965363   0.0072209511   0.0301550813   0.0616968485   0.0490436625   0.0047679811   0.0001231786   0.0440867357   0.0255202941   0.0003510125   0.0171954642   0.0107934011
  1    2.2423282243   1.2922639726   1.6628447680   1.0019508007   0.9506872771   0.6469883049   0.4925371382   0.4243539097   0.3661826404   0.5900826083   0.2726371899   0.3334501438   0.1907717466   0.1716413339   0.0821786528   0.0490033010   0.0203293271   0.0178910686   0.0195963541   0.1359451801   0.0192243843   0.0059014788   0.0798348876   0.0031231560   0.0038838728   0.0255286879   0.0023708038
  1    2.1764089489   1.2509616001   1.5659190487   0.9371414033   0.8290500052   0.5676409833   0.3861483003   0.3567278586   0.3081174746   0.4229049530   0.2571672957   0.2289810513   0.1996900652   0.1351972301   0.0943231498   0.0473317760   0.0081536184   0.0191544905   0.0097099240   0.1212270449   0.0097349936   0.0017632151   0.0622725021   0.0028718952   0.0023649148   0.0205479144   0.0022682582
  8    2.2520368395   0.7489284800   1.7367092515   0.4949041698   1.1250897087   0.2113691987   0.7540355720   0.0668606819   0.6686261257   0.3039973926   0.5213354601   0.1705491590   0.3784752820   0.0705099101   0.1641337873   0.0085071069   0.0081430206   0.0002313465   0.1293814945   0.0050216541   0.0195543653   0.0481498418   0.0376035443   0.0027877457   0.0000574503   0.0352027913   0.0184682817   0.0001893427   0.0142849337   0.0100467666
  1    1.8024302546   1.0902810468   1.3182267416   0.8443034425   0.7348415364   0.5492825888   0.3719193314   0.3663152225   0.3199228385   0.4314442403   0.2526743624   0.2454940703   0.1887674318   0.1531782256   0.0828583387   0.0643015330   0.0110048122   0.0113187978   0.0112424954   0.1006104629   0.0110878855   0.0026766852   0.0589493324   0.0018966995   0.0027810026   0.0204725512   0.0024141603
  1    1.9419391769   1.1419389829   1.4228584388   0.8814135563   0.7968858567   0.5763441482   0.4074502733   0.3908612821   0.3475983815   0.4812115407   0.2639040274   0.2751463263   0.1884315918   0.1592553183   0.0812724202   0.0643221177   0.0165404695   0.0124095265   0.0145135046   0.1077256531   0.0141863907   0.0043219541   0.0644015749   0.0018245309   0.0032829037   0.0219798379   0.0024330049
  8    2.5860176996   0.9300415110   1.9841675829   0.6325792475   1.2453956973   0.2798707029   0.7804240350   0.0880622562   0.6411374526   0.4135461073   0.4960156027   0.2168858541   0.3664882919   0.0710224445   0.1552691754   0.0034777022   0.0122290716   0.0003346811   0.1688484314   0.0088561351   0.0200722387   0.0649166855   0.0342811924   0.0041813448   0.0001652391   0.0438407679   0.0229885669   0.0005486393   0.0122528902   0.0118952341
  1    2.2459985449   1.3148594126   1.6401983549   1.0073262434   0.8975086380   0.6283468575   0.4364665481   0.3918100336   0.3220875079   0.4839032507   0.2532445232   0.2715131563   0.1910582089   0.1843211361   0.0852282361   0.0980413627   0.0112996144   0.0180778000   0.0117217803   0.1191956330   0.0154206768   0.0033711692   0.0654629595   0.0031718728   0.0037293110   0.0208943397   0.0027308890
  1    2.2425989953   1.2843736970   1.6337315334   0.9772225343   0.8994230648   0.6090278564   0.4490376067   0.3867939134   0.3258395029   0.5148319741   0.2456538803   0.2998818907   0.1755770571   0.1908751775   0.0700409497   0.0980680419   0.0113030737   0.0191017359   0.0142423850   0.1240988735   0.0163307121   0.0038143747   0.0680366772   0.0029442873   0.0036915928   0.0219393318   0.0027691274
  8    2.1587461881   0.7262211161   1.6736706528   0.4928447343   1.1060998858   0.2309398023   0.7558230121   0.0859373035   0.6737394325   0.3674536528   0.4936583476   0.2561760759   0.3251271870   0.1417428668   0.1137621626   0.0327889954   0.0104281511   0.0004408157   0.1389794691   0.0044266256   0.0238440420   0.0466368886   0.0380725055   0.0035521702   0.0000718370   0.0327326983   0.0259210235   0.0001815810   0.0127366273   0.0084748273
