################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.5208252515915480E-01 a         1     0     1     1     1
 -3.0479283446765126E-01 a         2     0     1     1     2
  2.0984553761300595E-01 a         3     0     1     1     3
 -5.7693394859970874E-02 a         4     0     1     1     4
  3.7258343911903188E-03 a         5     0     1     1     5
  1.4217005537106803E-01 a         6     0     1     1     6
 -1.0470053903632237E-01 a         7     0     1     1     7
 -1.2395409979412003E-01 a         8     0     1     1     8
 -1.8715794097808131E-01 a         9     0     1     1     9
  1.7836230432984593E-01 a        10     0     1     1    10
 -1.6792131110738820E-01 a        11     0     2     1     1
  2.7138561827222479E-01 a        12     0     2     1     2
 -7.3573902195645094E-02 a        13     0     2     1     3
  2.9301378622191004E-01 a        14     0     2     1     4
  4.3038486316904892E-02 a        15     0     2     1     5
  1.5378349436986832E-01 a        16     0     2     1     6
 -8.2088321501329178E-02 a        17     0     2     1     7
  2.1040789673697166E-01 a        18     0     2     1     8
 -1.4847632331889765E-01 a        19     0     2     1     9
 -2.3298904167985665E-01 a        20     0     2     1    10
  1.8628828368370133E-03 a        21     0     3     1     1
 -3.6731607662779234E-02 a        22     0     3     1     2
 -1.0688713947726223E-02 a        23     0     3     1     3
 -3.6888378270169601E-02 a        24     0     3     1     4
  2.9231565881706439E-01 a        25     0     3     1     5
 -1.2509906987224667E-01 a        26     0     3     1     6
  8.0711590652872645E-02 a        27     0     3     1     7
 -1.5666894860994868E-01 a        28     0     3     1     8
  2.5801233569052212E-01 a        29     0     3     1     9
 -2.0827891211168043E-01 a        30     0     3     1    10
 -3.1053437141154866E-01 a        31     0     4     1     1
  1.2801941316498641E-01 a        32     0     4     1     2
 -2.4335120918620956E-01 a        33     0     4     1     3
 -2.4712542565172833E-02 a        34     0     4     1     4
 -7.3753651793825342E-02 a        35     0     4     1     5
 -2.2574235658667641E-01 a        36     0     4     1     6
  5.3225554143111989E-02 a        37     0     4     1     7
 -3.4673054830749624E-02 a        38     0     4     1     8
 -1.5887877555383460E-02 a        39     0     4     1     9
  2.1996668156645424E-01 a        40     0     4     1    10
  4.9223609771865566E-02 a        41     0     5     1     1
 -6.0024251262986571E-02 a        42     0     5     1     2
  2.7201341860377559E-01 a        43     0     5     1     3
 -3.2703429124401340E-01 a        44     0     5     1     4
 -2.1492779565087269E-01 a        45     0     5     1     5
  1.7212403256074452E-01 a        46     0     5     1     6
 -2.8354300717068487E-01 a        47     0     5     1     7
 -2.8790893857580241E-01 a        48     0     5     1     8
 -1.6583931077897457E-01 a        49     0     5     1     9
  2.3385833222929964E-01 a        50     0     5     1    10
 -2.5812558739531805E-01 a        51     0     6     1     1
  2.8883296999126334E-01 a        52     0     6     1     2
  1.5984612137466539E-01 a        53     0     6     1     3
 -1.6612563518175691E-01 a        54     0     6     1     4
  3.3706161730663908E-01 a        55     0     6     1     5
 -1.9486757144440930E-01 a        56     0     6     1     6
 -3.9339497096221171E-02 a        57     0     6     1     7
  1.6156555320091895E-01 a        58     0     6     1     8
  2.0805019232089614E-01 a        59     0     6     1     9
 -2.2619521283308913E-01 a        60     0     6     1    10
 -2.7464302419003467E-01 a        61     0     7     1     1
 -3.7956985201298303E-02 a        62     0     7     1     2
 -2.0040187314480057E-01 a        63     0     7     1     3
  9.3889512522711098E-03 a        64     0     7     1     4
  1.2721892888787154E-01 a        65     0     7     1     5
 -1.7762296452075421E-01 a        66     0     7     1     6
  1.7577948661677861E-01 a        67     0     7     1     7
 -1.5730752107558402E-01 a        68     0     7     1     8
  3.2848590501559510E-01 a        69     0     7     1     9
 -2.0628425226408045E-01 a        70     0     7     1    10
  1.7019457622607226E-01 a        71     0     8     1     1
  2.5259260725019672E-01 a        72     0     8     1     2
  1.0423880770208617E-01 a        73     0     8     1     3
  3.1410564893247112E-01 a        74     0     8     1     4
 -1.6619564270379628E-01 a        75     0     8     1     5
  1.1339257232675322E-01 a        76     0     8     1     6
 -4.9233389519043942E-02 a        77     0     8     1     7
 -2.6527196747304263E-02 a        78     0     8     1     8
  1.2971200982051065E-01 a        79     0     8     1     9
 -4.6524047806387497E-02 a        80     0     8     1    10
  3.2298389319677850E-01 a        81     0     9     1     1
  1.6120682107732279E-01 a        82     0     9     1     2
  2.4944185748147094E-02 a        83     0     9     1     3
 -5.4731298615537778E-02 a        84     0     9     1     4
  9.3938123021905726E-02 a        85     0     9     1     5
 -1.1526795009613229E-01 a        86     0     9     1     6
  2.4159640274574562E-01 a        87     0     9     1     7
  1.4861949560783216E-02 a        88     0     9     1     8
 -2.4586507885006385E-02 a        89     0     9     1     9
 -2.0316373105490648E-01 a        90     0     9     1    10
 -2.8960571305480039E-03 a        91     0    10     1     1
 -2.5634716031990040E-01 a        92     0    10     1     2
  1.2105662536730094E-01 a        93     0    10     1     3
  1.5674064165452015E-01 a        94     0    10     1     4
 -2.4597119701929229E-01 a        95     0    10     1     5
 -1.3202281869856486E-01 a        96     0    10     1     6
  2.4468162608759858E-01 a        97     0    10     1     7
 -1.1087159543362297E-01 a        98     0    10     1     8
 -2.9033867922740580E-01 a        99     0    10     1     9
 -2.3494457041075476E-01 a       100     0    10     1    10
 -1.5108629502833404E-01 a       101     0    11     1     1
  2.4621647700211141E-01 a       102     0    11     1     2
  3.0523605721135449E-01 a       103     0    11     1     3
  2.7150609274980747E-01 a       104     0    11     1     4
  2.5827922026467459E-01 a       105     0    11     1     5
  1.4212213245835892E-01 a       106     0    11     1     6
  6.9858856849336681E-02 a       107     0    11     1     7
 -1.7673878714543081E-02 a       108     0    11     1     8
  2.7969918776565278E-01 a       109     0    11     1     9
  2.9225132769196061E-01 a       110     0    11     1    10
 -1.5143749367179976E-01 a       111     0    12     1     1
 -4.1159853967427579E-02 a       112     0    12     1     2
 -3.1885309322718330E-01 a       113     0    12     1     3
 -3.2751329279814390E-02 a       114     0    12     1     4
  2.0879137420540239E-01 a       115     0    12     1     5
  9.8849656984901210E-02 a       116     0    12     1     6
 -2.0618393086658807E-01 a       117     0    12     1     7
 -2.9117638632663040E-01 a       118     0    12     1     8
  2.8551806199442947E-01 a       119     0    12     1     9
  8.9625622844992214E-03 a       120     0    12     1    10
  3.4506489543923696E-01 a       121     0    13     1     1
 -2.5306357007798019E-01 a       122     0    13     1     2
  2.6214420871540384E-01 a       123     0    13     1     3
 -2.0514464239971503E-01 a       124     0    13     1     4
  2.9478609590215382E-01 a       125     0    13     1     5
  8.9686013253778438E-02 a       126     0    13     1     6
 -1.6110487976159421E-01 a       127     0    13     1     7
  1.9700499716191897E-01 a       128     0    13     1     8
  3.8811383703789148E-01 a       129     0    13     1     9
 -6.4190677641664487E-02 a       130     0    13     1    10
 -1.8614544914632217E-01 a       131     0    14     1     1
  2.5417781874612311E-01 a       132     0    14     1     2
  1.8803485088153724E-01 a       133     0    14     1     3
  3.2641926110126723E-01 a       134     0    14     1     4
 -2.7196140551404679E-02 a       135     0    14     1     5
 -1.5315992159428138E-01 a       136     0    14     1     6
 -1.1447340587741275E-01 a       137     0    14     1     7
  2.7864409513667387E-01 a       138     0    14     1     8
 -3.6596669137793504E-02 a       139     0    14     1     9
  1.8481194160262196E-01 a       140     0    14     1    10
  2.3672807715451752E-01 a       141     0    15     1     1
  2.9889232462234089E-01 a       142     0    15     1     2
  1.8439074891560950E-01 a       143     0    15     1     3
 -5.0521023952640812E-02 a       144     0    15     1     4
 -3.5855793856693563E-01 a       145     0    15     1     5
 -1.8532808688555863E-01 a       146     0    15     1     6
  1.9520415366654212E-01 a       147     0    15     1     7
 -2.3879274449259670E-02 a       148     0    15     1     8
  3.6518762692893704E-02 a       149     0    15     1     9
 -3.1974428708045394E-01 a       150     0    15     1    10
  1.0943340203986163E-01 a       151     0    16     1     1
  1.1213422932930900E-01 a       152     0    16     1     2
 -1.2258103838730675E-02 a       153     0    16     1     3
  9.3637128034667019E-02 a       154     0    16     1     4
 -8.3688780589584160E-03 a       155     0    16     1     5
 -2.1171297816819132E-01 a       156     0    16     1     6
 -5.5133340568695836E-02 a       157     0    16     1     7
  2.6870383289179389E-01 a       158     0    16     1     8
  1.7124066371405944E-01 a       159     0    16     1     9
  2.7344737030375277E-01 a       160     0    16     1    10
  6.5471774410610653E-02 a       161     0    17     1     1
 -1.8614672774138477E-01 a       162     0    17     1     2
 -2.6704000360991226E-01 a       163     0    17     1     3
  6.9612392883658988E-02 a       164     0    17     1     4
 -2.1831351608390739E-01 a       165     0    17     1     5
  6.0875765309344111E-02 a       166     0    17     1     6
  3.0036229403322839E-01 a       167     0    17     1     7
  2.7686365878051528E-01 a       168     0    17     1     8
 -1.2247308051000817E-02 a       169     0    17     1     9
  1.9338417508831357E-01 a       170     0    17     1    10
  1.2667968131194193E-01 a       171     0    18     1     1
  1.7661528466388060E-01 a       172     0    18     1     2
  2.1066611214603848E-01 a       173     0    18     1     3
  1.4830507588817132E-01 a       174     0    18     1     4
 -1.8968187500774872E-01 a       175     0    18     1     5
 -5.5053278675579492E-02 a       176     0    18     1     6
 -1.2710984179278753E-01 a       177     0    18     1     7
  2.4494602220391948E-01 a       178     0    18     1     8
  4.1518029920343855E-02 a       179     0    18     1     9
  2.5131390985544877E-01 a       180     0    18     1    10
  1.6790595067567578E-02 a       181     0    19     1     1
 -2.5712932964290536E-01 a       182     0    19     1     2
  4.2461662061480000E-04 a       183     0    19     1     3
 -3.1395041171879973E-01 a       184     0    19     1     4
 -2.5692206106726384E-01 a       185     0    19     1     5
  1.6479319542312915E-01 a       186     0    19     1     6
  3.3445194339923318E-01 a       187     0    19     1     7
 -1.0343469453881936E-01 a       188     0    19     1     8
  2.9941693364982325E-01 a       189     0    19     1     9
  9.5043565837406710E-02 a       190     0    19     1    10
 -5.3874119861257876E-02 a       191     0    20     1     1
  1.8087725600903407E-01 a       192     0    20     1     2
  3.2116067724407271E-01 a       193     0    20     1     3
 -6.1920623677369484E-03 a       194     0    20     1     4
 -2.2841400728144323E-01 a       195     0    20     1     5
  1.7725416552012863E-01 a       196     0    20     1     6
 -3.1741240287720290E-01 a       197     0    20     1     7
  8.0646033205751019E-02 a       198     0    20     1     8
  2.6476643721528864E-01 a       199     0    20     1     9
 -2.2419576107051020E-01 a       200     0    20     1    10
 -1.3897948542793045E-02 a       201     0    21     1     1
