################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.5212419036004458E-01 a         1     0     1     1     1
 -3.0469580347363623E-01 a         2     0     1     1     2
  2.0892513451011660E-01 a         3     0     1     1     3
 -5.8035784079921410E-02 a         4     0     1     1     4
  3.8535166698110447E-03 a         5     0     1     1     5
  1.4249468391113243E-01 a         6     0     1     1     6
 -1.0403392249615717E-01 a         7     0     1     1     7
 -1.2465362144072600E-01 a         8     0     1     1     8
 -1.8683921344975207E-01 a         9     0     1     1     9
  1.7846836711381653E-01 a        10     0     1     1    10
 -1.6791635533715618E-01 a        11     0     2     1     1
  2.7195078120022248E-01 a        12     0     2     1     2
 -7.3946100663018460E-02 a        13     0     2     1     3
  2.9291076620992679E-01 a        14     0     2     1     4
  4.2560151086758584E-02 a        15     0     2     1     5
  1.5386098469793005E-01 a        16     0     2     1     6
 -8.1551206678624921E-02 a        17     0     2     1     7
  2.0949110856743106E-01 a        18     0     2     1     8
 -1.4814129126904799E-01 a        19     0     2     1     9
 -2.3259691732407189E-01 a        20     0     2     1    10
  1.9181470371599928E-03 a        21     0     3     1     1
 -3.6908037422437860E-02 a        22     0     3     1     2
 -1.1842287268215033E-02 a        23     0     3     1     3
 -3.7331913789617636E-02 a        24     0     3     1     4
  2.9277234047046341E-01 a        25     0     3     1     5
 -1.2465927066126274E-01 a        26     0     3     1     6
  8.1399610233364172E-02 a        27     0     3     1     7
 -1.5719957997688935E-01 a        28     0     3     1     8
  2.5829601985449835E-01 a        29     0     3     1     9
 -2.0833611305386260E-01 a        30     0     3     1    10
 -3.1052984182202004E-01 a        31     0     4     1     1
  1.2853597385315843E-01 a        32     0     4     1     2
 -2.4369139975235526E-01 a        33     0     4     1     3
 -2.4806703179128340E-02 a        34     0     4     1     4
 -7.4190851693921187E-02 a        35     0     4     1     5
 -2.2567153018387054E-01 a        36     0     4     1     6
  5.3716478775100933E-02 a        37     0     4     1     7
 -3.5511002092149885E-02 a        38     0     4     1     8
 -1.5581657211377121E-02 a        39     0     4     1     9
  2.2032508445708360E-01 a        40     0     4     1    10
  4.9293142479751140E-02 a        41     0     5     1     1
 -6.0924946720224749E-02 a        42     0     5     1     2
  2.7020912528914248E-01 a        43     0     5     1     3
 -3.2770827070059022E-01 a        44     0     5     1     4
 -2.1359563248966759E-01 a        45     0     5     1     5
  1.7292919032577239E-01 a        46     0     5     1     6
 -2.8280972635051371E-01 a        47     0     5     1     7
 -2.8805643589838670E-01 a        48     0     5     1     8
 -1.6561796629798728E-01 a        49     0     5     1     9
  2.3348144593392897E-01 a        50     0     5     1    10
 -2.5812193006763234E-01 a        51     0     6     1     1
  2.8925005672624782E-01 a        52     0     6     1     2
  1.5957144121460595E-01 a        53     0     6     1     3
 -1.6620166331153696E-01 a        54     0     6     1     4
  3.3670860887405396E-01 a        55     0     6     1     5
 -1.9481038406299586E-01 a        56     0     6     1     6
 -3.8943109688951927E-02 a        57     0     6     1     7
  1.6088896921891374E-01 a        58     0     6     1     8
  2.0829744389538019E-01 a        59     0     6     1     9
 -2.2590582749098703E-01 a        60     0     6     1    10
 -2.7464752751409771E-01 a        61     0     7     1     1
 -4.0169416892108532E-02 a        62     0     7     1     2
 -2.0343193388832445E-01 a        63     0     7     1     3
  8.5074950809304935E-03 a        64     0     7     1     4
  1.3014088845780686E-01 a        65     0     7     1     5
 -1.7591575847342908E-01 a        66     0     7     1     6
  1.7644138337021553E-01 a        67     0     7     1     7
 -1.5694982307445571E-01 a        68     0     7     1     8
  3.2868955943107397E-01 a        69     0     7     1     9
 -2.0673203505410040E-01 a        70     0     7     1    10
  1.7019755986127535E-01 a        71     0     8     1     1
  2.5293286515734825E-01 a        72     0     8     1     2
  1.0401472458325856E-01 a        73     0     8     1     3
  3.1404362544873921E-01 a        74     0     8     1     4
 -1.6648362575481215E-01 a        75     0     8     1     5
  1.1343922559352518E-01 a        76     0     8     1     6
 -4.8910018051422338E-02 a        77     0     8     1     7
 -2.7079151605650140E-02 a        78     0     8     1     8
  1.2991371679466354E-01 a        79     0     8     1     9
 -4.6287968251216803E-02 a        80     0     8     1    10
  3.2283939449466953E-01 a        81     0     9     1     1
  1.5672360544772732E-01 a        82     0     9     1     2
  2.0392785974167559E-02 a        83     0     9     1     3
 -5.5976256278118128E-02 a        84     0     9     1     4
  9.9185880121474557E-02 a        85     0     9     1     5
 -1.1273226871757777E-01 a        86     0     9     1     6
  2.4254842647293504E-01 a        87     0     9     1     7
  1.6015587110360413E-02 a        88     0     9     1     8
 -2.4862126095352585E-02 a        89     0     9     1     9
 -2.0475399940451253E-01 a        90     0     9     1    10
 -2.8928800275336199E-03 a        91     0    10     1     1
 -2.5598483907453101E-01 a        92     0    10     1     2
  1.2081801203025976E-01 a        93     0    10     1     3
  1.5667459638298956E-01 a        94     0    10     1     4
 -2.4627785375083303E-01 a        95     0    10     1     5
 -1.3197314029473348E-01 a        96     0    10     1     6
  2.4502596592629700E-01 a        97     0    10     1     7
 -1.1145934069231951E-01 a        98     0    10     1     8
 -2.9012389297104091E-01 a        99     0    10     1     9
 -2.3469318275263962E-01 a       100     0    10     1    10
 -1.5251758955294972E-01 a       101     0    11     1     1
  2.4191862586866153E-01 a       102     0    11     1     2
  3.0234689638230355E-01 a       103     0    11     1     3
  2.7345882971864488E-01 a       104     0    11     1     4
  2.6252923462756722E-01 a       105     0    11     1     5
  1.4588257749148253E-01 a       106     0    11     1     6
  6.8017354814788669E-02 a       107     0    11     1     7
 -1.7467652705840726E-02 a       108     0    11     1     8
  2.7884254232455585E-01 a       109     0    11     1     9
  2.9502344469731867E-01 a       110     0    11     1    10
 -1.5143493473311015E-01 a       111     0    12     1     1
 -4.0868029041052842E-02 a       112     0    12     1     2
 -3.1904527991346082E-01 a       113     0    12     1     3
 -3.2804524218694245E-02 a       114     0    12     1     4
  2.0854438322916555E-01 a       115     0    12     1     5
  9.8889669533780367E-02 a       116     0    12     1     6
 -2.0590658873067369E-01 a       117     0    12     1     7
 -2.9164977484314653E-01 a       118     0    12     1     8
  2.8569105760054248E-01 a       119     0    12     1     9
  9.1650378107341300E-03 a       120     0    12     1    10
  3.4256602914174883E-01 a       121     0    13     1     1
 -2.5176778213743006E-01 a       122     0    13     1     2
  2.6194816882392596E-01 a       123     0    13     1     3
 -1.9915740815744978E-01 a       124     0    13     1     4
  2.9312026707712796E-01 a       125     0    13     1     5
  9.2729202196162708E-02 a       126     0    13     1     6
 -1.6696970239136610E-01 a       127     0    13     1     7
  1.9504461291903724E-01 a       128     0    13     1     8
  3.8455411204531176E-01 a       129     0    13     1     9
 -5.6692756984096856E-02 a       130     0    13     1    10
 -1.8614369451424534E-01 a       131     0    14     1     1
  2.5437791942765509E-01 a       132     0    14     1     2
  1.8790307088802688E-01 a       133     0    14     1     3
  3.2638278600074350E-01 a       134     0    14     1     4
 -2.7365499157230796E-02 a       135     0    14     1     5
 -1.5313248549278294E-01 a       136     0    14     1     6
 -1.1428323586314455E-01 a       137     0    14     1     7
  2.7831949858503874E-01 a       138     0    14     1     8
 -3.6478048226569450E-02 a       139     0    14     1     9
  1.8495077652428382E-01 a       140     0    14     1    10
  2.3970295456029234E-01 a       141     0    15     1     1
  3.0765551360658777E-01 a       142     0    15     1     2
  1.7618632434496470E-01 a       143     0    15     1     3
 -5.3419743151929114E-02 a       144     0    15     1     4
 -3.5834673012514773E-01 a       145     0    15     1     5
 -1.8342837870789558E-01 a       146     0    15     1     6
  1.9315302791177971E-01 a       147     0    15     1     7
 -2.3960389961418443E-02 a       148     0    15     1     8
  3.4352536977489724E-02 a       149     0    15     1     9
 -3.1981579105385571E-01 a       150     0    15     1    10
  1.0943433974225832E-01 a       151     0    16     1     1
  1.1224116621440967E-01 a       152     0    16     1     2
 -1.2328529096241457E-02 a       153     0    16     1     3
  9.3617635179353023E-02 a       154     0    16     1     4
 -8.4593859054775192E-03 a       155     0    16     1     5
 -2.1169831589312260E-01 a       156     0    16     1     6
 -5.5031710785078639E-02 a       157     0    16     1     7
  2.6853036349688364E-01 a       158     0    16     1     8
  1.7130405655538730E-01 a       159     0    16     1     9
  2.7352156582348719E-01 a       160     0    16     1    10
  6.5473968386253814E-02 a       161     0    17     1     1
 -1.8589652370836909E-01 a       162     0    17     1     2
 -2.6720478008941667E-01 a       163     0    17     1     3
  6.9566784756866826E-02 a       164     0    17     1     4
 -2.1852528051109665E-01 a       165     0    17     1     5
  6.0910071155746877E-02 a       166     0    17     1     6
  3.0060008085217443E-01 a       167     0    17     1     7
  2.7645778626822765E-01 a       168     0    17     1     8
 -1.2098985565733222E-02 a       169     0    17     1     9
  1.9355777298442467E-01 a       170     0    17     1    10
  1.2668110878787134E-01 a       171     0    18     1     1
  1.7677807600354331E-01 a       172     0    18     1     2
  2.1055890290756238E-01 a       173     0    18     1     3
  1.4827540167400813E-01 a       174     0    18     1     4
 -1.8981965621926303E-01 a       175     0    18     1     5
 -5.5030958113330197E-02 a       176     0    18     1     6
 -1.2695512951919735E-01 a       177     0    18     1     7
  2.4468194760363451E-01 a       178     0    18     1     8
  4.1614533624892612E-02 a       179     0    18     1     9
  2.5142685861062603E-01 a       180     0    18     1    10
  1.6793836977515592E-02 a       181     0    19     1     1
 -2.5675961772479433E-01 a       182     0    19     1     2
  1.8113601975991138E-04 a       183     0    19     1     3
 -3.1401780418979258E-01 a       184     0    19     1     4
 -2.5723497302004339E-01 a       185     0    19     1     5
  1.6484388717306822E-01 a       186     0    19     1     6
  3.3480330712375983E-01 a       187     0    19     1     7
 -1.0403442869665391E-01 a       188     0    19     1     8
  2.9963610114231853E-01 a       189     0    19     1     9
  9.5300081331492814E-02 a       190     0    19     1    10
 -5.3871853765237891E-02 a       191     0    20     1     1
  1.8113568475004169E-01 a       192     0    20     1     2
  3.2099048423146709E-01 a       193     0    20     1     3
 -6.2391697250600842E-03 a       194     0    20     1     4
 -2.2863273282974045E-01 a       195     0    20     1     5
  1.7728959906845473E-01 a       196     0    20     1     6
 -3.1716679952898391E-01 a       197     0    20     1     7
  8.0226818850587842E-02 a       198     0    20     1     8
  2.6491963535789786E-01 a       199     0    20     1     9
 -2.2401645666365436E-01 a       200     0    20     1    10
 -1.9573751359013045E-02 a       201     0    21     1     1
 -7.7199262820447428E-03 a       202     0    21     1     2
 -1.9913071835647855E-01 a       203     0    21     1     3
 -2.5987118649937385E-01 a       204     0    21     1     4
 -3.6544640791440007E-02 a       205     0    21     1     5
 -2.1796289776280445E-01 a       206     0    21     1     6
  1.3478801112858257E-01 a       207     0    21     1     7
 -2.5753521717386468E-01 a       208     0    21     1     8
  2.1265559623657274E-01 a       209     0    21     1     9
 -2.1660923275022786E-01 a       210     0    21     1    10
 -1.8798190486276933E-01 a       211     0    22     1     1
 -6.7390495490941490E-02 a       212     0    22     1     2
 -2.4560934158418016E-01 a       213     0    22     1     3
 -3.4062293055284709E-01 a       214     0    22     1     4
 -8.2353646894314098E-02 a       215     0    22     1     5
  8.1000780354175225E-02 a       216     0    22     1     6
