################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.5207062491366294E-01 a         1     0     1     1     1
 -3.0472252778337555E-01 a         2     0     1     1     2
  2.0889256832714065E-01 a         3     0     1     1     3
 -5.8038574389721986E-02 a         4     0     1     1     4
  3.7911916330051810E-03 a         5     0     1     1     5
  1.4249454729909580E-01 a         6     0     1     1     6
 -1.0405265399526278E-01 a         7     0     1     1     7
 -1.2467910644880367E-01 a         8     0     1     1     8
 -1.8692343400052328E-01 a         9     0     1     1     9
  1.7848687839542698E-01 a        10     0     1     1    10
 -1.6797347107601102E-01 a        11     0     2     1     1
  2.7194056051383197E-01 a        12     0     2     1     2
 -7.3970211608299877E-02 a        13     0     2     1     3
  2.9292356279491261E-01 a        14     0     2     1     4
  4.2487994728893821E-02 a        15     0     2     1     5
  1.5385442327540133E-01 a        16     0     2     1     6
 -8.1580813300071497E-02 a        17     0     2     1     7
  2.0947296233384141E-01 a        18     0     2     1     8
 -1.4821998406474637E-01 a        19     0     2     1     9
 -2.3256958740060066E-01 a        20     0     2     1    10
  1.8704126454417043E-03 a        21     0     3     1     1
 -3.6942055472264555E-02 a        22     0     3     1     2
 -1.1876674501959762E-02 a        23     0     3     1     3
 -3.7343099834108225E-02 a        24     0     3     1     4
  2.9271971955835652E-01 a        25     0     3     1     5
 -1.2465573256988408E-01 a        26     0     3     1     6
  8.1388243387121445E-02 a        27     0     3     1     7
 -1.5722727057702202E-01 a        28     0     3     1     8
  2.5821472190855294E-01 a        29     0     3     1     9
 -2.0832373418558831E-01 a        30     0     3     1    10
 -3.1058204578641174E-01 a        31     0     4     1     1
  1.2852663211375234E-01 a        32     0     4     1     2
 -2.4371343723193872E-01 a        33     0     4     1     3
 -2.4795007060329294E-02 a        34     0     4     1     4
 -7.4256802831244292E-02 a        35     0     4     1     5
 -2.2567752734463373E-01 a        36     0     4     1     6
  5.3689418230272408E-02 a        37     0     4     1     7
 -3.5527587806545267E-02 a        38     0     4     1     8
 -1.5653582673373512E-02 a        39     0     4     1     9
  2.2035006409282482E-01 a        40     0     4     1    10
  4.9256748775925917E-02 a        41     0     5     1     1
 -6.0980214284838179E-02 a        42     0     5     1     2
  2.7016972426062630E-01 a        43     0     5     1     3
 -3.2774082096720086E-01 a        44     0     5     1     4
 -2.1362892642577799E-01 a        45     0     5     1     5
  1.7294304287234402E-01 a        46     0     5     1     6
 -2.8280399136276008E-01 a        47     0     5     1     7
 -2.8809461287551225E-01 a        48     0     5     1     8
 -1.6569767330681562E-01 a        49     0     5     1     9
  2.3348280117374398E-01 a        50     0     5     1    10
 -2.5816408112860245E-01 a        51     0     6     1     1
  2.8924251392309380E-01 a        52     0     6     1     2
  1.5955364748655554E-01 a        53     0     6     1     3
 -1.6619221951119748E-01 a        54     0     6     1     4
  3.3665535792955686E-01 a        55     0     6     1     5
 -1.9481522635211965E-01 a        56     0     6     1     6
 -3.8964959191920369E-02 a        57     0     6     1     7
  1.6087557741109110E-01 a        58     0     6     1     8
  2.0823936910031068E-01 a        59     0     6     1     9
 -2.2588565817700096E-01 a        60     0     6     1    10
 -2.7467467027466186E-01 a        61     0     7     1     1
 -4.0268311770527948E-02 a        62     0     7     1     2
 -2.0347849723259048E-01 a        63     0     7     1     3
  8.4402158620602279E-03 a        64     0     7     1     4
  1.3012242451296896E-01 a        65     0     7     1     5
 -1.7588078712785984E-01 a        66     0     7     1     6
  1.7646984912055078E-01 a        67     0     7     1     7
 -1.5702582156777725E-01 a        68     0     7     1     8
  3.2859580659026721E-01 a        69     0     7     1     9
 -2.0672928027319445E-01 a        70     0     7     1    10
  1.7016317317240179E-01 a        71     0     8     1     1
  2.5292671176478099E-01 a        72     0     8     1     2
  1.0400020852182829E-01 a        73     0     8     1     3
  3.1405132966819665E-01 a        74     0     8     1     4
 -1.6652706769004585E-01 a        75     0     8     1     5
  1.1343527527090685E-01 a        76     0     8     1     6
 -4.8927842799918707E-02 a        77     0     8     1     7
 -2.7090076595874972E-02 a        78     0     8     1     8
  1.2986633957891677E-01 a        79     0     8     1     9
 -4.6271514195046326E-02 a        80     0     8     1    10
  3.2283711419750505E-01 a        81     0     9     1     1
  1.5656544983350920E-01 a        82     0     9     1     2
  2.0358601944022930E-02 a        83     0     9     1     3
 -5.6100019686599632E-02 a        84     0     9     1     4
  9.9198528393004304E-02 a        85     0     9     1     5
 -1.1266873046998035E-01 a        86     0     9     1     6
  2.4262292712346334E-01 a        87     0     9     1     7
  1.5929830109508127E-02 a        88     0     9     1     8
 -2.4970098588853001E-02 a        89     0     9     1     9
 -2.0479542979712648E-01 a        90     0     9     1    10
 -2.9294964519428817E-03 a        91     0    10     1     1
 -2.5599139147143790E-01 a        92     0    10     1     2
  1.2080255470408233E-01 a        93     0    10     1     3
  1.5668280016702890E-01 a        94     0    10     1     4
 -2.4632411259080175E-01 a        95     0    10     1     5
 -1.3197734676806061E-01 a        96     0    10     1     6
  2.4500698536790941E-01 a        97     0    10     1     7
 -1.1147097409151677E-01 a        98     0    10     1     8
 -2.9017434226685618E-01 a        99     0    10     1     9
 -2.3467566176635912E-01 a       100     0    10     1    10
 -1.5253743760051841E-01 a       101     0    11     1     1
  2.4178177735809755E-01 a       102     0    11     1     2
  3.0239685425541846E-01 a       103     0    11     1     3
  2.7338182503911601E-01 a       104     0    11     1     4
