################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.5223864650478017E-01 a         1     0     1     1     1
 -3.0466809408505369E-01 a         2     0     1     1     2
  2.0890457030789050E-01 a         3     0     1     1     3
 -5.7943444620090670E-02 a         4     0     1     1     4
  3.8181490381516275E-03 a         5     0     1     1     5
  1.4251469325837940E-01 a         6     0     1     1     6
 -1.0421950923098583E-01 a         7     0     1     1     7
 -1.2446639330325074E-01 a         8     0     1     1     8
 -1.8721531788128451E-01 a         9     0     1     1     9
  1.7846745553413138E-01 a        10     0     1     1    10
 -1.6779119399507994E-01 a        11     0     2     1     1
  2.7196573132290069E-01 a        12     0     2     1     2
 -7.4017262467934733E-02 a        13     0     2     1     3
  2.9300634730598635E-01 a        14     0     2     1     4
  4.2559964653739790E-02 a        15     0     2     1     5
  1.5388964339675426E-01 a        16     0     2     1     6
 -8.1773141183522455E-02 a        17     0     2     1     7
  2.0971525221007561E-01 a        18     0     2     1     8
 -1.4853363167668251E-01 a        19     0     2     1     9
 -2.3262829661830892E-01 a        20     0     2     1    10
  2.0184997816183178E-03 a        21     0     3     1     1
 -3.6875203930359958E-02 a        22     0     3     1     2
 -1.1833369538743399E-02 a        23     0     3     1     3
 -3.7248978966633012E-02 a        24     0     3     1     4
  2.9272013522242368E-01 a        25     0     3     1     5
 -1.2464530957334626E-01 a        26     0     3     1     6
  8.1248420982344208E-02 a        27     0     3     1     7
 -1.5704596493364625E-01 a        28     0     3     1     8
  2.5795582568364123E-01 a        29     0     3     1     9
 -2.0831988578077684E-01 a        30     0     3     1    10
 -3.1041544396293869E-01 a        31     0     4     1     1
  1.2854963831216062E-01 a        32     0     4     1     2
 -2.4375644186516562E-01 a        33     0     4     1     3
 -2.4719341757650243E-02 a        34     0     4     1     4
 -7.4191022094284742E-02 a        35     0     4     1     5
 -2.2564533604329012E-01 a        36     0     4     1     6
  5.3513629941784858E-02 a        37     0     4     1     7
 -3.5306134100006353E-02 a        38     0     4     1     8
 -1.5940257574074999E-02 a        39     0     4     1     9
  2.2029640368376541E-01 a        40     0     4     1    10
  4.9363518207904564E-02 a        41     0     5     1     1
 -6.0876469774429558E-02 a        42     0     5     1     2
  2.7029480774580306E-01 a        43     0     5     1     3
 -3.2764894988314180E-01 a        44     0     5     1     4
 -2.1369656570509676E-01 a        45     0     5     1     5
  1.7292577427827302E-01 a        46     0     5     1     6
 -2.8287285132622886E-01 a        47     0     5     1     7
 -2.8798182729999849E-01 a        48     0     5     1     8
 -1.6588661113646974E-01 a        49     0     5     1     9
  2.3353684851290338E-01 a        50     0     5     1    10
 -2.5802956177359510E-01 a        51     0     6     1     1
  2.8926108982404586E-01 a        52     0     6     1     2
  1.5951892424401562E-01 a        53     0     6     1     3
 -1.6613112505556285E-01 a        54     0     6     1     4
  3.3670847128764370E-01 a        55     0     6     1     5
 -1.9478923412104263E-01 a        56     0     6     1     6
 -3.9106895976838855E-02 a        57     0     6     1     7
  1.6105438583675458E-01 a        58     0     6     1     8
  2.0800789910835352E-01 a        59     0     6     1     9
 -2.2592898521547899E-01 a        60     0     6     1    10
 -2.7461443085225606E-01 a        61     0     7     1     1
 -4.0086897540898669E-02 a        62     0     7     1     2
 -2.0320902707066982E-01 a        63     0     7     1     3
  8.5181848493940393E-03 a        64     0     7     1     4
  1.2993594823025251E-01 a        65     0     7     1     5
 -1.7596133067076150E-01 a        66     0     7     1     6
