################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.8479665309808169E-01 a         1     0     1     1     1
  1.5507676583862473E-01 a         2     0     1     1     2
 -3.1984725294982075E-01 a         3     0     1     1     3
 -1.9124348777713840E-01 a         4     0     1     1     4
 -7.2631633435889700E-02 a         5     0     1     1     5
 -1.4533278723889859E-01 a         6     0     1     1     6
 -2.9411036432403009E-01 a         7     0     1     1     7
  1.3531606265983717E-01 a         8     0     1     1     8
  1.8051616123218492E-01 a         9     0     1     1     9
 -3.8953631379731388E-03 a        10     0     1     1    10
 -2.4504785963731974E-02 a        11     0     2     1     1
 -3.1911687108701248E-01 a        12     0     2     1     2
  2.7525681187711487E-01 a        13     0     2     1     3
  1.8317370624229237E-01 a        14     0     2     1     4
  1.9021093427640128E-03 a        15     0     2     1     5
  2.0019399498975247E-02 a        16     0     2     1     6
  4.4217791377279422E-02 a        17     0     2     1     7
  4.4999241653143264E-02 a        18     0     2     1     8
 -5.0213331229221947E-02 a        19     0     2     1     9
  1.8425548925116630E-01 a        20     0     2     1    10
  1.9641533741501924E-01 a        21     0     3     1     1
 -2.9089689233176941E-02 a        22     0     3     1     2
 -6.7176979089059008E-02 a        23     0     3     1     3
 -8.5034946324809291E-02 a        24     0     3     1     4
  8.1547000692595906E-02 a        25     0     3     1     5
 -1.7275002559382319E-01 a        26     0     3     1     6
  5.4871442012549244E-03 a        27     0     3     1     7
 -2.4890487055187985E-01 a        28     0     3     1     8
  1.5106443021691254E-01 a        29     0     3     1     9
  2.7085015341977675E-01 a        30     0     3     1    10
 -1.5982269273285572E-02 a        31     0     4     1     1
  3.5453447005915330E-02 a        32     0     4     1     2
  1.6766066534277849E-01 a        33     0     4     1     3
  1.6283501336017997E-01 a        34     0     4     1     4
  7.8155064803134722E-02 a        35     0     4     1     5
 -2.5668462319163757E-03 a        36     0     4     1     6
  2.6211919024028879E-01 a        37     0     4     1     7
 -2.5607656491683423E-01 a        38     0     4     1     8
  1.2195090839237141E-01 a        39     0     4     1     9
  1.1121928058333991E-01 a        40     0     4     1    10
  1.0780475917335544E-01 a        41     0     5     1     1
  1.2751504570292699E-01 a        42     0     5     1     2
 -3.3681775765203405E-02 a        43     0     5     1     3
  1.7427687598080355E-01 a        44     0     5     1     4
  2.0768595097570472E-01 a        45     0     5     1     5
  2.1905699770699674E-01 a        46     0     5     1     6
  1.9974442984240426E-01 a        47     0     5     1     7
  1.8276158763165137E-01 a        48     0     5     1     8
  1.7289019201828104E-01 a        49     0     5     1     9
 -2.1034834588611573E-01 a        50     0     5     1    10
  4.1059496898899855E-01 a        51     0     6     1     1
 -1.5801967263911629E-01 a        52     0     6     1     2
 -5.2536766560251545E-02 a        53     0     6     1     3
  3.2553379996214504E-01 a        54     0     6     1     4
 -1.5822703958205478E-01 a        55     0     6     1     5
 -2.2874376968826893E-01 a        56     0     6     1     6
  1.4422122615865449E-01 a        57     0     6     1     7
  3.3290942763778714E-01 a        58     0     6     1     8
 -1.0654412227948610E-02 a        59     0     6     1     9
  4.1296844049363589E-02 a        60     0     6     1    10
 -1.8422344265189378E-01 a        61     0     7     1     1
 -1.4304261224640383E-01 a        62     0     7     1     2
 -2.1159452506325210E-01 a        63     0     7     1     3
 -1.6161204783780753E-01 a        64     0     7     1     4
 -2.0288430956932518E-01 a        65     0     7     1     5
 -2.1800393318958763E-01 a        66     0     7     1     6
 -9.5211366515222329E-02 a        67     0     7     1     7
  2.0037165533461587E-01 a        68     0     7     1     8
 -1.0201192160768467E-01 a        69     0     7     1     9
  3.1318038122269659E-01 a        70     0     7     1    10
  6.1677754807064222E-01 a        71     0     8     1     1
  2.2571489075767040E-01 a        72     0     8     1     2
 -1.3390548330486884E-01 a        73     0     8     1     3
 -7.8929611220575721E-02 a        74     0     8     1     4
 -3.7365243212788561E-03 a        75     0     8     1     5
 -4.2099792462633394E-02 a        76     0     8     1     6
  5.2404261653489229E-02 a        77     0     8     1     7
 -3.0397049066986909E-01 a        78     0     8     1     8
 -3.1427451540125939E-01 a        79     0     8     1     9
 -4.0418418405712281E-02 a        80     0     8     1    10
  4.1348433203825030E-01 a        81     0     9     1     1
  2.8027745061243475E-01 a        82     0     9     1     2
 -2.8825852183351180E-01 a        83     0     9     1     3
 -1.4051012349286832E-02 a        84     0     9     1     4
 -1.8339237663634200E-01 a        85     0     9     1     5
 -8.8845640523103009E-02 a        86     0     9     1     6
 -6.7678468428274019E-02 a        87     0     9     1     7
 -2.0857940413078890E-01 a        88     0     9     1     8
 -2.6894331936152810E-01 a        89     0     9     1     9
  1.9695016323376585E-01 a        90     0     9     1    10
 -2.3560805189136794E-02 a        91     0    10     1     1
  2.7994177848557672E-01 a        92     0    10     1     2
 -7.5218918831392922E-02 a        93     0    10     1     3
  2.2337154254860561E-01 a        94     0    10     1     4
 -1.7254773893948372E-01 a        95     0    10     1     5
 -2.1257153271359994E-01 a        96     0    10     1     6
  2.5389864193328837E-01 a        97     0    10     1     7
  2.7144175699170209E-01 a        98     0    10     1     8
  1.4253201428173284E-01 a        99     0    10     1     9
 -5.7736916075586432E-02 a       100     0    10     1    10
  1.0641311198728196E-01 a       101     0    11     1     1
 -1.1341756324506437E-01 a       102     0    11     1     2
  2.2014659984587004E-01 a       103     0    11     1     3
 -1.9882349184277186E-03 a       104     0    11     1     4
 -2.4087332737389328E-01 a       105     0    11     1     5
  5.1353334448526432E-02 a       106     0    11     1     6
 -1.2451792114955465E-01 a       107     0    11     1     7
 -2.3955437462414884E-02 a       108     0    11     1     8
 -9.1304625144331852E-02 a       109     0    11     1     9
 -8.6012046986392157E-02 a       110     0    11     1    10
  1.5464698793665965E-01 a       111     0    12     1     1
  1.8588443291622278E-01 a       112     0    12     1     2
 -3.0572525717149845E-01 a       113     0    12     1     3
  5.3642060230340615E-03 a       114     0    12     1     4
 -6.1184042678487580E-02 a       115     0    12     1     5
 -2.1709596449308352E-01 a       116     0    12     1     6
 -2.7846485895443662E-01 a       117     0    12     1     7
  1.5296405611912026E-01 a       118     0    12     1     8
  1.3763337172507048E-01 a       119     0    12     1     9
 -1.7448642837063871E-01 a       120     0    12     1    10
  1.8108407545844504E-01 a       121     0    13     1     1
 -1.2625483737727730E-01 a       122     0    13     1     2
 -1.9112456877899492E-01 a       123     0    13     1     3
  1.1883379671100812E-01 a       124     0    13     1     4
  3.1651992856762345E-02 a       125     0    13     1     5
 -7.0088012122284479E-02 a       126     0    13     1     6
  2.3672265022135805E-01 a       127     0    13     1     7
 -2.3369771127013720E-02 a       128     0    13     1     8
 -1.8937572094345925E-01 a       129     0    13     1     9
  2.0211796373327934E-01 a       130     0    13     1    10
 -2.1333944337618399E-01 a       131     0    14     1     1
  1.5185189634091228E-01 a       132     0    14     1     2
 -1.8078757519739849E-01 a       133     0    14     1     3
 -4.1085326048112734E-02 a       134     0    14     1     4
 -9.6029190153138461E-02 a       135     0    14     1     5
  3.6507224266027516E-01 a       136     0    14     1     6
  7.9824465626144647E-02 a       137     0    14     1     7
  2.5256949178574511E-01 a       138     0    14     1     8
  1.3547746930269750E-01 a       139     0    14     1     9
 -1.2909364714048260E-01 a       140     0    14     1    10
  6.9191300335314110E-01 a       141     0    15     1     1
 -1.5717559572604171E-02 a       142     0    15     1     2
  2.4510248624895617E-01 a       143     0    15     1     3
  3.7874161371792492E-01 a       144     0    15     1     4
 -3.1894323867947832E-01 a       145     0    15     1     5
  1.2244484878220933E-01 a       146     0    15     1     6
  1.8512021981089730E-01 a       147     0    15     1     7
  3.4434604225923654E-01 a       148     0    15     1     8
  1.3299698453200538E-02 a       149     0    15     1     9
 -2.1880132365644190E-03 a       150     0    15     1    10
  5.8660033595112397E-02 a       151     0    16     1     1
 -2.2853390815281854E-01 a       152     0    16     1     2
  7.4019180779918980E-02 a       153     0    16     1     3
 -2.1759759391734371E-01 a       154     0    16     1     4
 -2.6505233391183103E-02 a       155     0    16     1     5
 -1.4026616524384961E-01 a       156     0    16     1     6
 -3.0551024824354667E-01 a       157     0    16     1     7
 -9.1994418525768076E-02 a       158     0    16     1     8
  1.9597282253631765E-01 a       159     0    16     1     9
  4.5759129506800951E-02 a       160     0    16     1    10
  2.6553126314166658E-01 a       161     0    17     1     1
  2.1560080367466097E-01 a       162     0    17     1     2
 -3.3211940470485074E-01 a       163     0    17     1     3
  3.7225753945784234E-03 a       164     0    17     1     4
  1.6668229901530202E-01 a       165     0    17     1     5
  1.9851453783439127E-01 a       166     0    17     1     6
  9.1040383324098209E-02 a       167     0    17     1     7
  3.2931055468249024E-02 a       168     0    17     1     8
 -2.5194021611758716E-01 a       169     0    17     1     9
  1.1286155339219066E-01 a       170     0    17     1    10
  9.4236217089054511E-02 a       171     0    18     1     1
 -3.0493157883480088E-01 a       172     0    18     1     2
  1.6393534101411469E-01 a       173     0    18     1     3
  2.6638319855843279E-01 a       174     0    18     1     4
 -3.5501903027670187E-02 a       175     0    18     1     5
 -1.1518294210803258E-01 a       176     0    18     1     6
  1.2813244849021815E-01 a       177     0    18     1     7
  3.1632723973285405E-04 a       178     0    18     1     8
 -4.3595995500114776E-01 a       179     0    18     1     9
 -2.6249275952363915E-01 a       180     0    18     1    10
  9.4163517277580822E-02 a       181     0    19     1     1
  2.9686796030371287E-01 a       182     0    19     1     2
 -6.1716257329020738E-02 a       183     0    19     1     3
 -2.0860853307312115E-02 a       184     0    19     1     4
 -2.1175645374734028E-02 a       185     0    19     1     5
 -2.0083048452656937E-01 a       186     0    19     1     6
 -3.1676794380283924E-01 a       187     0    19     1     7
  3.8306645940609528E-02 a       188     0    19     1     8
  2.0045769100382965E-01 a       189     0    19     1     9
 -4.3820234962844895E-01 a       190     0    19     1    10
  1.2360527227376644E-01 a       191     0    20     1     1
  2.5262820608047326E-01 a       192     0    20     1     2
 -2.5705042579198134E-01 a       193     0    20     1     3
 -2.1109362957927653E-02 a       194     0    20     1     4
 -3.4404694031291733E-02 a       195     0    20     1     5
  4.8308255510684177E-02 a       196     0    20     1     6
  3.0286929329748441E-01 a       197     0    20     1     7
 -9.0687002890896415E-02 a       198     0    20     1     8
 -2.2747876789990457E-01 a       199     0    20     1     9
 -1.6316675631400332E-01 a       200     0    20     1    10
  3.3285023201525910E-01 a       201     0    21     1     1
  1.0587750476365081E-01 a       202     0    21     1     2
  2.1378274619886259E-01 a       203     0    21     1     3
  3.7893230309776338E-01 a       204     0    21     1     4
 -1.2810806364085953E-01 a       205     0    21     1     5
 -2.5778637529753090E-01 a       206     0    21     1     6
 -2.7381745456569889E-01 a       207     0    21     1     7
 -1.2530603796693274E-01 a       208     0    21     1     8
 -2.1376641318224254E-02 a       209     0    21     1     9
  5.0376004232394148E-02 a       210     0    21     1    10
 -8.8972300429630127E-02 a       211     0    22     1     1
  2.6643998950151521E-01 a       212     0    22     1     2
  2.8386520470480892E-01 a       213     0    22     1     3
 -2.1559124964361123E-01 a       214     0    22     1     4
 -1.0592225083550079E-01 a       215     0    22     1     5
 -4.4855279677233656E-01 a       216     0    22     1     6
 -8.9339586736297757E-02 a       217     0    22     1     7
  2.7258724724773564E-01 a       218     0    22     1     8
 -1.3816621732880560E-01 a       219     0    22     1     9
  1.6669895242509647E-01 a       220     0    22     1    10
 -3.3495628501049357E-01 a       221     0    23     1     1
 -8.3026994025820117E-02 a       222     0    23     1     2
 -1.7507726273692936E-01 a       223     0    23     1     3
  2.3105241415264707E-01 a       224     0    23     1     4
 -2.4741123581113242E-01 a       225     0    23     1     5
  1.8564079225225832E-01 a       226     0    23     1     6
  2.2514416880945878E-01 a       227     0    23     1     7
 -4.3141079956919917E-02 a       228     0    23     1     8
  1.8752214693318145E-01 a       229     0    23     1     9
  3.6091636934518334E-01 a       230     0    23     1    10
  1.3447218433141198E-01 a       231     0    24     1     1
 -9.1418445302190551E-02 a       232     0    24     1     2
  1.0872479316543488E-02 a       233     0    24     1     3
  3.4256260343539574E-01 a       234     0    24     1     4
 -2.0751703533423549E-01 a       235     0    24     1     5
  3.0223793010185251E-01 a       236     0    24     1     6
 -1.4879193982758113E-01 a       237     0    24     1     7
  1.2299399397847524E-01 a       238     0    24     1     8
  5.3781433167073046E-02 a       239     0    24     1     9
 -2.2116332360367635E-01 a       240     0    24     1    10
 -8.2011350033687452E-02 a       241     0    25     1     1
  2.5226134974789638E-01 a       242     0    25     1     2
 -3.9531093811000810E-03 a       243     0    25     1     3
 -8.7558565078705977E-02 a       244     0    25     1     4
  8.7851112246331339E-02 a       245     0    25     1     5
  1.5968950905683274E-01 a       246     0    25     1     6
  1.4478724459619585E-01 a       247     0    25     1     7
  3.1391592291490433E-01 a       248     0    25     1     8
  8.5809567503916592E-02 a       249     0    25     1     9
 -1.5267974399889969E-01 a       250     0    25     1    10
  2.0677651508038162E-02 a       251     0    26     1     1
  1.3737276958676881E-01 a       252     0    26     1     2
 -2.9083710843711469E-01 a       253     0    26     1     3
 -3.6001483141615900E-02 a       254     0    26     1     4
 -1.9456742370440180E-01 a       255     0    26     1     5
 -5.7155819499910311E-02 a       256     0    26     1     6
 -3.0647090065598759E-01 a       257     0    26     1     7
  1.5992518092845193E-01 a       258     0    26     1     8
  1.9010158921078268E-01 a       259     0    26     1     9
 -1.0198227595210707E-01 a       260     0    26     1    10
  5.5034903575522489E-03 a       261     0    27     1     1
 -2.2376058768752805E-01 a       262     0    27     1     2
 -2.0724581419663016E-01 a       263     0    27     1     3
  1.3187135003381448E-01 a       264     0    27     1     4
 -1.8325016783535042E-01 a       265     0    27     1     5
 -3.1361685370303052E-02 a       266     0    27     1     6
 -6.8507090778999235E-03 a       267     0    27     1     7
  7.7864570239924602E-02 a       268     0    27     1     8
 -2.4369070395297648E-01 a       269     0    27     1     9
 -1.3654484204871953E-01 a       270     0    27     1    10
 -2.0752894792814192E-01 b       271     1     1
  1.3206458105002142E-01 b       272     1     2
  2.6272063809102458E-01 b       273     1     3
