################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.5210517079254391E-01 a         1     0     1     1     1
 -3.0470315311756363E-01 a         2     0     1     1     2
  2.0944582089145022E-01 a         3     0     1     1     3
 -5.7493303493192371E-02 a         4     0     1     1     4
  4.0556627894288546E-03 a         5     0     1     1     5
  1.4226193517676944E-01 a         6     0     1     1     6
 -1.0487196531676343E-01 a         7     0     1     1     7
 -1.2373934068991234E-01 a         8     0     1     1     8
 -1.8715759605348994E-01 a         9     0     1     1     9
  1.7810787964941879E-01 a        10     0     1     1    10
 -1.6790448762282870E-01 a        11     0     2     1     1
  2.7149706732200968E-01 a        12     0     2     1     2
 -7.3934616272511758E-02 a        13     0     2     1     3
  2.9320771861470113E-01 a        14     0     2     1     4
  4.3365392855944020E-02 a        15     0     2     1     5
  1.5383597116115869E-01 a        16     0     2     1     6
 -8.2280304156482881E-02 a        17     0     2     1     7
  2.1062004091100583E-01 a        18     0     2     1     8
 -1.4851039507624839E-01 a        19     0     2     1     9
 -2.3324545729729756E-01 a        20     0     2     1    10
  1.8871707253651747E-03 a        21     0     3     1     1
 -3.6661688501427571E-02 a        22     0     3     1     2
 -1.1081472680127097E-02 a        23     0     3     1     3
 -3.6699512967009414E-02 a        24     0     3     1     4
  2.9262461578568749E-01 a        25     0     3     1     5
 -1.2499140096919681E-01 a        26     0     3     1     6
  8.0564984172729961E-02 a        27     0     3     1     7
 -1.5646864281097794E-01 a        28     0     3     1     8
  2.5803188270240568E-01 a        29     0     3     1     9
 -2.0851467361449746E-01 a        30     0     3     1    10
 -3.1051899469391431E-01 a        31     0     4     1     1
  1.2812127794592151E-01 a        32     0     4     1     2
 -2.4368090298342635E-01 a        33     0     4     1     3
 -2.4535287750117426E-02 a        34     0     4     1     4
 -7.3454858192180034E-02 a        35     0     4     1     5
 -2.2569439263490523E-01 a        36     0     4     1     6
  5.3050081394370938E-02 a        37     0     4     1     7
 -3.4479154390537975E-02 a        38     0     4     1     8
 -1.5919019248427559E-02 a        39     0     4     1     9
  2.1973231688816244E-01 a        40     0     4     1    10
  4.9255529572966500E-02 a        41     0     5     1     1
 -6.0003168947048435E-02 a        42     0     5     1     2
  2.7161276357733183E-01 a        43     0     5     1     3
 -3.2685915689684381E-01 a        44     0     5     1     4
 -2.1465370196790798E-01 a        45     0     5     1     5
  1.7228588644933218E-01 a        46     0     5     1     6
 -2.8363526431211733E-01 a        47     0     5     1     7
 -2.8773244182794205E-01 a        48     0     5     1     8
 -1.6576156138674622E-01 a        49     0     5     1     9
  2.3366314730369714E-01 a        50     0     5     1    10
 -2.5811317176807441E-01 a        51     0     6     1     1
  2.8891521869865489E-01 a        52     0     6     1     2
  1.5957991662355769E-01 a        53     0     6     1     3
 -1.6598251427889868E-01 a        54     0     6     1     4
  3.3730287230454992E-01 a        55     0     6     1     5
 -1.9482884389796701E-01 a        56     0     6     1     6
 -3.9481179104797322E-02 a        57     0     6     1     7
  1.6172211428536140E-01 a        58     0     6     1     8
  2.0802504757532864E-01 a        59     0     6     1     9
 -2.2638444596813692E-01 a        60     0     6     1    10
 -2.7458445581865226E-01 a        61     0     7     1     1
 -3.8018289961732232E-02 a        62     0     7     1     2
 -2.0088073589593966E-01 a        63     0     7     1     3
  9.5856933031476244E-03 a        64     0     7     1     4
  1.2747219573794275E-01 a        65     0     7     1     5
 -1.7731819949586580E-01 a        66     0     7     1     6
  1.7575488869306646E-01 a        67     0     7     1     7
 -1.5713643220016699E-01 a        68     0     7     1     8
  3.2870540383348468E-01 a        69     0     7     1     9
 -2.0640525919312838E-01 a        70     0     7     1    10
  1.7020470485157685E-01 a        71     0     8     1     1
  2.5265970545950278E-01 a        72     0     8     1     2
  1.0402163879239062E-01 a        73     0     8     1     3
  3.1422240646703481E-01 a        74     0     8     1     4
 -1.6599882771594715E-01 a        75     0     8     1     5
  1.1342416612438809E-01 a        76     0     8     1     6
 -4.9348973208658317E-02 a        77     0     8     1     7
 -2.6399474759369778E-02 a        78     0     8     1     8
  1.2969149682456885E-01 a        79     0     8     1     9
 -4.6678423539523374E-02 a        80     0     8     1    10
  3.2305894738119861E-01 a        81     0     9     1     1
  1.6094910383693586E-01 a        82     0     9     1     2
  2.4383879334328163E-02 a        83     0     9     1     3
 -5.4576054678383300E-02 a        84     0     9     1     4
  9.4254000875095195E-02 a        85     0     9     1     5
 -1.1480668758848186E-01 a        86     0     9     1     6
  2.4177090221174100E-01 a        87     0     9     1     7
  1.4964003938425664E-02 a        88     0     9     1     8
 -2.4250178745002324E-02 a        89     0     9     1     9
 -2.0331740527665659E-01 a        90     0     9     1    10
 -2.8852717347355979E-03 a        91     0    10     1     1
 -2.5627571126244714E-01 a        92     0    10     1     2
  1.2082537457734933E-01 a        93     0    10     1     3
  1.5686497009609396E-01 a        94     0    10     1     4
 -2.4576161996022680E-01 a        95     0    10     1     5
 -1.3198917626479764E-01 a        96     0    10     1     6
  2.4455854760658469E-01 a        97     0    10     1     7
 -1.1073559157079817E-01 a        98     0    10     1     8
 -2.9036052234722953E-01 a        99     0    10     1     9
 -2.3510895632716969E-01 a       100     0    10     1    10
 -1.5091413947913221E-01 a       101     0    11     1     1
  2.4580524810542126E-01 a       102     0    11     1     2
  3.0479882638388806E-01 a       103     0    11     1     3
  2.7172440527907998E-01 a       104     0    11     1     4
  2.5852596611802303E-01 a       105     0    11     1     5
  1.4283197003234141E-01 a       106     0    11     1     6
  7.0088486101666667E-02 a       107     0    11     1     7
 -1.7599183645308433E-02 a       108     0    11     1     8
  2.8033498303038396E-01 a       109     0    11     1     9
  2.9246764881137316E-01 a       110     0    11     1    10
 -1.5142880677480200E-01 a       111     0    12     1     1
 -4.1102306649411571E-02 a       112     0    12     1     2
 -3.1903934988647398E-01 a       113     0    12     1     3
 -3.2651191242721041E-02 a       114     0    12     1     4
  2.0896017416017656E-01 a       115     0    12     1     5
  9.8876753659144639E-02 a       116     0    12     1     6
 -2.0628306214613398E-01 a       117     0    12     1     7
 -2.9106684453805742E-01 a       118     0    12     1     8
  2.8550046885873914E-01 a       119     0    12     1     9
  8.8301606973217074E-03 a       120     0    12     1    10
  3.4544918831817373E-01 a       121     0    13     1     1
 -2.5327778604915102E-01 a       122     0    13     1     2
  2.6210796711445811E-01 a       123     0    13     1     3
 -2.0487433314183123E-01 a       124     0    13     1     4
  2.9470413965397319E-01 a       125     0    13     1     5
