################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.8539460563003082E-01 a         1     0     1     1     1
  1.5477109326731803E-01 a         2     0     1     1     2
 -3.2042756918374632E-01 a         3     0     1     1     3
 -1.8999708231976506E-01 a         4     0     1     1     4
 -7.1822148333992003E-02 a         5     0     1     1     5
 -1.4493936016195261E-01 a         6     0     1     1     6
 -2.9426717336541719E-01 a         7     0     1     1     7
  1.3638694953205394E-01 a         8     0     1     1     8
  1.7932820062723384E-01 a         9     0     1     1     9
 -3.8723085132752796E-03 a        10     0     1     1    10
 -2.3242941551684149E-02 a        11     0     2     1     1
 -3.1875802231298211E-01 a        12     0     2     1     2
  2.7479881205503004E-01 a        13     0     2     1     3
  1.8412595671840340E-01 a        14     0     2     1     4
  2.7884118389899094E-03 a        15     0     2     1     5
  2.0182810026995287E-02 a        16     0     2     1     6
  4.3545624653495554E-02 a        17     0     2     1     7
  4.5496885750278375E-02 a        18     0     2     1     8
 -5.1797073655776502E-02 a        19     0     2     1     9
  1.8451818535447856E-01 a        20     0     2     1    10
  1.9687281079902383E-01 a        21     0     3     1     1
 -2.9449552291171292E-02 a        22     0     3     1     2
 -6.7756673930367550E-02 a        23     0     3     1     3
 -8.3930401609363534E-02 a        24     0     3     1     4
  8.2285328979483915E-02 a        25     0     3     1     5
 -1.7230774111614081E-01 a        26     0     3     1     6
  5.4705772672817730E-03 a        27     0     3     1     7
 -2.4788468112221931E-01 a        28     0     3     1     8
  1.5009138368310646E-01 a        29     0     3     1     9
  2.7076137330179267E-01 a        30     0     3     1    10
 -1.4633773959977175E-02 a        31     0     4     1     1
  3.6050740715067572E-02 a        32     0     4     1     2
  1.6728703625428670E-01 a        33     0     4     1     3
  1.6344461792249179E-01 a        34     0     4     1     4
  7.8964363068011648E-02 a        35     0     4     1     5
 -2.4582041934681667E-03 a        36     0     4     1     6
  2.6137675654950809E-01 a        37     0     4     1     7
 -2.5594822636761705E-01 a        38     0     4     1     8
  1.2048357878554411E-01 a        39     0     4     1     9
  1.1145430841350655E-01 a        40     0     4     1    10
  1.0791048467796777E-01 a        41     0     5     1     1
  1.2706257989324843E-01 a        42     0     5     1     2
 -3.4286149111903197E-02 a        43     0     5     1     3
  1.7507412125258617E-01 a        44     0     5     1     4
  2.0826986644298126E-01 a        45     0     5     1     5
  2.1959872846246056E-01 a        46     0     5     1     6
  2.0004398144794003E-01 a        47     0     5     1     7
  1.8365469566249304E-01 a        48     0     5     1     8
  1.7240924803363489E-01 a        49     0     5     1     9
 -2.1066582516457516E-01 a        50     0     5     1    10
  4.1227369203026754E-01 a        51     0     6     1     1
 -1.5689063988457552E-01 a        52     0     6     1     2
 -5.2730949245517147E-02 a        53     0     6     1     3
  3.2529355093772844E-01 a        54     0     6     1     4
 -1.5754266255769944E-01 a        55     0     6     1     5
 -2.2866231055234790E-01 a        56     0     6     1     6
  1.4337189291587671E-01 a        57     0     6     1     7
  3.3222104533624208E-01 a        58     0     6     1     8
 -1.1945532125154033E-02 a        59     0     6     1     9
  4.1322346925694885E-02 a        60     0     6     1    10
 -1.8469058610393579E-01 a        61     0     7     1     1
 -1.4348999152646283E-01 a        62     0     7     1     2
 -2.1233624417833896E-01 a        63     0     7     1     3
 -1.6115263789356174E-01 a        64     0     7     1     4
 -2.0247295078196995E-01 a        65     0     7     1     5
 -2.1738592979100640E-01 a        66     0     7     1     6
 -9.4517913450219204E-02 a        67     0     7     1     7
  2.0103950223722911E-01 a        68     0     7     1     8
 -1.0183960102051010E-01 a        69     0     7     1     9
  3.1267460845729100E-01 a        70     0     7     1    10
  6.1933280675523306E-01 a        71     0     8     1     1
  2.2738192460202400E-01 a        72     0     8     1     2
 -1.3388855091867224E-01 a        73     0     8     1     3
 -8.0663181220924918E-02 a        74     0     8     1     4
 -3.1186274479053405E-03 a        75     0     8     1     5
 -4.1656197840948817E-02 a        76     0     8     1     6
  5.1792734880513308E-02 a        77     0     8     1     7
 -3.0556205548807130E-01 a        78     0     8     1     8
 -3.1553039967906710E-01 a        79     0     8     1     9
 -4.1339142930200426E-02 a        80     0     8     1    10
  4.1442148095752113E-01 a        81     0     9     1     1
  2.8353728647804577E-01 a        82     0     9     1     2
 -2.8792873701610194E-01 a        83     0     9     1     3
 -1.7028958387554100E-02 a        84     0     9     1     4
 -1.8274201831553974E-01 a        85     0     9     1     5
 -8.8615624498441681E-02 a        86     0     9     1     6
 -6.9609114777620107E-02 a        87     0     9     1     7
 -2.1317711812597093E-01 a        88     0     9     1     8
 -2.6991971014565447E-01 a        89     0     9     1     9
  1.9640665834924259E-01 a        90     0     9     1    10
 -2.4119849211207810E-02 a        91     0    10     1     1
  2.7884755022382751E-01 a        92     0    10     1     2
 -7.5694106385687437E-02 a        93     0    10     1     3
  2.2351416056544463E-01 a        94     0    10     1     4
 -1.7222273794638207E-01 a        95     0    10     1     5
 -2.1148509280686026E-01 a        96     0    10     1     6
  2.5502132321003540E-01 a        97     0    10     1     7
  2.7257858535586427E-01 a        98     0    10     1     8
  1.4299378789320738E-01 a        99     0    10     1     9
 -5.8949545462662845E-02 a       100     0    10     1    10
  1.0617791143756232E-01 a       101     0    11     1     1
 -1.1258711646459513E-01 a       102     0    11     1     2
  2.1972280048111870E-01 a       103     0    11     1     3
 -7.0303946647980609E-03 a       104     0    11     1     4
 -2.4004362285858272E-01 a       105     0    11     1     5
  5.4155716079996759E-02 a       106     0    11     1     6
 -1.2295624154670474E-01 a       107     0    11     1     7
 -2.6709787113318551E-02 a       108     0    11     1     8
 -9.2885516742753541E-02 a       109     0    11     1     9
 -9.0825666679062722E-02 a       110     0    11     1    10
  1.5283550419335376E-01 a       111     0    12     1     1
  1.8462868478046368E-01 a       112     0    12     1     2
 -3.0614401510609773E-01 a       113     0    12     1     3
  4.9852281109519139E-03 a       114     0    12     1     4
 -6.1059895879573015E-02 a       115     0    12     1     5
 -2.1567498575413949E-01 a       116     0    12     1     6
 -2.7677605781429854E-01 a       117     0    12     1     7
  1.5429670811378279E-01 a       118     0    12     1     8
  1.3899774458942935E-01 a       119     0    12     1     9
 -1.7614955763533321E-01 a       120     0    12     1    10
  1.7929940634584934E-01 a       121     0    13     1     1
 -1.2774812019987819E-01 a       122     0    13     1     2
 -1.9558875327572339E-01 a       123     0    13     1     3
  1.1253997593541155E-01 a       124     0    13     1     4
