################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.8248313770053493E-01 a         1     0     1     1     1
  1.5482581973599518E-01 a         2     0     1     1     2
 -3.2514079684609276E-01 a         3     0     1     1     3
 -1.9288885710542994E-01 a         4     0     1     1     4
 -7.4019603644659579E-02 a         5     0     1     1     5
 -1.4761065661022799E-01 a         6     0     1     1     6
 -2.8977392008798930E-01 a         7     0     1     1     7
  1.3862045469861203E-01 a         8     0     1     1     8
  1.7717376705592822E-01 a         9     0     1     1     9
 -2.6097037788870431E-03 a        10     0     1     1    10
 -2.0245412501788414E-02 a        11     0     2     1     1
 -3.1728603695555019E-01 a        12     0     2     1     2
  2.7116385210189364E-01 a        13     0     2     1     3
  1.8146190300216847E-01 a        14     0     2     1     4
  5.1590933775030401E-04 a        15     0     2     1     5
  1.6782848859413810E-02 a        16     0     2     1     6
  4.4116608485198272E-02 a        17     0     2     1     7
  4.6234551881389682E-02 a        18     0     2     1     8
 -5.3962145841419416E-02 a        19     0     2     1     9
  1.8818443494921883E-01 a        20     0     2     1    10
  1.9351312158408721E-01 a        21     0     3     1     1
 -2.9641310398181967E-02 a        22     0     3     1     2
 -7.2203602375055700E-02 a        23     0     3     1     3
 -8.6810449491966910E-02 a        24     0     3     1     4
  8.0312947220422273E-02 a        25     0     3     1     5
 -1.7457281035617089E-01 a        26     0     3     1     6
  9.9947600630723755E-03 a        27     0     3     1     7
 -2.4574294469826094E-01 a        28     0     3     1     8
  1.4812504096040344E-01 a        29     0     3     1     9
  2.7124357532460230E-01 a        30     0     3     1    10
 -9.7105531454557466E-03 a        31     0     4     1     1
  3.7844057128236006E-02 a        32     0     4     1     2
  1.6460501028293706E-01 a        33     0     4     1     3
  1.6100961748109946E-01 a        34     0     4     1     4
  7.7010343924448679E-02 a        35     0     4     1     5
 -5.5541260548865280E-03 a        36     0     4     1     6
  2.6001579501719391E-01 a        37     0     4     1     7
 -2.5610967154802933E-01 a        38     0     4     1     8
  1.1861615793803705E-01 a        39     0     4     1     9
  1.1526333984876337E-01 a        40     0     4     1    10
  1.0333715727729656E-01 a        41     0     5     1     1
  1.2642455286845500E-01 a        42     0     5     1     2
 -3.8180242814847859E-02 a        43     0     5     1     3
  1.7215196290848181E-01 a        44     0     5     1     4
  2.0679697869847627E-01 a        45     0     5     1     5
  2.1811704164616311E-01 a        46     0     5     1     6
  2.0462682653015052E-01 a        47     0     5     1     7
  1.8549789717132686E-01 a        48     0     5     1     8
  1.7077186501763095E-01 a        49     0     5     1     9
 -2.1189203961682956E-01 a        50     0     5     1    10
  4.2251235579236979E-01 a        51     0     6     1     1
 -1.5474221972307561E-01 a        52     0     6     1     2
 -5.3258707089623852E-02 a        53     0     6     1     3
  3.2313795342898677E-01 a        54     0     6     1     4
 -1.5885158211757208E-01 a        55     0     6     1     5
 -2.3083588713673858E-01 a        56     0     6     1     6
  1.3757495240051087E-01 a        57     0     6     1     7
  3.3024823835435407E-01 a        58     0     6     1     8
 -1.3224445077252926E-02 a        59     0     6     1     9
  4.5158063382793934E-02 a        60     0     6     1    10
