################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.5226222868851289E-01 a         1     0     1     1     1
 -3.0452729742730894E-01 a         2     0     1     1     2
  2.0863170371174342E-01 a         3     0     1     1     3
 -5.8467021691348514E-02 a         4     0     1     1     4
  3.6280031258428018E-03 a         5     0     1     1     5
  1.4312360245354264E-01 a         6     0     1     1     6
 -1.0352599400788662E-01 a         7     0     1     1     7
 -1.2518049998020936E-01 a         8     0     1     1     8
 -1.8675056824056152E-01 a         9     0     1     1     9
  1.7899845942889317E-01 a        10     0     1     1    10
 -1.6787238702686963E-01 a        11     0     2     1     1
  2.7236769177383457E-01 a        12     0     2     1     2
 -7.3879999353051812E-02 a        13     0     2     1     3
  2.9266415967056514E-01 a        14     0     2     1     4
  4.2032091940123049E-02 a        15     0     2     1     5
  1.5452711952076043E-01 a        16     0     2     1     6
 -8.1169092805331494E-02 a        17     0     2     1     7
  2.0881477774690321E-01 a        18     0     2     1     8
 -1.4805917778503738E-01 a        19     0     2     1     9
 -2.3158512465332109E-01 a        20     0     2     1    10
  2.0972304002635413E-03 a        21     0     3     1     1
 -3.6891070528846173E-02 a        22     0     3     1     2
 -1.2304071498072260E-02 a        23     0     3     1     3
 -3.7829818006240495E-02 a        24     0     3     1     4
  2.9272856954255011E-01 a        25     0     3     1     5
 -1.2409693392504845E-01 a        26     0     3     1     6
  8.1937530048572030E-02 a        27     0     3     1     7
 -1.5760719996931793E-01 a        28     0     3     1     8
  2.5838127059401694E-01 a        29     0     3     1     9
 -2.0810535823930720E-01 a        30     0     3     1    10
 -3.1048965464856704E-01 a        31     0     4     1     1
  1.2891703142459654E-01 a        32     0     4     1     2
 -2.4363098294779548E-01 a        33     0     4     1     3
 -2.5032102329298651E-02 a        34     0     4     1     4
 -7.4673499409590186E-02 a        35     0     4     1     5
 -2.2506268086724568E-01 a        36     0     4     1     6
  5.4065732053348824E-02 a        37     0     4     1     7
 -3.6129170582639425E-02 a        38     0     4     1     8
 -1.5506605229537365E-02 a        39     0     4     1     9
  2.2124986613046180E-01 a        40     0     4     1    10
  4.9583988230278785E-02 a        41     0     5     1     1
 -6.1294516304525849E-02 a        42     0     5     1     2
  2.6930938998801990E-01 a        43     0     5     1     3
 -3.2837622765126090E-01 a        44     0     5     1     4
 -2.1318789184853176E-01 a        45     0     5     1     5
  1.7336352392445337E-01 a        46     0     5     1     6
 -2.8219436623840083E-01 a        47     0     5     1     7
 -2.8819786687005061E-01 a        48     0     5     1     8
 -1.6552103378307079E-01 a        49     0     5     1     9
  2.3299905869459089E-01 a        50     0     5     1    10
 -2.5808948172739288E-01 a        51     0     6     1     1
  2.8955773414334857E-01 a        52     0     6     1     2
