################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.5219150425852582E-01 a         1     0     1     1     1
 -3.0475661535769905E-01 a         2     0     1     1     2
  2.0939752033395775E-01 a         3     0     1     1     3
 -5.7655625836418485E-02 a         4     0     1     1     4
  3.9716582845930109E-03 a         5     0     1     1     5
  1.4232996043440047E-01 a         6     0     1     1     6
 -1.0466653548025594E-01 a         7     0     1     1     7
 -1.2387869518040302E-01 a         8     0     1     1     8
 -1.8731289543253618E-01 a         9     0     1     1     9
  1.7826767493504911E-01 a        10     0     1     1    10
 -1.6782196225788057E-01 a        11     0     2     1     1
  2.7159689453906716E-01 a        12     0     2     1     2
 -7.3861649519504885E-02 a        13     0     2     1     3
  2.9311982734935166E-01 a        14     0     2     1     4
  4.3095549648409046E-02 a        15     0     2     1     5
  1.5380156856997257E-01 a        16     0     2     1     6
 -8.2096540047017455E-02 a        17     0     2     1     7
  2.1042794558744227E-01 a        18     0     2     1     8
 -1.4865005426368536E-01 a        19     0     2     1     9
 -2.3301261658750916E-01 a        20     0     2     1    10
  1.9684894965423553E-03 a        21     0     3     1     1
 -3.6799151992645697E-02 a        22     0     3     1     2
 -1.1192030876513692E-02 a        23     0     3     1     3
 -3.6890260423635413E-02 a        24     0     3     1     4
  2.9265117489192127E-01 a        25     0     3     1     5
 -1.2487114579728729E-01 a        26     0     3     1     6
  8.0766891184176778E-02 a        27     0     3     1     7
 -1.5656842642556196E-01 a        28     0     3     1     8
  2.5787656836473838E-01 a        29     0     3     1     9
 -2.0840853018323868E-01 a        30     0     3     1    10
 -3.1044356625160852E-01 a        31     0     4     1     1
  1.2821252033530545E-01 a        32     0     4     1     2
 -2.4361421114240245E-01 a        33     0     4     1     3
 -2.4615620642216930E-02 a        34     0     4     1     4
 -7.3701495729915925E-02 a        35     0     4     1     5
 -2.2572583671111390E-01 a        36     0     4     1     6
  5.3218042366585380E-02 a        37     0     4     1     7
 -3.4654730118558158E-02 a        38     0     4     1     8
 -1.6046668183623554E-02 a        39     0     4     1     9
  2.1994513402694246E-01 a        40     0     4     1    10
  4.9320369637013105E-02 a        41     0     5     1     1
 -6.0369859275322686E-02 a        42     0     5     1     2
  2.7134391479454706E-01 a        43     0     5     1     3
 -3.2712019878214676E-01 a        44     0     5     1     4
 -2.1434073905459977E-01 a        45     0     5     1     5
  1.7256276505123330E-01 a        46     0     5     1     6
 -2.8344450555687378E-01 a        47     0     5     1     7
 -2.8774452181049925E-01 a        48     0     5     1     8
 -1.6592877018157368E-01 a        49     0     5     1     9
  2.3366799792246826E-01 a        50     0     5     1    10
 -2.5805226856067331E-01 a        51     0     6     1     1
  2.8898889056558258E-01 a        52     0     6     1     2
  1.5963376563464043E-01 a        53     0     6     1     3
 -1.6604737748751025E-01 a        54     0     6     1     4
  3.3710372969131397E-01 a        55     0     6     1     5
 -1.9485423279685171E-01 a        56     0     6     1     6
 -3.9345562331956567E-02 a        57     0     6     1     7
  1.6158034912819705E-01 a        58     0     6     1     8
  2.0792197996134992E-01 a        59     0     6     1     9
 -2.2621261096869580E-01 a        60     0     6     1    10
 -2.7457619791552973E-01 a        61     0     7     1     1
 -3.8817446263654840E-02 a        62     0     7     1     2
 -2.0140592543885560E-01 a        63     0     7     1     3
  9.2421606863772945E-03 a        64     0     7     1     4
  1.2828462389687295E-01 a        65     0     7     1     5
 -1.7667904202648221E-01 a        66     0     7     1     6
  1.7588630659675622E-01 a        67     0     7     1     7
 -1.5705066693572961E-01 a        68     0     7     1     8
  3.2848732784501405E-01 a        69     0     7     1     9
 -2.0640935951749056E-01 a        70     0     7     1    10
  1.7025438947626270E-01 a        71     0     8     1     1
  2.5271980671220029E-01 a        72     0     8     1     2
  1.0406556862826427E-01 a        73     0     8     1     3
  3.1416949128714250E-01 a        74     0     8     1     4
 -1.6616128756691434E-01 a        75     0     8     1     5
  1.1340345394901681E-01 a        76     0     8     1     6
 -4.9238337517253282E-02 a        77     0     8     1     7
 -2.6515126281312341E-02 a        78     0     8     1     8
  1.2960741462370665E-01 a        79     0     8     1     9
 -4.6538241144878957E-02 a        80     0     8     1    10
  3.2300794748839512E-01 a        81     0     9     1     1
  1.5937459131642326E-01 a        82     0     9     1     2
  2.3531584562721589E-02 a        83     0     9     1     3
 -5.5096809325592119E-02 a        84     0     9     1     4
  9.5865343844017209E-02 a        85     0     9     1     5
 -1.1382799281632376E-01 a        86     0     9     1     6
  2.4191656053639649E-01 a        87     0     9     1     7
  1.5312696842827682E-02 a        88     0     9     1     8
 -2.4732565360960031E-02 a        89     0     9     1     9
 -2.0385228012135137E-01 a        90     0     9     1    10
 -2.8323654106994704E-03 a        91     0    10     1     1
 -2.5621171286514233E-01 a        92     0    10     1     2
  1.2087215295489250E-01 a        93     0    10     1     3
  1.5680862373800564E-01 a        94     0    10     1     4
 -2.4593461419279922E-01 a        95     0    10     1     5
 -1.3201123147943461E-01 a        96     0    10     1     6
  2.4467635724641770E-01 a        97     0    10     1     7
 -1.1085874228259086E-01 a        98     0    10     1     8
 -2.9045005668894153E-01 a        99     0    10     1     9
 -2.3495968408767789E-01 a       100     0    10     1    10
 -1.5142795726691535E-01 a       101     0    11     1     1
  2.4423276832059396E-01 a       102     0    11     1     2
  3.0445181770155749E-01 a       103     0    11     1     3
  2.7203573728267388E-01 a       104     0    11     1     4
  2.5987139665338155E-01 a       105     0    11     1     5
  1.4422837698190419E-01 a       106     0    11     1     6
  6.9465375063245668E-02 a       107     0    11     1     7
 -1.7627938519545416E-02 a       108     0    11     1     8
  2.7942108873916155E-01 a       109     0    11     1     9
  2.9305650267740352E-01 a       110     0    11     1    10
 -1.5138619435746872E-01 a       111     0    12     1     1
 -4.1050760327413637E-02 a       112     0    12     1     2
 -3.1900167310997402E-01 a       113     0    12     1     3
 -3.2696574371672164E-02 a       114     0    12     1     4
  2.0882083916442443E-01 a       115     0    12     1     5
  9.8858989695617419E-02 a       116     0    12     1     6
 -2.0618817455698307E-01 a       117     0    12     1     7
 -2.9116603399454438E-01 a       118     0    12     1     8
  2.8542835508398251E-01 a       119     0    12     1     9
  8.9503892537673158E-03 a       120     0    12     1    10
  3.4447610118809846E-01 a       121     0    13     1     1
 -2.5300197138895952E-01 a       122     0    13     1     2
  2.6225911612808644E-01 a       123     0    13     1     3
