################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.8435596975350474E-01 a         1     0     1     1     1
  1.5482098413147749E-01 a         2     0     1     1     2
 -3.2331936113324816E-01 a         3     0     1     1     3
 -1.9221006867855289E-01 a         4     0     1     1     4
 -7.3412257423993821E-02 a         5     0     1     1     5
 -1.4725108661990802E-01 a         6     0     1     1     6
 -2.9200271276248013E-01 a         7     0     1     1     7
  1.3712592203699006E-01 a         8     0     1     1     8
  1.7808320142477208E-01 a         9     0     1     1     9
 -2.3903545653816975E-03 a        10     0     1     1    10
 -2.1168112858168824E-02 a        11     0     2     1     1
 -3.1794641844052057E-01 a        12     0     2     1     2
  2.7245464328522795E-01 a        13     0     2     1     3
  1.8220707093368671E-01 a        14     0     2     1     4
  1.0192297686948517E-03 a        15     0     2     1     5
  1.7531529617462720E-02 a        16     0     2     1     6
  4.3856367944292672E-02 a        17     0     2     1     7
  4.5268383924371547E-02 a        18     0     2     1     8
 -5.3247757161599990E-02 a        19     0     2     1     9
  1.8750955821897436E-01 a        20     0     2     1    10
  1.9557732873250439E-01 a        21     0     3     1     1
 -2.9550311401257783E-02 a        22     0     3     1     2
 -7.0411375653597369E-02 a        23     0     3     1     3
 -8.6123373005846202E-02 a        24     0     3     1     4
  8.0925544306744632E-02 a        25     0     3     1     5
 -1.7432775146660370E-01 a        26     0     3     1     6
  7.8084104257685055E-03 a        27     0     3     1     7
 -2.4710612302377288E-01 a        28     0     3     1     8
  1.4901238738134609E-01 a        29     0     3     1     9
  2.7168355808912453E-01 a        30     0     3     1    10
 -1.1585066789058199E-02 a        31     0     4     1     1
  3.7013072417504574E-02 a        32     0     4     1     2
  1.6555956297258570E-01 a        33     0     4     1     3
  1.6176992013839958E-01 a        34     0     4     1     4
  7.7441656905550174E-02 a        35     0     4     1     5
 -4.7889828761868408E-03 a        36     0     4     1     6
  2.6079787215061523E-01 a        37     0     4     1     7
 -2.5661010247455901E-01 a        38     0     4     1     8
  1.1917376111746876E-01 a        39     0     4     1     9
  1.1441860116575056E-01 a        40     0     4     1    10
  1.0590046260956433E-01 a        41     0     5     1     1
  1.2666438064497876E-01 a        42     0     5     1     2
 -3.6413019773285100E-02 a        43     0     5     1     3
  1.7287078097639266E-01 a        44     0     5     1     4
  2.0744478052783619E-01 a        45     0     5     1     5
  2.1813508249437569E-01 a        46     0     5     1     6
  2.0253086479670210E-01 a        47     0     5     1     7
  1.8448953009574678E-01 a        48     0     5     1     8
  1.7167603541852269E-01 a        49     0     5     1     9
 -2.1097331365253749E-01 a        50     0     5     1    10
  4.1805527219354804E-01 a        51     0     6     1     1
 -1.5580501120564413E-01 a        52     0     6     1     2
 -5.3036015185330611E-02 a        53     0     6     1     3
  3.2405168801328860E-01 a        54     0     6     1     4
 -1.5856493265095165E-01 a        55     0     6     1     5
 -2.3014855780044724E-01 a        56     0     6     1     6
  1.4077946953980860E-01 a        57     0     6     1     7
  3.3068787202802069E-01 a        58     0     6     1     8
 -1.3026173819462144E-02 a        59     0     6     1     9
  4.4123892588115540E-02 a        60     0     6     1    10
 -1.8813179215313772E-01 a        61     0     7     1     1
 -1.4414038735874235E-01 a        62     0     7     1     2
 -2.1379580270167697E-01 a        63     0     7     1     3
 -1.6357953785398349E-01 a        64     0     7     1     4
 -2.0256738137287847E-01 a        65     0     7     1     5
 -2.1848742772937796E-01 a        66     0     7     1     6
 -9.1847209418252349E-02 a        67     0     7     1     7
  2.0184304260289312E-01 a        68     0     7     1     8
 -1.0219649219336777E-01 a        69     0     7     1     9
  3.1085379743034713E-01 a        70     0     7     1    10
  6.3082048392453793E-01 a        71     0     8     1     1
  2.2749984519732355E-01 a        72     0     8     1     2
 -1.3204112658758177E-01 a        73     0     8     1     3
 -8.1623493588210930E-02 a        74     0     8     1     4
 -3.5519290871827364E-03 a        75     0     8     1     5
 -4.1254187022546809E-02 a        76     0     8     1     6
  4.6872989537794500E-02 a        77     0     8     1     7
 -3.0749581140357479E-01 a        78     0     8     1     8
 -3.1650523901030370E-01 a        79     0     8     1     9
 -3.9678060217544234E-02 a        80     0     8     1    10
  4.1859323543481380E-01 a        81     0     9     1     1
  2.8596119211150056E-01 a        82     0     9     1     2
 -2.8499856343320562E-01 a        83     0     9     1     3
 -1.7764347044114372E-02 a        84     0     9     1     4
 -1.8190916136550256E-01 a        85     0     9     1     5
 -8.7356468932842754E-02 a        86     0     9     1     6
 -8.1863495987497870E-02 a        87     0     9     1     7
 -2.2025424557650389E-01 a        88     0     9     1     8
 -2.7235548908614776E-01 a        89     0     9     1     9
  2.0143136848695137E-01 a        90     0     9     1    10
 -2.7039510030610388E-02 a        91     0    10     1     1
  2.7761774469857542E-01 a        92     0    10     1     2
 -7.7396121689825528E-02 a        93     0    10     1     3
  2.2109673864899482E-01 a        94     0    10     1     4
 -1.7199369280439342E-01 a        95     0    10     1     5
 -2.1169215576245265E-01 a        96     0    10     1     6
  2.5792166910321535E-01 a        97     0    10     1     7
  2.7366788901249461E-01 a        98     0    10     1     8
  1.4255792501844852E-01 a        99     0    10     1     9
 -6.1592534073771368E-02 a       100     0    10     1    10
  1.0593357095038085E-01 a       101     0    11     1     1
 -1.1824850055282546E-01 a       102     0    11     1     2
  2.2108668903563053E-01 a       103     0    11     1     3
 -9.2181974229083603E-03 a       104     0    11     1     4
 -2.3816941224076280E-01 a       105     0    11     1     5
  6.1121962818998676E-02 a       106     0    11     1     6
 -1.3085420956133723E-01 a       107     0    11     1     7
 -2.7833394034620717E-02 a       108     0    11     1     8
 -9.9083343526381193E-02 a       109     0    11     1     9
 -9.2150972234937331E-02 a       110     0    11     1    10
  1.4796464063801207E-01 a       111     0    12     1     1
  1.8302185380930194E-01 a       112     0    12     1     2
 -3.0768958509739230E-01 a       113     0    12     1     3
  1.7491224599588710E-03 a       114     0    12     1     4
 -5.9434935406509765E-02 a       115     0    12     1     5
 -2.1594801652179038E-01 a       116     0    12     1     6
 -2.7428333214139528E-01 a       117     0    12     1     7
  1.5481094648975127E-01 a       118     0    12     1     8
  1.3826703173212082E-01 a       119     0    12     1     9
 -1.8013357300222732E-01 a       120     0    12     1    10
  1.7306287258735453E-01 a       121     0    13     1     1
 -1.3821743880712750E-01 a       122     0    13     1     2
 -2.0538832711279639E-01 a       123     0    13     1     3
  1.0767205570437628E-01 a       124     0    13     1     4
  3.4820357633557439E-02 a       125     0    13     1     5
 -6.2904953258671847E-02 a       126     0    13     1     6
  2.4685645616416535E-01 a       127     0    13     1     7
 -1.0545606722120031E-02 a       128     0    13     1     8
 -2.0922361397450309E-01 a       129     0    13     1     9
  1.9339463039608662E-01 a       130     0    13     1    10
 -2.2374027316250092E-01 a       131     0    14     1     1
  1.5011642468720257E-01 a       132     0    14     1     2
 -1.8133188396359792E-01 a       133     0    14     1     3
 -4.5703611807574256E-02 a       134     0    14     1     4
 -9.2113691093814162E-02 a       135     0    14     1     5
  3.6436279407772820E-01 a       136     0    14     1     6
  8.0296898614941742E-02 a       137     0    14     1     7
  2.5064044798030571E-01 a       138     0    14     1     8
  1.3674681785814313E-01 a       139     0    14     1     9
 -1.3344526361077400E-01 a       140     0    14     1    10
  6.8016638169107524E-01 a       141     0    15     1     1
 -1.2027387566643099E-02 a       142     0    15     1     2
  2.2598269649522668E-01 a       143     0    15     1     3
  3.5633304581046976E-01 a       144     0    15     1     4
 -3.2145254998813061E-01 a       145     0    15     1     5
  1.0725851920729793E-01 a       146     0    15     1     6
  2.1921212580572250E-01 a       147     0    15     1     7
  3.7190895317636385E-01 a       148     0    15     1     8
  1.3608147319602791E-02 a       149     0    15     1     9
 -2.5883874578409472E-03 a       150     0    15     1    10
  6.5381562551860450E-02 a       151     0    16     1     1
 -2.2815229582311572E-01 a       152     0    16     1     2
  8.0904213388685281E-02 a       153     0    16     1     3
 -2.1725586263091703E-01 a       154     0    16     1     4
 -1.9604982750757345E-02 a       155     0    16     1     5
 -1.3995326802702407E-01 a       156     0    16     1     6
 -3.1175406452585896E-01 a       157     0    16     1     7
 -1.0039111499386784E-01 a       158     0    16     1     8
  2.0057975036798384E-01 a       159     0    16     1     9
  4.1398454504635571E-02 a       160     0    16     1    10
  2.6566511283937766E-01 a       161     0    17     1     1
  2.1569428752982761E-01 a       162     0    17     1     2
 -3.3346283657339693E-01 a       163     0    17     1     3
  3.4895139547341616E-03 a       164     0    17     1     4
  1.6630428126716965E-01 a       165     0    17     1     5
  1.9758649881384341E-01 a       166     0    17     1     6
  9.1559566922604252E-02 a       167     0    17     1     7
  3.3528320623289483E-02 a       168     0    17     1     8
 -2.5305424829289319E-01 a       169     0    17     1     9
  1.1390607623460788E-01 a       170     0    17     1    10
  9.4416840902536145E-02 a       171     0    18     1     1
 -3.0480542680974748E-01 a       172     0    18     1     2
  1.6212244347754359E-01 a       173     0    18     1     3
  2.6606869320832360E-01 a       174     0    18     1     4
 -3.6012020035027570E-02 a       175     0    18     1     5
 -1.1643528671409796E-01 a       176     0    18     1     6
  1.2883306211178971E-01 a       177     0    18     1     7
  1.1223082154742789E-03 a       178     0    18     1     8
 -4.3746328854084243E-01 a       179     0    18     1     9
 -2.6108322552921198E-01 a       180     0    18     1    10
  1.0260034811176603E-01 a       181     0    19     1     1
  2.9118178997401983E-01 a       182     0    19     1     2
 -6.2146609691317661E-02 a       183     0    19     1     3
 -2.2222276232039217E-02 a       184     0    19     1     4
 -2.1961486673904365E-02 a       185     0    19     1     5
 -1.9827501187410240E-01 a       186     0    19     1     6
 -3.1072647964529299E-01 a       187     0    19     1     7
  4.3132805502555722E-02 a       188     0    19     1     8
  2.0206080188714329E-01 a       189     0    19     1     9
 -4.4401966463297410E-01 a       190     0    19     1    10
  1.4300292627337463E-01 a       191     0    20     1     1
  2.3795860940454747E-01 a       192     0    20     1     2
 -2.5739417223762501E-01 a       193     0    20     1     3
 -2.5048103244106640E-02 a       194     0    20     1     4
 -4.0218119883674679E-02 a       195     0    20     1     5
  5.4987724811590900E-02 a       196     0    20     1     6
  3.1271994557853733E-01 a       197     0    20     1     7
 -8.6393603164913249E-02 a       198     0    20     1     8
 -2.2790883964798475E-01 a       199     0    20     1     9
 -1.7626399057435896E-01 a       200     0    20     1    10
  3.5115811607301389E-01 a       201     0    21     1     1
  1.0346381889300223E-01 a       202     0    21     1     2
  2.1361108635508594E-01 a       203     0    21     1     3
  3.7920777493857094E-01 a       204     0    21     1     4
 -1.2480636032482204E-01 a       205     0    21     1     5
 -2.5638352372207318E-01 a       206     0    21     1     6
 -2.6775510731798952E-01 a       207     0    21     1     7
 -1.1765000310557215E-01 a       208     0    21     1     8
 -1.6874772014337656E-02 a       209     0    21     1     9
  4.3928393532021139E-02 a       210     0    21     1    10
 -8.8853690568724830E-02 a       211     0    22     1     1
  2.6652282948732015E-01 a       212     0    22     1     2
  2.8267473308037583E-01 a       213     0    22     1     3
 -2.1579777521247692E-01 a       214     0    22     1     4
 -1.0625722830121369E-01 a       215     0    22     1     5
 -4.4937517127914328E-01 a       216     0    22     1     6
 -8.8879516258321759E-02 a       217     0    22     1     7
  2.7311650908525847E-01 a       218     0    22     1     8
 -1.3915340821243585E-01 a       219     0    22     1     9
  1.6762454815799335E-01 a       220     0    22     1    10
 -3.5133283805966348E-01 a       221     0    23     1     1
 -7.6962360188674098E-02 a       222     0    23     1     2
 -1.7384130869194903E-01 a       223     0    23     1     3
  2.2975696370153187E-01 a       224     0    23     1     4
 -2.4962082804423583E-01 a       225     0    23     1     5
  1.8290994591873072E-01 a       226     0    23     1     6
  2.1698628218068114E-01 a       227     0    23     1     7
 -5.2548139932068874E-02 a       228     0    23     1     8
  1.8342214772614721E-01 a       229     0    23     1     9
  3.6801749240873372E-01 a       230     0    23     1    10
  1.3459785372543176E-01 a       231     0    24     1     1
 -9.1330674768295678E-02 a       232     0    24     1     2
  9.6111520836876449E-03 a       233     0    24     1     3
