################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.8349575361096102E-01 a         1     0     1     1     1
  1.5476073393150527E-01 a         2     0     1     1     2
 -3.2425636524427370E-01 a         3     0     1     1     3
 -1.9269377936583629E-01 a         4     0     1     1     4
 -7.3628494880954284E-02 a         5     0     1     1     5
 -1.4737022674539405E-01 a         6     0     1     1     6
 -2.9042950729247552E-01 a         7     0     1     1     7
  1.3815018094637860E-01 a         8     0     1     1     8
  1.7746046814299274E-01 a         9     0     1     1     9
 -2.6196214630022064E-03 a        10     0     1     1    10
 -2.0601004692990262E-02 a        11     0     2     1     1
 -3.1762074592121170E-01 a        12     0     2     1     2
  2.7179421287481448E-01 a        13     0     2     1     3
  1.8169374340097494E-01 a        14     0     2     1     4
  8.8377858938384782E-04 a        15     0     2     1     5
  1.7122154465584176E-02 a        16     0     2     1     6
  4.3917081789164147E-02 a        17     0     2     1     7
  4.5746845123400284E-02 a        18     0     2     1     8
 -5.3828744477765596E-02 a        19     0     2     1     9
  1.8799338702404267E-01 a        20     0     2     1    10
  1.9465122992813008E-01 a        21     0     3     1     1
 -2.9643838588305195E-02 a        22     0     3     1     2
 -7.1352184829896886E-02 a        23     0     3     1     3
 -8.6597448180023198E-02 a        24     0     3     1     4
  8.0668294852882821E-02 a        25     0     3     1     5
 -1.7439237894871923E-01 a        26     0     3     1     6
  9.3819126715159098E-03 a        27     0     3     1     7
 -2.4613017208683041E-01 a        28     0     3     1     8
  1.4843399044733618E-01 a        29     0     3     1     9
  2.7130769157225604E-01 a        30     0     3     1    10
 -1.0505598579740575E-02 a        31     0     4     1     1
  3.7458975877573110E-02 a        32     0     4     1     2
  1.6505261736913901E-01 a        33     0     4     1     3
  1.6127024353557820E-01 a        34     0     4     1     4
  7.7308540132931702E-02 a        35     0     4     1     5
