################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.8356407306427133E-01 a         1     0     1     1     1
  1.5480567690047012E-01 a         2     0     1     1     2
 -3.2403035661218854E-01 a         3     0     1     1     3
 -1.9264124038954197E-01 a         4     0     1     1     4
 -7.3460878264648671E-02 a         5     0     1     1     5
 -1.4741125739761538E-01 a         6     0     1     1     6
 -2.9062372910231277E-01 a         7     0     1     1     7
  1.3789781800644288E-01 a         8     0     1     1     8
  1.7767050424215144E-01 a         9     0     1     1     9
 -2.5075329106116428E-03 a        10     0     1     1    10
 -2.0776343585356547E-02 a        11     0     2     1     1
 -3.1767580264759676E-01 a        12     0     2     1     2
  2.7198690198447889E-01 a        13     0     2     1     3
  1.8175311172057371E-01 a        14     0     2     1     4
  1.0637145429470830E-03 a        15     0     2     1     5
  1.7257823708405739E-02 a        16     0     2     1     6
  4.4012806923002482E-02 a        17     0     2     1     7
  4.5616574074002686E-02 a        18     0     2     1     8
 -5.3646698936135745E-02 a        19     0     2     1     9
  1.8791212419619896E-01 a        20     0     2     1    10
  1.9476148962093473E-01 a        21     0     3     1     1
 -2.9595217749128867E-02 a        22     0     3     1     2
 -7.1140726457267670E-02 a        23     0     3     1     3
 -8.6550871963327725E-02 a        24     0     3     1     4
  8.0831901545477106E-02 a        25     0     3     1     5
 -1.7447731262018598E-01 a        26     0     3     1     6
  9.1653703826370253E-03 a        27     0     3     1     7
 -2.4636691567894603E-01 a        28     0     3     1     8
  1.4863653883944861E-01 a        29     0     3     1     9
  2.7144694517050488E-01 a        30     0     3     1    10
 -1.0735304170192278E-02 a        31     0     4     1     1
  3.7367152831890287E-02 a        32     0     4     1     2
  1.6520529687050220E-01 a        33     0     4     1     3
  1.6132517166380464E-01 a        34     0     4     1     4
  7.7480953510764283E-02 a        35     0     4     1     5
 -5.0847777215431138E-03 a        36     0     4     1     6
  2.6031430627839491E-01 a        37     0     4     1     7
 -2.5652618336926392E-01 a        38     0     4     1     8
  1.1884147851624836E-01 a        39     0     4     1     9
  1.1492402589216678E-01 a        40     0     4     1    10
  1.0500321374564967E-01 a        41     0     5     1     1
  1.2659828756211658E-01 a        42     0     5     1     2
 -3.7206904841904476E-02 a        43     0     5     1     3
  1.7244371784078458E-01 a        44     0     5     1     4
  2.0724124542501685E-01 a        45     0     5     1     5
  2.1797700018058333E-01 a        46     0     5     1     6
  2.0383791094515355E-01 a        47     0     5     1     7
  1.8512062431007850E-01 a        48     0     5     1     8
  1.7135753502690274E-01 a        49     0     5     1     9
 -2.1146132264180725E-01 a        50     0     5     1    10
  4.2014349081807550E-01 a        51     0     6     1     1
 -1.5536345482347133E-01 a        52     0     6     1     2
 -5.3151773275323562E-02 a        53     0     6     1     3
