     3
  8    0.6590001656   0.6402299958   0.6004161137   0.5453024594   0.5866996624   0.5207516925   0.4104848234   0.2019202393   0.0010004449   0.0101985243   0.0173638081   0.0310263737   0.0111654166   0.0199508303   0.0033973261   0.0346323056   0.0646644352   0.1155450992   0.0500090182   0.0893581912
  1    0.3069660391   0.3263046641   0.2944800861   0.3164899970   0.2685217627   0.2957236127   0.2338109392   0.2671006996   0.2866015903   0.3055533307   0.2508766323   0.3027470303   0.1922310073   0.2972115147   0.0864794927   0.2812048774   0.0000716779   0.0265396406   0.0089834477   0.0394067342   0.0057766093   0.0253396376   0.0060332005   0.0002214058   0.0819782562   0.0294836520   0.1293327995   0.0214032844   0.0938875106   0.0331535508
  1    0.3069660391   0.3326955016   0.2944800861   0.3237399989   0.2685217627   0.3046925010   0.2338109392   0.2782017598   0.3000980720   0.3055533307   0.2698750602   0.3027470303   0.2182538161   0.2972115147   0.1154407467   0.2812048774   0.0001307609   0.0228271394   0.0104403760   0.0379498058   0.0067134552   0.0244027917   0.0058101436   0.0004131596   0.0721259429   0.0353045059   0.1283286290   0.0260020784   0.0945151614   0.0349808001
        0.0000000000      -25.4660281267      -25.4660281267        0.0000000000
