################################################################################
# Statistics for individual neurons gathered during RMSE calculation.
################################################################################
# Col  Name    Description
################################################################################
# 1    element Element index.
# 2    neuron  Neuron number.
# 3    count   Number of neuron value computations.
# 4    min     Minimum neuron value encounterd.
# 5    max     Maximum neuron value encounterd.
# 6    mean    Mean neuron value.
# 7    sigma   Standard deviation of neuron value.
####################################################################################################
#        1          2          3                4                5                6                7
#  element     neuron      count              min              max             mean            sigma
####################################################################################################
         1          1         40  -5.03742804E-01   4.96257196E-01   7.09432513E-15   2.57993455E-01
         1          2         40  -5.04060330E-01   4.95939670E-01   2.44249065E-15   2.58127630E-01
         1          3         40  -5.03777157E-01   4.96222843E-01   5.25968158E-15   2.59127036E-01
         1          4         40  -5.02218437E-01   4.97781563E-01  -1.12132525E-15   2.61291804E-01
         1          5         40  -5.38357567E-01   4.61642433E-01  -1.79301018E-15   2.41092443E-01
         1          6         40  -5.70001655E-01   4.29998345E-01   1.36210487E-15   2.33978353E-01
         1          7         40  -6.41927199E-01   3.58072801E-01   4.65599781E-16   2.37079827E-01
         1          8         40  -6.09909355E-01   3.90090645E-01  -7.17308157E-16   2.53970326E-01
         1          9         40   4.43978765E-01   8.75670327E-01   7.23887526E-01   9.82404653E-02
         1         10         40  -7.78665536E-01  -5.69291610E-01  -6.98145607E-01   5.97149732E-02
         1         11         40  -4.27391493E-01   9.06525555E-01   1.67179312E-01   3.24780051E-01
         1         12         40   1.28043350E+00   1.83709236E+00   1.51728760E+00   1.42955448E-01
         1         13         40   5.84099030E-01   8.28894767E-01   7.17808667E-01   6.36292514E-02
         1         14         40   1.98040533E+00   2.49800291E+00   2.25664221E+00   1.26466615E-01
         1         15         40  -1.14782470E+00   6.72809754E-01  -1.92370372E-01   4.56765776E-01
         1         16         40  -5.77072589E-01  -3.87725949E-01  -4.99272133E-01   4.98259652E-02
         1         17         40   1.56669255E+00   1.92148285E+00   1.73052916E+00   9.48073856E-02
         1         18         40  -4.63057413E-01   7.56971262E-02  -1.03828991E-01   1.45243499E-01
         1         19         40  -1.77519869E+00  -1.55931906E+00  -1.64074822E+00   5.24677288E-02
         1         20         40   1.87099495E+00   2.82561224E+00   2.30888802E+00   2.50752740E-01
         1         21         40   6.69713750E-02   6.80414256E-01   4.34921057E-01   1.45122405E-01
         1         22         40  -2.06595726E+00  -1.36955236E+00  -1.82230155E+00   1.90889491E-01
         1         23         40  -1.38606410E+00  -1.26677239E+00  -1.33893781E+00   2.71784800E-02
         1         24         40   2.64930529E+00   2.99638875E+00   2.86904687E+00   1.02594889E-01
         1         25         40  -3.90131927E+00  -3.42274176E+00  -3.72169998E+00   1.15143893E-01
         1         26         40   1.61711476E+00   1.76996390E+00   1.67117965E+00   4.21754493E-02
         1         27         40  -2.65779880E+00  -2.44932514E+00  -2.59714838E+00   6.36539526E-02
         1         28         40  -2.95528575E+00  -2.75561061E+00  -2.88501498E+00   4.65110752E-02
         1         29         40   1.90631912E+00   2.14514777E+00   2.03882006E+00   6.33328021E-02
         1         30         40  -4.20656741E+00  -3.89199764E+00  -4.10139171E+00   8.70249164E-02
         1         31         40   2.54649403E+00   2.79200313E+00   2.67864455E+00   6.50523121E-02
         1         32         40   1.67384654E+00   1.76581844E+00   1.72249693E+00   2.17283602E-02
         1         33         40  -2.23110982E+00  -2.00344769E+00  -2.12066834E+00   5.84443723E-02
         1         34         40  -1.76936735E+00  -1.62638823E+00  -1.66798503E+00   4.07473837E-02
         1         35         40   2.75527699E+00   3.05926852E+00   2.94013094E+00   7.05906893E-02
         1         36         40   1.71190020E+00   1.88825246E+00   1.79214857E+00   5.05261565E-02
         1         37         40  -2.79961941E+00  -2.76539803E+00  -2.78675276E+00   7.54658705E-03
         1         38         40   3.64166557E+00   4.28729046E+00   4.03773442E+00   1.65912583E-01
         1         39         40  -2.89065250E+01  -2.88747996E+01  -2.88948505E+01   8.75046380E-03
         2          1         20  -5.24084946E-01   4.75915054E-01   1.63202785E-15   2.64970457E-01
         2          2         20  -5.24263785E-01   4.75736215E-01   3.05866443E-15   2.64952830E-01
         2          3         20  -5.24267353E-01   4.75732647E-01  -2.61457522E-15   2.64933773E-01
         2          4         20  -5.23792698E-01   4.76207302E-01  -1.17961196E-15   2.64932752E-01
         2          5         20  -5.26346172E-01   4.73653828E-01   1.04916076E-15   2.64744604E-01
         2          6         20  -5.24867377E-01   4.75132623E-01   1.05471187E-15   2.64664679E-01
         2          7         20  -5.20278658E-01   4.79721342E-01  -7.63278329E-16   2.64816422E-01
         2          8         20  -5.04593903E-01   4.95406097E-01   3.16413562E-16   2.68109624E-01
         2          9         20  -6.53093073E-01  -4.55459591E-01  -5.58224569E-01   5.24418681E-02
         2         10         20  -8.57593703E-01   2.81685654E-01  -2.68866130E-01   3.02506480E-01
         2         11         20  -3.21702126E-01  -7.98254253E-02  -2.04153766E-01   6.43561264E-02
         2         12         20   6.16707505E-01   7.77339059E-01   6.95206817E-01   4.26918414E-02
         2         13         20  -2.07903545E+00  -1.86574171E+00  -1.98487889E+00   5.78616491E-02
         2         14         20   1.28427864E+00   1.41378508E+00   1.34866034E+00   3.49955689E-02
         2         15         20   3.55672885E-01   1.60353019E+00   1.00142085E+00   3.31073175E-01
         2         16         20  -6.99348869E-01   1.00081217E+00   1.09558545E-01   4.50133831E-01
         2         17         20  -1.06302839E+00  -9.93533051E-01  -1.02135961E+00   2.05811084E-02
         2         18         20   1.10185740E+00   1.27558627E+00   1.17891466E+00   4.70032088E-02
         2         19         20  -4.64366839E-01  -7.49378008E-02  -2.63583653E-01   1.03493468E-01
         2         20         20   1.03496257E+00   1.24813775E+00   1.14615022E+00   5.63805375E-02
         2         21         20   6.82890052E-01   7.99029190E-01   7.46711875E-01   3.46222216E-02
         2         22         20  -9.23615044E-01   1.14344776E+00   1.60557601E-01   5.47428025E-01
         2         23         20   1.50277252E-01   2.13813569E-01   1.82269036E-01   1.70733230E-02
         2         24         20   2.47652662E+00   3.10005157E+00   2.81466446E+00   1.83821396E-01
         2         25         20  -1.95473912E+00  -1.77631550E+00  -1.89294762E+00   4.99950090E-02
         2         26         20   1.55040651E+00   1.57598062E+00   1.56084835E+00   7.95172229E-03
         2         27         20   1.85057747E+00   2.06698023E+00   1.95577017E+00   5.39181820E-02
         2         28         20  -2.60017163E+00  -2.44181054E+00  -2.56439347E+00   3.93429154E-02
         2         29         20   1.74441709E+00   2.01351719E+00   1.84459301E+00   8.35415838E-02
         2         30         20  -1.77657521E+00  -1.66290291E+00  -1.71364824E+00   3.36936993E-02
         2         31         20  -2.25191789E+00  -1.91291116E+00  -2.13923914E+00   9.39678408E-02
         2         32         20   1.41361521E+00   1.45898377E+00   1.43576258E+00   1.57471595E-02
         2         33         20  -1.62184844E+00  -1.59761304E+00  -1.60391077E+00   5.63836222E-03
         2         34         20   1.61156676E+00   1.74931414E+00   1.69589885E+00   3.65585304E-02
         2         35         20  -1.77225182E+00  -1.56224460E+00  -1.64534147E+00   6.64852504E-02
         2         36         20  -1.84223612E+00  -1.53257036E+00  -1.62625658E+00   8.63069935E-02
         2         37         20  -2.16445307E+00  -1.94378152E+00  -2.06281741E+00   7.02798269E-02
         2         38         20   2.11844701E+00   2.15417310E+00   2.13317918E+00   9.68530458E-03
         2         39         20  -1.86253952E+01  -1.85871813E+01  -1.86071865E+01   1.02300918E-02
