################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.9125275852403879E-01 a         1     0     1     1     1
  2.1604322986060928E-01 a         2     0     1     1     2
  5.3793875607485268E-02 a         3     0     1     1     3
  5.3521974373499281E-01 a         4     0     1     1     4
 -3.4293563536676636E-01 a         5     0     1     1     5
 -3.4415205971116014E-01 a         6     0     1     1     6
  1.6102239158018652E-01 a         7     0     1     1     7
 -2.7149098741113636E-01 a         8     0     1     1     8
  1.3906501477747199E-01 a         9     0     1     1     9
  1.6748893462189438E-01 a        10     0     1     1    10
  3.9830644173228968E-01 a        11     0     1     1    11
 -4.3510518906007573E-01 a        12     0     1     1    12
  2.9988990121134462E-01 a        13     0     1     1    13
  1.7557643751559279E-01 a        14     0     1     1    14
 -1.0500541331726666E-01 a        15     0     1     1    15
  2.8285555587609076E-02 a        16     0     2     1     1
  3.4019399866693771E-02 a        17     0     2     1     2
  7.2885159763957874E-02 a        18     0     2     1     3
 -2.4797554438638034E-01 a        19     0     2     1     4
 -4.1149604716629595E-01 a        20     0     2     1     5
  2.7903613069482858E-01 a        21     0     2     1     6
 -1.2308268543904159E-01 a        22     0     2     1     7
 -2.1286422599431210E-01 a        23     0     2     1     8
  3.0291105469255131E-01 a        24     0     2     1     9
 -1.5485446307087730E-01 a        25     0     2     1    10
 -5.0805622781255044E-01 a        26     0     2     1    11
  1.6089109464229209E-01 a        27     0     2     1    12
  2.2896321959557506E-01 a        28     0     2     1    13
  3.5858076686477452E-01 a        29     0     2     1    14
 -3.0176458345500679E-01 a        30     0     2     1    15
 -4.3001824886135812E-02 a        31     0     3     1     1
 -1.5071478018726736E-01 a        32     0     3     1     2
  2.7846625846610101E-01 a        33     0     3     1     3
 -7.6878790233257943E-02 a        34     0     3     1     4
  2.2376359572323237E-01 a        35     0     3     1     5
 -1.4582557864939052E-01 a        36     0     3     1     6
  8.9063102499627442E-02 a        37     0     3     1     7
  1.4829186064078564E-01 a        38     0     3     1     8
