################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.7459567901676804E-01 a         1     0     1     1     1
 -2.2777336211265310E-02 a         2     0     1     1     2
 -4.2539904684281543E-01 a         3     0     1     1     3
 -3.7586092973981605E-01 a         4     0     1     1     4
  4.2006101120698316E-02 a         5     0     1     1     5
  7.1650339641020716E-02 a         6     0     1     1     6
 -2.4241404633848185E-01 a         7     0     1     1     7
 -2.3726814157593645E-01 a         8     0     1     1     8
  3.1252386668900761E-01 a         9     0     1     1     9
  2.6404599132973006E-01 a        10     0     1     1    10
  3.0804372915566897E-01 a        11     0     1     1    11
 -2.9935646552827638E-01 a        12     0     1     1    12
  4.2432052334971776E-01 a        13     0     1     1    13
  6.0001754863332979E-02 a        14     0     1     1    14
  5.8385711235752369E-02 a        15     0     1     1    15
 -1.5367979951547422E-01 a        16     0     2     1     1
  2.0144063381416186E-01 a        17     0     2     1     2
  3.8301623495622705E-01 a        18     0     2     1     3
 -3.9305493564962979E-01 a        19     0     2     1     4
 -4.4861456378048309E-01 a        20     0     2     1     5
  8.1340522670230897E-02 a        21     0     2     1     6
 -3.9125436870328539E-01 a        22     0     2     1     7
  5.5627898443878243E-01 a        23     0     2     1     8
 -1.9712008819720495E-01 a        24     0     2     1     9
  9.1179934730075907E-02 a        25     0     2     1    10
  3.8548609598330598E-02 a        26     0     2     1    11
 -2.1607281369852658E-02 a        27     0     2     1    12
 -3.6140426251282398E-01 a        28     0     2     1    13
  2.5350368400821949E-01 a        29     0     2     1    14
 -3.1925644289193778E-01 a        30     0     2     1    15
  1.2535927984047713E-03 a        31     0     3     1     1
 -1.5426418821439039E-01 a        32     0     3     1     2
 -4.0571304160025001E-01 a        33     0     3     1     3
  5.4144752471300284E-01 a        34     0     3     1     4
 -2.3590378979979687E-01 a        35     0     3     1     5
 -1.5947515037652590E-01 a        36     0     3     1     6
  1.3290010401509789E-01 a        37     0     3     1     7
  7.8598085557539221E-02 a        38     0     3     1     8
 -1.9391064146266190E-02 a        39     0     3     1     9
  4.3386449389664877E-01 a        40     0     3     1    10
 -4.2524522736005688E-01 a        41     0     3     1    11
 -3.8402208351237749E-01 a        42     0     3     1    12
  1.2603385716702595E-01 a        43     0     3     1    13
  2.0782402108285331E-01 a        44     0     3     1    14
 -2.7573105945547807E-02 a        45     0     3     1    15
 -2.4179122255723109E-01 a        46     0     4     1     1
 -4.5973101162388219E-01 a        47     0     4     1     2
 -8.4293876982625152E-02 a        48     0     4     1     3
 -2.0296139072019603E-01 a        49     0     4     1     4
 -3.1168871853610897E-01 a        50     0     4     1     5
  3.1010140062779323E-01 a        51     0     4     1     6
 -5.0195956788941332E-01 a        52     0     4     1     7
  1.5679778598913615E-02 a        53     0     4     1     8
 -4.3623546306052363E-01 a        54     0     4     1     9
 -2.6772957931221891E-02 a        55     0     4     1    10
  2.7629805353373998E-01 a        56     0     4     1    11
 -3.7708598261935150E-01 a        57     0     4     1    12
  4.2032699661551980E-02 a        58     0     4     1    13
 -2.2903435344539466E-01 a        59     0     4     1    14
  3.0623116943914391E-01 a        60     0     4     1    15
  4.6177702323352710E-01 a        61     0     5     1     1
  1.6894449171198830E-01 a        62     0     5     1     2
 -3.5518403427003553E-01 a        63     0     5     1     3
 -3.2807131146523549E-01 a        64     0     5     1     4
  4.1644599829581513E-01 a        65     0     5     1     5
  7.3886367989468321E-02 a        66     0     5     1     6
 -3.8421365682695668E-01 a        67     0     5     1     7
  2.6937040622909159E-01 a        68     0     5     1     8
 -1.4416869970361486E-02 a        69     0     5     1     9
 -5.0314861830088553E-01 a        70     0     5     1    10
 -1.2439858251983557E-01 a        71     0     5     1    11
 -1.2123481152502150E-01 a        72     0     5     1    12
 -3.3238038271896625E-01 a        73     0     5     1    13
  1.8652996188131490E-01 a        74     0     5     1    14
  2.4766619435328358E-01 a        75     0     5     1    15
  4.7413849797665514E-01 a        76     0     6     1     1
 -2.3798688464090972E-01 a        77     0     6     1     2
 -2.9455973216029691E-01 a        78     0     6     1     3
  1.8999589345838880E-01 a        79     0     6     1     4
  5.4336344114541224E-01 a        80     0     6     1     5
 -9.1574451959476263E-02 a        81     0     6     1     6
 -2.4603229989854686E-01 a        82     0     6     1     7
 -4.1783719432567767E-01 a        83     0     6     1     8
 -3.7900666000291328E-01 a        84     0     6     1     9
  1.7416220824289161E-01 a        85     0     6     1    10
 -3.1194014436828688E-01 a        86     0     6     1    11
  6.2340832926016776E-01 a        87     0     6     1    12
  4.7227337318021834E-01 a        88     0     6     1    13
  2.6924720872388946E-01 a        89     0     6     1    14
 -2.4340459489174301E-01 a        90     0     6     1    15
  7.0076377612578858E-02 a        91     0     7     1     1
  3.6988350598270830E-01 a        92     0     7     1     2
 -4.3760022621597054E-02 a        93     0     7     1     3
  8.8583213101470576E-02 a        94     0     7     1     4
 -7.3368185518529819E-02 a        95     0     7     1     5
  2.5591393942424850E-01 a        96     0     7     1     6
 -2.3236997969882042E-01 a        97     0     7     1     7
 -1.8499421889748249E-01 a        98     0     7     1     8
  4.3490929916341881E-01 a        99     0     7     1     9
 -9.4709083144229753E-02 a       100     0     7     1    10
 -7.4639123978256575E-02 a       101     0     7     1    11
 -1.5437380520364907E-01 a       102     0     7     1    12
  2.0480147980940519E-01 a       103     0     7     1    13
  7.2543773751255231E-02 a       104     0     7     1    14
 -4.1801609186569305E-02 a       105     0     7     1    15
  1.3225029733312813E-02 a       106     0     8     1     1
 -1.7178030451292045E-01 a       107     0     8     1     2
 -5.1032583310925576E-02 a       108     0     8     1     3
 -1.0188622927447112E-01 a       109     0     8     1     4
 -1.0184209497930675E-01 a       110     0     8     1     5
 -6.7767947777276100E-02 a       111     0     8     1     6
  2.9339713822657382E-01 a       112     0     8     1     7
  8.3130386915759927E-02 a       113     0     8     1     8
 -1.3912277382809460E-01 a       114     0     8     1     9
  2.7921125910110123E-01 a       115     0     8     1    10
  1.6752889496828480E-01 a       116     0     8     1    11
 -7.9932090172207995E-02 a       117     0     8     1    12
  1.8964659352682173E-02 a       118     0     8     1    13
 -3.3634658263434303E-01 a       119     0     8     1    14
 -3.4917382356617781E-02 a       120     0     8     1    15
  7.0938498019453111E-01 b       121     1     1
 -6.8382100097092480E-01 b       122     1     2
  1.4977537374768227E-01 b       123     1     3
  1.4780569890280815E+00 b       124     1     4
  7.1409021986214238E-01 b       125     1     5
  2.2579601049173772E+00 b       126     1     6
 -1.9347647016756503E-01 b       127     1     7
 -4.9220884893533928E-01 b       128     1     8
  1.7652463365524054E+00 b       129     1     9
 -9.9473973589937453E-02 b       130     1    10
 -1.6323373971929724E+00 b       131     1    11
  2.2683775230660097E+00 b       132     1    12
  4.3878427003309756E-01 b       133     1    13
 -1.8340844415994240E+00 b       134     1    14
 -1.3368600000839472E+00 b       135     1    15
  3.6275577164573192E-01 a       136     1     1     2     1
