################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.7926986110334156E-01 a         1     0     1     1     1
 -2.0072007133880618E-02 a         2     0     1     1     2
 -4.2367222962473311E-01 a         3     0     1     1     3
 -3.7713691832569601E-01 a         4     0     1     1     4
  4.6934287549741438E-02 a         5     0     1     1     5
  7.1221819340894665E-02 a         6     0     1     1     6
 -2.4261792054406903E-01 a         7     0     1     1     7
 -2.4112132290508301E-01 a         8     0     1     1     8
  3.1186247332178041E-01 a         9     0     1     1     9
  2.6420494597396627E-01 a        10     0     1     1    10
  3.1156407227359062E-01 a        11     0     1     1    11
 -2.9469024788816017E-01 a        12     0     1     1    12
  4.2903187490216949E-01 a        13     0     1     1    13
  6.1695729855642222E-02 a        14     0     1     1    14
  5.9726121004251724E-02 a        15     0     1     1    15
 -1.5833043227475813E-01 a        16     0     2     1     1
  2.0386476270131015E-01 a        17     0     2     1     2
  3.8463333837070018E-01 a        18     0     2     1     3
 -3.9428775583397302E-01 a        19     0     2     1     4
 -4.4333201005485373E-01 a        20     0     2     1     5
  8.0889799102783058E-02 a        21     0     2     1     6
 -3.9140154759380136E-01 a        22     0     2     1     7
  5.5240485376542492E-01 a        23     0     2     1     8
 -1.9775549547102075E-01 a        24     0     2     1     9
  9.1171047952658957E-02 a        25     0     2     1    10
  4.2010429476617095E-02 a        26     0     2     1    11
 -1.6875712174008340E-02 a        27     0     2     1    12
 -3.5660116679180798E-01 a        28     0     2     1    13
  2.5518986429393609E-01 a        29     0     2     1    14
 -3.1808413947521724E-01 a        30     0     2     1    15
 -3.3806530762982285E-03 a        31     0     3     1     1
 -1.5258415488623783E-01 a        32     0     3     1     2
 -4.0437250788670726E-01 a        33     0     3     1     3
  5.4032660250644138E-01 a        34     0     3     1     4
 -2.2923375366187176E-01 a        35     0     3     1     5
 -1.6007929491700340E-01 a        36     0     3     1     6
  1.3282981017912690E-01 a        37     0     3     1     7
  7.4488941235233461E-02 a        38     0     3     1     8
 -1.9966761774948827E-02 a        39     0     3     1     9
  4.3344880470438996E-01 a        40     0     3     1    10
 -4.2173714991318556E-01 a        41     0     3     1    11
 -3.7890922142118688E-01 a        42     0     3     1    12
  1.3146971333904570E-01 a        43     0     3     1    13
  2.0961405920002094E-01 a        44     0     3     1    14
 -2.6943762950453653E-02 a        45     0     3     1    15
 -2.4647701403485264E-01 a        46     0     4     1     1
 -4.5911361652428673E-01 a        47     0     4     1     2
 -8.3329845687074633E-02 a        48     0     4     1     3
 -2.0395846098186632E-01 a        49     0     4     1     4
 -3.0260115836784401E-01 a        50     0     4     1     5
  3.0917390586263488E-01 a        51     0     4     1     6
 -5.0202210896111477E-01 a        52     0     4     1     7
  1.1035680500542464E-02 a        53     0     4     1     8
 -4.3673440525754970E-01 a        54     0     4     1     9
 -2.7715478095132626E-02 a        55     0     4     1    10
  2.8011534215471445E-01 a        56     0     4     1    11
 -3.7121638082418879E-01 a        57     0     4     1    12
  4.8777505459862321E-02 a        58     0     4     1    13
 -2.2690943783818823E-01 a        59     0     4     1    14
