################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.7870562096692483E-01 a         1     0     1     1     1
 -1.9541976020844967E-02 a         2     0     1     1     2
 -4.2164687456060340E-01 a         3     0     1     1     3
 -3.7326915380588283E-01 a         4     0     1     1     4
  5.4499111826412178E-02 a         5     0     1     1     5
  7.2372283904349993E-02 a         6     0     1     1     6
 -2.4236533255149822E-01 a         7     0     1     1     7
 -2.4755338534843999E-01 a         8     0     1     1     8
  3.1483865498972341E-01 a         9     0     1     1     9
  2.6567860369396357E-01 a        10     0     1     1    10
  3.1163054555250080E-01 a        11     0     1     1    11
 -2.9185121214916609E-01 a        12     0     1     1    12
  4.3470532355478669E-01 a        13     0     1     1    13
  5.4205265257188585E-02 a        14     0     1     1    14
  6.1210673990382165E-02 a        15     0     1     1    15
 -1.5761476509411107E-01 a        16     0     2     1     1
  2.0427107132910685E-01 a        17     0     2     1     2
  3.8624427574973963E-01 a        18     0     2     1     3
 -3.9015213394169462E-01 a        19     0     2     1     4
 -4.3498649321869348E-01 a        20     0     2     1     5
  8.2042902374184157E-02 a        21     0     2     1     6
 -3.9083055718216503E-01 a        22     0     2     1     7
  5.4579211609509592E-01 a        23     0     2     1     8
 -1.9468094973731709E-01 a        24     0     2     1     9
  9.2308175094077766E-02 a        25     0     2     1    10
  4.1923821724125135E-02 a        26     0     2     1    11
 -1.3888650250918398E-02 a        27     0     2     1    12
 -3.5063453757918911E-01 a        28     0     2     1    13
  2.4761816745582385E-01 a        29     0     2     1    14
 -3.1680619240352620E-01 a        30     0     2     1    15
 -2.0811114776421009E-03 a        31     0     3     1     1
 -1.5223319083374359E-01 a        32     0     3     1     2
 -4.0411280163517144E-01 a        33     0     3     1     3
  5.4548822382258522E-01 a        34     0     3     1     4
 -2.1786216563331789E-01 a        35     0     3     1     5
 -1.5887598043770956E-01 a        36     0     3     1     6
  1.3438204961579808E-01 a        37     0     3     1     7
  6.6892383085291482E-02 a        38     0     3     1     8
 -1.6545311841209522E-02 a        39     0     3     1     9
  4.3373331985802677E-01 a        40     0     3     1    10
 -4.2231609506375251E-01 a        41     0     3     1    11
 -3.7535724715800078E-01 a        42     0     3     1    12
  1.3884921232773365E-01 a        43     0     3     1    13
  2.0170084306677111E-01 a        44     0     3     1    14
 -2.6257674094134667E-02 a        45     0     3     1    15
 -2.4417475055255716E-01 a        46     0     4     1     1
 -4.5854361989435960E-01 a        47     0     4     1     2
 -8.5222170071568001E-02 a        48     0     4     1     3
 -1.9706706419117512E-01 a        49     0     4     1     4
 -2.8600046621582076E-01 a        50     0     4     1     5
  3.1049832936530264E-01 a        51     0     4     1     6
 -4.9898034670824021E-01 a        52     0     4     1     7
  1.4899402847462332E-03 a        53     0     4     1     8
 -4.3272928474565081E-01 a        54     0     4     1     9
 -2.8550468728103986E-02 a        55     0     4     1    10
  2.7874406173920030E-01 a        56     0     4     1    11
 -3.6671276030715838E-01 a        57     0     4     1    12
  5.8792744781853305E-02 a        58     0     4     1    13
 -2.3535545334934757E-01 a        59     0     4     1    14
  3.0587583069605684E-01 a        60     0     4     1    15
  4.5388253240108967E-01 a        61     0     5     1     1
  1.6676272243332593E-01 a        62     0     5     1     2
 -3.4359219238415450E-01 a        63     0     5     1     3
 -3.3423696184356338E-01 a        64     0     5     1     4
  3.8783342828763373E-01 a        65     0     5     1     5
  7.6004928006498426E-02 a        66     0     5     1     6
 -3.8594263495014802E-01 a        67     0     5     1     7
  2.7856953522027306E-01 a        68     0     5     1     8
 -1.4410013393072319E-02 a        69     0     5     1     9
 -5.0282797668309054E-01 a        70     0     5     1    10
 -1.2395664049829720E-01 a        71     0     5     1    11
 -1.2463244478944659E-01 a        72     0     5     1    12
 -3.5064241449904027E-01 a        73     0     5     1    13
  1.7997704117591720E-01 a        74     0     5     1    14
  2.5475335619873413E-01 a        75     0     5     1    15
  4.6803744537774233E-01 a        76     0     6     1     1
 -2.4375628059740606E-01 a        77     0     6     1     2
 -2.8490828895164261E-01 a        78     0     6     1     3
  1.8605000382385128E-01 a        79     0     6     1     4
  5.0847824194065905E-01 a        80     0     6     1     5
 -8.9104298237971086E-02 a        81     0     6     1     6
 -2.4114192261319961E-01 a        82     0     6     1     7
 -3.9997204111968926E-01 a        83     0     6     1     8
 -3.7864439970457908E-01 a        84     0     6     1     9
  1.6666852869762597E-01 a        85     0     6     1    10
 -3.1703914475953543E-01 a        86     0     6     1    11
  6.1768564447972640E-01 a        87     0     6     1    12
  4.4583617187076979E-01 a        88     0     6     1    13
  2.5594886213276863E-01 a        89     0     6     1    14
 -2.4110400890989428E-01 a        90     0     6     1    15
  7.1701465981948015E-02 a        91     0     7     1     1
  3.7610097530790337E-01 a        92     0     7     1     2
 -4.0897000829120893E-02 a        93     0     7     1     3
  9.8182465687311302E-02 a        94     0     7     1     4
 -8.6668355065179142E-02 a        95     0     7     1     5
  2.5701761217924279E-01 a        96     0     7     1     6
 -2.1015716329982642E-01 a        97     0     7     1     7
 -1.6876105139201231E-01 a        98     0     7     1     8
  4.3896521451835940E-01 a        99     0     7     1     9
 -1.1382189777599643E-01 a       100     0     7     1    10
 -8.9469656733161929E-02 a       101     0     7     1    11
 -1.5531423299546179E-01 a       102     0     7     1    12
  1.9250116260339267E-01 a       103     0     7     1    13
  4.3354762372780520E-02 a       104     0     7     1    14
 -5.2176697959675507E-02 a       105     0     7     1    15
 -7.6693822055516475E-03 a       106     0     8     1     1
 -1.6330456691734016E-01 a       107     0     8     1     2
 -4.0891932713586737E-02 a       108     0     8     1     3
 -1.0436510175360515E-01 a       109     0     8     1     4
 -1.0515605367045662E-01 a       110     0     8     1     5
 -7.3089609955806725E-02 a       111     0     8     1     6
  2.8720612081152536E-01 a       112     0     8     1     7
  7.3272408351714724E-02 a       113     0     8     1     8
 -1.1803274615503088E-01 a       114     0     8     1     9
  2.7555937458976953E-01 a       115     0     8     1    10
  1.5519040258591346E-01 a       116     0     8     1    11
 -8.0141595309203242E-02 a       117     0     8     1    12
  2.5661304587662599E-02 a       118     0     8     1    13
 -3.2851895505081369E-01 a       119     0     8     1    14
 -2.4576636851037881E-02 a       120     0     8     1    15
  6.9889690630682277E-01 b       121     1     1
 -6.7679564144031878E-01 b       122     1     2
  1.5007631617756775E-01 b       123     1     3
  1.4554310939153434E+00 b       124     1     4
  7.1509924924436996E-01 b       125     1     5
  2.2671467510403334E+00 b       126     1     6
 -1.9703590633575557E-01 b       127     1     7
