################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.7552704442665454E-01 a         1     0     1     1     1
 -1.9484153309231974E-02 a         2     0     1     1     2
 -4.0867910935955415E-01 a         3     0     1     1     3
 -3.6572196547613756E-01 a         4     0     1     1     4
  6.2719581365623667E-02 a         5     0     1     1     5
  7.4646623279897781E-02 a         6     0     1     1     6
 -2.4868627823176936E-01 a         7     0     1     1     7
 -2.5346114027868710E-01 a         8     0     1     1     8
  3.1685571436383775E-01 a         9     0     1     1     9
  2.6788132880452131E-01 a        10     0     1     1    10
  3.2187492233310200E-01 a        11     0     1     1    11
 -2.8701700238321787E-01 a        12     0     1     1    12
  4.3510985062525176E-01 a        13     0     1     1    13
  4.8525360162735148E-02 a        14     0     1     1    14
  6.4557792910154593E-02 a        15     0     1     1    15
 -1.5415633296263323E-01 a        16     0     2     1     1
  2.0367482081652227E-01 a        17     0     2     1     2
  3.9877145419509608E-01 a        18     0     2     1     3
 -3.8220980776113350E-01 a        19     0     2     1     4
 -4.2567639940991453E-01 a        20     0     2     1     5
  8.4276084185343075E-02 a        21     0     2     1     6
 -3.9704260014529036E-01 a        22     0     2     1     7
  5.3973577325800592E-01 a        23     0     2     1     8
 -1.9254901441242528E-01 a        24     0     2     1     9
  9.3759334691200000E-02 a        25     0     2     1    10
  5.2159478368242036E-02 a        26     0     2     1    11
 -8.9099977482727868E-03 a        27     0     2     1    12
 -3.4998284655294831E-01 a        28     0     2     1    13
  2.4178492721453729E-01 a        29     0     2     1    14
 -3.1381620517900344E-01 a        30     0     2     1    15
  2.5618611349362947E-03 a        31     0     3     1     1
 -1.5435389773612995E-01 a        32     0     3     1     2
 -3.9258360853455587E-01 a        33     0     3     1     3
  5.5496340787253073E-01 a        34     0     3     1     4
 -2.0452387037099792E-01 a        35     0     3     1     5
 -1.5685324066095582E-01 a        36     0     3     1     6
  1.2778604324280327E-01 a        37     0     3     1     7
  5.9856119967198862E-02 a        38     0     3     1     8
 -1.4000576626677506E-02 a        39     0     3     1     9
  4.3302596483685996E-01 a        40     0     3     1    10
 -4.1157765788089912E-01 a        41     0     3     1    11
 -3.6982483649226516E-01 a        42     0     3     1    12
  1.4079948517436111E-01 a        43     0     3     1    13
  1.9510650998376522E-01 a        44     0     3     1    14
 -2.4232895626635307E-02 a        45     0     3     1    15
 -2.3740741787399577E-01 a        46     0     4     1     1
 -4.6273952573615301E-01 a        47     0     4     1     2
 -7.4890045066231689E-02 a        48     0     4     1     3
 -1.8498494787759975E-01 a        49     0     4     1     4
 -2.6588622680013613E-01 a        50     0     4     1     5
  3.1211085030063429E-01 a        51     0     4     1     6
 -5.0695188113829082E-01 a        52     0     4     1     7
 -7.5379760012261000E-03 a        53     0     4     1     8
 -4.2950098309991364E-01 a        54     0     4     1     9
 -3.2424096228685799E-02 a        55     0     4     1    10
  2.9083859025007813E-01 a        56     0     4     1    11
 -3.6026797153662421E-01 a        57     0     4     1    12
  6.3157870180270415E-02 a        58     0     4     1    13
 -2.4327989364567817E-01 a        59     0     4     1    14
  3.0658724980632601E-01 a        60     0     4     1    15
  4.4435720939241219E-01 a        61     0     5     1     1
  1.6435733764698957E-01 a        62     0     5     1     2
 -3.3462588294681378E-01 a        63     0     5     1     3
 -3.4046911123068480E-01 a        64     0     5     1     4
  3.6300844193145176E-01 a        65     0     5     1     5
  8.1139248135473921E-02 a        66     0     5     1     6
 -3.7243697896035644E-01 a        67     0     5     1     7
  2.8887880349864098E-01 a        68     0     5     1     8
 -1.5593179175781220E-02 a        69     0     5     1     9
 -4.9492904998802506E-01 a        70     0     5     1    10
 -1.2908912455798585E-01 a        71     0     5     1    11
 -1.2442040360396628E-01 a        72     0     5     1    12
 -3.6726203631464965E-01 a        73     0     5     1    13
  1.8404868832259416E-01 a        74     0     5     1    14
  2.5895253186252093E-01 a        75     0     5     1    15
  4.5591797740525924E-01 a        76     0     6     1     1
 -2.4647794573090456E-01 a        77     0     6     1     2
 -2.8405415014731633E-01 a        78     0     6     1     3
  1.7993589329047180E-01 a        79     0     6     1     4
  4.8351604279592136E-01 a        80     0     6     1     5
 -8.2958521117272963E-02 a        81     0     6     1     6
 -2.1022175778706001E-01 a        82     0     6     1     7
 -3.8423967826275107E-01 a        83     0     6     1     8
 -3.7979978668138548E-01 a        84     0     6     1     9
  1.6672907684442809E-01 a        85     0     6     1    10
 -3.3402274513313496E-01 a        86     0     6     1    11
  6.1925190391144014E-01 a        87     0     6     1    12
  4.2881669257957306E-01 a        88     0     6     1    13
  2.5988755026706856E-01 a        89     0     6     1    14
 -2.4285836039096803E-01 a        90     0     6     1    15
  6.6206552954664794E-02 a        91     0     7     1     1
  3.9185430528309184E-01 a        92     0     7     1     2
 -5.0118166415832319E-02 a        93     0     7     1     3
  1.0597173378808349E-01 a        94     0     7     1     4
 -8.1904381938361012E-02 a        95     0     7     1     5
  2.6188735340915620E-01 a        96     0     7     1     6
 -1.5770412279976226E-01 a        97     0     7     1     7
 -1.6030900004642629E-01 a        98     0     7     1     8
  4.4016565224176823E-01 a        99     0     7     1     9
 -1.3284569564510215E-01 a       100     0     7     1    10
 -1.1864053478422616E-01 a       101     0     7     1    11
 -1.4514662634366940E-01 a       102     0     7     1    12
  1.9831095316952932E-01 a       103     0     7     1    13
  3.9474468586731384E-02 a       104     0     7     1    14
 -6.5425655966016738E-02 a       105     0     7     1    15
 -1.3527205049816438E-02 a       106     0     8     1     1
 -1.6244444536388675E-01 a       107     0     8     1     2
 -2.6720987958755205E-02 a       108     0     8     1     3
 -9.1068951973114792E-02 a       109     0     8     1     4
 -1.0756389889580352E-01 a       110     0     8     1     5
 -7.9024338836850450E-02 a       111     0     8     1     6
  2.5401739315825650E-01 a       112     0     8     1     7
  6.6419324017913201E-02 a       113     0     8     1     8
 -1.2188142275193518E-01 a       114     0     8     1     9
  2.7214116742709366E-01 a       115     0     8     1    10
  1.6367155604956521E-01 a       116     0     8     1    11
 -6.9539742658111553E-02 a       117     0     8     1    12
  2.1080133670642785E-02 a       118     0     8     1    13
 -2.9951077757009681E-01 a       119     0     8     1    14
 -1.1725369711636709E-02 a       120     0     8     1    15
  6.8111696755440432E-01 b       121     1     1
 -6.7278667297747941E-01 b       122     1     2
  1.4541606022806658E-01 b       123     1     3
  1.4427767023494942E+00 b       124     1     4
  7.0929035339115121E-01 b       125     1     5
  2.2670906948913787E+00 b       126     1     6
 -2.0052037420288474E-01 b       127     1     7
 -4.9034645155379691E-01 b       128     1     8
  1.7600186525652881E+00 b       129     1     9
 -9.7923284278480655E-02 b       130     1    10
 -1.6497236635273882E+00 b       131     1    11
  2.2669546184236196E+00 b       132     1    12
  4.3066514980885490E-01 b       133     1    13
 -1.8068889096720309E+00 b       134     1    14
 -1.3330051885985617E+00 b       135     1    15
  3.4893879361338537E-01 a       136     1     1     2     1
 -3.9806825375567423E-01 a       137     1     1     2     2
 -1.6910195513088080E-01 a       138     1     1     2     3
 -1.6551476980897156E-01 a       139     1     1     2     4
 -5.8133280754776540E-01 a       140     1     1     2     5
 -1.2061371659107792E-02 a       141     1     1     2     6
 -2.2992185732855427E-02 a       142     1     1     2     7
 -2.9780413304906500E-01 a       143     1     1     2     8
 -1.9891678860962150E-01 a       144     1     1     2     9
 -4.2394812897101075E-01 a       145     1     1     2    10
  1.6868918004022590E-01 a       146     1     1     2    11
  2.8285106415617478E-01 a       147     1     1     2    12
  1.3653399297277774E-01 a       148     1     1     2    13
  2.0401460838279201E-01 a       149     1     1     2    14
  1.0917456251711468E-02 a       150     1     1     2    15
 -7.3556921876671857E-02 a       151     1     2     2     1
 -3.2949575362877420E-01 a       152     1     2     2     2
 -6.4960069227138961E-01 a       153     1     2     2     3
  2.6399188218783426E-01 a       154     1     2     2     4
  5.2138308902875463E-01 a       155     1     2     2     5
 -7.1180601559990689E-02 a       156     1     2     2     6
  1.6380770444709026E-02 a       157     1     2     2     7
 -5.3380496859623450E-01 a       158     1     2     2     8
  3.0658062709367667E-01 a       159     1     2     2     9
 -1.2634299207001448E-01 a       160     1     2     2    10
  4.1632997896869778E-01 a       161     1     2     2    11
 -3.6891347647058292E-01 a       162     1     2     2    12
 -3.9386157067036592E-01 a       163     1     2     2    13
  3.8215949777424518E-01 a       164     1     2     2    14
  2.9264902996347630E-01 a       165     1     2     2    15
  3.6857992157180175E-01 a       166     1     3     2     1
  8.0925636490515162E-03 a       167     1     3     2     2
  6.7758720062020897E-02 a       168     1     3     2     3
 -1.4805732011861267E-01 a       169     1     3     2     4
 -2.4961293168457083E-01 a       170     1     3     2     5
 -1.6435200884372272E-01 a       171     1     3     2     6
  1.4817999820897942E-01 a       172     1     3     2     7
 -1.5651926410252212E-01 a       173     1     3     2     8
 -3.9018018301892066E-01 a       174     1     3     2     9
  8.2089123923849941E-02 a       175     1     3     2    10
  2.7077841220235149E-01 a       176     1     3     2    11
 -1.2625969843205697E-02 a       177     1     3     2    12
  8.7620385848875521E-02 a       178     1     3     2    13
  6.6662397811651813E-02 a       179     1     3     2    14
 -1.2381444148822462E-01 a       180     1     3     2    15
  3.2635458167071946E-01 a       181     1     4     2     1
  2.8903505832523962E-01 a       182     1     4     2     2
 -5.3127921079487942E-03 a       183     1     4     2     3
  5.2218866730343788E-02 a       184     1     4     2     4
 -2.9445720024785865E-01 a       185     1     4     2     5
  3.3996388132872918E-01 a       186     1     4     2     6
  1.4646110745767171E-01 a       187     1     4     2     7
  1.3521587874373719E-01 a       188     1     4     2     8
  2.7383356649985113E-01 a       189     1     4     2     9
  1.8932579204587988E-01 a       190     1     4     2    10
 -4.4912924540024313E-01 a       191     1     4     2    11
  3.1442627402427820E-01 a       192     1     4     2    12
 -2.5475049695038922E-02 a       193     1     4     2    13
  3.3063235655521045E-01 a       194     1     4     2    14
  1.6519304485084779E-01 a       195     1     4     2    15
 -3.6748252277142145E-02 a       196     1     5     2     1
 -3.9570500005722459E-01 a       197     1     5     2     2
 -1.7971727914342955E-01 a       198     1     5     2     3
