################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.9429810299176771E-01 a         1     0     1     1     1
  2.0665595104348353E-01 a         2     0     1     1     2
  4.5365242013364344E-02 a         3     0     1     1     3
  5.3657555712516991E-01 a         4     0     1     1     4
 -3.4284250872418431E-01 a         5     0     1     1     5
 -3.3942631778557775E-01 a         6     0     1     1     6
  1.6697136305814608E-01 a         7     0     1     1     7
 -2.6509615380248869E-01 a         8     0     1     1     8
  1.3501561436706835E-01 a         9     0     1     1     9
  1.7795918536759478E-01 a        10     0     1     1    10
  3.9968483097280949E-01 a        11     0     1     1    11
 -4.3573696596536171E-01 a        12     0     1     1    12
  2.9830241435057386E-01 a        13     0     1     1    13
  1.7352618109466847E-01 a        14     0     1     1    14
 -1.0730078909609762E-01 a        15     0     1     1    15
  2.5512392586843794E-02 a        16     0     2     1     1
  2.5903373257534446E-02 a        17     0     2     1     2
  6.4129520628969108E-02 a        18     0     2     1     3
 -2.4684369519291288E-01 a        19     0     2     1     4
 -4.1138729173310790E-01 a        20     0     2     1     5
  2.8389246646348892E-01 a        21     0     2     1     6
 -1.1647561415797356E-01 a        22     0     2     1     7
 -2.0560931899613055E-01 a        23     0     2     1     8
  2.9876502330622312E-01 a        24     0     2     1     9
 -1.4425827818182962E-01 a        25     0     2     1    10
 -5.0669177086142447E-01 a        26     0     2     1    11
  1.6023384722204603E-01 a        27     0     2     1    12
  2.2723555574245843E-01 a        28     0     2     1    13
  3.5590660561163706E-01 a        29     0     2     1    14
 -3.0443607041576148E-01 a        30     0     2     1    15
 -4.5251505499828197E-02 a        31     0     3     1     1
 -1.5677773754162591E-01 a        32     0     3     1     2
  2.6955506625250836E-01 a        33     0     3     1     3
 -7.5976491999221907E-02 a        34     0     3     1     4
  2.2384312161210917E-01 a        35     0     3     1     5
 -1.4098629066483007E-01 a        36     0     3     1     6
  9.5531181272502277E-02 a        37     0     3     1     7
  1.5568375190180089E-01 a        38     0     3     1     8
  7.6085767900747253E-02 a        39     0     3     1     9
 -4.6437780226047859E-01 a        40     0     3     1    10
 -4.0051581370966255E-01 a        41     0     3     1    11
  2.5425166528698800E-01 a        42     0     3     1    12
 -3.8289123039196538E-01 a        43     0     3     1    13
  1.5272442230560079E-01 a        44     0     3     1    14
 -1.8951337479154451E-01 a        45     0     3     1    15
  1.8387776195242611E-01 a        46     0     4     1     1
  3.5111643899995448E-01 a        47     0     4     1     2
 -3.9768897261281028E-01 a        48     0     4     1     3
 -2.0496787489694365E-01 a        49     0     4     1     4
 -3.5783444838572603E-01 a        50     0     4     1     5
 -2.3431974740479561E-01 a        51     0     4     1     6
 -3.2152743323388001E-02 a        52     0     4     1     7
 -1.5291965691159762E-01 a        53     0     4     1     8
  8.9984658351833821E-02 a        54     0     4     1     9
 -4.0344568713564005E-01 a        55     0     4     1    10
  4.3934258137740934E-01 a        56     0     4     1    11
 -2.2204267178549114E-01 a        57     0     4     1    12
 -6.2691811600372929E-03 a        58     0     4     1    13
  4.6185127667410042E-01 a        59     0     4     1    14
  5.6055295271522632E-01 a        60     0     4     1    15
  4.7492683433020523E-02 a        61     0     5     1     1
 -9.8320169201407862E-02 a        62     0     5     1     2
 -2.0743049323713106E-01 a        63     0     5     1     3
  2.1037168885765828E-01 a        64     0     5     1     4
 -1.3138437473615888E-01 a        65     0     5     1     5
 -6.3748129826004446E-02 a        66     0     5     1     6
  7.4187851850035735E-02 a        67     0     5     1     7
 -2.5040699386450815E-01 a        68     0     5     1     8
  4.4782248066822555E-01 a        69     0     5     1     9
 -6.3921334481908520E-03 a        70     0     5     1    10
  2.7192221940905842E-01 a        71     0     5     1    11
  3.6061596550105907E-01 a        72     0     5     1    12
  2.6556652640578282E-01 a        73     0     5     1    13
  4.0330004259845931E-01 a        74     0     5     1    14
 -2.4679871729289298E-02 a        75     0     5     1    15
  7.8842215267916724E-02 a        76     0     6     1     1
  3.0052126325365752E-01 a        77     0     6     1     2
 -3.3570711736968106E-01 a        78     0     6     1     3
 -1.0543922158324824E-01 a        79     0     6     1     4
 -6.5158283221119398E-02 a        80     0     6     1     5
  2.9306514224991342E-01 a        81     0     6     1     6
  3.7084888937896421E-01 a        82     0     6     1     7
 -4.7753927009117675E-01 a        83     0     6     1     8
 -5.2644377711119617E-01 a        84     0     6     1     9
  2.1115602440306361E-01 a        85     0     6     1    10
  3.7824382808703837E-02 a        86     0     6     1    11
 -2.8488923242975622E-01 a        87     0     6     1    12
  2.8487411432412602E-01 a        88     0     6     1    13
  2.2153222086224908E-01 a        89     0     6     1    14
  4.3529002937271344E-01 a        90     0     6     1    15
 -1.5891005182530275E-02 a        91     0     7     1     1
  1.5377163890827519E-01 a        92     0     7     1     2
  3.2589477361801933E-01 a        93     0     7     1     3
 -2.8072921254160033E-01 a        94     0     7     1     4
  5.7800742793606685E-01 a        95     0     7     1     5
  3.5879377088024483E-01 a        96     0     7     1     6
  3.5049942329334949E-01 a        97     0     7     1     7
 -3.9903502982103933E-01 a        98     0     7     1     8
 -2.8354406218597150E-01 a        99     0     7     1     9
  3.4998512147078281E-01 a       100     0     7     1    10
 -1.3686971824195870E-01 a       101     0     7     1    11
  3.9273312457547804E-01 a       102     0     7     1    12
 -4.2680443410722230E-01 a       103     0     7     1    13
  1.4736481240797883E-01 a       104     0     7     1    14
 -3.7844520291256739E-01 a       105     0     7     1    15
 -6.6996559129841815E-02 a       106     0     8     1     1
  3.5636375894306332E-01 a       107     0     8     1     2
 -3.1617299257501931E-02 a       108     0     8     1     3
 -2.4426031842379133E-02 a       109     0     8     1     4
  2.5820371355770422E-01 a       110     0     8     1     5
 -2.8343363077037581E-01 a       111     0     8     1     6
  1.8982729647070332E-01 a       112     0     8     1     7
 -1.4570323316619543E-01 a       113     0     8     1     8
 -1.1903409985640266E-01 a       114     0     8     1     9
  1.5735870418579725E-01 a       115     0     8     1    10
  2.8100654054737007E-01 a       116     0     8     1    11
 -6.5653501597982625E-03 a       117     0     8     1    12
 -3.6440466890804685E-01 a       118     0     8     1    13
  5.8731933008650442E-02 a       119     0     8     1    14
  6.9342840166877417E-02 a       120     0     8     1    15
 -5.9023599597911480E-01 b       121     1     1
 -2.6509706826701501E-01 b       122     1     2
 -2.0175617035799862E-01 b       123     1     3
  6.8007720595435062E-01 b       124     1     4
 -1.9756872504543757E+00 b       125     1     5
  1.3566478960805040E+00 b       126     1     6
  9.3296975746641575E-01 b       127     1     7
  8.9717021833018273E-02 b       128     1     8
 -1.0176116522537706E+00 b       129     1     9
  1.1612803474468294E+00 b       130     1    10
 -2.6686374181566086E-01 b       131     1    11
  1.1201491850359575E+00 b       132     1    12
  7.8652572282953992E-01 b       133     1    13
  1.5140153685629884E-01 b       134     1    14
  1.8771404142675707E-01 b       135     1    15
  2.7331263264438316E-01 a       136     1     1     2     1
  2.8606104209828187E-01 a       137     1     1     2     2
 -2.8756511192502315E-01 a       138     1     1     2     3
  1.6555388751023881E-01 a       139     1     1     2     4
  3.5172754173479304E-01 a       140     1     1     2     5
  6.3030252020648492E-02 a       141     1     1     2     6
  3.9535759828545702E-01 a       142     1     1     2     7
  4.1771725465568338E-01 a       143     1     1     2     8
 -4.1085286226271039E-01 a       144     1     1     2     9
  4.7758748888092289E-01 a       145     1     1     2    10
  2.0638067949732952E-01 a       146     1     1     2    11
 -9.0916569116601988E-03 a       147     1     1     2    12
 -3.8201955249006964E-01 a       148     1     1     2    13
 -2.6023458190412957E-01 a       149     1     1     2    14
 -3.8488835673446192E-01 a       150     1     1     2    15
 -2.0108690807147528E-01 a       151     1     2     2     1
  6.2689025126096656E-02 a       152     1     2     2     2
