################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.8742942841131489E-01 a         1     0     1     1     1
  2.2255923412638356E-01 a         2     0     1     1     2
  6.8293041383149108E-02 a         3     0     1     1     3
  5.3616184570423975E-01 a         4     0     1     1     4
 -3.4271216962409629E-01 a         5     0     1     1     5
 -3.4748874602564028E-01 a         6     0     1     1     6
  1.5956788545381220E-01 a         7     0     1     1     7
 -2.8131674724617323E-01 a         8     0     1     1     8
  1.4257075938537314E-01 a         9     0     1     1     9
  1.6151607510078467E-01 a        10     0     1     1    10
  3.9983076169438131E-01 a        11     0     1     1    11
 -4.3613529702974657E-01 a        12     0     1     1    12
  2.9522523198194317E-01 a        13     0     1     1    13
  1.8631617477077017E-01 a        14     0     1     1    14
 -1.1131382205369381E-01 a        15     0     1     1    15
  3.2021460248391517E-02 a        16     0     2     1     1
  4.0087083029947637E-02 a        17     0     2     1     2
  8.8031849891455960E-02 a        18     0     2     1     3
 -2.4666441047959403E-01 a        19     0     2     1     4
 -4.1129294867376709E-01 a        20     0     2     1     5
  2.7546409324892657E-01 a        21     0     2     1     6
 -1.2513646241999202E-01 a        22     0     2     1     7
 -2.2331011347166679E-01 a        23     0     2     1     8
  3.0635398589969520E-01 a        24     0     2     1     9
 -1.6103569333521464E-01 a        25     0     2     1    10
 -5.0650091096501404E-01 a        26     0     2     1    11
  1.5985035331288647E-01 a        27     0     2     1    12
  2.2399648696640237E-01 a        28     0     2     1    13
  3.7004989730338955E-01 a        29     0     2     1    14
 -3.0828952845863106E-01 a        30     0     2     1    15
 -3.9623907562420700E-02 a        31     0     3     1     1
 -1.4568943209828000E-01 a        32     0     3     1     2
  2.9347569852483613E-01 a        33     0     3     1     3
 -7.5394553865410288E-02 a        34     0     3     1     4
  2.2398855561053199E-01 a        35     0     3     1     5
 -1.4935300061538387E-01 a        36     0     3     1     6
  8.7041788650849911E-02 a        37     0     3     1     7
  1.3777872125309237E-01 a        38     0     3     1     8
  8.3349144342368911E-02 a        39     0     3     1     9
 -4.8076869694247720E-01 a        40     0     3     1    10
 -3.9992895969983372E-01 a        41     0     3     1    11
  2.5379640275643744E-01 a        42     0     3     1    12
 -3.8640216107295217E-01 a        43     0     3     1    13
  1.6805338541133563E-01 a        44     0     3     1    14
 -1.9306664123826867E-01 a        45     0     3     1    15
  1.8818732487118953E-01 a        46     0     4     1     1
  3.5884401583890152E-01 a        47     0     4     1     2
 -3.7642582586931816E-01 a        48     0     4     1     3
 -2.0490492730392731E-01 a        49     0     4     1     4
 -3.5745913473509339E-01 a        50     0     4     1     5
 -2.4151850853464854E-01 a        51     0     4     1     6
 -3.6790040578790567E-02 a        52     0     4     1     7
 -1.6734201331710136E-01 a        53     0     4     1     8
  9.6273078090015979E-02 a        54     0     4     1     9
 -4.1791040783720079E-01 a        55     0     4     1    10
  4.4079199103141331E-01 a        56     0     4     1    11
 -2.2271433609334151E-01 a        57     0     4     1    12
 -1.0021215093580076E-02 a        58     0     4     1    13
  4.7659700753380524E-01 a        59     0     4     1    14
  5.5738282150433383E-01 a        60     0     4     1    15
  4.8267964160453924E-02 a        61     0     5     1     1
 -1.0967192156147633E-01 a        62     0     5     1     2
 -1.7204626994379771E-01 a        63     0     5     1     3
  2.1807455006764501E-01 a        64     0     5     1     4
 -1.3161366250900766E-01 a        65     0     5     1     5
 -7.6350301358717870E-02 a        66     0     5     1     6
  5.1225098407662310E-02 a        67     0     5     1     7
 -2.8567475065080283E-01 a        68     0     5     1     8
  4.5529867347251052E-01 a        69     0     5     1     9
 -2.6400774956561859E-02 a        70     0     5     1    10
  2.7342599405719675E-01 a        71     0     5     1    11
  3.6025656130728922E-01 a        72     0     5     1    12
  2.5990821706877693E-01 a        73     0     5     1    13
  4.3527207714836336E-01 a        74     0     5     1    14
 -2.6214377018792479E-02 a        75     0     5     1    15
  7.3272469339186311E-02 a        76     0     6     1     1
  2.7119510298718541E-01 a        77     0     6     1     2
 -3.0948088621173958E-01 a        78     0     6     1     3
 -9.7839774906011728E-02 a        79     0     6     1     4
 -6.4536020171008401E-02 a        80     0     6     1     5
  2.8450264773496725E-01 a        81     0     6     1     6
  3.6044325165615443E-01 a        82     0     6     1     7
 -5.0231062208354627E-01 a        83     0     6     1     8
 -5.2332684360167880E-01 a        84     0     6     1     9
  1.9837283276609260E-01 a        85     0     6     1    10
  4.2448363678853435E-02 a        86     0     6     1    11
 -2.8597665498211650E-01 a        87     0     6     1    12
  2.7812050961042112E-01 a        88     0     6     1    13
  2.5464699920624750E-01 a        89     0     6     1    14
  4.3616653508709030E-01 a        90     0     6     1    15
 -3.0360534326601987E-02 a        91     0     7     1     1
  1.0820362754035479E-01 a        92     0     7     1     2
  3.2010239186814055E-01 a        93     0     7     1     3
 -2.7623012132264768E-01 a        94     0     7     1     4
  5.8060762867403781E-01 a        95     0     7     1     5
  3.6283602780590357E-01 a        96     0     7     1     6
  3.7686464608566272E-01 a        97     0     7     1     7
 -3.8861990429589643E-01 a        98     0     7     1     8
 -2.9188712277694323E-01 a        99     0     7     1     9
  3.5567189745148448E-01 a       100     0     7     1    10
 -1.2982587131238668E-01 a       101     0     7     1    11
  3.9081976785254008E-01 a       102     0     7     1    12
 -4.3218357414524883E-01 a       103     0     7     1    13
  1.6952621606812310E-01 a       104     0     7     1    14
 -3.7192515980654256E-01 a       105     0     7     1    15
 -7.2796374503176789E-02 a       106     0     8     1     1
  4.0270582140510952E-01 a       107     0     8     1     2
 -1.6381163571722807E-01 a       108     0     8     1     3
 -3.8727862447140507E-02 a       109     0     8     1     4
  2.6491858100131555E-01 a       110     0     8     1     5
 -2.3506263890273416E-01 a       111     0     8     1     6
  3.3419396582999694E-01 a       112     0     8     1     7
 -4.6594235929670220E-03 a       113     0     8     1     8
 -1.6092856175309200E-01 a       114     0     8     1     9
  2.1284543351139862E-01 a       115     0     8     1    10
  2.6738139784918208E-01 a       116     0     8     1    11
 -5.4751035549745119E-03 a       117     0     8     1    12
 -3.4592932003614696E-01 a       118     0     8     1    13
 -1.0302637980037556E-02 a       119     0     8     1    14
  9.0142179890580779E-02 a       120     0     8     1    15
 -5.8615577095357474E-01 b       121     1     1
 -2.5928243903633424E-01 b       122     1     2
 -1.8851092756880702E-01 b       123     1     3
  6.6816374009778179E-01 b       124     1     4
 -1.9940721789582898E+00 b       125     1     5
  1.3431224541432161E+00 b       126     1     6
  9.9044368401338023E-01 b       127     1     7
  9.6412174127913364E-02 b       128     1     8
 -1.0113161413811160E+00 b       129     1     9
  1.1671259331005328E+00 b       130     1    10
 -2.6208416564538278E-01 b       131     1    11
  1.1197052730491870E+00 b       132     1    12
  7.6516673967606841E-01 b       133     1    13
  1.5807449701043105E-01 b       134     1    14
  1.6908687665182023E-01 b       135     1    15
  2.5352390331358071E-01 a       136     1     1     2     1
  2.8668308935320597E-01 a       137     1     1     2     2
 -2.9823868964331712E-01 a       138     1     1     2     3
  1.5991284306776135E-01 a       139     1     1     2     4
  3.4436247278948112E-01 a       140     1     1     2     5
  5.5686366512608922E-02 a       141     1     1     2     6
  3.8362971523669925E-01 a       142     1     1     2     7
  4.1231669969434576E-01 a       143     1     1     2     8
 -3.9927173492716717E-01 a       144     1     1     2     9
  4.6504734133373454E-01 a       145     1     1     2    10
  2.3845542100071393E-01 a       146     1     1     2    11
 -3.9252246061103349E-02 a       147     1     1     2    12
 -3.5639193719879297E-01 a       148     1     1     2    13
 -2.4156252662123651E-01 a       149     1     1     2    14
 -3.7409147346530175E-01 a       150     1     1     2    15
 -1.7895391282671971E-01 a       151     1     2     2     1
  6.2567637747738963E-02 a       152     1     2     2     2
  2.3037761288852146E-01 a       153     1     2     2     3
  1.9440009986965498E-01 a       154     1     2     2     4
  1.8328478161384604E-01 a       155     1     2     2     5
  3.3660787517927143E-02 a       156     1     2     2     6
  4.5166137250516741E-02 a       157     1     2     2     7
  2.6866962890222462E-01 a       158     1     2     2     8
  3.3662833901289706E-02 a       159     1     2     2     9
 -2.8840216138289804E-01 a       160     1     2     2    10
  3.8588310223151684E-01 a       161     1     2     2    11
 -3.7403479255476152E-01 a       162     1     2     2    12
 -1.1825095868502383E-01 a       163     1     2     2    13
  2.8689076563379590E-01 a       164     1     2     2    14
  3.4290134669104250E-01 a       165     1     2     2    15
  1.2214587334594225E-01 a       166     1     3     2     1
 -1.8905937761021616E-01 a       167     1     3     2     2
 -3.7954960951302713E-01 a       168     1     3     2     3
  3.1338841080871999E-01 a       169     1     3     2     4
  3.8640962224648207E-01 a       170     1     3     2     5
  3.5542781151030017E-01 a       171     1     3     2     6
  4.4380819950934036E-01 a       172     1     3     2     7
  8.8946615763080717E-04 a       173     1     3     2     8
 -3.4304654320404043E-01 a       174     1     3     2     9
 -6.0193736416695995E-02 a       175     1     3     2    10
 -3.2013239927146342E-01 a       176     1     3     2    11
 -3.3065055072413557E-01 a       177     1     3     2    12
  3.5877308656059670E-01 a       178     1     3     2    13
  3.4954907763917070E-01 a       179     1     3     2    14
 -3.1767746074990333E-01 a       180     1     3     2    15
  3.9092542792432311E-01 a       181     1     4     2     1
 -4.1399498508288385E-01 a       182     1     4     2     2
  4.5799319385142467E-01 a       183     1     4     2     3
 -2.3899167561556144E-02 a       184     1     4     2     4
  1.7634840856834280E-01 a       185     1     4     2     5
  3.6243223004591718E-01 a       186     1     4     2     6
 -3.1608016353559326E-01 a       187     1     4     2     7
 -1.5163507275683497E-01 a       188     1     4     2     8
  1.7001272065024207E-03 a       189     1     4     2     9
  2.9818694618266883E-01 a       190     1     4     2    10
  2.9815035588359895E-01 a       191     1     4     2    11
 -4.0611837229320713E-01 a       192     1     4     2    12
 -1.0134767352359027E-01 a       193     1     4     2    13
  8.5434746412054147E-02 a       194     1     4     2    14
 -1.1537969803224443E-01 a       195     1     4     2    15
 -2.6441896279783529E-02 a       196     1     5     2     1
  3.5373203173793910E-01 a       197     1     5     2     2
 -2.0833647226182017E-01 a       198     1     5     2     3
 -2.5502614674428131E-01 a       199     1     5     2     4
  2.6351537092333949E-01 a       200     1     5     2     5
 -2.2145736102972238E-01 a       201     1     5     2     6
  2.4170098785353228E-01 a       202     1     5     2     7
  5.1550915532965480E-01 a       203     1     5     2     8
 -3.9605683685659321E-01 a       204     1     5     2     9
  2.5361094059182698E-01 a       205     1     5     2    10
 -3.9690902082377438E-01 a       206     1     5     2    11
 -1.2601033764168490E-01 a       207     1     5     2    12
  1.9701725072056822E-01 a       208     1     5     2    13
  1.2889716193854209E-01 a       209     1     5     2    14
 -4.5635643036530255E-01 a       210     1     5     2    15
  3.9763781305951551E-01 a       211     1     6     2     1
 -1.4026765393940206E-03 a       212     1     6     2     2
  9.5225037056413608E-02 a       213     1     6     2     3
 -5.4008805523089919E-02 a       214     1     6     2     4
 -3.7186333203452054E-01 a       215     1     6     2     5
  4.8057113089251641E-01 a       216     1     6     2     6
 -3.4928553412951743E-02 a       217     1     6     2     7
 -3.5069053431352237E-01 a       218     1     6     2     8
  4.8937359621018689E-01 a       219     1     6     2     9
  8.2785405455882491E-02 a       220     1     6     2    10
  3.1445079629777306E-01 a       221     1     6     2    11
 -5.6466458474701953E-01 a       222     1     6     2    12
 -2.5172461445334515E-01 a       223     1     6     2    13
  1.4525905679842843E-01 a       224     1     6     2    14
  8.1992502313902135E-02 a       225     1     6     2    15
  3.2002853626635902E-01 a       226     1     7     2     1
 -1.6303495835865314E-01 a       227     1     7     2     2
 -2.3806967515473548E-01 a       228     1     7     2     3
  3.4536895329459838E-01 a       229     1     7     2     4
 -4.6611695661829389E-01 a       230     1     7     2     5
 -2.5479403143586249E-01 a       231     1     7     2     6
  1.6996483154849587E-01 a       232     1     7     2     7
 -3.3126755341642966E-01 a       233     1     7     2     8
  1.3686598595447128E-01 a       234     1     7     2     9
  1.5542154894119889E-01 a       235     1     7     2    10
  6.6800904548778878E-02 a       236     1     7     2    11
