################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.9303022370839585E-01 a         1     0     1     1     1
  2.0625708636626613E-01 a         2     0     1     1     2
  4.3553692037560085E-02 a         3     0     1     1     3
  5.3740760975288460E-01 a         4     0     1     1     4
 -3.4277571829592551E-01 a         5     0     1     1     5
 -3.4084893114605463E-01 a         6     0     1     1     6
  1.6717862891325805E-01 a         7     0     1     1     7
 -2.6348796868559782E-01 a         8     0     1     1     8
  1.3502560880508160E-01 a         9     0     1     1     9
  1.7540706887617727E-01 a        10     0     1     1    10
  3.9829069720348936E-01 a        11     0     1     1    11
 -4.3557733323659270E-01 a        12     0     1     1    12
  2.9991244185214394E-01 a        13     0     1     1    13
  1.7301013190690759E-01 a        14     0     1     1    14
 -1.0633205131272648E-01 a        15     0     1     1    15
  2.6879753062145188E-02 a        16     0     2     1     1
  2.5634811093063849E-02 a        17     0     2     1     2
  6.2325861399527782E-02 a        18     0     2     1     3
 -2.4601069901095374E-01 a        19     0     2     1     4
 -4.1134929169932555E-01 a        20     0     2     1     5
  2.8243478775262371E-01 a        21     0     2     1     6
 -1.1624715228150997E-01 a        22     0     2     1     7
 -2.0396753422517713E-01 a        23     0     2     1     8
  2.9888700553704550E-01 a        24     0     2     1     9
 -1.4693389430302911E-01 a        25     0     2     1    10
 -5.0813242117816992E-01 a        26     0     2     1    11
  1.6037124738937902E-01 a        27     0     2     1    12
  2.2893598885531827E-01 a        28     0     2     1    13
  3.5532118197826718E-01 a        29     0     2     1    14
 -3.0352498153913365E-01 a        30     0     2     1    15
 -4.3901085147654589E-02 a        31     0     3     1     1
 -1.5691695423024365E-01 a        32     0     3     1     2
  2.6784848815107282E-01 a        33     0     3     1     3
 -7.5170423292654498E-02 a        34     0     3     1     4
  2.2386675722300112E-01 a        35     0     3     1     5
 -1.4246226708864629E-01 a        36     0     3     1     6
  9.5732606547053775E-02 a        37     0     3     1     7
  1.5729200501405843E-01 a        38     0     3     1     8
  7.6297690234144039E-02 a        39     0     3     1     9
 -4.6706754421009306E-01 a        40     0     3     1    10
 -4.0191294807517547E-01 a        41     0     3     1    11
  2.5435989858905189E-01 a        42     0     3     1    12
 -3.8118282436314449E-01 a        43     0     3     1    13
