################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.7421494759587930E-01 a         1     0     1     1     1
 -1.6110697098483381E-02 a         2     0     1     1     2
 -4.0341244417152705E-01 a         3     0     1     1     3
 -3.6408985244455389E-01 a         4     0     1     1     4
  6.8851074646606739E-02 a         5     0     1     1     5
  7.1476961134653724E-02 a         6     0     1     1     6
 -2.4972577972680163E-01 a         7     0     1     1     7
 -2.6209353032471727E-01 a         8     0     1     1     8
  3.1539012940943967E-01 a         9     0     1     1     9
  2.6687800907175530E-01 a        10     0     1     1    10
  3.2329822221197152E-01 a        11     0     1     1    11
 -2.8270089486780409E-01 a        12     0     1     1    12
  4.3651952292601104E-01 a        13     0     1     1    13
  4.4825683005081919E-02 a        14     0     1     1    14
  6.4035657869114526E-02 a        15     0     1     1    15
 -1.5268829058980363E-01 a        16     0     2     1     1
  2.0619296726765973E-01 a        17     0     2     1     2
  4.0351454662480757E-01 a        18     0     2     1     3
 -3.8026435824988997E-01 a        19     0     2     1     4
 -4.1869104658186085E-01 a        20     0     2     1     5
  8.1119036761124405E-02 a        21     0     2     1     6
 -3.9775231256968696E-01 a        22     0     2     1     7
  5.3106409160536794E-01 a        23     0     2     1     8
 -1.9393800615890985E-01 a        24     0     2     1     9
  9.2014298546912579E-02 a        25     0     2     1    10
  5.3319946795702552E-02 a        26     0     2     1    11
 -4.4351158458714145E-03 a        27     0     2     1    12
 -3.4850901424288583E-01 a        28     0     2     1    13
  2.3794747811050118E-01 a        29     0     2     1    14
 -3.1486200855234664E-01 a        30     0     2     1    15
  4.6577860137178781E-03 a        31     0     3     1     1
 -1.5400671336256527E-01 a        32     0     3     1     2
 -3.8939647186016269E-01 a        33     0     3     1     3
  5.5800221593304544E-01 a        34     0     3     1     4
 -1.9446383644886600E-01 a        35     0     3     1     5
 -1.6001525652897985E-01 a        36     0     3     1     6
  1.2783339271806332E-01 a        37     0     3     1     7
  5.0524011113179883E-02 a        38     0     3     1     8
 -1.5277427922608635E-02 a        39     0     3     1     9
  4.2905725791674559E-01 a        40     0     3     1    10
 -4.1117218875748368E-01 a        41     0     3     1    11
 -3.6467455047853603E-01 a        42     0     3     1    12
  1.4292659241614430E-01 a        43     0     3     1    13
  1.9070134386086193E-01 a        44     0     3     1    14
 -2.7067133215079201E-02 a        45     0     3     1    15
 -2.3422576592631958E-01 a        46     0     4     1     1
 -4.6542352892709205E-01 a        47     0     4     1     2
 -7.4034353673491649E-02 a        48     0     4     1     3
 -1.8021458377000860E-01 a        49     0     4     1     4
 -2.5074694608824810E-01 a        50     0     4     1     5
  3.0889611530064770E-01 a        51     0     4     1     6
 -5.0603118396375646E-01 a        52     0     4     1     7
 -1.8403510068525003E-02 a        53     0     4     1     8
 -4.3074384789041698E-01 a        54     0     4     1     9
 -3.9806199477912342E-02 a        55     0     4     1    10
  2.9013993859730958E-01 a        56     0     4     1    11
 -3.5391986131715059E-01 a        57     0     4     1    12
  6.6656539829400854E-02 a        58     0     4     1    13
 -2.4856263619409213E-01 a        59     0     4     1    14
  3.0086366939690157E-01 a        60     0     4     1    15
  4.3960066456198277E-01 a        61     0     5     1     1
  1.6792472108131010E-01 a        62     0     5     1     2
 -3.2371530650632685E-01 a        63     0     5     1     3
 -3.4613985736735609E-01 a        64     0     5     1     4
  3.4559189558411646E-01 a        65     0     5     1     5
  7.8995213643409015E-02 a        66     0     5     1     6
 -3.6999014185988360E-01 a        67     0     5     1     7
  2.9578205586805045E-01 a        68     0     5     1     8
 -1.4315009098309626E-02 a        69     0     5     1     9
 -4.8723054639840718E-01 a        70     0     5     1    10
 -1.2569200038380399E-01 a        71     0     5     1    11
 -1.2737205855538838E-01 a        72     0     5     1    12
 -3.7855688752455741E-01 a        73     0     5     1    13
  1.8553697721034598E-01 a        74     0     5     1    14
  2.7036097238797718E-01 a        75     0     5     1    15
  4.5089603804273454E-01 a        76     0     6     1     1
 -2.4806789664514869E-01 a        77     0     6     1     2
 -2.7723269676542028E-01 a        78     0     6     1     3
  1.7748711741954185E-01 a        79     0     6     1     4
  4.6792528614005391E-01 a        80     0     6     1     5
 -8.4379387168689632E-02 a        81     0     6     1     6
 -1.9846203427703021E-01 a        82     0     6     1     7
 -3.6955780780612157E-01 a        83     0     6     1     8
 -3.7469835778806670E-01 a        84     0     6     1     9
  1.7069917105649987E-01 a        85     0     6     1    10
 -3.3351985334195394E-01 a        86     0     6     1    11
  6.1517888719507974E-01 a        87     0     6     1    12
  4.1518544634776960E-01 a        88     0     6     1    13
  2.5788681240832212E-01 a        89     0     6     1    14
 -2.3305911626751741E-01 a        90     0     6     1    15
  6.6326504849628418E-02 a        91     0     7     1     1
  3.9202268166633442E-01 a        92     0     7     1     2
 -5.3438012105004373E-02 a        93     0     7     1     3
  1.1779812513698271E-01 a        94     0     7     1     4
 -7.3161537377336952E-02 a        95     0     7     1     5
  2.6035995574119880E-01 a        96     0     7     1     6
 -1.2758722659002644E-01 a        97     0     7     1     7
 -1.4566339071178011E-01 a        98     0     7     1     8
  4.5222281084283034E-01 a        99     0     7     1     9
 -1.4053530567087014E-01 a       100     0     7     1    10
 -1.2527782872745033E-01 a       101     0     7     1    11
 -1.4483224690683755E-01 a       102     0     7     1    12
  1.9729235190085115E-01 a       103     0     7     1    13
  2.5075015750499745E-02 a       104     0     7     1    14
 -6.7978211473244357E-02 a       105     0     7     1    15
 -2.7289826221816905E-02 a       106     0     8     1     1
 -1.5988675399343347E-01 a       107     0     8     1     2
 -1.7653691525689214E-02 a       108     0     8     1     3
 -9.3070471548737654E-02 a       109     0     8     1     4
 -1.1585615634957663E-01 a       110     0     8     1     5
 -8.7652281156932868E-02 a       111     0     8     1     6
  2.3790460450383175E-01 a       112     0     8     1     7
  5.9226844088817371E-02 a       113     0     8     1     8
 -1.1523464296782006E-01 a       114     0     8     1     9
  2.6610629669979607E-01 a       115     0     8     1    10
  1.6317574654544681E-01 a       116     0     8     1    11
 -6.3625546575453995E-02 a       117     0     8     1    12
  2.1906639562170135E-02 a       118     0     8     1    13
 -2.7981859509185580E-01 a       119     0     8     1    14
 -1.0431676619053932E-02 a       120     0     8     1    15
  6.6326559691431330E-01 b       121     1     1
 -6.7130197886575460E-01 b       122     1     2
  1.4448431227911918E-01 b       123     1     3
  1.4259930284864817E+00 b       124     1     4
  7.0351535114272379E-01 b       125     1     5
  2.2587373371923514E+00 b       126     1     6
 -2.0574118060578273E-01 b       127     1     7
 -4.9080361082925961E-01 b       128     1     8
  1.7550408858869970E+00 b       129     1     9
 -9.3566048005140554E-02 b       130     1    10
 -1.6517201422083778E+00 b       131     1    11
  2.2670198568538189E+00 b       132     1    12
  4.2519940020832858E-01 b       133     1    13
 -1.8042901437642727E+00 b       134     1    14
 -1.3355897710923521E+00 b       135     1    15
  3.4088813785264360E-01 a       136     1     1     2     1
 -3.9905373199779420E-01 a       137     1     1     2     2
 -1.5852789845873330E-01 a       138     1     1     2     3
 -1.6278665065964981E-01 a       139     1     1     2     4
 -5.6521410765316060E-01 a       140     1     1     2     5
 -2.0400330899557454E-02 a       141     1     1     2     6
 -2.0415426853999302E-02 a       142     1     1     2     7
 -2.9419421170017618E-01 a       143     1     1     2     8
 -2.0593061902544701E-01 a       144     1     1     2     9
 -4.2030362817636235E-01 a       145     1     1     2    10
  1.6250611065236217E-01 a       146     1     1     2    11
  2.7236109498856986E-01 a       147     1     1     2    12
  1.3604271783256389E-01 a       148     1     1     2    13
  2.0019271061754504E-01 a       149     1     1     2    14
  7.7806328291518834E-03 a       150     1     1     2    15
 -7.8608975659705885E-02 a       151     1     2     2     1
 -3.2821804098761198E-01 a       152     1     2     2     2
 -6.4631953194866809E-01 a       153     1     2     2     3
  2.7435294886229095E-01 a       154     1     2     2     4
  5.3094814774595611E-01 a       155     1     2     2     5
 -8.0757606098975379E-02 a       156     1     2     2     6
  1.7107428114864782E-02 a       157     1     2     2     7
 -5.3165518368532483E-01 a       158     1     2     2     8
  3.0128996215947412E-01 a       159     1     2     2     9
 -1.2683634204976182E-01 a       160     1     2     2    10
  3.9338750097991626E-01 a       161     1     2     2    11
 -3.6555598851271176E-01 a       162     1     2     2    12
 -3.7063404419587664E-01 a       163     1     2     2    13
  3.8655890000605375E-01 a       164     1     2     2    14
  2.9369256197111704E-01 a       165     1     2     2    15
  3.6895561175784097E-01 a       166     1     3     2     1
  3.0434537140112531E-03 a       167     1     3     2     2
  8.1861261875969288E-02 a       168     1     3     2     3
 -1.5182497042667184E-01 a       169     1     3     2     4
 -2.6783013352972501E-01 a       170     1     3     2     5
 -1.5851437675230981E-01 a       171     1     3     2     6
  1.4768750269842662E-01 a       172     1     3     2     7
 -1.6791375640793973E-01 a       173     1     3     2     8
 -3.9623983403370594E-01 a       174     1     3     2     9
  7.6061470377634346E-02 a       175     1     3     2    10
  2.7660021928152478E-01 a       176     1     3     2    11
 -9.9284878036606534E-03 a       177     1     3     2    12
  8.6889266272339324E-02 a       178     1     3     2    13
  6.4483681228978004E-02 a       179     1     3     2    14
 -1.2311714292609105E-01 a       180     1     3     2    15
  3.2129814471864387E-01 a       181     1     4     2     1
  2.8989679275087066E-01 a       182     1     4     2     2
 -1.1845750381755284E-02 a       183     1     4     2     3
  5.8853796041451072E-02 a       184     1     4     2     4
 -2.8587641285037352E-01 a       185     1     4     2     5
  3.2960902593123914E-01 a       186     1     4     2     6
  1.4907218885954931E-01 a       187     1     4     2     7
  1.3170402504405615E-01 a       188     1     4     2     8
  2.6691977044317339E-01 a       189     1     4     2     9
  1.9604812288335871E-01 a       190     1     4     2    10
 -4.4895221762496823E-01 a       191     1     4     2    11
  3.0921523418380814E-01 a       192     1     4     2    12
 -2.6083175665234926E-02 a       193     1     4     2    13
  3.3250787502326246E-01 a       194     1     4     2    14
  1.6224824800020940E-01 a       195     1     4     2    15
 -2.9455352506258522E-02 a       196     1     5     2     1
 -3.9906586194347071E-01 a       197     1     5     2     2
 -1.7131317867713017E-01 a       198     1     5     2     3
 -2.2214309483224401E-01 a       199     1     5     2     4
 -8.0042047192463250E-01 a       200     1     5     2     5
  5.6698242175120994E-01 a       201     1     5     2     6
 -7.7748486929129268E-01 a       202     1     5     2     7
 -2.4787234652124551E-01 a       203     1     5     2     8
  3.5580732444589047E-01 a       204     1     5     2     9
 -2.6470977487156766E-02 a       205     1     5     2    10
 -2.3031941121409988E-01 a       206     1     5     2    11
  2.3106032439212940E-01 a       207     1     5     2    12
 -5.0176858213541220E-01 a       208     1     5     2    13
 -5.8101426364906528E-01 a       209     1     5     2    14
  6.4758295521056830E-02 a       210     1     5     2    15
  8.0005645549443088E-02 a       211     1     6     2     1
 -1.7834053145107429E-01 a       212     1     6     2     2
  2.2147664013924015E-01 a       213     1     6     2     3
 -2.9158994174263098E-01 a       214     1     6     2     4
 -3.8937097737481684E-03 a       215     1     6     2     5
 -2.2788931014422492E-01 a       216     1     6     2     6
  1.8094133473850449E-01 a       217     1     6     2     7
 -2.3081872432289569E-01 a       218     1     6     2     8
  2.9898013750092478E-01 a       219     1     6     2     9
 -3.4387445401327671E-01 a       220     1     6     2    10
  2.9163195369998851E-01 a       221     1     6     2    11
  2.6293826897894515E-02 a       222     1     6     2    12
  3.2613356557405893E-01 a       223     1     6     2    13
  5.5466457005302075E-02 a       224     1     6     2    14
  2.7049443730062811E-01 a       225     1     6     2    15
  1.2764555540633196E-01 a       226     1     7     2     1
  3.0367017204953661E-01 a       227     1     7     2     2
 -2.6805376210234133E-01 a       228     1     7     2     3
 -2.2185656813411686E-01 a       229     1     7     2     4
  1.3002040205647540E-02 a       230     1     7     2     5
  1.5571552097843513E-01 a       231     1     7     2     6
 -2.2234075901680719E-01 a       232     1     7     2     7
  3.5333061522804005E-01 a       233     1     7     2     8
  1.8000056412157447E-01 a       234     1     7     2     9
  1.7833856148587490E-01 a       235     1     7     2    10
 -1.7143825597493872E-01 a       236     1     7     2    11
 -1.3047329732299678E-01 a       237     1     7     2    12
  6.4459673373616799E-02 a       238     1     7     2    13
  5.0754975131811898E-04 a       239     1     7     2    14
 -1.6484962836060718E-01 a       240     1     7     2    15
 -1.3262029453599852E-01 a       241     1     8     2     1
  5.0451326805389229E-01 a       242     1     8     2     2
  2.7404753138349452E-01 a       243     1     8     2     3
 -2.9347669414895888E-01 a       244     1     8     2     4
 -1.3780867690874898E-01 a       245     1     8     2     5
 -3.0646557493849741E-01 a       246     1     8     2     6
  3.8529045901366166E-01 a       247     1     8     2     7
  2.3572620082006704E-01 a       248     1     8     2     8
  3.1989322346583243E-01 a       249     1     8     2     9
 -4.2189525299074139E-02 a       250     1     8     2    10
 -1.6472220543347360E-01 a       251     1     8     2    11
 -4.9827770725883025E-01 a       252     1     8     2    12
 -4.1933536201079030E-01 a       253     1     8     2    13
  7.6643952272685792E-02 a       254     1     8     2    14
  1.2232757096867410E-01 a       255     1     8     2    15
  1.7085763688995537E-01 a       256     1     9     2     1
 -1.6059219299122973E-01 a       257     1     9     2     2
  6.4619851110415738E-02 a       258     1     9     2     3
 -2.1945226918489094E-01 a       259     1     9     2     4
  4.6712893659945265E-01 a       260     1     9     2     5
 -7.2819672798729848E-02 a       261     1     9     2     6
 -5.2163698550346516E-01 a       262     1     9     2     7
 -2.4162413638958891E-01 a       263     1     9     2     8
  3.8505061042292194E-01 a       264     1     9     2     9
 -4.2581191524483919E-01 a       265     1     9     2    10
 -1.1066928792947497E-01 a       266     1     9     2    11
 -1.3933126723626379E-01 a       267     1     9     2    12
 -6.9026680411526001E-02 a       268     1     9     2    13
 -1.2926184616804004E-01 a       269     1     9     2    14
  1.5676452857927994E-01 a       270     1     9     2    15
