################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.7541071793461005E-01 a         1     0     1     1     1
 -1.7429851600003599E-02 a         2     0     1     1     2
 -4.0500981166656930E-01 a         3     0     1     1     3
 -3.6062517582905468E-01 a         4     0     1     1     4
  6.5871637087122084E-02 a         5     0     1     1     5
  7.5481914024484106E-02 a         6     0     1     1     6
 -2.5013703184841596E-01 a         7     0     1     1     7
 -2.5933452532792634E-01 a         8     0     1     1     8
  3.1797116648654900E-01 a         9     0     1     1     9
  2.6843650459666996E-01 a        10     0     1     1    10
  3.2258420416526934E-01 a        11     0     1     1    11
 -2.8411549667820446E-01 a        12     0     1     1    12
  4.3803073212299742E-01 a        13     0     1     1    13
  4.4144008356646489E-02 a        14     0     1     1    14
  6.5228883851580460E-02 a        15     0     1     1    15
 -1.5393648008113781E-01 a        16     0     2     1     1
  2.0535202677555364E-01 a        17     0     2     1     2
  4.0222629221802753E-01 a        18     0     2     1     3
 -3.7696848790887033E-01 a        19     0     2     1     4
 -4.2205944857131189E-01 a        20     0     2     1     5
  8.5095865154249981E-02 a        21     0     2     1     6
 -3.9841235873865072E-01 a        22     0     2     1     7
  5.3378282337882010E-01 a        23     0     2     1     8
 -1.9138736197173156E-01 a        24     0     2     1     9
  9.3951865782717747E-02 a        25     0     2     1    10
  5.2753540745993505E-02 a        26     0     2     1    11
 -5.9177529945635453E-03 a        27     0     2     1    12
 -3.4703299737832666E-01 a        28     0     2     1    13
  2.3734865185128518E-01 a        29     0     2     1    14
 -3.1335518480359209E-01 a        30     0     2     1    15
  3.1928512170166109E-03 a        31     0     3     1     1
 -1.5347767165908618E-01 a        32     0     3     1     2
 -3.8971280208899250E-01 a        33     0     3     1     3
  5.6080935996643899E-01 a        34     0     3     1     4
 -1.9922453793887407E-01 a        35     0     3     1     5
 -1.5615773025341528E-01 a        36     0     3     1     6
  1.2639583781097410E-01 a        37     0     3     1     7
  5.3293393146873098E-02 a        38     0     3     1     8
 -1.2714404299361194E-02 a        39     0     3     1     9
  4.3221655410391269E-01 a        40     0     3     1    10
 -4.1129670667096918E-01 a        41     0     3     1    11
 -3.6640210931803796E-01 a        42     0     3     1    12
  1.4420492758464953E-01 a        43     0     3     1    13
  1.9031274294402117E-01 a        44     0     3     1    14
 -2.4443424392933094E-02 a        45     0     3     1    15
 -2.3607528060499602E-01 a        46     0     4     1     1
 -4.6287337887793384E-01 a        47     0     4     1     2
 -7.2861584998069287E-02 a        48     0     4     1     3
 -1.7809814260056153E-01 a        49     0     4     1     4
 -2.5780724375862862E-01 a        50     0     4     1     5
  3.1253659025889630E-01 a        51     0     4     1     6
 -5.0866713665712282E-01 a        52     0     4     1     7
 -1.5374893814333265E-02 a        53     0     4     1     8
 -4.2804908492653859E-01 a        54     0     4     1     9
 -3.4690251338557680E-02 a        55     0     4     1    10
  2.9067988813242884E-01 a        56     0     4     1    11
 -3.5604730988521904E-01 a        57     0     4     1    12
  6.7555718675850390E-02 a        58     0     4     1    13
 -2.4873008317750669E-01 a        59     0     4     1    14
  3.0533973880315379E-01 a        60     0     4     1    15
  4.4065731256617319E-01 a        61     0     5     1     1
  1.6272919995979251E-01 a        62     0     5     1     2
