################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.7380968620099779E-01 a         1     0     1     1     1
 -2.5890318789360663E-02 a         2     0     1     1     2
 -4.1801235784079815E-01 a         3     0     1     1     3
 -3.8148004038105265E-01 a         4     0     1     1     4
  4.3106542160538885E-02 a         5     0     1     1     5
  6.7662454666907110E-02 a         6     0     1     1     6
 -2.4542427139919412E-01 a         7     0     1     1     7
 -2.3045063143947339E-01 a         8     0     1     1     8
  3.1198844556055794E-01 a         9     0     1     1     9
  2.6892884766383407E-01 a        10     0     1     1    10
  3.0323333146501408E-01 a        11     0     1     1    11
 -3.0216312217331048E-01 a        12     0     1     1    12
  4.2428356133098477E-01 a        13     0     1     1    13
  5.7980098740342038E-02 a        14     0     1     1    14
  5.9402170103926809E-02 a        15     0     1     1    15
 -1.5287753909528823E-01 a        16     0     2     1     1
  1.9850427226232453E-01 a        17     0     2     1     2
  3.9067340373110887E-01 a        18     0     2     1     3
 -3.9879710620677228E-01 a        19     0     2     1     4
 -4.4766607740708741E-01 a        20     0     2     1     5
  7.7345619647004413E-02 a        21     0     2     1     6
 -3.9422183177059666E-01 a        22     0     2     1     7
  5.6316728853402231E-01 a        23     0     2     1     8
 -1.9767029158480898E-01 a        24     0     2     1     9
  9.6198395247246646E-02 a        25     0     2     1    10
  3.3819242965076483E-02 a        26     0     2     1    11
 -2.4436985092523851E-02 a        27     0     2     1    12
 -3.6132902048378179E-01 a        28     0     2     1    13
  2.5142155753880485E-01 a        29     0     2     1    14
 -3.1811736207641694E-01 a        30     0     2     1    15
  2.2012444231681895E-03 a        31     0     3     1     1
 -1.5680460213474534E-01 a        32     0     3     1     2
 -3.9687524516436290E-01 a        33     0     3     1     3
