################################################################################
# Statistics for individual neurons gathered during RMSE calculation.
################################################################################
# Col  Name    Description
################################################################################
# 1    element Element index.
# 2    neuron  Neuron number.
# 3    count   Number of neuron value computations.
# 4    min     Minimum neuron value encounterd.
# 5    max     Maximum neuron value encounterd.
# 6    mean    Mean neuron value.
# 7    sigma   Standard deviation of neuron value.
####################################################################################################
#        1          2          3                4                5                6                7
#  element     neuron      count              min              max             mean            sigma
####################################################################################################
         1          1         40  -5.03742804E-01   4.96257196E-01   7.09432513E-15   2.57993455E-01
         1          2         40  -5.04060330E-01   4.95939670E-01   2.44249065E-15   2.58127630E-01
         1          3         40  -5.03777157E-01   4.96222843E-01   5.25968158E-15   2.59127036E-01
         1          4         40  -5.02218437E-01   4.97781563E-01  -1.12132525E-15   2.61291804E-01
         1          5         40  -5.38357567E-01   4.61642433E-01  -1.79301018E-15   2.41092443E-01
         1          6         40  -5.70001655E-01   4.29998345E-01   1.36210487E-15   2.33978353E-01
         1          7         40  -6.41927199E-01   3.58072801E-01   4.65599781E-16   2.37079827E-01
         1          8         40  -6.09909355E-01   3.90090645E-01  -7.17308157E-16   2.53970326E-01
         1          9         40   4.22536971E-01   8.12780329E-01   6.64345659E-01   8.70334265E-02
         1         10         40  -7.62113337E-01  -5.44298910E-01  -6.71361624E-01   5.98454524E-02
         1         11         40  -3.73011893E-01   7.62849687E-01   1.46346197E-01   2.77601462E-01
         1         12         40   1.21722042E+00   1.67286986E+00   1.42519661E+00   1.18312372E-01
         1         13         40   6.27895869E-01   8.08891108E-01   7.03622426E-01   4.73026496E-02
         1         14         40   1.99792533E+00   2.52133329E+00   2.26476336E+00   1.28553905E-01
         1         15         40  -1.05091605E+00   5.66417589E-01  -2.02986966E-01   4.11014988E-01
         1         16         40  -5.59663462E-01  -3.98581890E-01  -4.90770830E-01   4.24928410E-02
         1         17         40   1.60383407E+00   1.93053820E+00   1.75721408E+00   8.94977690E-02
         1         18         40  -3.79377774E-01   4.04007895E-02  -9.35806863E-02   1.17367169E-01
         1         19         40  -1.79470297E+00  -1.54229994E+00  -1.65227140E+00   5.66910422E-02
         1         20         40   1.93102218E+00   2.62518897E+00   2.26815273E+00   1.88370232E-01
         1         21         40   1.02740412E-01   6.49314278E-01   4.27139125E-01   1.30952557E-01
         1         22         40  -2.01707268E+00  -1.44805973E+00  -1.80807332E+00   1.53750416E-01
         1         23         40  -1.36935010E+00  -1.29996282E+00  -1.33609288E+00   1.57883516E-02
         1         24         40   2.61481421E+00   2.93309402E+00   2.80808538E+00   9.20412426E-02
         1         25         40  -3.99505353E+00  -3.49678421E+00  -3.79046760E+00   1.19496162E-01
         1         26         40   1.54518089E+00   1.70485069E+00   1.60394739E+00   4.44101154E-02
         1         27         40  -2.59878953E+00  -2.41376165E+00  -2.54172188E+00   5.56336553E-02
         1         28         40  -2.82413430E+00  -2.66058806E+00  -2.77237015E+00   3.77718912E-02
         1         29         40   1.85543830E+00   2.08226634E+00   1.97455181E+00   6.11150436E-02
         1         30         40  -4.11759826E+00  -3.81574439E+00  -3.99111808E+00   8.30022415E-02
         1         31         40   2.50176133E+00   2.70462140E+00   2.60779476E+00   5.29255345E-02
         1         32         40   1.61472066E+00   1.70834661E+00   1.66234497E+00   2.25594955E-02
         1         33         40  -2.14761568E+00  -1.98374402E+00  -2.05984534E+00   4.02273284E-02
         1         34         40  -1.65250411E+00  -1.54031784E+00  -1.57056847E+00   3.18235779E-02
         1         35         40   2.70056620E+00   2.89887834E+00   2.81708967E+00   4.54485709E-02
         1         36         40   1.66148374E+00   1.80117511E+00   1.72654676E+00   3.86071849E-02
         1         37         40  -2.79313042E+00  -2.76716336E+00  -2.77817503E+00   5.88568963E-03
         1         38         40   3.61593508E+00   4.16843831E+00   3.95027147E+00   1.41621233E-01
         1         39         40  -2.88795411E+01  -2.88545456E+01  -2.88684078E+01   6.68230624E-03
         2          1         20  -5.24084946E-01   4.75915054E-01   1.63202785E-15   2.64970457E-01
         2          2         20  -5.24263785E-01   4.75736215E-01   3.05866443E-15   2.64952830E-01
         2          3         20  -5.24267353E-01   4.75732647E-01  -2.61457522E-15   2.64933773E-01
         2          4         20  -5.23792698E-01   4.76207302E-01  -1.17961196E-15   2.64932752E-01
         2          5         20  -5.26346172E-01   4.73653828E-01   1.04916076E-15   2.64744604E-01
         2          6         20  -5.24867377E-01   4.75132623E-01   1.05471187E-15   2.64664679E-01
         2          7         20  -5.20278658E-01   4.79721342E-01  -7.63278329E-16   2.64816422E-01
         2          8         20  -5.04593903E-01   4.95406097E-01   3.16413562E-16   2.68109624E-01
         2          9         20  -6.80502201E-01  -4.92277459E-01  -5.89309505E-01   5.00619261E-02
         2         10         20  -8.52508683E-01   2.82717318E-01  -2.65146862E-01   3.01300779E-01
         2         11         20  -3.25406532E-01  -5.81516653E-02  -1.99506585E-01   7.07911912E-02
         2         12         20   5.86722389E-01   7.75382144E-01   6.78501447E-01   5.00769200E-02
         2         13         20  -2.09062176E+00  -1.84302520E+00  -1.98032720E+00   6.68013186E-02
         2         14         20   1.29334337E+00   1.42630127E+00   1.36094341E+00   3.64734907E-02
         2         15         20   3.65788358E-01   1.45960310E+00   9.34493028E-01   2.89887084E-01
         2         16         20  -7.42869068E-01   9.97125694E-01   8.87059021E-02   4.60904675E-01
         2         17         20  -1.08568305E+00  -9.66385968E-01  -1.01907910E+00   3.24196914E-02
         2         18         20   1.10865796E+00   1.23699246E+00   1.16535489E+00   3.48397978E-02
         2         19         20  -4.61659256E-01  -7.69196713E-02  -2.64701100E-01   1.02490689E-01
         2         20         20   1.00816665E+00   1.22640911E+00   1.12188082E+00   5.77326897E-02
         2         21         20   7.25857231E-01   8.27646286E-01   7.83941817E-01   3.23005837E-02
         2         22         20  -8.83483670E-01   1.08910716E+00   1.49580989E-01   5.22497744E-01
         2         23         20   1.50060779E-01   2.15406616E-01   1.84412570E-01   1.73291222E-02
         2         24         20   2.48631499E+00   3.10725869E+00   2.82000691E+00   1.81840019E-01
         2         25         20  -1.91706632E+00  -1.78349138E+00  -1.87203780E+00   3.85086439E-02
         2         26         20   1.54884155E+00   1.57968632E+00   1.56098945E+00   7.84918590E-03
         2         27         20   1.82224347E+00   2.04140798E+00   1.92740259E+00   5.76319878E-02
         2         28         20  -2.55113164E+00  -2.36651562E+00  -2.51498233E+00   4.97569492E-02
         2         29         20   1.73073819E+00   1.97466115E+00   1.81691845E+00   7.66161612E-02
         2         30         20  -1.76209156E+00  -1.65834339E+00  -1.71543911E+00   2.96229479E-02
         2         31         20  -2.21208305E+00  -1.92849966E+00  -2.11861760E+00   7.91486204E-02
         2         32         20   1.36703534E+00   1.41373635E+00   1.38981621E+00   1.64650455E-02
         2         33         20  -1.62878297E+00  -1.60945435E+00  -1.62316965E+00   6.38006747E-03
         2         34         20   1.59710532E+00   1.71752750E+00   1.67351179E+00   3.08033630E-02
         2         35         20  -1.75631786E+00  -1.53246357E+00  -1.61987520E+00   7.08354840E-02
         2         36         20  -1.76120648E+00  -1.49893178E+00  -1.58541697E+00   7.26563437E-02
         2         37         20  -2.13866991E+00  -1.93151618E+00  -2.04451626E+00   6.34971734E-02
         2         38         20   2.12124165E+00   2.14279851E+00   2.13364445E+00   8.16616800E-03
         2         39         20  -1.86737910E+01  -1.86430314E+01  -1.86604144E+01   8.36794105E-03
