################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.7594384239760538E-01 a         1     0     1     1     1
 -2.0600110154474490E-02 a         2     0     1     1     2
 -4.1986972869817907E-01 a         3     0     1     1     3
 -3.7183266735589315E-01 a         4     0     1     1     4
  5.4860016930936763E-02 a         5     0     1     1     5
  7.3028044532363057E-02 a         6     0     1     1     6
 -2.4517380324177593E-01 a         7     0     1     1     7
 -2.4520860423909996E-01 a         8     0     1     1     8
  3.1842785288260977E-01 a         9     0     1     1     9
  2.6699024122140835E-01 a        10     0     1     1    10
  3.1176656177410278E-01 a        11     0     1     1    11
 -2.9526500104631115E-01 a        12     0     1     1    12
  4.3442656034018845E-01 a        13     0     1     1    13
  5.4159622357017864E-02 a        14     0     1     1    14
  5.9056650375058993E-02 a        15     0     1     1    15
 -1.5483370186105000E-01 a        16     0     2     1     1
  2.0332102064522317E-01 a        17     0     2     1     2
  3.8801181884317215E-01 a        18     0     2     1     3
 -3.8867558395040630E-01 a        19     0     2     1     4
 -4.3461311411370757E-01 a        20     0     2     1     5
  8.2664970158237552E-02 a        21     0     2     1     6
 -3.9373054597909779E-01 a        22     0     2     1     7
  5.4813287467359906E-01 a        23     0     2     1     8
 -1.9105616263833528E-01 a        24     0     2     1     9
  9.3633639651564210E-02 a        25     0     2     1    10
  4.2135691500295877E-02 a        26     0     2     1    11
 -1.7299850637878901E-02 a        27     0     2     1    12
 -3.5082335587832703E-01 a        28     0     2     1    13
  2.4757452300843802E-01 a        29     0     2     1    14
 -3.1897153539642653E-01 a        30     0     2     1    15
  8.5914211370692291E-04 a        31     0     3     1     1
 -1.5290157672891538E-01 a        32     0     3     1     2
 -4.0235401891719969E-01 a        33     0     3     1     3
  5.4716368460737419E-01 a        34     0     3     1     4
 -2.1737570165302081E-01 a        35     0     3     1     5
 -1.5837448302603863E-01 a        36     0     3     1     6
  1.3102252173676834E-01 a        37     0     3     1     7
  6.9306813741014980E-02 a        38     0     3     1     8
 -1.2683895073857971E-02 a        39     0     3     1     9
  4.3511737530494682E-01 a        40     0     3     1    10
 -4.2181098639405212E-01 a        41     0     3     1    11
 -3.7882229645420012E-01 a        42     0     3     1    12
  1.3897508062178221E-01 a        43     0     3     1    13
  2.0162169617197392E-01 a        44     0     3     1    14
 -2.8556045377518560E-02 a        45     0     3     1    15
 -2.4088089080281674E-01 a        46     0     4     1     1
 -4.5881807694293353E-01 a        47     0     4     1     2
 -8.3449447187147918E-02 a        48     0     4     1     3
 -1.9502671545928368E-01 a        49     0     4     1     4
 -2.8528643831896028E-01 a        50     0     4     1     5
  3.1079327194238809E-01 a        51     0     4     1     6
 -5.0324024912529253E-01 a        52     0     4     1     7
  4.1130594636372550E-03 a        53     0     4     1     8
 -4.2837675302116274E-01 a        54     0     4     1     9
 -2.7025487462655921E-02 a        55     0     4     1    10
  2.7977435560228792E-01 a        56     0     4     1    11
 -3.7033219867733769E-01 a        57     0     4     1    12
  5.9436887969948678E-02 a        58     0     4     1    13
 -2.3549202956436402E-01 a        59     0     4     1    14
  3.0328126450516285E-01 a        60     0     4     1    15
  4.5341630433085078E-01 a        61     0     5     1     1
  1.6576883150088703E-01 a        62     0     5     1     2
 -3.4237494614172659E-01 a        63     0     5     1     3
 -3.3533009706092853E-01 a        64     0     5     1     4
  3.8604538877066130E-01 a        65     0     5     1     5
  7.7545311804013778E-02 a        66     0     5     1     6
 -3.8234895801134661E-01 a        67     0     5     1     7
  2.7838328565930093E-01 a        68     0     5     1     8
