################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.9265031390766764E-01 a         1     0     1     1     1
  2.0801467311389113E-01 a         2     0     1     1     2
  4.7112445947549125E-02 a         3     0     1     1     3
  5.3778942376209304E-01 a         4     0     1     1     4
 -3.4275297195135007E-01 a         5     0     1     1     5
 -3.4236778200950146E-01 a         6     0     1     1     6
  1.6370106297687259E-01 a         7     0     1     1     7
 -2.6491744982931981E-01 a         8     0     1     1     8
  1.3730544756360175E-01 a         9     0     1     1     9
  1.7060144772255076E-01 a        10     0     1     1    10
  3.9999173750671752E-01 a        11     0     1     1    11
 -4.3511725614055352E-01 a        12     0     1     1    12
  2.9882497179130141E-01 a        13     0     1     1    13
  1.7623413697020107E-01 a        14     0     1     1    14
 -1.0569819836392372E-01 a        15     0     1     1    15
  2.7112803525460378E-02 a        16     0     2     1     1
  2.6811069242074183E-02 a        17     0     2     1     2
  6.5933159078894188E-02 a        18     0     2     1     3
 -2.4548345418568704E-01 a        19     0     2     1     4
 -4.1132311125303861E-01 a        20     0     2     1     5
  2.8084882239836895E-01 a        21     0     2     1     6
 -1.1995734810070613E-01 a        22     0     2     1     7
 -2.0563765256557384E-01 a        23     0     2     1     8
  3.0117454234828794E-01 a        24     0     2     1     9
 -1.5186919567849966E-01 a        25     0     2     1    10
 -5.0642597370791764E-01 a        26     0     2     1    11
  1.6085210494979155E-01 a        27     0     2     1    12
  2.2779493484830080E-01 a        28     0     2     1    13
  3.5879948478788343E-01 a        29     0     2     1    14
 -3.0264967969532114E-01 a        30     0     2     1    15
 -4.3821358530137244E-02 a        31     0     3     1     1
 -1.5646401240014929E-01 a        32     0     3     1     2
  2.7141750534840059E-01 a        33     0     3     1     3
 -7.4555668005872808E-02 a        34     0     3     1     4
  2.2390946125575384E-01 a        35     0     3     1     5
 -1.4404903923291210E-01 a        36     0     3     1     6
  9.2135164025532026E-02 a        37     0     3     1     7
  1.5551585155268710E-01 a        38     0     3     1     8
  7.8517846949289649E-02 a        39     0     3     1     9
 -4.7189707731114922E-01 a        40     0     3     1    10
 -4.0020336550866492E-01 a        41     0     3     1    11
  2.5480233977427585E-01 a        42     0     3     1    12
 -3.8239031032245585E-01 a        43     0     3     1    13
  1.5575375896844645E-01 a        44     0     3     1    14
 -1.8764152557223493E-01 a        45     0     3     1    15
  1.8499197953774388E-01 a        46     0     4     1     1
  3.5111260831928681E-01 a        47     0     4     1     2
 -3.9584205684369150E-01 a        48     0     4     1     3
 -2.0377617674210419E-01 a        49     0     4     1     4
 -3.5769444864943062E-01 a        50     0     4     1     5
 -2.3715161460126888E-01 a        51     0     4     1     6
 -3.4752815807379836E-02 a        52     0     4     1     7
 -1.5288760251105801E-01 a        53     0     4     1     8
  9.2143319451814198E-02 a        54     0     4     1     9
 -4.1003852539814700E-01 a        55     0     4     1    10
  4.3987742053744244E-01 a        56     0     4     1    11
 -2.2166146477793802E-01 a        57     0     4     1    12
 -6.0127181272165483E-03 a        58     0     4     1    13
