################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.9292565361341636E-01 a         1     0     1     1     1
  2.0472566332930936E-01 a         2     0     1     1     2
  4.1407176134678959E-02 a         3     0     1     1     3
  5.3808589260705120E-01 a         4     0     1     1     4
 -3.4294585520381804E-01 a         5     0     1     1     5
 -3.4132363034346780E-01 a         6     0     1     1     6
  1.6686726112694025E-01 a         7     0     1     1     7
 -2.6253834242242663E-01 a         8     0     1     1     8
  1.3527172568677132E-01 a         9     0     1     1     9
  1.7623468102997106E-01 a        10     0     1     1    10
  3.9857348869194092E-01 a        11     0     1     1    11
 -4.3642393949660269E-01 a        12     0     1     1    12
  2.9897685691864279E-01 a        13     0     1     1    13
  1.7518759725315208E-01 a        14     0     1     1    14
 -1.0691267066511070E-01 a        15     0     1     1    15
  2.7025710758568185E-02 a        16     0     2     1     1
  2.4132376095732384E-02 a        17     0     2     1     2
  6.0134617749611111E-02 a        18     0     2     1     3
 -2.4535827226243959E-01 a        19     0     2     1     4
 -4.1149858818913498E-01 a        20     0     2     1     5
  2.8197235045513808E-01 a        21     0     2     1     6
 -1.1655954967905423E-01 a        22     0     2     1     7
 -2.0290956679983185E-01 a        23     0     2     1     8
  2.9914034397304495E-01 a        24     0     2     1     9
 -1.4610938669559739E-01 a        25     0     2     1    10
 -5.0780808340055938E-01 a        26     0     2     1    11
  1.5952904848433166E-01 a        27     0     2     1    12
  2.2790340242144050E-01 a        28     0     2     1    13
  3.5756123655042976E-01 a        29     0     2     1    14
 -3.0418740682780215E-01 a        30     0     2     1    15
 -4.3684110409143002E-02 a        31     0     3     1     1
 -1.5825539393568147E-01 a        32     0     3     1     2
  2.6572279959835582E-01 a        33     0     3     1     3
 -7.4585179750633390E-02 a        34     0     3     1     4
  2.2373982849231641E-01 a        35     0     3     1     5
 -1.4294028612328452E-01 a        36     0     3     1     6
  9.5372540159112423E-02 a        37     0     3     1     7
  1.5833346553913405E-01 a        38     0     3     1     8
  7.6576796851117526E-02 a        39     0     3     1     9
 -4.6628649688130536E-01 a        40     0     3     1    10
 -4.0158996351315890E-01 a        41     0     3     1    11
  2.5351137164998794E-01 a        42     0     3     1    12
 -3.8223267171549985E-01 a        43     0     3     1    13
  1.5424376580057247E-01 a        44     0     3     1    14
 -1.8935378412641041E-01 a        45     0     3     1    15
  1.8520428001089320E-01 a        46     0     4     1     1
  3.4996870355882609E-01 a        47     0     4     1     2
 -4.0099233928100886E-01 a        48     0     4     1     3
 -2.0375526979047165E-01 a        49     0     4     1     4
 -3.5789600657989301E-01 a        50     0     4     1     5
 -2.3630101923412578E-01 a        51     0     4     1     6
 -3.2562308549316507E-02 a        52     0     4     1     7
 -1.5078488292054873E-01 a        53     0     4     1     8
  9.0457326181151737E-02 a        54     0     4     1     9
 -4.0516301742459160E-01 a        55     0     4     1    10
  4.3839468518312119E-01 a        56     0     4     1    11
 -2.2282715076361101E-01 a        57     0     4     1    12
 -5.6181639503193551E-03 a        58     0     4     1    13
  4.6303839135605135E-01 a        59     0     4     1    14
  5.6085438715626235E-01 a        60     0     4     1    15
  5.0732536358259334E-02 a        61     0     5     1     1
 -9.7708801149812077E-02 a        62     0     5     1     2
 -2.1158468914333189E-01 a        63     0     5     1     3
  2.1141304961316765E-01 a        64     0     5     1     4
 -1.3157476806680790E-01 a        65     0     5     1     5
 -6.5986948246657559E-02 a        66     0     5     1     6
  7.4206736603238219E-02 a        67     0     5     1     7
 -2.4614612453731805E-01 a        68     0     5     1     8
  4.4977470110293755E-01 a        69     0     5     1     9
 -9.8084840053358716E-03 a        70     0     5     1    10
  2.7081032299314128E-01 a        71     0     5     1    11
  3.5964430921531060E-01 a        72     0     5     1    12
  2.6615164059853991E-01 a        73     0     5     1    13
  4.0463275081201638E-01 a        74     0     5     1    14
 -2.6196835033377122E-02 a        75     0     5     1    15
  8.1450360742039124E-02 a        76     0     6     1     1
  3.0290649823065219E-01 a        77     0     6     1     2
