################################################################################
# Statistics for individual neurons gathered during RMSE calculation.
################################################################################
# Col  Name    Description
################################################################################
# 1    element Element index.
# 2    neuron  Neuron number.
# 3    count   Number of neuron value computations.
# 4    min     Minimum neuron value encounterd.
# 5    max     Maximum neuron value encounterd.
# 6    mean    Mean neuron value.
# 7    sigma   Standard deviation of neuron value.
####################################################################################################
#        1          2          3                4                5                6                7
#  element     neuron      count              min              max             mean            sigma
####################################################################################################
         1          1         40  -5.03742804E-01   4.96257196E-01   7.09432513E-15   2.57993455E-01
         1          2         40  -5.04060330E-01   4.95939670E-01   2.44249065E-15   2.58127630E-01
         1          3         40  -5.03777157E-01   4.96222843E-01   5.25968158E-15   2.59127036E-01
         1          4         40  -5.02218437E-01   4.97781563E-01  -1.12132525E-15   2.61291804E-01
         1          5         40  -5.38357567E-01   4.61642433E-01  -1.79301018E-15   2.41092443E-01
         1          6         40  -5.70001655E-01   4.29998345E-01   1.36210487E-15   2.33978353E-01
         1          7         40  -6.41927199E-01   3.58072801E-01   4.65599781E-16   2.37079827E-01
         1          8         40  -6.09909355E-01   3.90090645E-01  -7.17308157E-16   2.53970326E-01
         1          9         40   4.44984296E-01   8.70390349E-01   7.21831438E-01   9.77082014E-02
         1         10         40  -7.68524175E-01  -5.47009038E-01  -6.82218854E-01   6.23544330E-02
         1         11         40  -4.17339171E-01   8.54139816E-01   1.54278320E-01   3.10728674E-01
         1         12         40   1.23580816E+00   1.80582913E+00   1.48621025E+00   1.46862135E-01
         1         13         40   6.08390366E-01   8.20513938E-01   7.14825019E-01   5.44963351E-02
         1         14         40   1.98350696E+00   2.49558669E+00   2.25081501E+00   1.25429828E-01
         1         15         40  -1.12629534E+00   6.46604553E-01  -1.91887767E-01   4.47265853E-01
         1         16         40  -5.78344557E-01  -3.76192377E-01  -4.90287254E-01   5.30396803E-02
         1         17         40   1.60814880E+00   1.90735573E+00   1.75215942E+00   8.33975858E-02
         1         18         40  -4.38596491E-01   5.25607810E-02  -1.06268947E-01   1.34631220E-01
         1         19         40  -1.78667987E+00  -1.53195445E+00  -1.63346630E+00   6.09293897E-02
         1         20         40   1.86977937E+00   2.70915611E+00   2.26666200E+00   2.24053927E-01
         1         21         40   7.92764158E-02   6.72727875E-01   4.38112622E-01   1.41243503E-01
         1         22         40  -2.06323888E+00  -1.39302626E+00  -1.82540416E+00   1.83868046E-01
         1         23         40  -1.38159352E+00  -1.28701428E+00  -1.33782899E+00   2.19989681E-02
         1         24         40   2.70354990E+00   2.97689377E+00   2.88180124E+00   7.99106506E-02
         1         25         40  -3.85893518E+00  -3.40591833E+00  -3.68352202E+00   1.07835474E-01
         1         26         40   1.60206367E+00   1.76105250E+00   1.65996856E+00   4.40593873E-02
         1         27         40  -2.64879777E+00  -2.43549613E+00  -2.58714393E+00   6.46525453E-02
         1         28         40  -2.89070799E+00  -2.69594766E+00  -2.82369453E+00   4.51916512E-02
         1         29         40   1.89000169E+00   2.13750048E+00   2.02327270E+00   6.60194270E-02
         1         30         40  -4.19325174E+00  -3.87827094E+00  -4.07859016E+00   8.61808219E-02
         1         31         40   2.51882589E+00   2.76120722E+00   2.64939915E+00   6.32458264E-02
         1         32         40   1.65646144E+00   1.76076170E+00   1.70740717E+00   2.49328721E-02
         1         33         40  -2.20810252E+00  -1.99520002E+00  -2.09961970E+00   5.41134368E-02
         1         34         40  -1.72832548E+00  -1.59430147E+00  -1.63244088E+00   3.85169451E-02
         1         35         40   2.72126895E+00   2.96742720E+00   2.86928496E+00   5.64973387E-02
         1         36         40   1.70051466E+00   1.87061584E+00   1.78027180E+00   4.82256615E-02
         1         37         40  -2.80760305E+00  -2.77868894E+00  -2.79595074E+00   6.61344327E-03
         1         38         40   3.59273045E+00   4.22092492E+00   3.97726718E+00   1.61257517E-01
         1         39         40  -2.88973493E+01  -2.88701214E+01  -2.88869607E+01   7.38644652E-03
         2          1         20  -5.24084946E-01   4.75915054E-01   1.63202785E-15   2.64970457E-01
         2          2         20  -5.24263785E-01   4.75736215E-01   3.05866443E-15   2.64952830E-01
         2          3         20  -5.24267353E-01   4.75732647E-01  -2.61457522E-15   2.64933773E-01
         2          4         20  -5.23792698E-01   4.76207302E-01  -1.17961196E-15   2.64932752E-01
         2          5         20  -5.26346172E-01   4.73653828E-01   1.04916076E-15   2.64744604E-01
         2          6         20  -5.24867377E-01   4.75132623E-01   1.05471187E-15   2.64664679E-01
         2          7         20  -5.20278658E-01   4.79721342E-01  -7.63278329E-16   2.64816422E-01
         2          8         20  -5.04593903E-01   4.95406097E-01   3.16413562E-16   2.68109624E-01
         2          9         20  -6.64325602E-01  -4.70420580E-01  -5.70581332E-01   5.15341352E-02
         2         10         20  -8.61832425E-01   2.90132830E-01  -2.66475064E-01   3.05859155E-01
         2         11         20  -3.13408497E-01  -6.59482962E-02  -1.94107915E-01   6.57036566E-02
         2         12         20   5.84283185E-01   7.63409116E-01   6.71582876E-01   4.75730150E-02
         2         13         20  -2.09433506E+00  -1.84332602E+00  -1.98248465E+00   6.77082649E-02
         2         14         20   1.27884005E+00   1.40040639E+00   1.33995940E+00   3.30934191E-02
         2         15         20   3.62095227E-01   1.57654825E+00   9.90903637E-01   3.22163368E-01
         2         16         20  -7.11437244E-01   1.00112227E+00   1.04105966E-01   4.53452454E-01
         2         17         20  -1.08434192E+00  -9.72113257E-01  -1.02050970E+00   3.09911571E-02
         2         18         20   1.09520781E+00   1.25143651E+00   1.16402035E+00   4.24525862E-02
         2         19         20  -4.61727749E-01  -7.68135521E-02  -2.64228815E-01   1.02450237E-01
         2         20         20   1.02892494E+00   1.22545596E+00   1.13130325E+00   5.19804514E-02
         2         21         20   6.89005698E-01   8.11704011E-01   7.56593532E-01   3.67193988E-02
         2         22         20  -9.21049996E-01   1.13739862E+00   1.58420291E-01   5.45158005E-01
         2         23         20   1.39421650E-01   2.10648048E-01   1.76301738E-01   1.89267647E-02
         2         24         20   2.46596752E+00   3.07211860E+00   2.79510061E+00   1.78347810E-01
         2         25         20  -1.94012415E+00  -1.75928311E+00  -1.88014279E+00   5.06973545E-02
         2         26         20   1.54833880E+00   1.57998859E+00   1.55917421E+00   9.22761191E-03
         2         27         20   1.84864024E+00   2.07617462E+00   1.95610563E+00   5.80957588E-02
         2         28         20  -2.54716999E+00  -2.36422458E+00  -2.51424948E+00   4.90885744E-02
         2         29         20   1.74349013E+00   1.99450942E+00   1.83498217E+00   7.82701408E-02
         2         30         20  -1.78278322E+00  -1.64386768E+00  -1.70628555E+00   3.96600042E-02
         2         31         20  -2.23514863E+00  -1.90846884E+00  -2.12819058E+00   9.08896690E-02
         2         32         20   1.38780451E+00   1.44254200E+00   1.41429947E+00   1.89889683E-02
         2         33         20  -1.61978737E+00  -1.59200244E+00  -1.60584245E+00   7.72510181E-03
         2         34         20   1.60846089E+00   1.73584948E+00   1.68989405E+00   3.39285418E-02
         2         35         20  -1.76074594E+00  -1.54169480E+00  -1.62707379E+00   6.91801811E-02
         2         36         20  -1.80771145E+00  -1.50599698E+00  -1.60144306E+00   8.35433539E-02
         2         37         20  -2.16928281E+00  -1.94859296E+00  -2.06853268E+00   7.02509271E-02
         2         38         20   2.13749377E+00   2.15917950E+00   2.14467352E+00   5.22495905E-03
         2         39         20  -1.86382489E+01  -1.86058002E+01  -1.86231558E+01   8.68771439E-03
