################################################################################
# Statistics for individual neurons gathered during RMSE calculation.
################################################################################
# Col  Name    Description
################################################################################
# 1    element Element index.
# 2    neuron  Neuron number.
# 3    count   Number of neuron value computations.
# 4    min     Minimum neuron value encounterd.
# 5    max     Maximum neuron value encounterd.
# 6    mean    Mean neuron value.
# 7    sigma   Standard deviation of neuron value.
####################################################################################################
#        1          2          3                4                5                6                7
#  element     neuron      count              min              max             mean            sigma
####################################################################################################
         1          1         40  -5.03742804E-01   4.96257196E-01   7.09432513E-15   2.57993455E-01
         1          2         40  -5.04060330E-01   4.95939670E-01   2.44249065E-15   2.58127630E-01
         1          3         40  -5.03777157E-01   4.96222843E-01   5.25968158E-15   2.59127036E-01
         1          4         40  -5.02218437E-01   4.97781563E-01  -1.12132525E-15   2.61291804E-01
         1          5         40  -5.38357567E-01   4.61642433E-01  -1.79301018E-15   2.41092443E-01
         1          6         40  -5.70001655E-01   4.29998345E-01   1.36210487E-15   2.33978353E-01
         1          7         40  -6.41927199E-01   3.58072801E-01   4.65599781E-16   2.37079827E-01
         1          8         40  -6.09909355E-01   3.90090645E-01  -7.17308157E-16   2.53970326E-01
         1          9         40   4.52489302E-01   8.79791442E-01   7.30109946E-01   9.82088468E-02
         1         10         40  -7.71946516E-01  -5.50284306E-01  -6.84445642E-01   6.27377416E-02
         1         11         40  -4.20101785E-01   8.61896551E-01   1.53595428E-01   3.13660740E-01
         1         12         40   1.24287695E+00   1.80299628E+00   1.48918956E+00   1.44262884E-01
         1         13         40   6.23718929E-01   8.22668147E-01   7.28655381E-01   5.12492707E-02
         1         14         40   2.04357478E+00   2.48993143E+00   2.27063927E+00   1.09808910E-01
         1         15         40  -1.13561920E+00   6.50459245E-01  -1.94565726E-01   4.49764101E-01
         1         16         40  -5.66360494E-01  -3.83367713E-01  -4.92984746E-01   4.83554610E-02
         1         17         40   1.59136861E+00   1.94248725E+00   1.75215947E+00   9.44712501E-02
         1         18         40  -4.39115510E-01   5.75488646E-02  -1.02225257E-01   1.35621741E-01
         1         19         40  -1.79729162E+00  -1.52280600E+00  -1.63569882E+00   6.52859868E-02
         1         20         40   1.85752223E+00   2.75524692E+00   2.26824347E+00   2.37025814E-01
         1         21         40   7.63348987E-02   6.82909494E-01   4.39792483E-01   1.43618021E-01
         1         22         40  -2.07435893E+00  -1.38530026E+00  -1.82269890E+00   1.86495758E-01
         1         23         40  -1.38836596E+00  -1.27936929E+00  -1.34012111E+00   2.53113664E-02
         1         24         40   2.69466202E+00   2.96535710E+00   2.87013425E+00   7.92458663E-02
         1         25         40  -3.92266790E+00  -3.47481652E+00  -3.75339932E+00   1.07163229E-01
         1         26         40   1.60606834E+00   1.76048420E+00   1.66099582E+00   4.26575617E-02
         1         27         40  -2.64477539E+00  -2.43189715E+00  -2.58268969E+00   6.44887956E-02
         1         28         40  -2.88411716E+00  -2.68651835E+00  -2.81576837E+00   4.59945785E-02
         1         29         40   1.88539187E+00   2.13289525E+00   2.01995874E+00   6.62272163E-02
         1         30         40  -4.19274772E+00  -3.88322114E+00  -4.08411868E+00   8.53896880E-02
         1         31         40   2.52836122E+00   2.74773551E+00   2.64677051E+00   5.74897110E-02
         1         32         40   1.65987343E+00   1.77192802E+00   1.71746411E+00   2.72358521E-02
         1         33         40  -2.21448691E+00  -2.00053178E+00  -2.10713585E+00   5.52011395E-02
         1         34         40  -1.73396657E+00  -1.60084238E+00  -1.63941102E+00   3.83842466E-02
         1         35         40   2.74275793E+00   2.96201733E+00   2.87925197E+00   4.98455944E-02
         1         36         40   1.71494482E+00   1.87598018E+00   1.78799760E+00   4.57058011E-02
         1         37         40  -2.82311428E+00  -2.79151020E+00  -2.80541811E+00   8.01540963E-03
         1         38         40   3.62929903E+00   4.25299832E+00   4.01234440E+00   1.60121253E-01
         1         39         40  -2.88981696E+01  -2.88732294E+01  -2.88891390E+01   6.84487139E-03
         2          1         20  -5.24084946E-01   4.75915054E-01   1.63202785E-15   2.64970457E-01
         2          2         20  -5.24263785E-01   4.75736215E-01   3.05866443E-15   2.64952830E-01
         2          3         20  -5.24267353E-01   4.75732647E-01  -2.61457522E-15   2.64933773E-01
         2          4         20  -5.23792698E-01   4.76207302E-01  -1.17961196E-15   2.64932752E-01
         2          5         20  -5.26346172E-01   4.73653828E-01   1.04916076E-15   2.64744604E-01
         2          6         20  -5.24867377E-01   4.75132623E-01   1.05471187E-15   2.64664679E-01
         2          7         20  -5.20278658E-01   4.79721342E-01  -7.63278329E-16   2.64816422E-01
         2          8         20  -5.04593903E-01   4.95406097E-01   3.16413562E-16   2.68109624E-01
         2          9         20  -6.66915385E-01  -4.71978828E-01  -5.72759061E-01   5.17960589E-02
         2         10         20  -8.60398800E-01   2.96433205E-01  -2.62314400E-01   3.07124845E-01
         2         11         20  -3.09552417E-01  -6.04133582E-02  -1.89274751E-01   6.61704459E-02
         2         12         20   5.80576306E-01   7.58158297E-01   6.67383561E-01   4.72121247E-02
         2         13         20  -2.08172008E+00  -1.85161028E+00  -1.97985717E+00   6.23078527E-02
         2         14         20   1.27829912E+00   1.40989489E+00   1.34436930E+00   3.57722720E-02
         2         15         20   3.57164719E-01   1.57478330E+00   9.87416095E-01   3.23028375E-01
         2         16         20  -7.26516592E-01   1.00231259E+00   9.66812689E-02   4.57757595E-01
         2         17         20  -1.07186827E+00  -9.70208470E-01  -1.01326430E+00   2.84851940E-02
         2         18         20   1.10417807E+00   1.25698349E+00   1.17121651E+00   4.16258243E-02
         2         19         20  -4.59343330E-01  -8.16926921E-02  -2.65423368E-01   1.00491234E-01
         2         20         20   1.02637859E+00   1.22017623E+00   1.12745190E+00   5.12461143E-02
         2         21         20   6.84474516E-01   8.05487452E-01   7.51101448E-01   3.61857353E-02
         2         22         20  -9.34048201E-01   1.14117479E+00   1.53974887E-01   5.49610029E-01
         2         23         20   1.40182910E-01   1.99856268E-01   1.70842792E-01   1.58956522E-02
         2         24         20   2.46692385E+00   3.07337887E+00   2.79635940E+00   1.79027942E-01
         2         25         20  -1.93913381E+00  -1.76862464E+00  -1.88213422E+00   4.77624100E-02
         2         26         20   1.56480296E+00   1.59386870E+00   1.57424883E+00   8.58556104E-03
         2         27         20   1.83863942E+00   2.08272308E+00   1.95705667E+00   6.24749479E-02
         2         28         20  -2.53587989E+00  -2.36863504E+00  -2.50440014E+00   4.38411387E-02
         2         29         20   1.74068965E+00   1.99574958E+00   1.83411418E+00   7.94854030E-02
         2         30         20  -1.79397702E+00  -1.65483899E+00  -1.71908354E+00   3.93663183E-02
         2         31         20  -2.23991432E+00  -1.92591382E+00  -2.13815663E+00   8.69813871E-02
         2         32         20   1.39646688E+00   1.45109169E+00   1.42314442E+00   1.89753473E-02
         2         33         20  -1.63297447E+00  -1.58912580E+00  -1.60846357E+00   1.21818060E-02
         2         34         20   1.60913895E+00   1.74395925E+00   1.69390145E+00   3.68003455E-02
         2         35         20  -1.75925346E+00  -1.55019920E+00  -1.63216994E+00   6.62381314E-02
         2         36         20  -1.81929372E+00  -1.51485374E+00  -1.61098064E+00   8.47363708E-02
         2         37         20  -2.16267357E+00  -1.94585876E+00  -2.06437098E+00   6.88626976E-02
         2         38         20   2.12680160E+00   2.14566522E+00   2.13024272E+00   4.63720935E-03
         2         39         20  -1.86322169E+01  -1.86031829E+01  -1.86186209E+01   7.76274302E-03
