################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.7598263547809362E-01 a         1     0     1     1     1
 -1.9805583750122872E-02 a         2     0     1     1     2
 -4.1026013669815048E-01 a         3     0     1     1     3
 -3.6539720178574098E-01 a         4     0     1     1     4
  6.2117399422422205E-02 a         5     0     1     1     5
  7.5982314931163170E-02 a         6     0     1     1     6
 -2.4960837204074235E-01 a         7     0     1     1     7
 -2.5239773757831341E-01 a         8     0     1     1     8
  3.1859544100397896E-01 a         9     0     1     1     9
  2.6386773421691523E-01 a        10     0     1     1    10
  3.2247518340402342E-01 a        11     0     1     1    11
 -2.8866301567238967E-01 a        12     0     1     1    12
  4.3353435587495431E-01 a        13     0     1     1    13
  4.7536057955968082E-02 a        14     0     1     1    14
  6.3852864991390521E-02 a        15     0     1     1    15
 -1.5467879573656962E-01 a        16     0     2     1     1
  2.0364212138581009E-01 a        17     0     2     1     2
  3.9746149832823424E-01 a        18     0     2     1     3
 -3.8203762295145649E-01 a        19     0     2     1     4
 -4.2663752648126180E-01 a        20     0     2     1     5
  8.5632586392951238E-02 a        21     0     2     1     6
 -3.9814652712060111E-01 a        22     0     2     1     7
  5.4080971625265262E-01 a        23     0     2     1     8
 -1.9082444589319167E-01 a        24     0     2     1     9
  9.0013944724636585E-02 a        25     0     2     1    10
  5.2878091019069741E-02 a        26     0     2     1    11
 -1.0636718677435871E-02 a        27     0     2     1    12
 -3.5167737787238440E-01 a        28     0     2     1    13
  2.4085267164815408E-01 a        29     0     2     1    14
 -3.1436430791651143E-01 a        30     0     2     1    15
  1.7807156074745279E-03 a        31     0     3     1     1
 -1.5368058221805186E-01 a        32     0     3     1     2
 -3.9309603243840291E-01 a        33     0     3     1     3
  5.5461614637998813E-01 a        34     0     3     1     4
 -2.0673864294384747E-01 a        35     0     3     1     5
 -1.5537685929590631E-01 a        36     0     3     1     6
  1.2617363855632854E-01 a        37     0     3     1     7
  6.1059100119892962E-02 a        38     0     3     1     8
 -1.2275903913665698E-02 a        39     0     3     1     9
  4.2987244965394816E-01 a        40     0     3     1    10
 -4.1040490633102811E-01 a        41     0     3     1    11
 -3.7191703606419380E-01 a        42     0     3     1    12
  1.3855518234173445E-01 a        43     0     3     1    13
  1.9434685996492618E-01 a        44     0     3     1    14
 -2.4321656892003787E-02 a        45     0     3     1    15
 -2.3862520219338523E-01 a        46     0     4     1     1
 -4.6109330809161958E-01 a        47     0     4     1     2
 -7.4216890487138240E-02 a        48     0     4     1     3
 -1.8615438013521521E-01 a        49     0     4     1     4
 -2.7013278027782056E-01 a        50     0     4     1     5
  3.1382876979741842E-01 a        51     0     4     1     6
 -5.0927877402276278E-01 a        52     0     4     1     7
 -6.0569395791743516E-03 a        53     0     4     1     8
 -4.2772267997484081E-01 a        54     0     4     1     9
 -3.4904701356995645E-02 a        55     0     4     1    10
  2.9279514108236704E-01 a        56     0     4     1    11
 -3.6302780319192474E-01 a        57     0     4     1    12
  5.9925816799445544E-02 a        58     0     4     1    13
 -2.4382267269524646E-01 a        59     0     4     1    14
  3.0716015767767824E-01 a        60     0     4     1    15
  4.4614842997694343E-01 a        61     0     5     1     1
  1.6454021567657995E-01 a        62     0     5     1     2
 -3.3878519341619090E-01 a        63     0     5     1     3
 -3.3693054873776318E-01 a        64     0     5     1     4
  3.7110085047182018E-01 a        65     0     5     1     5
  8.0588183907774974E-02 a        66     0     5     1     6
 -3.7264272381049823E-01 a        67     0     5     1     7
  2.8734376690549385E-01 a        68     0     5     1     8
 -1.5033831824280201E-02 a        69     0     5     1     9
 -4.9577714114622717E-01 a        70     0     5     1    10
 -1.3272949415828159E-01 a        71     0     5     1    11
 -1.2166862009464276E-01 a        72     0     5     1    12
 -3.6259355362345647E-01 a        73     0     5     1    13
  1.8268107479615719E-01 a        74     0     5     1    14
  2.5689079294449590E-01 a        75     0     5     1    15
  4.5741147509287461E-01 a        76     0     6     1     1
 -2.4503849706498151E-01 a        77     0     6     1     2
 -2.8556177250379045E-01 a        78     0     6     1     3
  1.8198406156274399E-01 a        79     0     6     1     4
  4.8973047084597299E-01 a        80     0     6     1     5
 -8.4444488763031053E-02 a        81     0     6     1     6
 -2.1376620259105791E-01 a        82     0     6     1     7
 -3.8615475601908500E-01 a        83     0     6     1     8
 -3.8047458853371408E-01 a        84     0     6     1     9
  1.7231788929398417E-01 a        85     0     6     1    10
 -3.3864812327377725E-01 a        86     0     6     1    11
  6.2324736728641006E-01 a        87     0     6     1    12
  4.3329770832299047E-01 a        88     0     6     1    13
  2.6081656759253657E-01 a        89     0     6     1    14
 -2.4273654396832139E-01 a        90     0     6     1    15
  6.4395998959885722E-02 a        91     0     7     1     1
  3.9026380278362044E-01 a        92     0     7     1     2
 -4.4716424297497684E-02 a        93     0     7     1     3
  1.0123273388488259E-01 a        94     0     7     1     4
 -8.7914354611035278E-02 a        95     0     7     1     5
  2.5996263247454349E-01 a        96     0     7     1     6
 -1.6985533912458262E-01 a        97     0     7     1     7
 -1.5879863394819432E-01 a        98     0     7     1     8
  4.3787480078668140E-01 a        99     0     7     1     9
 -1.1680405447840807E-01 a       100     0     7     1    10
 -1.2277349363286305E-01 a       101     0     7     1    11
 -1.4198794799286579E-01 a       102     0     7     1    12
  1.9385302637372687E-01 a       103     0     7     1    13
  4.6101579262078106E-02 a       104     0     7     1    14
 -6.0171839369076642E-02 a       105     0     7     1    15
 -1.4085769832077384E-02 a       106     0     8     1     1
 -1.6125690949507687E-01 a       107     0     8     1     2
 -3.3635986648815001E-02 a       108     0     8     1     3
 -9.3142492594367840E-02 a       109     0     8     1     4
 -1.0548526799363890E-01 a       110     0     8     1     5
 -7.9948462376123519E-02 a       111     0     8     1     6
  2.5781966429796033E-01 a       112     0     8     1     7
  7.0362991041085107E-02 a       113     0     8     1     8
 -1.1977095393317480E-01 a       114     0     8     1     9
  2.6891779867631516E-01 a       115     0     8     1    10
  1.5964204067951326E-01 a       116     0     8     1    11
 -6.6532573998483557E-02 a       117     0     8     1    12
  2.1047999920968723E-02 a       118     0     8     1    13
 -3.0669063964256915E-01 a       119     0     8     1    14
 -1.8895349071584203E-02 a       120     0     8     1    15
  6.7861364399426749E-01 b       121     1     1
 -6.7022514741908956E-01 b       122     1     2
  1.5038861709363383E-01 b       123     1     3
  1.4420505455477406E+00 b       124     1     4
  7.1179254522995794E-01 b       125     1     5
  2.2666350030900397E+00 b       126     1     6
 -2.0023841196703923E-01 b       127     1     7
 -4.9051346152860104E-01 b       128     1     8
  1.7555032523402878E+00 b       129     1     9
 -1.0062063310321460E-01 b       130     1    10
 -1.6503231566726522E+00 b       131     1    11
  2.2725909374444910E+00 b       132     1    12
  4.2760640092852059E-01 b       133     1    13
 -1.8058430471043223E+00 b       134     1    14
 -1.3341217293001062E+00 b       135     1    15
  3.5181293836550032E-01 a       136     1     1     2     1
 -3.9763009292111695E-01 a       137     1     1     2     2
 -1.7117159506466767E-01 a       138     1     1     2     3
 -1.6361318758000554E-01 a       139     1     1     2     4
 -5.8796540301791556E-01 a       140     1     1     2     5
 -4.8721236663408600E-03 a       141     1     1     2     6
 -2.3068961372038101E-02 a       142     1     1     2     7
 -3.0225806820349360E-01 a       143     1     1     2     8
 -1.9748785457426471E-01 a       144     1     1     2     9
 -4.2485355003802350E-01 a       145     1     1     2    10
  1.7104038667335469E-01 a       146     1     1     2    11
  2.8517108688819992E-01 a       147     1     1     2    12
  1.3265411522120771E-01 a       148     1     1     2    13
  2.0704626445401075E-01 a       149     1     1     2    14
  1.0946398562481603E-02 a       150     1     1     2    15
 -7.5921767207434501E-02 a       151     1     2     2     1
 -3.2887954824943239E-01 a       152     1     2     2     2
 -6.3694328715506332E-01 a       153     1     2     2     3
  2.6435320924825051E-01 a       154     1     2     2     4
  5.1826372845204016E-01 a       155     1     2     2     5
 -7.2686323707910228E-02 a       156     1     2     2     6
  1.6304534182277990E-02 a       157     1     2     2     7
 -5.3854854347866388E-01 a       158     1     2     2     8
  3.0968004295640938E-01 a       159     1     2     2     9
 -1.1903968348887432E-01 a       160     1     2     2    10
  4.1922959171759511E-01 a       161     1     2     2    11
 -3.7055218133283052E-01 a       162     1     2     2    12
 -4.0475132041914441E-01 a       163     1     2     2    13
  3.8259429529580730E-01 a       164     1     2     2    14
  2.9285406413977322E-01 a       165     1     2     2    15
  3.7056933250462720E-01 a       166     1     3     2     1
  5.1990907801768328E-03 a       167     1     3     2     2
  6.1403186233011317E-02 a       168     1     3     2     3
 -1.5209810635697826E-01 a       169     1     3     2     4
 -2.4264484570197994E-01 a       170     1     3     2     5
 -1.6384902356581305E-01 a       171     1     3     2     6
  1.4709994416386749E-01 a       172     1     3     2     7
 -1.5257362999472113E-01 a       173     1     3     2     8
 -3.8700703579945617E-01 a       174     1     3     2     9
  8.0500618166111482E-02 a       175     1     3     2    10
  2.6833304481087028E-01 a       176     1     3     2    11
 -1.1649628421618747E-02 a       177     1     3     2    12
  8.0788852586266752E-02 a       178     1     3     2    13
  6.9303213539461353E-02 a       179     1     3     2    14
 -1.2364316055565409E-01 a       180     1     3     2    15
  3.2683012641903775E-01 a       181     1     4     2     1
  2.8876020284692616E-01 a       182     1     4     2     2
 -2.1447921636629486E-03 a       183     1     4     2     3
  5.0049957118453496E-02 a       184     1     4     2     4
 -2.9741026153870981E-01 a       185     1     4     2     5
  3.4141476099285106E-01 a       186     1     4     2     6
  1.4562166187338077E-01 a       187     1     4     2     7
  1.3523184949400036E-01 a       188     1     4     2     8
  2.7975281222039755E-01 a       189     1     4     2     9
  1.8515742272451385E-01 a       190     1     4     2    10
 -4.4244445972172514E-01 a       191     1     4     2    11
  3.1629063421563586E-01 a       192     1     4     2    12
 -3.2128701719010722E-02 a       193     1     4     2    13
  3.3035726120957504E-01 a       194     1     4     2    14
  1.6590815364072303E-01 a       195     1     4     2    15
 -4.1896151890067679E-02 a       196     1     5     2     1
 -3.9507367085842571E-01 a       197     1     5     2     2
 -1.7723082405396143E-01 a       198     1     5     2     3
 -2.0535354547537443E-01 a       199     1     5     2     4
 -7.8882753715570086E-01 a       200     1     5     2     5
  5.3732771000737511E-01 a       201     1     5     2     6
 -7.7642889377068358E-01 a       202     1     5     2     7
 -2.4498906711272608E-01 a       203     1     5     2     8
  3.4552696256500970E-01 a       204     1     5     2     9
 -2.0864942569209968E-02 a       205     1     5     2    10
 -2.7193797531842379E-01 a       206     1     5     2    11
  2.2130574505778622E-01 a       207     1     5     2    12
 -4.5923209911018736E-01 a       208     1     5     2    13
 -5.7866399969629545E-01 a       209     1     5     2    14
  6.4638510705961022E-02 a       210     1     5     2    15
  7.9458667487891266E-02 a       211     1     6     2     1
 -1.7756696730250701E-01 a       212     1     6     2     2
  2.0726842168878559E-01 a       213     1     6     2     3
 -2.9461793543872600E-01 a       214     1     6     2     4
 -8.9235782339632894E-03 a       215     1     6     2     5
 -2.2503293124871573E-01 a       216     1     6     2     6
  1.7822594777520681E-01 a       217     1     6     2     7
 -2.2761800682118993E-01 a       218     1     6     2     8
  2.9373406768726495E-01 a       219     1     6     2     9
 -3.3841794940726577E-01 a       220     1     6     2    10
  3.0637840360150165E-01 a       221     1     6     2    11
  2.7408546373473064E-02 a       222     1     6     2    12
  3.1567306964088221E-01 a       223     1     6     2    13
  5.2718772689803246E-02 a       224     1     6     2    14
  2.7290168694114564E-01 a       225     1     6     2    15
  1.2015866422429188E-01 a       226     1     7     2     1
  2.9462667181009289E-01 a       227     1     7     2     2
 -2.4726598371118202E-01 a       228     1     7     2     3
 -2.2903056925868143E-01 a       229     1     7     2     4
  4.1326843632445067E-03 a       230     1     7     2     5
  1.5199008409871387E-01 a       231     1     7     2     6
 -2.2275700888975192E-01 a       232     1     7     2     7
  3.5433187949093192E-01 a       233     1     7     2     8
  1.6299763122312821E-01 a       234     1     7     2     9
  1.8580535455264691E-01 a       235     1     7     2    10
 -1.5976018514521037E-01 a       236     1     7     2    11
 -1.2486069110704057E-01 a       237     1     7     2    12
  7.5927582843080807E-02 a       238     1     7     2    13
  9.7402709170987915E-03 a       239     1     7     2    14
 -1.6164991773625303E-01 a       240     1     7     2    15
 -1.4069079589543204E-01 a       241     1     8     2     1
  5.0095131031642626E-01 a       242     1     8     2     2
  2.7053642530722011E-01 a       243     1     8     2     3
 -2.8718776010671498E-01 a       244     1     8     2     4
 -1.3558628022572791E-01 a       245     1     8     2     5
 -3.0568292640033740E-01 a       246     1     8     2     6
  3.8708938023219763E-01 a       247     1     8     2     7
  2.3626697491789481E-01 a       248     1     8     2     8
  3.1679362964663310E-01 a       249     1     8     2     9
 -5.2312089746321233E-02 a       250     1     8     2    10
 -1.6245431420666878E-01 a       251     1     8     2    11
 -4.9407816840876267E-01 a       252     1     8     2    12
 -4.1136078538501319E-01 a       253     1     8     2    13
  7.5938889666645387E-02 a       254     1     8     2    14
  1.2259723877707146E-01 a       255     1     8     2    15
  1.7389860901848742E-01 a       256     1     9     2     1
 -1.6042298078368589E-01 a       257     1     9     2     2
  6.8326049250624438E-02 a       258     1     9     2     3
 -2.2739834354679897E-01 a       259     1     9     2     4
  4.5886709074285531E-01 a       260     1     9     2     5
 -6.3958291516682142E-02 a       261     1     9     2     6
 -5.2470253044919113E-01 a       262     1     9     2     7
 -2.3621588859565987E-01 a       263     1     9     2     8
  3.9320512374855132E-01 a       264     1     9     2     9
 -4.2509510969007908E-01 a       265     1     9     2    10
 -1.0618886495065220E-01 a       266     1     9     2    11
 -1.3591267901653425E-01 a       267     1     9     2    12
 -7.2598910986501605E-02 a       268     1     9     2    13
 -1.3279116626680312E-01 a       269     1     9     2    14
