################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.9270701083363146E-01 a         1     0     1     1     1
  2.0942858164416725E-01 a         2     0     1     1     2
  4.8474784223236943E-02 a         3     0     1     1     3
  5.3782918632360466E-01 a         4     0     1     1     4
 -3.4278253257472185E-01 a         5     0     1     1     5
 -3.4257547341532929E-01 a         6     0     1     1     6
  1.6331909442920650E-01 a         7     0     1     1     7
 -2.6676494471996648E-01 a         8     0     1     1     8
  1.3707034164709991E-01 a         9     0     1     1     9
  1.7032495552437887E-01 a        10     0     1     1    10
  4.0057612683588273E-01 a        11     0     1     1    11
 -4.3584103275594516E-01 a        12     0     1     1    12
  2.9959281984573294E-01 a        13     0     1     1    13
  1.7341759215759400E-01 a        14     0     1     1    14
 -1.0637698266120865E-01 a        15     0     1     1    15
  2.7006431961453317E-02 a        16     0     2     1     1
  2.8145037445968090E-02 a        17     0     2     1     2
  6.7360244928800078E-02 a        18     0     2     1     3
 -2.4540442027441742E-01 a        19     0     2     1     4
 -4.1136787827330501E-01 a        20     0     2     1     5
  2.8063424567551426E-01 a        21     0     2     1     6
 -1.2036695757380730E-01 a        22     0     2     1     7
 -2.0759780630285443E-01 a        23     0     2     1     8
  3.0088600834573082E-01 a        24     0     2     1     9
 -1.5208810315433482E-01 a        25     0     2     1    10
 -5.0579373440689002E-01 a        26     0     2     1    11
  1.6010671328967299E-01 a        27     0     2     1    12
  2.2860924553817238E-01 a        28     0     2     1    13
  3.5595369084537520E-01 a        29     0     2     1    14
 -3.0333237743530023E-01 a        30     0     2     1    15
 -4.3970141761472313E-02 a        31     0     3     1     1
 -1.5530638331300792E-01 a        32     0     3     1     2
  2.7284942288831032E-01 a        33     0     3     1     3
 -7.4437534676797520E-02 a        34     0     3     1     4
  2.2386118971100544E-01 a        35     0     3     1     5
 -1.4425766126506792E-01 a        36     0     3     1     6
  9.1734657281825852E-02 a        37     0     3     1     7
  1.5357254330272110E-01 a        38     0     3     1     8
  7.8192407990249152E-02 a        39     0     3     1     9
 -4.7209699513727871E-01 a        40     0     3     1    10
 -3.9954163985800645E-01 a        41     0     3     1    11
  2.5407008679778792E-01 a        42     0     3     1    12
 -3.8157721702586922E-01 a        43     0     3     1    13
  1.5301260274278236E-01 a        44     0     3     1    14
 -1.8830547214338952E-01 a        45     0     3     1    15
  1.8486813357668169E-01 a        46     0     4     1     1
  3.5203008184938883E-01 a        47     0     4     1     2
 -3.9457619620002798E-01 a        48     0     4     1     3
 -2.0366164586855798E-01 a        49     0     4     1     4
 -3.5771042386599833E-01 a        50     0     4     1     5
 -2.3732559034808412E-01 a        51     0     4     1     6
 -3.5054386285361019E-02 a        52     0     4     1     7
 -1.5448198594849896E-01 a        53     0     4     1     8
  9.1864669613706373E-02 a        54     0     4     1     9
 -4.1034439044969895E-01 a        55     0     4     1    10
  4.4048485715370905E-01 a        56     0     4     1    11
 -2.2230111099362895E-01 a        57     0     4     1    12
 -5.3277784788502442E-03 a        58     0     4     1    13
  4.6234345091504614E-01 a        59     0     4     1    14
  5.6155443915267478E-01 a        60     0     4     1    15
  4.7488738324920551E-02 a        61     0     5     1     1
 -1.0363541594407233E-01 a        62     0     5     1     2
 -2.0263577744418523E-01 a        63     0     5     1     3
  2.1411570792755175E-01 a        64     0     5     1     4
 -1.3183594317631622E-01 a        65     0     5     1     5
 -6.8308049658800843E-02 a        66     0     5     1     6
  6.7687976753560516E-02 a        67     0     5     1     7
 -2.5633142882701881E-01 a        68     0     5     1     8
  4.5071180391051063E-01 a        69     0     5     1     9
 -1.6307312860254195E-02 a        70     0     5     1    10
  2.7306149093859489E-01 a        71     0     5     1    11
  3.6011790541819133E-01 a        72     0     5     1    12
  2.6777981711820892E-01 a        73     0     5     1    13
  4.0558727928849314E-01 a        74     0     5     1    14
 -2.1323993468219220E-02 a        75     0     5     1    15
  7.7387396034081277E-02 a        76     0     6     1     1
  2.9159163441463992E-01 a        77     0     6     1     2
 -3.3155472478627435E-01 a        78     0     6     1     3
 -1.0204951717854280E-01 a        79     0     6     1     4
 -6.5281832713877691E-02 a        80     0     6     1     5
  2.8935725853748950E-01 a        81     0     6     1     6
  3.6741578603996428E-01 a        82     0     6     1     7
 -4.8201991502156755E-01 a        83     0     6     1     8
 -5.2442178694389163E-01 a        84     0     6     1     9
  2.0413176745765138E-01 a        85     0     6     1    10
  3.9543139685943682E-02 a        86     0     6     1    11
 -2.8574089899172550E-01 a        87     0     6     1    12
  2.8585922538275177E-01 a        88     0     6     1    13
  2.2505386601289598E-01 a        89     0     6     1    14
  4.3838042369465452E-01 a        90     0     6     1    15
 -1.9305763065332469E-02 a        91     0     7     1     1
  1.4345738067995420E-01 a        92     0     7     1     2
  3.2625748408835908E-01 a        93     0     7     1     3
 -2.7904044740847123E-01 a        94     0     7     1     4
  5.7888576840277850E-01 a        95     0     7     1     5
  3.5812090206946240E-01 a        96     0     7     1     6
  3.5542826731472371E-01 a        97     0     7     1     7
 -3.9744488043972426E-01 a        98     0     7     1     8
 -2.8457300812004488E-01 a        99     0     7     1     9
  3.5072691415462126E-01 a       100     0     7     1    10
 -1.3492476871584549E-01 a       101     0     7     1    11
  3.9157755012156892E-01 a       102     0     7     1    12
 -4.2843349126661823E-01 a       103     0     7     1    13
  1.5169486186943487E-01 a       104     0     7     1    14
 -3.7690742071114791E-01 a       105     0     7     1    15
 -6.8159333497539318E-02 a       106     0     8     1     1
  3.7839697219497437E-01 a       107     0     8     1     2
 -5.2237251548504227E-02 a       108     0     8     1     3
 -2.9757388367651856E-02 a       109     0     8     1     4
  2.6232014610211796E-01 a       110     0     8     1     5
 -2.7184198744066579E-01 a       111     0     8     1     6
  2.1909938276352742E-01 a       112     0     8     1     7
 -1.1730167244124284E-01 a       113     0     8     1     8
 -1.3266216382190035E-01 a       114     0     8     1     9
  1.8069698760863268E-01 a       115     0     8     1    10
  2.7702389127930566E-01 a       116     0     8     1    11
 -5.5985426496535737E-03 a       117     0     8     1    12
 -3.6978774631849021E-01 a       118     0     8     1    13
  5.4544689859297175E-02 a       119     0     8     1    14
  6.3564085445174431E-02 a       120     0     8     1    15
 -5.8574916736066462E-01 b       121     1     1
 -2.6698605541142290E-01 b       122     1     2
 -1.9916600878017438E-01 b       123     1     3
  6.7982119521448503E-01 b       124     1     4
 -1.9803758048920126E+00 b       125     1     5
  1.3610596720693884E+00 b       126     1     6
  9.4410830476417917E-01 b       127     1     7
  9.2053936862913369E-02 b       128     1     8
 -1.0221280981546725E+00 b       129     1     9
  1.1670328026558656E+00 b       130     1    10
 -2.6042315988838771E-01 b       131     1    11
  1.1287499735302196E+00 b       132     1    12
  7.7708956568228271E-01 b       133     1    13
  1.5084853502711754E-01 b       134     1    14
  1.8301404434338361E-01 b       135     1    15
