################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.7996762572967295E-01 a         1     0     1     1     1
  8.5512583190206198E-03 a         2     0     1     1     2
 -4.0613042444122771E-01 a         3     0     1     1     3
 -3.6531259995053589E-01 a         4     0     1     1     4
  4.6959121553519431E-02 a         5     0     1     1     5
  7.0267819908719401E-02 a         6     0     1     1     6
 -2.3969949177363678E-01 a         7     0     1     1     7
 -2.3521459213188251E-01 a         8     0     1     1     8
  3.2359750513618529E-01 a         9     0     1     1     9
  2.7100882496168843E-01 a        10     0     1     1    10
  2.9543314636109724E-01 a        11     0     1     1    11
 -3.2579712436319053E-01 a        12     0     1     1    12
  4.0711487812072245E-01 a        13     0     1     1    13
  6.7690558669244866E-02 a        14     0     1     1    14
  4.2476609066101192E-02 a        15     0     1     1    15
 -1.5918614743160384E-01 a        16     0     2     1     1
  2.3336677561225713E-01 a        17     0     2     1     2
  4.0308199256467531E-01 a        18     0     2     1     3
 -3.8280887578441769E-01 a        19     0     2     1     4
 -4.4406991316642574E-01 a        20     0     2     1     5
  8.0055762816138090E-02 a        21     0     2     1     6
 -3.8804877467657922E-01 a        22     0     2     1     7
  5.5863373950967776E-01 a        23     0     2     1     8
 -1.8592159902055108E-01 a        24     0     2     1     9
  9.8575045410483828E-02 a        25     0     2     1    10
  2.5571389352036792E-02 a        26     0     2     1    11
 -4.8191097586520126E-02 a        27     0     2     1    12
 -3.7943810845319825E-01 a        28     0     2     1    13
  2.6110530115861413E-01 a        29     0     2     1    14
 -3.3541323796071987E-01 a        30     0     2     1    15
 -4.6049781389087717E-03 a        31     0     3     1     1
 -1.1947347344564004E-01 a        32     0     3     1     2
 -3.8197591051915297E-01 a        33     0     3     1     3
  5.5076577579038499E-01 a        34     0     3     1     4
 -2.3261106286184713E-01 a        35     0     3     1     5
 -1.6038573740231510E-01 a        36     0     3     1     6
  1.3931756322599456E-01 a        37     0     3     1     7
  8.2327933039430604E-02 a        38     0     3     1     8
 -7.3115549667174496E-03 a        39     0     3     1     9
  4.4219178870962023E-01 a        40     0     3     1    10
 -4.4012154377489532E-01 a        41     0     3     1    11
 -4.1114132256332503E-01 a        42     0     3     1    12
  1.0396407236658385E-01 a        43     0     3     1    13
  2.1517204855085190E-01 a        44     0     3     1    14
 -4.5085685308347515E-02 a        45     0     3     1    15
 -2.4806174210327517E-01 a        46     0     4     1     1
 -4.1926927847367906E-01 a        47     0     4     1     2
 -5.3472665231604349E-02 a        48     0     4     1     3
 -1.9493531841713199E-01 a        49     0     4     1     4
 -3.1005526786190812E-01 a        50     0     4     1     5
  3.0984709958785200E-01 a        51     0     4     1     6
 -4.8870002565490500E-01 a        52     0     4     1     7
  2.1958600292092862E-02 a        53     0     4     1     8
 -4.2224321001073023E-01 a        54     0     4     1     9
 -1.7502808615698848E-02 a        55     0     4     1    10
  2.5766091055412760E-01 a        56     0     4     1    11
 -4.0505130877141898E-01 a        57     0     4     1    12
  1.2385739083572826E-02 a        58     0     4     1    13
 -2.2227070289081000E-01 a        59     0     4     1    14
  2.8588683082294980E-01 a        60     0     4     1    15
  4.5584691589511039E-01 a        61     0     5     1     1
  1.5899698463908610E-01 a        62     0     5     1     2
 -3.8396400230441596E-01 a        63     0     5     1     3
 -3.1506308579398890E-01 a        64     0     5     1     4
  4.2531134936301074E-01 a        65     0     5     1     5
  6.9340270005631741E-02 a        66     0     5     1     6
 -4.3803807964596730E-01 a        67     0     5     1     7
  2.5540814702862341E-01 a        68     0     5     1     8
 -1.9581281200305854E-02 a        69     0     5     1     9
 -4.9020642494239186E-01 a        70     0     5     1    10
 -1.1007452648661578E-01 a        71     0     5     1    11
 -1.4372385188619174E-01 a        72     0     5     1    12
 -2.9765269182302784E-01 a        73     0     5     1    13
  1.9575890606505980E-01 a        74     0     5     1    14
  2.5233324205481833E-01 a        75     0     5     1    15
  4.6288552638450614E-01 a        76     0     6     1     1
 -2.7978226673355133E-01 a        77     0     6     1     2
 -3.5233067911274840E-01 a        78     0     6     1     3
  1.9341534660514939E-01 a        79     0     6     1     4
  5.3967323368228126E-01 a        80     0     6     1     5
 -9.6136641023569669E-02 a        81     0     6     1     6
 -3.3552603318861546E-01 a        82     0     6     1     7
 -4.3489337458256866E-01 a        83     0     6     1     8
 -3.9466991769132392E-01 a        84     0     6     1     9
  2.0033286218353982E-01 a        85     0     6     1    10
 -2.8487594601270044E-01 a        86     0     6     1    11
  5.9807632436331870E-01 a        87     0     6     1    12
  5.2063878918060302E-01 a        88     0     6     1    13
  2.8415783388875848E-01 a        89     0     6     1    14
 -2.2581262559082307E-01 a        90     0     6     1    15
  4.6729953011479995E-02 a        91     0     7     1     1
  2.7285024410401304E-01 a        92     0     7     1     2
 -1.3486162377089528E-01 a        93     0     7     1     3
  6.1516214759752913E-02 a        94     0     7     1     4
 -1.0739721228227372E-01 a        95     0     7     1     5
  2.5665234572889550E-01 a        96     0     7     1     6
 -3.4973336823720425E-01 a        97     0     7     1     7
 -1.8849834632762291E-01 a        98     0     7     1     8
  4.1106074550486282E-01 a        99     0     7     1     9
 -4.7766183636330048E-02 a       100     0     7     1    10
 -4.7240497195304744E-02 a       101     0     7     1    11
 -1.9202841651787475E-01 a       102     0     7     1    12
  2.2892995044171663E-01 a       103     0     7     1    13
  9.5268579181657181E-02 a       104     0     7     1    14
 -1.9033781187662711E-02 a       105     0     7     1    15
  4.8766846798491442E-02 a       106     0     8     1     1
 -1.1993500399102346E-01 a       107     0     8     1     2
 -3.7868558874841467E-02 a       108     0     8     1     3
 -1.4729985035739723E-01 a       109     0     8     1     4
 -5.7549701700662530E-02 a       110     0     8     1     5
 -4.5949289157621372E-02 a       111     0     8     1     6
  3.7853018612397343E-01 a       112     0     8     1     7
  9.3192894750728991E-02 a       113     0     8     1     8
 -1.0841904594478370E-01 a       114     0     8     1     9
  2.7496685761075340E-01 a       115     0     8     1    10
  1.2460423820941356E-01 a       116     0     8     1    11
 -1.0221898458129389E-01 a       117     0     8     1    12
  3.4097392838841993E-02 a       118     0     8     1    13
 -4.1694694180855091E-01 a       119     0     8     1    14
 -9.3603231872712522E-02 a       120     0     8     1    15
  7.3101805472360459E-01 b       121     1     1
 -7.1183142773387209E-01 b       122     1     2
  1.6507505291809055E-01 b       123     1     3
  1.5305585589125947E+00 b       124     1     4
  7.3296897150570628E-01 b       125     1     5
  2.2473210270208206E+00 b       126     1     6
 -2.0330545327293734E-01 b       127     1     7
 -4.9434622633257691E-01 b       128     1     8
  1.7133254776817577E+00 b       129     1     9
 -1.3588392753358947E-01 b       130     1    10
 -1.6701898133994995E+00 b       131     1    11
  2.3250154525007347E+00 b       132     1    12
  4.0887194502702218E-01 b       133     1    13
 -1.8517164722331634E+00 b       134     1    14
 -1.3433265443822333E+00 b       135     1    15
  3.8064334061110516E-01 a       136     1     1     2     1
 -3.9901236179716731E-01 a       137     1     1     2     2
 -2.4768624235872963E-01 a       138     1     1     2     3
 -1.5447965066333166E-01 a       139     1     1     2     4
 -5.8008961010654803E-01 a       140     1     1     2     5
  7.2740983937935488E-02 a       141     1     1     2     6
 -3.5509502409592907E-02 a       142     1     1     2     7
 -2.9583648013611064E-01 a       143     1     1     2     8
 -1.3584593476164195E-01 a       144     1     1     2     9
 -3.8616880745314963E-01 a       145     1     1     2    10
  1.2156591888328448E-01 a       146     1     1     2    11
  3.3856737831371059E-01 a       147     1     1     2    12
  1.1754160307223085E-01 a       148     1     1     2    13
  2.4664589641465867E-01 a       149     1     1     2    14
  2.3178942025607611E-02 a       150     1     1     2    15
 -9.0028740598769558E-02 a       151     1     2     2     1
 -3.2453012915901047E-01 a       152     1     2     2     2
 -6.0250458760355841E-01 a       153     1     2     2     3
  2.7314351680296234E-01 a       154     1     2     2     4
  5.1650583155435303E-01 a       155     1     2     2     5
 -5.2970844946515327E-02 a       156     1     2     2     6
  2.0430063702647105E-02 a       157     1     2     2     7
 -5.6673592574591303E-01 a       158     1     2     2     8
  3.2079670589754988E-01 a       159     1     2     2     9
 -3.7037965166947420E-02 a       160     1     2     2    10
  5.1216350331876148E-01 a       161     1     2     2    11
 -4.0052482679195978E-01 a       162     1     2     2    12
 -5.2676118161514962E-01 a       163     1     2     2    13
  3.8010935217797764E-01 a       164     1     2     2    14
  2.7716364172863289E-01 a       165     1     2     2    15
  3.8259426577440708E-01 a       166     1     3     2     1
 -5.6105991646079566E-03 a       167     1     3     2     2
  5.1515134617289658E-03 a       168     1     3     2     3
 -2.3478980319277154E-01 a       169     1     3     2     4
 -2.3122709627717142E-01 a       170     1     3     2     5
 -2.1411734543824373E-01 a       171     1     3     2     6
  1.6111738045599841E-01 a       172     1     3     2     7
 -1.0350491819052679E-01 a       173     1     3     2     8
 -3.9241015123125017E-01 a       174     1     3     2     9
  1.4291001510694845E-01 a       175     1     3     2    10
  2.5682087166978640E-01 a       176     1     3     2    11
 -3.6070264020543100E-02 a       177     1     3     2    12
  9.9048769111636292E-02 a       178     1     3     2    13
  6.6357746057402717E-02 a       179     1     3     2    14
 -1.2251400534569162E-01 a       180     1     3     2    15
  3.5953367587802354E-01 a       181     1     4     2     1
  2.8406622975321255E-01 a       182     1     4     2     2
  3.8139433573716304E-02 a       183     1     4     2     3
 -1.6296287564921330E-04 a       184     1     4     2     4
 -3.3915892593698799E-01 a       185     1     4     2     5
  3.9766121876859689E-01 a       186     1     4     2     6
  1.2965710644534401E-01 a       187     1     4     2     7
  1.5404151499272825E-01 a       188     1     4     2     8
  2.9636294459040702E-01 a       189     1     4     2     9
  1.6228655966369773E-01 a       190     1     4     2    10
 -4.4056354682056381E-01 a       191     1     4     2    11
  3.3320338953438022E-01 a       192     1     4     2    12
 -2.7784696979912458E-02 a       193     1     4     2    13
  3.1830676699553756E-01 a       194     1     4     2    14
  1.8200449452113404E-01 a       195     1     4     2    15
 -7.7516671985117760E-02 a       196     1     5     2     1
 -3.8353579573797209E-01 a       197     1     5     2     2
 -1.5818663079247858E-01 a       198     1     5     2     3
 -1.2560554551055031E-01 a       199     1     5     2     4
 -7.1904234656644217E-01 a       200     1     5     2     5
  5.0760082886136637E-01 a       201     1     5     2     6
 -7.7660023645097476E-01 a       202     1     5     2     7
 -2.5031617210687951E-01 a       203     1     5     2     8
  3.9374022084925919E-01 a       204     1     5     2     9
 -2.5533821641392777E-04 a       205     1     5     2    10
 -3.3289925029869794E-01 a       206     1     5     2    11
  1.9891882196395469E-01 a       207     1     5     2    12
 -3.4212404996177287E-01 a       208     1     5     2    13
 -5.3690489253769103E-01 a       209     1     5     2    14
  6.3560701084957399E-02 a       210     1     5     2    15
  9.0737310718785866E-02 a       211     1     6     2     1
 -1.7846768649349051E-01 a       212     1     6     2     2
