################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.9584415300656611E-01 a         1     0     1     1     1
  2.2597687823358584E-01 a         2     0     1     1     2
  8.1575832649582972E-02 a         3     0     1     1     3
  5.3742346923776807E-01 a         4     0     1     1     4
 -3.3342527774152830E-01 a         5     0     1     1     5
 -3.5346734491914306E-01 a         6     0     1     1     6
  1.5902721212149018E-01 a         7     0     1     1     7
 -2.8360752368941122E-01 a         8     0     1     1     8
  1.4535350428665594E-01 a         9     0     1     1     9
  1.6040499627294197E-01 a        10     0     1     1    10
  4.0874136488082419E-01 a        11     0     1     1    11
 -4.4163047920620130E-01 a        12     0     1     1    12
  2.9241748710294224E-01 a        13     0     1     1    13
  1.8928702925543536E-01 a        14     0     1     1    14
 -1.2161632198850370E-01 a        15     0     1     1    15
  2.2790130998973111E-02 a        16     0     2     1     1
  4.3175997783317453E-02 a        17     0     2     1     2
  1.0130086127177580E-01 a        18     0     2     1     3
 -2.4527243003621862E-01 a        19     0     2     1     4
 -4.0174248124972389E-01 a        20     0     2     1     5
  2.6928833936171725E-01 a        21     0     2     1     6
 -1.2600284302548279E-01 a        22     0     2     1     7
 -2.2569575510152809E-01 a        23     0     2     1     8
  3.0895567775261035E-01 a        24     0     2     1     9
 -1.6191051602224807E-01 a        25     0     2     1    10
 -4.9739787137006070E-01 a        26     0     2     1    11
  1.5439496654931889E-01 a        27     0     2     1    12
  2.2091777758423675E-01 a        28     0     2     1    13
  3.7343696862466685E-01 a        29     0     2     1    14
 -3.1894798128232882E-01 a        30     0     2     1    15
 -4.9210484952303721E-02 a        31     0     3     1     1
 -1.4341116034715240E-01 a        32     0     3     1     2
  3.0621773530424534E-01 a        33     0     3     1     3
 -7.3673477081482738E-02 a        34     0     3     1     4
  2.3352893623005413E-01 a        35     0     3     1     5
 -1.5544991261951380E-01 a        36     0     3     1     6
  8.6189791778921734E-02 a        37     0     3     1     7
  1.3561946248002454E-01 a        38     0     3     1     8
  8.5582987859093518E-02 a        39     0     3     1     9
 -4.8130952775498514E-01 a        40     0     3     1    10
 -3.9112409181379459E-01 a        41     0     3     1    11
  2.4846760641571955E-01 a        42     0     3     1    12
 -3.8953210086301759E-01 a        43     0     3     1    13
  1.7194569608468074E-01 a        44     0     3     1    14
 -2.0353396769674201E-01 a        45     0     3     1    15
  1.7987942935617338E-01 a        46     0     4     1     1
  3.5991776374472939E-01 a        47     0     4     1     2
 -3.6504337180043717E-01 a        48     0     4     1     3
 -2.0266701808510468E-01 a        49     0     4     1     4
 -3.4865644708936050E-01 a        50     0     4     1     5
 -2.4687150447255252E-01 a        51     0     4     1     6
 -3.6723353896653099E-02 a        52     0     4     1     7
 -1.6865170651667530E-01 a        53     0     4     1     8
  9.8028892529999093E-02 a        54     0     4     1     9
 -4.1821344394801380E-01 a        55     0     4     1    10
