################################################################################
# Force comparison.
################################################################################
# Col  Name    Description
################################################################################
# 1    index_s Structure index.
# 2    index_a Atom index (x, y, z components in consecutive lines).
# 3    Fref    Reference force (training units).
# 4    Fnnp    NNP force (training units).
################################################################################
#        1          2                3                4
#  index_s    index_a             Fref             Fnnp
#######################################################
         0         37  -1.12618033E-01  -8.46500632E-03
         0         38   7.89274981E-02   1.07293444E-01
         0         38   6.08349279E-01   8.37321063E-01
         0         38  -5.06348609E-01  -6.14498675E-01
         0         39  -4.07467467E-01  -8.43066702E-01
         0         39  -3.53461225E-01   4.73588130E-01
         0         39   6.90095320E-02   2.26988533E-01
         0         40   1.81053202E-01   9.87374988E-01
         0         40  -1.04594063E-01  -1.54396112E-02
         0         40  -3.17722821E-01  -4.82286572E-01
         0         41   7.48580583E-02  -4.29337266E-02
         0         41   8.98240029E-01   1.70328757E-01
         0         41   1.44219156E-01   4.25675304E-02
         0         42  -7.83999062E-01   1.71308518E-01
         0         42  -1.86083910E-01  -7.13571217E-02
         0         42   4.19152715E-01  -7.99649509E-02
         0         43   9.32464021E-01  -9.51265249E-02
         0         43   2.55609565E-02  -1.65580229E-01
         0         43  -3.50929845E-01   1.47878337E-01
         0         44  -1.76736907E-01   2.53511829E-01
         0         44  -7.50908293E-02  -5.66314920E-02
         0         44   1.82592345E-01  -1.14060976E-01
         0         45  -2.08786277E-01  -1.20618454E-01
         0         45  -5.33973835E-01  -1.27674227E-01
         0         45  -4.75117393E-02   8.34157915E-01
         0         46  -1.70175798E-01   6.88517075E-02
         0         46   1.52850363E-02   7.06051633E-01
         0         46  -3.64665204E-01  -1.10438423E-01
         0         47   4.03582271E-01  -5.41874342E-01
         0         47   5.20813773E-01  -1.33054614E-01
         0         47   4.15101542E-01  -8.33261429E-01
         0         48   2.73544590E-01  -8.44813739E-01
         0         48   4.40633585E-01  -7.82286070E-01
         0         48   4.55441498E-02  -8.71644533E-02
         0         49  -4.45831353E-01  -1.60900269E-01
         0         49  -3.22202254E-01   5.39008145E-02
         0         49   2.53812548E-01   5.05223873E-02
         0         50   6.47985468E-02   3.15740309E-01
         0         50  -6.17242208E-02   8.26447816E-01
         0         50  -4.30516581E-01  -3.13711946E-01
         0         51   1.53113318E+00  -1.13969172E-01
         0         51   4.10984510E-02  -3.94763976E-01
         0         51   5.00606475E-01  -4.34129757E-01
         0         52  -9.34441547E-01   3.32554369E-01
         0         52  -1.44723400E-01  -3.24747104E-02
         0         52  -3.40656129E-01  -1.11818368E-01
         0         53  -5.76651513E-01  -1.92475048E-01
         0         53   7.60466438E-02   4.08702798E-01
         0         53  -1.51630846E-01   4.82459295E-01
         0         54  -7.24305676E-02   8.16935848E-02
         0         54  -1.66956863E-01   6.82222563E-02
         0         54  -7.67299506E-01  -9.45694163E-01
         0         55   2.36572847E-01  -3.03436626E-02
         0         55   2.44882934E-01   1.57533157E-01
         0         55   5.68106563E-01   6.02741205E-01
         0         56   3.44804840E-02   9.60203004E-02
         0         56   1.18444145E-01  -1.35426097E-02
         0         56   2.85645098E-01   4.95996900E-02
         0         57   2.94588272E-01  -1.86082022E+00
         0         57   5.73022138E-01   7.69666084E-01
         0         57  -1.31378347E-02   1.66497845E-01
         0         58   1.05580622E-01   1.64886533E+00
         0         58   2.29254251E-01  -9.96024992E-01
         0         58   1.11072875E-01  -3.64196296E-02
         0         59  -4.42794272E-01   7.77392140E-03
         0         59  -8.21342619E-01   3.12963619E-01
         0         59  -1.71639218E-01   1.58866512E-01
         0         60  -2.74142226E-01  -4.37090733E-02
         0         60  -5.09613904E-02   3.23428350E-02
         0         60  -6.99961099E-01   6.09360461E-01
         0         61   5.01740183E-02   8.07302743E-02
         0         61   8.23995260E-02   9.71872259E-02
         0         61   4.22683244E-01   7.04766566E-02
         0         62  -6.52916956E-03  -7.87934513E-02
         0         62   6.23000032E-02   5.67416787E-02
         0         62   3.64359437E-01  -5.63382593E-01
         0         63   1.79588436E-01   1.00784268E+00
         0         63  -5.25592098E-01  -1.17589382E+00
         0         63  -2.81654070E-02  -4.32907327E-01
         0         64  -1.40065103E-01   1.34891083E-01
         0         64   3.43281013E-01   4.06760034E-01
         0         64   8.41499596E-02  -4.11154992E-01
         0         65  -1.45599756E-02  -8.02996890E-01
         0         65   3.23111484E-01   5.07608765E-01
         0         65  -3.50708356E-02   4.58455744E-01
         0         66   9.77676254E-01   3.28981833E-01
         0         66  -5.29698073E-01  -9.56012076E-01
         0         66  -9.79655088E-01  -1.84124159E+00
         0         67  -4.30546691E-01   3.65970268E-01
         0         67   4.75359093E-02   3.62551800E-01
         0         67   1.21478461E-01   9.53234475E-01
         0         68  -6.94950563E-01  -1.04255993E+00
         0         68   3.06972879E-01   2.57096640E-01
         0         68   7.94504093E-01   6.97344425E-01
         0         69  -7.52294011E-01  -2.25782382E-01
         0         69  -1.36335268E+00   2.58516596E-01
         0         69  -7.92253337E-01  -8.94339934E-02
         0         70   1.42001515E+00   3.22076784E-01
         0         70   6.16295098E-01   1.20090487E-01
         0         70   6.09213046E-01   1.11360332E-01
         0         71  -5.58179781E-01  -2.69335557E-02
         0         71   1.03334820E+00   6.05068665E-02
         0         71   2.60126168E-01   1.74962175E-02
         0         72   4.13898462E-01  -2.34073055E-01
         0         72  -3.78597359E-01   3.99389485E-02
         0         72  -4.33775450E-01   5.63020940E-02
         0         73  -3.28619390E-01   8.27944823E-02
         0         73   2.15478622E-01  -2.38106286E-02
         0         73  -1.83764344E-01   3.75511450E-01
         0         74  -3.84956704E-01   2.99722738E-03
         0         74   1.16704320E-01  -2.05282428E-02
         0         74   5.21993393E-01  -3.23142428E-01
         0         75  -2.04380625E-01  -8.83263121E-01
         0         75   6.69204578E-02   5.94670005E-01
         0         75  -2.35028587E-01   3.19072196E-02
         0         76   8.93325613E-02   1.31668438E-01
         0         76  -2.64886076E-01  -7.67195171E-01
         0         76  -8.30803187E-02  -3.91695718E-01
         0         77   2.41477738E-01   7.42584907E-01
         0         77   9.05699349E-02   2.24502994E-01
         0         77   2.37107238E-01   3.79487022E-01
         0         78  -6.06389310E-01  -8.32622458E-01
         0         78   8.91481301E-02  -1.10220272E+00
         0         78   5.56486316E-01  -8.42785767E-03
         0         79   3.81135090E-01  -1.57191003E-01
         0         79  -5.39881236E-02  -7.05240732E-02
         0         79  -4.17722617E-01   2.23472536E-01
         0         80   3.46642801E-02   8.77499845E-01
         0         80  -5.30726173E-03   1.23254204E+00
         0         80   3.05906189E-02  -3.72312386E-02
         0         81  -1.07713759E+00  -2.05492485E-02
         0         81  -8.88199196E-01  -1.35454877E-01
         0         81   1.92492006E-01   2.13150970E-01
         0         82   3.34312623E-01   2.05002461E-02
         0         82   8.07366569E-02   2.02126011E-01
         0         82   1.63692689E-01  -8.73718043E-02
         0         83   9.38586933E-01   8.95362196E-02
         0         83   8.33649336E-01  -3.75454220E-02
         0         83  -3.94756659E-02   8.83750645E-02
         0         84   2.34257353E-01   3.03950924E-01
         0         84  -1.02582803E-01  -7.25388057E-01
         0         84  -5.07344470E-03   3.82108837E-01
         0         85   4.98130309E-01   4.58407986E-01
         0         85  -7.11804553E-02   2.44932046E-01
         0         85  -4.58612392E-01  -7.39983657E-01
         0         86  -6.41512184E-01  -5.08088250E-01
         0         86   2.93191011E-01   5.96317323E-01
         0         86   5.63706440E-01   4.53681983E-01
         0         87  -4.34689313E-01   3.14141837E-01
         0         87   9.23546361E-01  -7.75770501E-02
         0         87   1.33786374E+00   1.52367924E+00
         0         88   1.94527996E-01   3.62565663E-01
         0         88  -6.15367189E-01  -6.49938984E-01
         0         88  -1.05675408E+00  -8.71226708E-01
         0         89   2.89982910E-01  -4.46086255E-01
         0         89  -4.87265979E-01   7.13591624E-01
         0         89  -1.19524955E-01  -3.55442801E-01
         0         90   1.26682043E+00   1.39435052E+00
         0         90  -4.83794362E-01  -1.58608521E+00
         0         90   2.07252551E-01   1.46662599E-01
         0         91  -6.95142391E-01  -1.37640383E+00
         0         91   6.15472648E-01   4.46664739E-01
         0         91   5.37430995E-02  -1.71664389E-01
         0         92  -5.98530421E-01   5.00318405E-01
         0         92  -4.14837803E-01   6.47511446E-01
         0         92  -2.11466301E-01   3.07643327E-01
         0         93   2.31930464E-01  -4.24942670E-02
         0         93  -6.22321107E-01  -8.87073858E-01
         0         93   8.35922879E-01   1.20265090E+00
         0         94  -2.85013579E-02  -2.76522586E-02
         0         94  -2.27254124E-01   6.12806048E-02
         0         94  -3.99013108E-03   1.54735733E-02
         0         95  -1.04421810E-01  -9.91885474E-02
         0         95   6.31342806E-01   6.70897875E-01
         0         95  -6.98176595E-01  -7.32438860E-01
         0         96   1.62354489E-01   6.78559906E-02
         0         96   2.79340443E-01   7.55871470E-02
         0         96  -7.42881260E-01  -4.84714262E-01
         0         97  -1.79825802E-02  -1.09932446E-01
         0         97   3.89299746E-01   5.51821857E-02
         0         97   1.48194644E-01   2.61962681E-01
         0         98  -9.62653351E-02   4.76921677E-02
         0         98  -5.26047553E-01  -5.24452131E-02
         0         98   4.19031865E-01   3.32389270E-02
         0         99  -2.76321182E-01  -6.08791102E-01
         0         99  -2.34559085E-01  -7.16968250E-01
         0         99  -3.48509415E-01  -9.66556952E-01
         0        100   2.39067655E-01   5.68905843E-03
         0        100  -1.62870388E-01  -4.50891094E-01
         0        100   1.53958444E-01   3.09536767E-01
         0        101   1.31117595E-01   4.46767682E-01
         0        101   2.61797405E-01   7.31129653E-01
         0        101   2.47952814E-01   4.00063717E-01
         0        102  -2.90424282E-01   2.03603097E-01
         0        102  -6.60234618E-01   2.03764364E-01
         0        102   4.55825341E-01  -9.31852438E-02
         0        103  -3.33102968E-01  -5.17248506E-02
         0        103  -1.53783651E-01   6.95015582E-02
         0        103   2.50156612E-01  -8.96688151E-02
         0        104   4.63310287E-01  -2.03603133E-02
         0        104   1.07175882E+00  -1.21675690E-01
         0        104  -6.84865051E-01   1.43633737E-01
         0        105  -3.61152980E-01  -7.24279934E-02
         0        105   8.53042066E-01   2.99501447E-01
         0        105  -6.40659624E-01  -5.20315880E-01
         0        106  -5.49409868E-02  -2.11914102E-01
         0        106  -2.06872930E-01  -3.10530222E-02
         0        106   1.39724632E-01  -8.47386985E-02
         0        107   5.87376015E-01   3.63178886E-01
         0        107  -3.81411718E-01   3.72055274E-02
         0        107   6.57082926E-01   1.35175464E-01
         0        108   1.26456833E-01   5.11193941E-01
         0        108   8.64328230E-01  -1.45746506E-01
         0        108   9.73087777E-01   1.63929664E-01
         0        109  -2.58783261E-01  -2.56667240E-01
         0        109  -5.51491770E-02   2.29601460E-02
         0        109   1.78633743E-02  -1.29733994E-01
         0        110  -2.11630746E-02   2.12807274E-02
         0        110  -7.80673399E-01   3.00215304E-02
         0        110  -1.10466318E+00  -6.77156394E-03
         0        111   2.00838964E-01  -7.38135222E-02
         0        111  -1.31962161E-01   4.04363420E-01
         0        111   1.01198964E+00  -1.26455415E-01
         0        112   2.64463644E-01   4.72133084E-02
         0        112   9.98935411E-01  -1.73133276E-01
         0        112  -4.58446863E-01   2.70367495E-01
         0        113  -3.85993770E-01  -4.79403775E-02
         0        113  -7.45613285E-01  -1.96205674E-01
         0        113  -3.78663144E-01   7.97190943E-02
         0        114   8.49807666E-01  -1.18641551E+00
         0        114  -8.80069506E-02   1.88226665E-01
         0        114  -3.66703211E-01   1.08502259E+00
         0        115  -4.30134121E-01   1.93306360E-01
         0        115   1.19183177E-02  -5.16433146E-01
         0        115   5.24308999E-02   4.62895842E-01
         0        116  -5.76761604E-01   8.76222913E-01
         0        116   1.34932186E-01   4.08777966E-01
         0        116   2.57503375E-01  -9.69546279E-01
         0        117   1.00756535E+00  -1.99309233E-01
         0        117   4.36800465E-01  -1.35209902E-01
         0        117  -3.49736889E-01  -7.09265690E-02
         0        118  -8.55576921E-01   3.42176681E-02
         0        118  -4.20942597E-01   2.08384031E-02
         0        118   2.40774195E-01  -7.99030096E-02
         0        119  -1.64262718E-01  -8.20675453E-02
         0        119   9.68927074E-02  -5.89161924E-02
         0        119  -7.31952640E-02   2.59991453E-02
         0        120  -1.29087993E-01   5.89262302E-01
         0        120  -6.91764054E-02  -6.13666579E-01
         0        120   8.50557681E-01   1.15683055E+00
         0        121   4.98621515E-01   1.32818535E-01
         0        121  -4.37377181E-01   2.30504001E-03
         0        121  -1.74323874E-02  -1.06534671E-01
         0        122  -1.98641704E-01  -4.35814283E-01
         0        122   3.66945284E-01   4.26744420E-01
         0        122  -7.98937015E-01  -1.10003320E+00
         0        123  -5.98755123E-01  -2.88537772E-01
         0        123  -8.33865820E-01  -7.15323466E-01
         0        123  -2.26953288E-01  -8.24240247E-02
         0        124   5.94760658E-01   3.66998097E-01
         0        124   6.12848174E-01   5.33085323E-01
         0        124   4.48551274E-01   3.32014856E-01
         0        125   1.44632175E-01   2.90222335E-02
         0        125   4.26620253E-02  -4.37060315E-02
         0        125   2.11483933E-02   9.17173455E-02
         0        126  -1.96392144E-01  -6.49503874E-01
         0        126  -9.73727776E-01   6.00127758E-03
         0        126   2.45925528E-02  -1.41213693E+00
         0        127   5.43892249E-02   4.13977172E-01
         0        127   9.23586221E-02  -1.41683753E-01
         0        127  -2.36616816E-01   1.29561415E+00
         0        128   3.65009709E-02  -2.00237765E-02
         0        128   8.04079122E-01   5.94559096E-01
         0        128   7.09699490E-02  -1.57936510E-02
         0        129  -1.80908406E-01   4.55183621E-01
         0        129  -8.47871120E-01  -1.87865326E+00
         0        129   3.48409410E-03   2.12162086E-01
         0        130   9.73313898E-02  -3.03738679E-01
         0        130   3.69341320E-01   1.26183824E+00
         0        130  -5.27037923E-02  -5.17327600E-01
         0        131  -8.67071162E-02   2.22869051E-01
         0        131   4.92720614E-01   1.89889727E-01
         0        131   1.99875678E-01   5.01280263E-01
         0        132   5.40291041E-01   1.47641120E+00
         0        132   5.23655627E-02   8.93928290E-02
         0        132   2.71212509E-01  -1.73330460E+00
         0        133  -2.13164098E-01  -1.67225400E+00
         0        133  -9.10308821E-02   9.32669876E-02
         0        133   1.74742869E-01  -4.95312585E-02
         0        134  -8.26114518E-02   1.18625989E-01
         0        134   1.24479082E-01  -1.96422714E-01
         0        134  -6.08520971E-01   1.40925774E+00
         0        135   4.60686785E-02   1.89756499E-01
         0        135  -6.96665694E-01  -8.74798078E-02
         0        135  -1.84011422E-01  -7.02103168E-01
         0        136   9.58363655E-02  -4.16628262E-03
         0        136   1.26532966E-01  -7.45139979E-02
         0        136  -1.82833782E-01   1.77148035E-01
         0        137  -6.44256872E-02   1.26567799E-01
         0        137   2.05646763E-01   1.39223392E-01
         0        137   2.22105480E-01   8.81872499E-02
         0        138  -1.21111168E-01   3.13615542E-02
         0        138   2.95694934E-01   6.65556966E-01
         0        138  -4.87945166E-01  -3.11265932E-01
         0        139   1.78308850E-01  -2.34462643E-01
         0        139   2.06484455E-02  -8.78732509E-02
         0        139   3.60922600E-01  -5.55808877E-03
         0        140  -1.84263059E-02   9.66731604E-02
         0        140  -1.02502149E-01   9.64309780E-02
         0        140   1.67625739E-01  -1.42959916E-01
         0        141   8.21507886E-01   8.73299102E-01
         0        141   6.75731170E-01   1.40324026E+00
         0        141  -2.18545140E-02  -1.54852118E+00
         0        142   1.33539072E-02   5.96180835E-01
         0        142  -9.09024116E-02  -4.43910609E-02
         0        142  -1.38376308E-01   1.01894821E+00
         0        143  -7.93004473E-01  -1.46138227E+00
         0        143  -6.98807106E-01  -1.24954549E+00
         0        143   1.20331081E-01   1.54254656E-01
         0        144  -2.23828194E-01   3.44146056E-01
         0        144  -8.58684158E-01  -7.69999325E-01
         0        144   1.00451067E-01  -4.14420674E-02
         0        145   6.60407319E-01  -1.02163751E-01
         0        145  -2.89971292E-01   2.39015293E-02
         0        145  -5.80520570E-01   7.66102014E-02
         0        146  -3.89746572E-01  -9.60659481E-03
         0        146   1.01317221E+00   4.16300772E-01
         0        146   3.36881771E-01   1.91839708E-01
         0        147   1.09408762E+00   4.59575431E-02
         0        147   6.33863689E-01  -4.03110593E-02
         0        147  -5.39201788E-01  -8.01779492E-01
         0        148  -4.00745834E-01  -7.96128424E-02
         0        148  -1.08900271E-01   6.05222862E-02
         0        148   1.97442472E-01   4.59125309E-01
         0        149  -7.85173452E-01  -1.18275311E-01
         0        149  -5.71107147E-01  -5.52367503E-02
         0        149  -1.47010055E-01   1.65311608E-02
         0        150  -1.21897352E+00   9.00301476E-01
         0        150  -8.24794324E-02   5.99743459E-02
         0        150   1.11769268E+00  -1.14822469E+00
         0        151   1.19384863E+00  -1.07861657E+00
         0        151   4.53662262E-01   1.22656727E-02
         0        151  -8.04923389E-01   1.19826963E+00
         0        152  -1.82577887E-01   4.03953040E-01
         0        152  -5.45750570E-01   5.59495228E-01
         0        152  -8.85855348E-02   3.44933275E-01
         0        153   6.74946749E-01   5.83464130E-01
         0        153  -2.20601041E-01  -6.31483849E-02
         0        153  -4.37045339E-01  -7.24461512E-01
         0        154  -1.25115532E-01  -8.57120912E-02
         0        154   4.70254642E-01  -3.89442170E-01
         0        154   3.37842629E-02   5.78987507E-02
         0        155  -3.56542724E-01  -6.16311603E-01
         0        155  -1.99227834E-01   2.95235932E-01
         0        155   2.53458890E-01   3.09601198E-01
         0        156   2.11523905E-02   7.52165347E-01
         0        156  -4.40904796E-01  -1.88036927E+00
         0        156  -4.86397094E-01   2.62240167E-01
         0        157  -4.23277555E-02  -6.00771570E-01
         0        157   1.89587654E-01   1.36869119E+00
         0        157  -8.28471367E-02   9.91038970E-02
         0        158   1.71395277E-01   1.45832137E-01
         0        158   2.43352084E-01  -1.00169641E-01
         0        158   9.31852712E-01   1.76185445E-01
         0        159   1.81503446E+00   1.76911721E-01
         0        159  -7.77755486E-01  -1.00913353E-01
         0        159  -6.79493984E-01  -1.08809952E-01
         0        160  -1.97112162E-01   2.95655358E-01
         0        160  -6.50192179E-01  -1.31185364E-01
         0        160   3.11355781E-01  -2.29152319E-01
         0        161  -1.79164099E+00  -4.59412161E-01
         0        161   1.45981619E+00   1.83343725E-01
         0        161   7.95733248E-02   4.84924092E-02
         0        162   1.19334058E+00  -2.25018936E-01
         0        162   4.53401885E-01   2.63330375E-01
         0        162   8.91770369E-01   1.36702694E-03
         0        163  -5.48861281E-01  -2.77350425E-02
         0        163  -4.88334051E-01   1.89966409E-02
         0        163   2.04166271E-01  -1.68110179E-02
         0        164  -5.56941025E-01  -1.19112201E-01
         0        164   1.87615283E-01   7.78811880E-02
         0        164  -9.06001380E-01  -1.16546965E-01
         0        165   3.05428544E-01   1.96523615E+00
         0        165   4.41160317E-01   4.43733881E-01
         0        165  -5.72398426E-01  -4.49768276E-01
         0        166  -3.11830064E-01  -1.29123268E+00
         0        166   1.80159661E-01   2.07268485E-01
         0        166  -5.60747136E-01  -1.49275103E+00
         0        167  -2.19881472E-01  -7.87347762E-01
         0        167  -7.48316395E-01  -1.45522913E+00
         0        167   1.03363723E+00   1.92071030E+00
         0        168   2.65931136E-01   5.16202711E-02
         0        168  -1.41768654E+00  -1.87611139E+00
         0        168  -4.23682056E-01  -6.06320475E-01
         0        169  -5.01518582E-01  -8.24039276E-01
         0        169   2.33739885E-01  -7.16294514E-02
         0        169  -7.09157815E-03   2.16873668E-01
         0        170   2.02538592E-01   7.04560282E-01
         0        170   1.12457450E+00   1.82971893E+00
         0        170   2.13878587E-01   2.71246345E-01
         0        171  -3.43290988E-01  -2.76195965E-01
         0        171   1.78801475E-02  -2.14821756E-02
         0        171  -4.16030908E-01  -8.04799527E-01
         0        172   4.99863745E-01   5.52080443E-01
         0        172   1.57526367E-01   2.37989263E-01
         0        172   1.51368862E-01   1.78518403E-01
         0        173  -3.14554692E-02  -3.10808820E-01
         0        173  -1.94804773E-01  -2.74263150E-01
         0        173   9.00417826E-02   5.27005833E-01
         0        174  -1.64756801E-01   4.83745125E-01
         0        174   2.20423073E-01   1.64773704E+00
         0        174   1.30758745E-01  -4.93861655E-01
         0        175  -3.06899062E-01  -4.96607426E-01
         0        175  -2.21918060E-01  -1.48188160E+00
         0        175  -8.35499700E-02   6.39713735E-02
         0        176   5.49234813E-01   8.54749441E-01
         0        176   6.22263727E-02   4.40268078E-02
         0        176  -1.50940565E-01   4.59999888E-01
         0        177  -1.04790153E+00  -3.04745666E-01
         0        177  -9.93725949E-01   3.25442582E-01
         0        177   1.02012576E+00   7.83074261E-02
         0        178   1.23132017E+00   1.49604570E-01
         0        178   3.04636128E-01   3.17203957E-02
         0        178  -6.42778173E-01  -2.62168289E-02
         0        179  -1.93621829E-01   1.72440997E-02
         0        179   8.62939561E-01  -2.92181171E-01
         0        179  -5.47518524E-01   2.35054410E-01
         0        180  -7.15197720E-01  -9.67917132E-01
         0        180  -6.54997251E-01  -3.30645054E-01
         0        180   5.73422566E-01   1.11150563E+00
         0        181   9.99278086E-02   2.83748937E-01
         0        181  -8.84978580E-02  -4.70024681E-01
         0        181  -2.69754506E-01  -9.11676856E-01
         0        182   5.39150235E-01   4.79504665E-01
         0        182   6.97358292E-01   5.54210020E-01
         0        182  -1.54205299E-02   2.00317814E-01
         0        183  -1.01065854E+00   1.63616665E+00
         0        183   9.59974822E-01   9.78404397E-01
         0        183   2.45056046E-01   3.76060489E-01
         0        184   9.89219396E-01  -1.46261787E+00
         0        184  -1.39580472E-01   5.24084456E-01
         0        184  -4.91157339E-02   9.23493408E-02
         0        185   1.77072597E-02   3.66717904E-02
         0        185  -7.94703130E-01  -1.19051854E+00
         0        185  -8.72796485E-02  -3.96298596E-02
         0        186  -2.15925149E-01  -3.69041743E-01
         0        186   2.45557637E-01  -3.04718093E-02
         0        186  -4.28548095E-01  -1.07443530E+00
         0        187   2.43686578E-01  -8.71757284E-02
         0        187  -1.39173244E-03   3.96432605E-01
         0        187   1.94979641E-02   5.12309778E-02
         0        188   1.12420788E-01   6.00573759E-01
         0        188  -2.54886559E-01  -3.70428978E-01
         0        188   2.00249845E-01   6.67294155E-01
         0        189   7.56471226E-01  -1.76790592E-01
         0        189  -1.89684371E-01   1.89312729E-01
         0        189  -2.11621033E-02  -5.10107025E-02
