################################################################################
# Force comparison.
################################################################################
# Col  Name    Description
################################################################################
# 1    index_s Structure index.
# 2    index_a Atom index (x, y, z components in consecutive lines).
# 3    Fref    Reference force (training units).
# 4    Fnnp    NNP force (training units).
################################################################################
#        1          2                3                4
#  index_s    index_a             Fref             Fnnp
#######################################################
         0        122   3.66945284E-01  -3.12435109E-02
         0        122  -7.98937015E-01   2.83937408E-02
         0        123  -5.98755123E-01   2.54124056E-02
         0        123  -8.33865820E-01   1.53797597E-02
         0        123  -2.26953288E-01   8.11948384E-03
         0        124   5.94760658E-01  -2.32793095E-02
         0        124   6.12848174E-01  -8.32602170E-02
         0        124   4.48551274E-01  -1.68318853E-02
         0        125   1.44632175E-01  -2.81289892E-02
         0        125   4.26620253E-02   4.05963610E-02
         0        125   2.11483933E-02  -9.84039180E-03
         0        126  -1.96392144E-01   6.09024179E-03
         0        126  -9.73727776E-01   2.71565742E-02
         0        126   2.45925528E-02   3.25201735E-02
         0        127   5.43892249E-02   8.60592131E-03
         0        127   9.23586221E-02   2.21541128E-02
         0        127  -2.36616816E-01  -5.81273227E-02
         0        128   3.65009709E-02   1.76688404E-02
         0        128   8.04079122E-01  -7.49383958E-02
         0        128   7.09699490E-02   2.18526179E-02
         0        129  -1.80908406E-01  -2.92657933E-03
         0        129  -8.47871120E-01   6.02604780E-02
         0        129   3.48409410E-03   3.92729565E-02
         0        130   9.73313898E-02   2.99445335E-02
         0        130   3.69341320E-01  -5.08114268E-02
         0        130  -5.27037923E-02   3.53358634E-02
         0        131  -8.67071162E-02  -3.41779550E-02
         0        131   4.92720614E-01  -7.24725248E-03
         0        131   1.99875678E-01  -7.43883200E-02
         0        132   5.40291041E-01  -5.63818082E-02
         0        132   5.23655627E-02   1.79083123E-02
         0        132   2.71212509E-01   7.54769539E-02
         0        133  -2.13164098E-01   7.96410733E-02
         0        133  -9.10308821E-02  -3.56058636E-02
         0        133   1.74742869E-01   2.78618164E-02
         0        134  -8.26114518E-02  -4.19617597E-02
         0        134   1.24479082E-01   6.97682633E-03
         0        134  -6.08520971E-01  -7.50951233E-02
         0        135   4.60686785E-02   7.03251278E-02
         0        135  -6.96665694E-01   3.97900695E-02
         0        135  -1.84011422E-01   1.04801169E-02
         0        136   9.58363655E-02  -1.68495546E-02
         0        136   1.26532966E-01  -4.83191631E-02
         0        136  -1.82833782E-01   5.55459605E-02
         0        137  -6.44256872E-02  -3.30430695E-02
         0        137   2.05646763E-01   1.48817186E-02
         0        137   2.22105480E-01  -6.89136281E-02
         0        138  -1.21111168E-01  -1.56091644E-02
         0        138   2.95694934E-01  -1.49504512E-02
         0        138  -4.87945166E-01   2.72966044E-03
         0        139   1.78308850E-01  -4.55194419E-02
         0        139   2.06484455E-02  -3.21791713E-02
         0        139   3.60922600E-01   1.36232355E-02
         0        140  -1.84263059E-02   5.41934813E-02
         0        140  -1.02502149E-01   1.57912621E-02
         0        140   1.67625739E-01  -1.45036404E-02
         0        141   8.21507886E-01  -8.36683563E-03
         0        141   6.75731170E-01  -1.44530815E-02
         0        141  -2.18545140E-02   1.13330220E-02
         0        142   1.33539072E-02  -4.24307825E-02
         0        142  -9.09024116E-02  -6.44814041E-03
         0        142  -1.38376308E-01  -3.73942420E-02
         0        143  -7.93004473E-01   3.68370026E-02
         0        143  -6.98807106E-01   3.14241586E-02
         0        143   1.20331081E-01   1.47869621E-02
         0        144  -2.23828194E-01  -2.50947199E-02
         0        144  -8.58684158E-01   2.35076565E-02
         0        144   1.00451067E-01   2.42655806E-02
         0        145   6.60407319E-01  -4.28203298E-02
         0        145  -2.89971292E-01   2.62718886E-02
         0        145  -5.80520570E-01   1.01449903E-02
         0        146  -3.89746572E-01   2.17290193E-02
         0        146   1.01317221E+00  -2.77965282E-02
         0        146   3.36881771E-01  -3.43368281E-02
         0        147   1.09408762E+00   3.18064284E-02
         0        147   6.33863689E-01   1.75633891E-02
         0        147  -5.39201788E-01   4.95021294E-02
         0        148  -4.00745834E-01   1.65171368E-02
         0        148  -1.08900271E-01   1.76307591E-02
         0        148   1.97442472E-01  -7.54303967E-02
         0        149  -7.85173452E-01  -6.25871209E-02
         0        149  -5.71107147E-01  -7.55343807E-03
         0        149  -1.47010055E-01   3.89933447E-02
         0        150  -1.21897352E+00   2.84492593E-02
         0        150  -8.24794324E-02   7.32466711E-02
         0        150   1.11769268E+00   7.56608840E-02
         0        151   1.19384863E+00   4.67321543E-02
         0        151   4.53662262E-01   3.08060647E-03
         0        151  -8.04923389E-01  -4.42468661E-02
         0        152  -1.82577887E-01  -5.58855609E-02
         0        152  -5.45750570E-01  -4.73652439E-02
         0        152  -8.85855348E-02  -1.07807213E-02
         0        153   6.74946749E-01  -5.10543686E-02
         0        153  -2.20601041E-01  -4.27766355E-02
         0        153  -4.37045339E-01   2.02122080E-02
         0        154  -1.25115532E-01  -2.29752655E-02
         0        154   4.70254642E-01   1.01536150E-01
         0        154   3.37842629E-02   4.82980582E-03
         0        155  -3.56542724E-01   6.51285596E-02
         0        155  -1.99227834E-01  -7.08632953E-02
         0        155   2.53458890E-01  -2.10541195E-02
         0        156   2.11523905E-02  -1.17453562E-02
         0        156  -4.40904796E-01   5.98999885E-02
         0        156  -4.86397094E-01   1.42975383E-02
         0        157  -4.23277555E-02   3.58471896E-02
         0        157   1.89587654E-01  -4.86794224E-02
         0        157  -8.28471367E-02   1.15446470E-02
         0        158   1.71395277E-01  -3.32971982E-02
         0        158   2.43352084E-01  -1.94771043E-02
         0        158   9.31852712E-01  -3.39330841E-02
         0        159   1.81503446E+00   2.86441433E-02
         0        159  -7.77755486E-01  -4.98954364E-03
         0        159  -6.79493984E-01   4.48465250E-02
         0        160  -1.97112162E-01   4.54421630E-02
         0        160  -6.50192179E-01  -1.22964029E-02
         0        160   3.11355781E-01  -8.53484264E-02
         0        161  -1.79164099E+00  -9.60949530E-02
         0        161   1.45981619E+00   1.36614171E-02
         0        161   7.95733248E-02   1.30519043E-02
         0        162   1.19334058E+00  -4.61855566E-02
         0        162   4.53401885E-01   4.88376529E-02
         0        162   8.91770369E-01   9.14334474E-03
         0        163  -5.48861281E-01   8.40109240E-03
         0        163  -4.88334051E-01  -4.91666767E-02
         0        163   2.04166271E-01   3.21937468E-02
         0        164  -5.56941025E-01   4.87186015E-03
         0        164   1.87615283E-01   1.66217114E-02
         0        164  -9.06001380E-01  -4.32183843E-02
         0        165   3.05428544E-01  -8.97141797E-04
         0        165   4.41160317E-01  -3.37346871E-02
         0        165  -5.72398426E-01  -3.80908263E-03
         0        166  -3.11830064E-01   1.11414240E-02
         0        166   1.80159661E-01  -1.46055343E-02
         0        166  -5.60747136E-01   4.17355232E-02
         0        167  -2.19881472E-01   9.31107054E-03
         0        167  -7.48316395E-01   3.77660569E-02
         0        167   1.03363723E+00  -4.60629370E-02
         0        168   2.65931136E-01  -2.63366269E-02
         0        168  -1.41768654E+00   3.37620261E-02
         0        168  -4.23682056E-01  -4.93642381E-03
         0        169  -5.01518582E-01   6.42979865E-02
         0        169   2.33739885E-01   3.01459729E-02
         0        169  -7.09157815E-03   8.03624732E-03
         0        170   2.02538592E-01  -4.81995208E-02
         0        170   1.12457450E+00  -6.72050961E-02
         0        170   2.13878587E-01  -2.52664485E-03
         0        171  -3.43290988E-01   4.02585216E-03
         0        171   1.78801475E-02   6.39233317E-03
         0        171  -4.16030908E-01   5.11450823E-02
         0        172   4.99863745E-01  -4.36900618E-02
         0        172   1.57526367E-01  -1.52276107E-02
         0        172   1.51368862E-01   1.03562095E-02
         0        173  -3.14554692E-02   4.00667706E-02
         0        173  -1.94804773E-01   2.46026027E-02
         0        173   9.00417826E-02  -3.72066256E-02
         0        174  -1.64756801E-01   2.94400666E-02
         0        174   2.20423073E-01  -2.93427941E-02
         0        174   1.30758745E-01   7.47789027E-03
         0        175  -3.06899062E-01   2.48000073E-02
         0        175  -2.21918060E-01   5.03556087E-02
         0        175  -8.35499700E-02   1.26582642E-02
         0        176   5.49234813E-01  -5.07804724E-02
         0        176   6.22263727E-02  -1.75333285E-02
         0        176  -1.50940565E-01  -3.10953923E-02
         0        177  -1.04790153E+00   2.06164219E-02
         0        177  -9.93725949E-01  -2.16444234E-02
         0        177   1.02012576E+00   2.10554411E-02
         0        178   1.23132017E+00  -3.24489088E-02
         0        178   3.04636128E-01  -4.61768689E-02
         0        178  -6.42778173E-01   4.51931301E-02
         0        179  -1.93621829E-01   3.39407919E-02
         0        179   8.62939561E-01   5.72953885E-02
         0        179  -5.47518524E-01  -3.85415037E-02
         0        180  -7.15197720E-01   1.91203192E-02
         0        180  -6.54997251E-01   1.97282089E-02
         0        180   5.73422566E-01  -9.52954174E-03
         0        181   9.99278086E-02  -5.94655446E-03
         0        181  -8.84978580E-02   4.02317515E-02
         0        181  -2.69754506E-01   4.66391598E-02
         0        182   5.39150235E-01  -3.52435724E-02
         0        182   6.97358292E-01  -5.47666709E-02
         0        182  -1.54205299E-02  -3.96275680E-02
         0        183  -1.01065854E+00   1.95091428E-03
         0        183   9.59974822E-01   2.73518816E-02
         0        183   2.45056046E-01   3.16140321E-02
         0        184   9.89219396E-01   2.82845691E-02
         0        184  -1.39580472E-01  -5.94666520E-02
         0        184  -4.91157339E-02  -4.27847693E-03
         0        185   1.77072597E-02  -3.12320303E-02
         0        185  -7.94703130E-01   6.59885783E-02
